speakerGroups,speaker,theText,pageNumbers,title
0,"House Of Representatives. Thursday, 26 August, 1920. Tha Clerk Reported The Unavoidable Absence Of Mr Speaker. Chanter) Took The Chair At 2.31 P.m., And Read Prayers. Ther The Government Of New South Wales Have Declined To Settle Any More Soldiers On The Land, Alleging As Their Reason That No More Money Is Available? If That Is So; But, In Any Case, What Has Occurred Is Due To No Fault Of The Com","monwealth Government. At the last Conference between Commonwealth and State Ministers, a definite understanding was come to about the financing of future soldier settlements, and there the matter rests, so far as I know. Tbere has been no recalcitrancy on the part of this Government. know if Professor Gilruth, Judge Bevan, and Mr Carey, who were found by a Royal Commission guilty of maladministration, are still drawing their salaries? Has the Government taken, or does it propose to take, any action in regard to them? not correct so far as Professor Gilruth is concerned; but it is correct in regard to the other two.' The matter has been before the Crown Law authorities, whose recommendation I saw this morning for the'first time. That recommendation will be placed before the Cabinet. to the continued pollution of Sydney Harbor with oil and debris of various kinds. Personally, I am satisfied with the explanation of the Treasurer ( Sir Joseph Cook) given when he was Minister for the Navy, and with the personal assurance of my good friend Commodore",19,Setup
1,Mr Deputy,,19,Speaker Eon J M Officials
2,Mr Marr,I ask the Treasurer whe,19,Speaker Eon J M Officials
3,Mr Joseph Cook,I do not know,19,Speaker Eon J M Officials
4,Mr Parker Moloney,I wish to,19,Speaker Eon J M Officials
5,Mr Poynton,The statement is,19,Speaker Eon J M Officials
6,Mr Marks,"I again draw attentionDumaresq, who is in charge of the Fleet, that he is doing everything possible, but considers that merchant ships might also be responsible. I ask the Minister for the Navy, however, if he will confer with the Sydney Harbor Tr,ust so that something may be done to abate the nuisance. harbour"" is becoming "" our harbour."" that any vessel of the Royal Australian Navy is causing the trouble, because the instruction has been given that oil and debris are not to be emptied into the harbour; and quite recently one of our vessels went a considerable distance outside the Heads to discharge bilge-water. The Sydney Harbor Trust should look after a matter that is its own affair. tralian Navy is getting the blame for what is occurring. whether any blame properly attaches to it. interests of those who come from a distance, I ask the Treasurer when he intends to bring, down his Budget? I hope. The preparation of my statement is being hurried on as quickly as possible; but everything' is not quite ready yet. the Navy, upon notice1. Whether it is a fact that there is disconregard to prospecting for oil, I intimated that tent prevailing in vessels attached to HMAS. the Commonwealth was prepared to discuss the Penguin, and in submarines attached to matter on a £1 for £1 basis, but no decision HMAS. Platypus when absent from the latter was arrived at on the matter. ship, owing to the difficulty in obtaining certain provisions at the amount allowed per diem, viz., ls. 8d. and 2s. 2d. respectively? 2. As free rations, or allowance in lieu thereof, form part of the inducements for men INVALID, OLD-AGE, AND BLIN D PERSONS' to join the R.A.N., cannot better arrangements be made by the official victualling staff at Garden Island to enable the crews of the ships attached to the Penguin to obtain all the provisions required by the crews of such vessels at contract prices, instead of, as at present, leavupon noticeing portion of the actual catering in the hands of a Maltese canteen tenant whose charges are the Invalid and Old-age Pensions Act this sea* invariably the same as, if not more than, those sion, so as to provide for an-increased earning prevailing on shore in the ordinary trade? the honourable member's questions are as follow:1. Careful inquiry proves that no discontent exists. 2. The present arrangements are satisfactory. Since the introduction of the increased ration What was "" our lovely allowance the actual catering is in the hands of the men themselves, who purchase fresh propolluted visions through the canteen tenants. The present tenant is considered perfectly satisfactory, as he has been unanimously re-elected I cannot think during the last fortnight by the ""men's committee. ter, upon notice1. Whether the Government has yet decided when the increased reward of from £10,000 to £50,000 for the discovery of payable oil, which has been foreshadowed, will be made available? 2. Is the statement correct which appeared in the Brisbane Daily Hail of the 5th JuneI shall inquire last, purporting to be made by the Minister for Mines, Queensland, that at the opening of the recent Conference of Premiers, the Prime Minister, in emphasizing thc great need for the discovery of petroleum deposits in Australia, stated that the Commonwealth would be prepared to subsidize prospecting to the extent of £1 for £1? 3. If so, will he say when the condition will be made known and the money made available? honourable member's questions are as follow :1. No. The. honourable member is probably referring to a statement made by me during the course of the debate on the Anglo-Persian Oil Bill, when I indicated that I was prepared to favourably consider the question of increas2. At the Premiers' Conference in May last, when inviting the co-operation of the States in 3. See reply to No. 2. 1. Whether thc Government intend to amend allowance iu view of the high cost of living?",19,Speaker Eon J M Officials
7,Mr Laiedsmith,,20,Pensions Pensions Widow S And Children Hospital Inmates
8,Mr Masks,But the Royal Aus,20,Pensions Pensions Widow S And Children Hospital Inmates
9,Mr Laiedsmith,,20,Pensions Pensions Widow S And Children Hospital Inmates
