speakerGroups,speaker,theText,pageNumbers,title
0,"Monday, 23 October 2017 Country And Read Prayers. Petitions Committee Report The 45th Parliament. Hastings: Medical Centre This Petition Of Certain Citizens Of Australia Draws To The Attention Of The House To The Need To Provide Pharmaceutical Benefits After Hours In The Township Of Hastings And Environs At Premises Described As Unit 3, 9 Queens Street, Hastings, Victoria. The Granting Of Approval To Provide Pharmaceutical Benefits Would Enable Patients Attending The Hastings Family Medical Centre And The Hastings After Hours Medical Centre To Receive Their Prescribed Medicines Immediately At The Time Of Their Medical Consultation Thus Obviating The Need For Undue Delay In The Commencement Of Therapy That Would Be Occasioned By The Need To Return Next Day To Have Their Medicines Dispensed During Normal Business Hours. We Therefore Ask The House To: Request The Minister For Health To Exercise The Discretion Conveyed By Section 90a Of The National Health Act 1953 To Grant Mr Meyerson And Mr Morre Bryner Approval To Provide Pharmaceutical Benefits At The Designated Premises. From 1501 Citizens. Great Barrier Reef This Petition Of Young Students Of Australia Draws To The Attention Of The House: The Problem Of Extreme Coral Bleaching Of The Great Barrier Reef Due To Climate Change And The Water Of Australia Getting Warmer. Coral Bleaching Occurs When The Algae That Live In The Tissue Coral Polyps Get Rejected Or Expelled From The Coral. This Process Can Devastate The Reef Putting The Ecosystem At Risk. This Could Also Greatly Affect Tourism In The Great Barrier Reef And The Economy Will Also Be Affected. We Believe That The Great Barrier Reef Should Not Be Open To The Public, Because We Are Concerned That The Toxins Carried By Us Humans Destroys The Coral Making It White And Having A Bleached Effect. We Therefore Ask The House To: Make The Great Barrier Reef Less Accessible To The Public And More Accessible To Marine Biologists. This Action Will Give The Scientists An Opportunity To Research And Study The Reef To Teach Future Generations About The Reef Without Destroying This Wonder Of Nature. From 47 Citizens. Dental Health This Petition Of Young Student Citizens Of Australia Draw To The Attention Of The House: Teeth Are A Very Important Part Of Your Body, So Therefore Dental Care For All Australians Should Be Free And Covered By Medicare. Currently, Citizens With Private Health Insurance Have Access To The Dentist Immediately, But That Should Be The Same For All Australians With Or Without Private Health Insurance. Aboriginals' Dental Health Is 2 To 8 Times Worse Than Australians Due To The Prohibitive Cost Of Dental Care. People In Rural And Remote Areas Often Wait Around 2 To 3 Years For Free Government Treatment. The Best Medicine",NA,19,Setup
1,"The Speaker (Hon. Tony Smith) Took The Chair At 10:00, Made An Acknowledgement Of",,19,Petitions
2,Mrs Wicks (Robertson) (10:01,I present the 17th report of the Petitions Committee for,19,Petitions
3,Mrs Wicks (Robertson) (10:01,"I present the following petitions:for good dental health is a preventative oral hygiene regime including regular brushing and a healthy diet and regular check-ups and treatment at the dentist. Millions of people live with poor oral health due to the cost, because Medicare does not cover dental, this can make an impact on your health like diabetes and heart disease. We therefore ask the House to make free dental care to be included in Medicare. Regular check-ups are really important so why shouldn't the government pay to ensure that everyone can go to the dentist for free and have healthy dental care, because your teeth are a vital part of your body. from 51 citizens. Legal Drinking Age This petition of young stage 3 citizens of Australia draws to the attention of the House: the health problems associated with young people drinking alcohol. We ask that the age restriction of drinking alcohol to be raised to 21 instead of the current 18 years of age. This is because most of us citizens have matured by this age and will know to drink sensibly. This will save many lives including the lives of the drinker. If you are under the age of 21, drinking alcohol can cause blackouts to your mind. It's not only this but 1/8 young Australians die because of underage drinking. If someone becomes addicted to alcohol at an early age, this could lead to long term drinking which can cause permanent brain damage. If you change the legal drinking age to 21 then this will have long term benefits for the health of all Australians. We therefore ask the House to: Change the age restriction for drinking to 21. This is a much more reasonable age as the brain has matured enough to know that drinking too much could cause death or harm to others. All of our lives depend on this answer. We ask you to raise the legal drinking age from 18 to 21 years of age. from 45 citizens. Climate Change This petition of concerned people of the electorate of Farrer, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change such as more severe heat, extreme and unpredictable weather and rising seas by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 110 citizens. Climate Change This petition of concerned people of the electorate of Deakin, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change such as more severe heat, extreme and unpredictable weather and rising seas by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 228 citizens. Climate Change This petition of concerned people of the electorate of Dunkley, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change such as more severe heat, extreme and unpredictable weather and rising seas by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 194 citizens. Aged Care This petition of Denis Cyril Reid& Ruby Kentwall draws to the attention of the House: Aged Care& Disability Deeming Rates We therefore ask the House to: legislate that Deeming Rates be brought in line with interest rates set by the Governor& Reserve Bank of Australia for Disability & Aged Care. from 126 citizens. Climate Change This petition of concerned people of the electorate of Bendigo, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 895 citizens. Animal Welfare This petition of concerned citizens of Australian residing on the Gold Coast Queensland. It draws to the attention of the House the shocking and heart breaking torture and killing of millions of dogs in countries Australia has major trade relations with. In particular China, South Korea, and Indonesia. The majority of dogs are not vaccinated, many carry Rabies and there are hundreds of reported deaths a year from this disease. Dogs are hung, beaten, electrocuted, and treated cruelly by farmers and slaughters. Cats and dogs are blow-torched and boiled alive for medicinal elixirs. Video evidence is easily accessed on-line. The issue may appear as low priority however countries that allow brutality towards innocent animals are likely to have little or no respect for other humans. For Australia to totally ignore this gross inhumanity is incomprehensible. We therefore ask the House to: petition to end the cruel treatment of dogs and cats in China and South Korea. Help put an end to the dog and cat meat trade. More than 10,000,000 dogs are killed in China alone. from 376 citizens. Immigration Detention This petition of Grandmothers and other concerned citizens draws to the attention of the House the inhumane treatment of children and their families in closed immigration detention in Australia and Nauru. We therefore ask the House to end immigration detention of children in law and policy, to immediately release the children and their families and bring them to Australia while their protection claims are assessed, guaranteeing them all adequate housing, health care, education and legal representation. from 202 citizens. Climate Change This petition of concerned people of the electorate of Lilley, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by:  committing to deeper and more urgent reductions of our greenhouse emissions;  developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use;  providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 132 citizens. Climate Change This petition of concerned people of the electorate of Wills, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – g a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and oorest neighbours adapt to the harmful impacts of climate change. from 119 citizens. Climate Change This petition of concerned people of the electorate of Riverina, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 20 citizens. Climate Change This petition of concerned people of the electorate of Ryan, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – 2050, and supporting families and communities affected by the transition towards renewable energy and harmful impacts of climate change. from 225 citizens. Climate Change This petition of concerned people of the electorate of Aston, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 78 citizens. Climate Change This petition of concerned people of the electorate of Brand, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 40 citizens. Climate Change This petition of concerned people of the electorate of Dickson, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 27 citizens. Climate Change This petition of concerned people of the electorate of Lindsay, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 45 citizens. Climate Change This petition of concerned people of the electorate of Lyne, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 17 citizens. Climate Change This petition of concerned people of the electorate of Mitchell, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 35 citizens. Climate Change This petition of concerned people of the electorate of Corio, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 21 citizens. Climate Change This petition of concerned people of the electorate of Bruce, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 14 citizens. Climate Change This petition of concerned people of the electorate of McMillan, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 22 citizens. Climate Change This petition of concerned people of the electorate of Wannon, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 13 citizens. Climate Change This petition of concerned people of the electorate of Gellibrand, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 9 citizens. Climate Change This petition of concerned people of the electorate of Calwell, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 7 citizens. Climate Change This petition of concerned people of the electorate of Cowper, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 37 citizens. Climate Change This petition of concerned people of the electorate of Calare, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 19 citizens. Climate Change This petition of concerned people of the electorate of Banks, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 40 citizens. Climate Change This petition of concerned people of the electorate of Oxley, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 32 citizens. Climate Change This petition of concerned people of the electorate of Herbert, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 7 citizens. Climate Change This petition of concerned people of the electorate of Braddon, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 15 citizens. Climate Change This petition of concerned people of the electorate of O'Connor, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change such as more severe heat, extreme and unpredictable weather and rising seas by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 10 citizens. Climate Change This petition of concerned people of the electorate of Batman, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 40 citizens. Climate Change This petition of concerned people of the electorate of Lyons, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 43 citizens. Climate Change This petition of concerned people of the electorate of Corangamite, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 57 citizens. Climate Change This petition of concerned people of the electorate of Fremantle, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 29 citizens. Northern Rivers Rail Trail This petition of the Northern Rivers Rail Trail and members of the community brings to the attention of the House the need for the Commonwealth Government to provide funding to match the $6.518 million already reserved by the NSW State Government. It is necessary that the Commonwealth Government invest a matching contribution to allow this project to succeed. The undersigned petitioners therefore ask the House to support the Northern Rivers Rail Trail and Tweed Shire Council by way of providing a matching contribution amount of $6.518 million towards this very worthwhile project from 1937 citizens. Climate Change This petition of concerned people of the electorate of Fenner, draws to the attention of the House the severe and urgent threat that climate change poses to the health, well-being and security of all people around the world, particularly our poorest and most vulnerable neighbours. We remind the House that Australia's greenhouse emissions are the highest per person among wealthy nations while our emissions reduction targets are among the weakest. We therefore ask the House to do all in its power to protect communities in Australia and our region from the harmful impacts of climate change – such as more severe heat, extreme and unpredictable weather and rising seas – by: committing to deeper and more urgent reductions of our greenhouse emissions; developing a plan to ensure Australia achieves zero net greenhouse emissions well before 2050, and supporting families and communities affected by the transition towards renewable energy and more sustainable land use; providing additional assistance to help our poorest neighbours adapt to the harmful impacts of climate change. from 757 citizens. Petitions received. Responses to the House have been received as follows: Military Pensions Dear Mr VastaI refer to your letter of 13 February 2017 to the Minister for Finance, Senator the Hon Mathias Cormann, regarding Petition number EN0047. The petition has been referred to me for reply given the primary matter it raises is the splitting of military superannuation pensions for the purposes of property settlements made under the Family Law Act 1975 (Cth). My Department has consulted with the Treasury, the Department of Finance, and the Department of Defence in preparing this response. The petition makes two requests. First, the petition requests that a new exclusion for invalidity pensions paid under the Military Superannuation and Benefits Scheme (MSBS), and the Defence Force Retirement and Death Benefit Scheme (DFRDB), be added to reaulation 12 of the Family Law (Superannuation) Regulations 2001. This regulation provides that certain payments in respect of a superannuation interest are not splittable payments for the purposes of section 90ME of the Family Law Act. Second, the petition requests that the formula in section 307.145 of the Income Tax Assessment Act 1997 be amended so that it applies to a member in receipt of an MSBS or DFRDB invalidity pension. With respect to the first request, the policy underpinning the family law superannuation splitting regime is for there to be a just and equitable split between parties following a relationship breakdown. I am aware that various stakeholders have expressed concern about the way in which the family law superannuation splitting regime is being applied to military invalidity pensions. I appreciate these concerns. The views of interested parties are valuable in informing future family law policy. The Australian Government will continue to work with involved stakeholders to consider the broader policy issue that has been raised in the context of the petition, in particular, whether the family law superannuation splitting regime should apply to military invalidity pensions in circumstances where those pensions are reviewable. 2",19,Petitions
