speakerGroups,speaker,theText,pageNumbers,title
0,"Wednesday, 26 May 2010 (2) Seeks The Amendment Of Australian Design","---Rule (ADR) 68/00: (a) so that the only exemption is for route service buses operating on urban roads; took the chair at 9 am and read prayers. (b) to remove the current exemption for any Consideration of Private Members’ metre; and Business (c) to read: ‘all buses operating on nonReport urban roads and highways must meet the requirements in this rule’ ensuring lap/sash seatbelt protection and all sent the report of the recommendations of the safety features within ADR 68/00, preswhips relating to committee and delegation ently afforded to coach passengers, apreports and private members’ business on ply to any bus travelling on any high Monday, 31 May 2010. Copies of the report speed road, highway or dirt road; have been placed on the table. (3) calls on the State and Territory Governments The report read as followsto support mandating the use of seatbelts on Pursuant to standing order 41A, the Whips recbuses; ommend the following items of committee and (4) directs the Government to legislate the above delegation reports and private Members’ business amendments to ADR 68/00 by January 2011 for Monday, 31 May 2010. The order of preceand ensure compliance on all affected routes dence and allotments of time for items in the by January 2020, beginning with all new and Main Committee and Chamber are as follows: replacement buses; and Items recommended for Main Committee (6.55 (5) directs the Minister for Infrastructure, Transto 8.30 pm) port, Regional Development and Local GovNotices urban bus travel on the agenda at each and every Australian Transport Council meeting 1 MRS GASH: To move: until certification of all buses used on nonThat the House: urban roads in Australia meet the safety (1) acknowledges: standards of ADR 68/00. (a) that the safety of our children should be Time allotted-30 minutes. of paramount concern for all governSpeech time limitsments; Mrs Gash-10 minutes. (b) the irrefutable evidence from studies Next Member-10 minutes. conducted both in Australia and overseas, that the use of lap/sash seatbelts on Other Member-5 minutes each. buses will save lives and reduce injuries [Minimum number of proposed Members speakin the case of accidents or sudden braking = 2 x 10 + 2 x 5 mins] ing incidents; The Whips recommend that consideration of this (c) that currently, hundreds of thousands of should continue on a future day. Australian school children in non-urban areas, travel daily to school on buses that are not fitted with seatbelts; and (d) the urgent need to provide increased safety for bus passengers travelling on non-urban roads in Australia;",19,Setup
1,The Speaker ( Mr Harry Jenkins),,19,Private Members Business Ernment To Place Lap Sash Seatbelts For Non
2,Mr Price (Chifley) (9.01 Am),"I preOrder of the day ment by eye witness reports, cross examina1 PARLIAMENTARY (JUDICIAL tion and other sources, the known coura(22 February 2010). volved; and The Whips recommend all speeches to conclude (5) seeks appropriate remedy, by way of award, by 7.35 pm to those unjustly treated. Speech time limitsTime allotted-25 minutes. [Minimum number of proposed Members speakNext Member-10 minutes. ing = 2 x 5 mins] Other Member-5 minutes. The Whips recommend that consideration of this [Minimum number of proposed Members speakshould continue on a future day. ing = 2 x 10 mins + 1 x 5 mins] Notices-continued The Whips recommend that consideration of this 2 MR NEVILLE: To move: should continue on a future day. That the House: 3 MR CHAMPION: To move: (1) acknowledges the: That the House: (a) unquestionable bravery of 6th Battalion, (1) supports the Government’s action to boost Royal Australian Regiment (6RAR) at national savings by gradually increasing the the Battle of Long Tan in Vietnam on 18 Superannuation Guarantee from 9 per cent August 1966 and the singular heroism of now, to reach 12 per cent by 2019 20; and units in the face of overwhelming en(2) notes that the: emy numbers, especially that of D (a) Government’s approach to superannuaCompany; and tion will achieve two main outcomes(b) well deserved upgrade of a number of greater adequacy and greater equity; decorations: (b) removal of the tax penalties for super(i) Major Harry Smith (from Miliannuation contributions of low income tary Cross to Star of Gallantry, ie, Disearners; tinguished Service Order equivalent); (c) reforms to superannuation will benefit (ii) Lieutenant Dave Sabben and around 8.4 million Australians; and Lieutenant Geoff Kendall (from Men(d) reforms will increase national savings tioned in Despatches to Medal for Galand economic growth. lantry, ie, Military Cross equivalent); Time allotted-remaining private Members’ busiand ness time prior to 8.30 pm. (c) strength of D Company 6RAR (as at 18 August 1966) which has the right to Speech time limitsGallantry Cross with Palm Unit Citation Other Member-5 minutes each. Emblem; [Minimum number of proposed Members speak(3) deplores the loss of documentation which has ing = 6 x 5 mins] deprived 12 other Australian combatants The Whips recommend that consideration of this from receiving appropriate recognition; should continue on a future day. (4) calls on the Australian Government to convene a further inquiry to assess and docu-",19,Private Members Business Ernment To Place Lap Sash Seatbelts For Non
3,Mr Kerr,5 minutes. Speech time limits,20,Misbehaviour Or Incapacity Geous Action Of Combatants On That Day With Commission Bill 2010 Second Reading Particular Reference To The 12 Soldiers In
4,Other Member,5 minutes. Mr Neville-10 minutes.,20,Misbehaviour Or Incapacity Geous Action Of Combatants On That Day With Commission Bill 2010 Second Reading Particular Reference To The 12 Soldiers In
5,Wear The Former Republic Of Vietnam Mr Champion,"5 minutes.Items recommended for House of Representaof extreme poverty, to which more than tives Chamber (8.40 to 9.30 pm) a billion are currently subjected; Presentation and statements erty are due, there is now an urgent need to recommit ourselves to this task; and 1 PARLIAMENTARY JOINT COMMITTEE ON THE AUSTRALIAN COMMISSION FOR (c) that our actions of the past 20 years have LAW ENFORCEMENT INTEGRITY already succeeded in halving rates of extreme poverty, and within a generation Examination of the Annual Report of the Integrity we can and will make poverty history; Commissioner 2008-09. and The Whips recommend that statements on the (2) welcomes the ‘Make Poverty History’ camreport may be made-statement to conclude by paign to ensure that we do our fair share 8.50 pm achieve all the Millennium Development Speech time limitsGoals. Ms Parke-5 minutes. Time allotted-remaining private Members’ busiOther Member-5 minutes. ness time prior to 9.30 pm. [Minimum number of proposed Members speakSpeech time limitsing = 2 x 5 mins] Ms Vamvakinou-5 minutes Notices [Minimum number of proposed Members speak1 MR COBB: To present a Bill for an Act to reing = 3 x 5 mins] duce the risk of bovine spongiform encephalopaThe Whips recommend that consideration of this thy being present in imported meat. (Food Imporshould continue on a future day. tation (Bovine Meat– Standards) Bill 2010) Report adopted. Presenter may speak for a period not exceeding 5 minutes-pursuant to standing order 41. COMMITTEES 2 MS KING: To move: Public Works Committee That the House acknowledges the Australian Report proving the economic position of women. half of the Parliamentary Standing CommitTime allotted-20 minutes. tee on Public Works, I present the first report Speech time limitsfor 2010 of the committee relating to the Ms King-5 minutes. proposed fit-out of new premises for the Other Member-5 minutes. Australian Taxation Office at 735 Collins [Minimum number of proposed Members speakStreet, Melbourne. ing = 4 x 5 mins] Order that the report be made a parliamen3 MS VAMVAKINOU: To move: tary paper. (1) notes: dresses only one work, referred to the com(a) the pledge, first made by Australia in the mittee in February this year. The project has year 2000, to spare no effort to free our an estimated cost of $50.9 million, and the fellow men, women and children from committee recommends that the House of the abject and dehumanising conditions Representatives agree to the works proceeding as proposed.",20,Misbehaviour Or Incapacity Geous Action Of Combatants On That Day With Commission Bill 2010 Second Reading Particular Reference To The 12 Soldiers In
6,Government’s Significant Achievements In Im,Mr PRICE (Chifley) (9.01 am)-On be,21,Private Members Business Other Members 5 Minutes Each
7,That The House: Mr Price,"by leave-This report adThis report is somewhat more slender than tion this will make to our sustainable future. usual Public Works Committee reports. These measures include a tri-generation However, that should not be interpreted as a power plant, as well as a precinct wide apwant of substance. The committee was very proach to building services, to enable future impressed by the proposal made by the ATO, measures such as blackwater treatment on and the report is glowing about the quality of site. the office accommodation which will be built I would like to thank members and senafor ATO employees in the Melbourne CBD. I tors for their work in relation to this inquiry. might say that the thrift in our report is inI would particularly like to thank the secreversely proportional to the substantial, thortariat: Secretary James Catchpole, who is no ough and carefully planned proposal that was longer with us, Siobhan Leyne, Thomas put to the committee. I should also like to Gregory, Jazmine Rakic and Shaun Rowe. note a few impressive features of that proOur committee is well served by its keen, posal. enthusiastic and dedicated secretariat. I comThe House would be aware that the Demend the report to the House. formulated Property Management Guideernment Whip. He mentioned that James lines for Commonwealth agencies. Perhaps Catchpole is no longer with us. He is on secthe aspect of the guidelines with the greatest ondment with another department, but he is practical implication for Commonwealth also recovering from an unfortunate traffic workplaces is the occupational density target, accident, and I understand he is recovering which applies to all new Commonwealth well. premises of more than 500 square metres. This target stipulates that there should be no more than an average of 16 square metres of Rearrangement The ATO expects to meet this target, deDefence Materiel and Science and Minister spite the fact that it must provide substantial Assisting the Minister for Climate Change office space that is only used for part of the and Energy Efficiency) (9.06 am)-I move: year, when the seasonal workforce is emThat notices Nos. 1 and 2, government busiployed for processing tax returns. It has ness, be postponed until a later hour this day. managed to ensure that, even when a number Question agreed to. of workpoints are unoccupied, it will still CHILD SUPPORT AND FAMILY have an average of less than 16 square meASSISTANCE LEGISLATION tres per occupied workpoint. This is thanks AMENDMENT (BUDGET AND OTHER to innovative office design, and the ATO MEASURES) BILL 2010 should be commended for its strong efforts First Reading in meeting the target. Bill and explanatory memorandum preThis fit-out, and the building in which it sented by Ms Macklin. will be housed, will tread lightly on the earth. The report outlines the environmenBill read a first time. tally sustainable measures being incorporated into the base building, and the committee is impressed with the potential contribu-",21,Private Members Business Other Members 5 Minutes Each
8,Partment Of Finance And Deregulation Has The Speaker,I thank the Chief Gov,22,Business
9,Usable Office Area Per Occupied Workpoint. Mr Combet (Charlton,"Minister forSecond Reading being provided by separated parents who Ms MACKLIN (Jagajaga-Minister for have to deal with both agencies. This is inFamilies, Housing, Community Services and tended to remove duplication of process and Indigenous Affairs) (9.07 am)-I move: decision making by the Child Support That this bill be now read a second time. Agency and the Family Assistance Office. We also expect this will reduce objections This bill contains three measures affecting and appeals flowing from the separate dethe family assistance law and child support terminations in the two agencies. legislation. Secondly, this bill also contains amendFirstly, the bill includes a measure from ments to the income estimate process under the 2009-10 budget that aligns decisions the Child Support Scheme. about care of children for the purposes of family tax benefit and child support. This is In determining their child support obligadesigned to create simpler rules for separated tions, some parents use an estimate of their families. income. This estimated income is then reconciled against actual income to make sure The Child Support Scheme aims to ensure that the correct amounts have been paid or that children receive the appropriate level of received. child support from their parents in accordance with their parents’ capacity to provide Currently, when a parent estimates their financial support. Family tax benefit assists income for calculating their obligations unwith the costs of raising children, taking into der the Child Support Scheme, it is for a account child support and other income child support period of up to 15 months, available to meet these costs. which can cross over up to three financial years. The bill makes amendments to provide for a single determination of care for both child Estimating income over multiple financial support and family tax benefit purposes. Curyears can be difficult for parents and often rently, care decisions are made by the Child leads to inaccurate estimates. Reconciliation Support Agency for child support purposes, cannot occur until the parent’s actual income while care decisions for family tax benefit for each financial year is known. In those purposes are made by the Family Assistance cases where the child support period spans Office. This can mean that the Family Assisup to three financial years, the current systance Office and the Child Support Agency tem can result in severe delays in reconciling recognise different levels of care for the estimates. same child. It can also mean that parents do This amendment will align estimate perinot receive their correct assessments unless ods with financial years. they separately notify each agency. This can This means that parents who estimate their put additional strain on separated parents income will be required to estimate for a who have to deal with two agencies, and two shorter period of time. This measure will different sets of rules, when determining the make it easier for parents to estimate their care arrangements for their children. income and allow the Child Support Agency Aligning the determinations of care beto reconcile the estimate automatically, once tween the Child Support Agency and the actual income is known. Family Assistance Office will provide conThese estimates do not affect the length of sistency in decisions about the level of care the child support period, which remains at 15 months. These estimates only change the to determine that certain provisions will not period over which income estimates are recapply for a specified period where there are onciled, from 15 months to a financial year. special circumstances. This will help improve the accuracy of I commend the bill to the House. child support calculations to make sure that Debate (on motion by Mr Andrews) adthe correct information is used. journed. These changes have been thoroughly canPAID PARENTAL LEAVE vassed with the Child Support National (CONSEQUENTIAL AMENDMENTS) Stakeholder Engagement Forum, a group BILL 2010 jointly convened by the Department of FamiFirst Reading lies, Housing, Community Services and Indigenous Affairs and the Child Support Bill and explanatory memorandum preAgency. The stakeholder engagement group sented by Ms Macklin. includes representatives from a wide range Bill read a first time. of groups with a policy interest in child supSecond Reading port matters. Ms MACKLIN (Jagajaga-Minister for Lastly, the bill contains amendments to Families, Housing, Community Services and the family assistance law to provide greater Indigenous Affairs) (9.14 am)-I move: flexibility in dealing with family tax benefit That this bill be now read a second time. non-lodger debts. This companion bill to the Paid Parental The 2008-09 budget announced measures Leave Bill 2010 makes consequential designed to address growing family tax amendments necessary for the operation of benefit debts arising from circumstances the government’s landmark Paid Parental where a family does not lodge their tax reLeave scheme. turns. Without lodgement of a tax return, the Family Assistance Office cannot reconcile a Our Paid Parental Leave scheme, to begin family’s entitlements to payments and ensure on 1 January 2011, is fully costed and funded the correct amount of family assistance has by the government and is a major win for been paid. Changes to this system were proworking families. posed by the Australian National Audit OfAfter decades of waiting for a paid parenfice in its 2006-07 report and implemented in tal leave scheme, this government is deliverJanuary this year following passage of the ing a scheme which is fair to business and Family Assistance Amendment (Further fair for families. 2008 Budget Measures) Act 2009. Under This bill amends various Commonwealth those new rules, fortnightly payments of acts for this purpose, dealing with interacfamily tax benefit can be temporarily sustions between the new parental leave pay pended if a person’s tax return has not been provisions and existing laws such as those on lodged within 18 months of the end of the social security, veterans’ entitlements, family financial year. assistance and taxation. This bill amends these temporary suspenSome of the amendments address the relasion provisions so that they will not apply if tionship between parental leave pay and inthere is no outstanding family tax benefit come for certain purposes in the social secudebt due to the failure to lodge a required tax rity law and veterans’ entitlements legislareturn, and gives the secretary the discretion tion. Notably, the bill gives effect to the government’s intention that parental leave pay The bill will also allow early claims to be be excluded from the ordinary income test made for family tax benefit, baby bonus and for social security and veterans’ entitlements maternity immunisation allowance so that purposes. families can, if they want to, make all their Similarly, parental leave pay will not payment arrangements before their new child count as a leave payment for the purposes of arrives in the family, with all the accompanythe social security income maintenance proing excitement and loss of sleep. visions, and will be disregarded in calculatAmong the amendments to the taxation ing a person’s pension bonus bereavement laws included in this bill are amendments to payment. provide that a taxpayer will not be entitled to Parental leave pay will, however, be a dependent spouse, child-housekeeper or counted under the separate income test for housekeeper rebate for that part of the in the social security low-income healthcare come year for which parental leave pay was card. payable to the taxpayer or their spouse. This is consistent with the rules that apply where To protect the integrity of the new parental the taxpayer or their spouse is eligible for leave pay in a way that is consistent with family tax benefit part B. arrangements for existing payments, parental leave pay debts will generally be recoverable Parental leave pay will be subject to from social security, family assistance and PAYG withholding, and employees will be veterans’ entitlements payments. able to salary sacrifice their parental leave pay for non-cash remuneration where that Further amendments will enable amounts arrangement is offered by the employer. due under a maintenance liability and child support debts to be paid or recovered from Further taxation amendments will make parental leave pay. sure that tax withheld from a person’s parental leave pay can be refunded to the person if Provision will also be made for parental it turns out that the parental leave pay was leave pay to be included in the compliance not payable. The rules relating to payment activities provided by the data-matching prosummaries will also be amended to deal with gram. incorrect payments of parental leave pay. The bill will address several points of inConsistent with the protection and use of teraction between the new Paid Parental taxpayer information for similar payment Leave scheme and the existing family assislaws, the parental leave pay scheme will be tance law. brought within the system of tax file numIn particular, new provisions will make bers established under taxation laws, and it sure that, as intended, families receiving pawill be possible for taxpayer information to rental leave pay will not be able to receive be disclosed for the purposes of administrathe baby bonus, and family tax benefit part B tion of the new Paid Parental Leave Act will not be payable for the duration of the 2010. parental leave pay. Those families not eligiLastly, the bill deals with certain aspects ble for Paid Parental Leave, or who choose of the transition to the new Paid Parental not to participate in the scheme, will be able Leave scheme. These provisions include ento continue to access the baby bonus and suring that the requirement for employers to family tax benefit if they are eligible. pay parental leave pay to their long-term employees will take effect for children born or adopted on or after 1 July 2011. However, and nuclear tests; or, in the case of Zimsome employers may want to take up the babwe where the Mugabe regime has been option of providing any eligible employees responsible for acts undermining the rule of with parental leave pay from 1 January 2011. law, corruption, violence and intimidation; or With the delivery of this scheme, the govthe December 2006 military coup in Fiji that ernment is supporting Australian parents to robbed the population of Fiji of their constimanage the challenges and realities of family tutional rights and has seen the sustained life. abuse of basic freedoms, including the suppression of press freedom; or the September Our scheme gives parents more time at 2007 violent crackdown on pro-democracy home with their new baby, helps maintain protestors by the military regime in Burma, their connection with the workforce and, by and the ongoing disrespect for the human boosting workforce participation, is a landrights and the democratic aspirations of the mark reform that prepares Australia for the Burmese people. challenges of the future. Autonomous sanctions are applied so as to I commend the bill to the House. minimise, to the extent possible, the adverse Debate (on motion by Mr Andrews) adimpact on the general population of the afjourned. fected country. BILL 2010 distinguish them from sanctions applied unFirst Reading der international obligations arising from Bill and explanatory memorandum preUnited Nations Security Council decisions. sented by Mr Stephen Smith. There is a range of situations which are not covered by United Nations Security Council Bill read a first time. sanctions. Second Reading These include the situations in Zimbabwe, for Foreign Affairs) (9.21 am)-I move: ferred. That this bill be now read a second time. Australia is one of a number of likeAutonomous sanctions are a key tool in Ausminded countries, such as the United States, tralian diplomacy. Canada, New Zealand and European Union They are highly targeted measures inmembers, which actively seek to bring about tended to apply pressure on regimes to end positive change through the pressure applied the repression of human rights, to end the by sanctions where the Security Council is repression of democratic freedoms, or to end unable to act. regionally or internationally destabilising In some circumstances, autonomous sancactions. tions are used to supplement sanctions imSuch situations include Iran’s failure to posed by the Security Council. cooperate fully with the International Atomic The Security Council imposes a range of Energy Agency (IAEA) to enable it to consanctions against Iran and the DPRK-North firm Iran’s nuclear program is exclusively Korea-in response to the threat to internafor peaceful purposes and the autonomous tional peace and security posed by their prosanctions Australia has had in place on North grams of weapons of mass destructionKorea since 2006 in response to its missile proliferation concern.",22,Business
