speakerGroups,speaker,theText,pageNumbers,title
0,Petitions Rhodesia.........................................................................................................................................................293 Social Services ...............................................................................................................................................293 Question Question Question Question Question Question Question Question Army Uniforms ......................................................................................................................................295 Question Question Question Question Question Question Question Question Question Question War Graves .............................................................................................................................................298 Question Question Road Safety ............................................................................................................................................299 Question Hmas &#39;Hobart*...............................................................................................................................299 Question Question Question Question Question Personal Explanation.............................................................................................................................................301 Auditor,"general&#39;s Report..............................................................................................................................301 Drought Relief Ministerial Statement .....................................................................................................................................301 Waymouth Telephone Exchange Building, Adelaide Report of Public Works Committee ...............................................................................................................302 Personal Explanation.............................................................................................................................................352 Adjournment Magna Carta...................................................................................................................................................353 Answers To Questions Upon Notice Overseas Investment in Australia (Question No. 336)....................................................................................356 Teaching Hospitals (Question No. 360...........................................................................................................356 Royal Australian Navy (Question No. 372)....................................................................................................356 Repatriation (Question No. 217) ....................................................................................................................357 Northern Territory Revenues (Question No. 307) ..........................................................................................358 Intercontinental Television Programmes (Question No. 357).........................................................................358 New Guinea: Australian Flying Scholarships (Question No. 398) .................................................................358 Northern Territory: Rail Services (Question No. 302)....................................................................................359 Tuesday, 20 August 1968 the chair at 2.30 p.m., and read prayers. Rhodesia certain electors of the Commonwealth praying thiit the House take any action necessary to ensure that the Government does not implement the resolution of the Security Council of the United Nations in imposing economic sanctions on the Government and the people of Rhodesia. Petition received. Social Services from certain electors of the Commonwealth praying that the Government implement Article 25 of the Universal Declaration of Human Rights by providing increased social service and housing benefits for the aged, the invalid, the widowed and their dependants. Petition received. Minister for the Army whether it is a fact its permanent headquarters. I emphasise that, although a full alert exists in the area that the Parliament was not the purchasing of South Vietnam in which Australian troops authority. The purchasing authority was the are stationed, some fully trained stretcher National Library. As is the case with many bearer bandsmen have been withdrawn from other articles in this House, we were merely full time stretcher bearer duties to form a the temporary custodians of the document. band and that nineteen untrained medics are being given a crash course as stretcher bearers to treat wounded in action. ledge of the circumstances mentioned by total sum that the Government will be the honourable gentleman but I will cercalled upon to pay because of devaluation tainly have inquiries made. 1 can say that of the pound sterling been assessed? Is responsibility for the operational efficiency there to be a continuing payment from year of units in Vietnam rests with the comto year? mander of the Australian Task Force in Vietnam. Naturally the operational efficiency would take precedence over all other made two announcements regarding devaluaresponsibilities at all times. I can also say tion. One concerned its intention to comthat the concept of a stretcher bearer should pensate for the immediate losses in respect not be confused with that of a medic who of stocks held by statutory marketing is a trained member of the Royal Australian authorities which were unable to take out Army Medical Corps. It is true that for forward exchange cover. The Governsome time there has been a category of ment has also announced that it will comstretcher bearer-cum-bandsman with a dual pensate the sugar, dairying, honey and 19511/68-R-[11 ] responsibility hut my understanding is that this role is being discontinued in infantry battalions at the present time as we are inquiries made. addressed to you. Are you aware that during the winter recess the copy of Magna Carta formerly kept in King's Hall was removed from Parliament House? As Magna Carta is the symbol of liberty in the English world, do you agree that the proper place for this copy is in the national Parliament where it can be viewed by the 400,000 people who visit Parliament House each year? Will you discuss this matter with the Prime Minister with a view to having it returned to King's Hall? the copy of Magna Carta which was in this building has been removed to the new National Library building. This was done after consultation with the President of the Senate and myself. We made inquiries and found that we were simply the temporary custodians of the document, which was purchased by the National Library in the early 1950s, and that it was held in this building",12,Setup
1,"Mr Speaker (Hon. W. J. Aston) Took Forming Area Hands. However, 1 Will Havs",,14,Devaluation Of Sterling
2,Mr Giles Presented A Petition From,,14,Devaluation Of Sterling
3,Mr Whittorn Presented A Petition,,14,Devaluation Of Sterling
4,Mr Clyde Cameroni Ask The Only Until The National Library Moved Into,,14,Devaluation Of Sterling
5,Mr Lynchi Have No Detailed Knowthe Minister For Primary Industry. Has The,,14,Devaluation Of Sterling
6,Mr Cope,"Mr Speaker, my question is",14,Devaluation Of Sterling
7,Mr Speaker,"First, I am aware that",14,Devaluation Of Sterling
8,Mr Irwin,My question is directed to,14,Devaluation Of Sterling
9,Mr Anthony,"The Government hascanned fruit industries for losses incurred because of devaluation. These will be losses for the year since devaluation. The Government has not made any decision for future years. The matter will be looked at from time to time. you, Mr Speaker. It is supplementary to that asked by the honourable member for Watson. Since King John affixed his seal to Magna Carta at Runnymede, would it be possible in your view for Australia's copy of the document to be restored to the Parliament if the new parliament house is erected at the lakeside? man has asked me a rather hypothetical question regarding the new parliament house. The matter he has raised is something that I would consider at the appropriate time. Mr J. R. FRASERI ask the Minister for the Interior: Was it the intention of the selling wheat at prices below the minimum Government when it made available a site for a restaurant within the Parliamentary triangle, and indeed constructed the building for this purpose, that the premises should be used for a business which would provide medium priced meals suitable for the needs of tourist families and others who visit this place and the precincts? Would the Minister care to make any statement about present developments on that site, and can he say whether any development is projected which will provide the type of facility that should be available to tourist families and others? ment provided for a kiosk-restaurant to be built in the vicinity of Parliament House, and this was in fact built by the National Capital Development Commission. The restaurant is now providing a full range of services. It provides morning and afternoon teas and light luncheons. By some chance I have a copy of the menu. Honourable members may be interested in the charges. The prices for light luncheons provided for tourists and others visiting the Parliament are comparable with prices charged elsewhere in establishments of this kind. For example, a sandwich containing ham or cheese is priced at 45c, a hamburger and chip potatoes at 50c, a frankfurter and bread roll at 45c, a meat pie and vegetables at 45c, and tea, coffee or soft drink at 20c. The kiosk-restaurant has been provided with a liquor licence so that it can give a full range of services to the residents of Canberra and to people visiting Canberra. One minor modification is being made so that people coming along in bus loads can pick up cups of tea, pies and sandwiches and take them away in the bus if they wish to do so. Minor modifications are being made to the building to permit easier access and so on. However, at this present time people can sit down and consume their pie and cup of tea in the surrounds of the kiosk if they so wish. directed to the Minister for Trade and Industry. Has he any knowledge of areport that United States. officials in Washington have claimed that France is fixed by the International Grains Agreement? If so, can the Minister say whether the report has any substance? allegation that the French have been selling wheat below the price fixed by the International Grains Arrangement. The truth of the matter is that wheat, before the institution of the Arrangement, was selling at prices below the minimum price provided in the Arrangement. Wheat is not traded on a day to day basis. It is quite common for parcels of wheat to be sold for forward delivery, and there was some consultation between the principal exporters to enable the trade to continue :n operation but to minimise what might be the outcome of sales for forward delivery at prices below the minimum of the Arrangement. A conference will take place in Canberra, I think next month, between the principal exporting countries to examine the operation of the Arrangement. It is inevitable that there should be some teething troubles at the commencement of the Arrangement, but it is a matter of congratulation for Australia that there is an",14,Devaluation Of Sterling
