speakerGroups,speaker,theText,pageNumbers,title
0,Air Navigation (Charges) Act 1952 (Act No. 101 Of 1952),"An Act relating to Charges in respect of Commonwealth Air Navigation Facilities and Services. An Act to amend the Aliens Act 1947. An-Act to grant and apply out of the Consolidated Eevenue Fund a sum for the service of the year ending the thirtieth day of June, One thousand nine hundred and fiftv-three, and to appropriate the Supplies granted by the Parliament for that year. An Act to grant and apply out of the Consolidated Revenue Fund a sum for the service of the year ending the thirtieth day of June, One thousand nine hundred and fifty-three, for the purposes of Additions, New Works and other Services involving Capital Expenditure and to appropriate the Supplies granted by the ParUament for that year. AUDI T ACT 1952 (ACT NO. 79 OF 1952)An Act to amend the Audit Act 1901-1950. An Act to amend the Australian National Airlines Act 1945-1947. An Aot to amend the Canned Fruits Export Charges Act 1926-1938. An Act to amend the Cannedf r u it s Export Control Act 1926-1950. An Act to approve an Agreement made between the Commonwealth and AustraUan National Airways Proprietary Limited, and for purposes connected therewith. An Act to amend the CommonweaUh Electoral Act 1918-1949. An Act to amend the Cotton Bounty Act 1951. An Act to amend the Customs Act 1901-1951. An Act relating to Duties of Customs. CrsTOMS TARIFF (CANADIAN PREFERENCE) 1952 (ACT NO . 85 OF 1952)An Act to amend the Customs Tariff (Canadian Preference) 1934-1950. An Act to amend the Customs Tariff (New Zealand Preference) 1933-1950. An Act to provide for the Validation of CoUections of Duties of Customs under Customs Tariff Proposals. An Act to make provision, in connection with a Scheme for the Stabilization of the Dairying Industry for the Payment of Bounties on the Production of Butter and Cheese, and for other purposes! An Act to amend the Defence Act 1903-1951, and for other purposes. An Act to amend the Defence Forces Retirement Benefits Act 1948-1951, and for other purposes. An Act to give the Force of Law to certain Regulations and Orders, and for other purposes. An Acttoconfer certain Immunities on Representatives in AustraUa of certain parts ofth e Queen's dominions and on certain other persons. An Aot to amend the Distillation Act 1901-1950. D RI ED FRUITS EXPORT CONTROL ACT 1952 (ACT NO . 57 OF 1952) An Act to amend the Dried Fruits Export ControlA ct 1924-1938, and for other purposes. An Act to amend the Excise Act 1901-1949. An Aot relating to Duties of Excise. V. 163 -2A . (FIRST SESSION : FIFTH PERIOD.) "" An Act to provide for the Validation of Collections of Duties and Excise under fcixciso J aritt Proposals. An Act relating to Explosives. An Act to impose upon Incomes a Tax by the name of Income Tax and Social Services Contribution. {A ° \ n Act relatmg to°the-Assessment of Income Tax and Social Services Contribution in.respoot of ' Charges in respect of Commonwealth Air Navigation Facilities and Services. An Act to amend the Income Tax and Social Services Contribution Assessment Act] 9 3 b r U 5 ; "" Income Taland Social Services Contribution Assessment Act (No. 2) 1952, and for other purposesAn Act to abolish Land Tax. LOAN (HOUSING) ACT 1952 (ACT No. 78 OF 1952)An Act to authorize the Raising of Moneys to be advanced to the States tor the purposes ot Housing. LOAN (INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT) ACT 1.952 (ACT No. 73 OF l9 An""Act to Authorize the Raising of a Loan from the International Bank for Reconstruction and Development and for purposes connected therewith. LOAN (WAR SERVICE LAND SETTLEMENT) ACT 1952 (ACT NO . 64 OF 1952)An Act to authorize the Raising of Moneys for the purpose of Financial Assistance to the States in connection with War Service Land Settlement. An Act to amend the National Welfare Act 1943-1950. An Act to amend the Nationality and Citizenship Act 1948-1950. An Act to amend the Navigation Act 1912-1.950. An Act to amend the Northern Territory (Administration) A a 191.0-194a. ° t L ^ ^ a p ^ ^ i ^ n t t S e Company Limited, and for purposes connected therewith. An Act to amend the Overseas Telecommunications Aet 1946. An. Act. relating to Patents of Inventions. An Act to amend the Pharmaceutical Benefits Act 1947-1950. RE-ESTABLISHMENT AND EMPLOYMENT ACT 1952 (ACT NO . 89 OF 1952)An Act to amend the Re-establishment and Employment Act 194;>-19ol. An Act to amend the Repatriaiion Act 1920-1951, and for other purposes. An Act to amend the Sales Tax Act (No. 1) 1930-19al. An Act to amend the Sales Tax Act [No. 2) 1930-1951. An Act to amend the Sales Tax Act (No. 3) 1930-1951. An Act to amend the Sales Tax Act (No. 4) 1930^1951 -' An Act to amend the Sales Tax Aet (No. 5) 1930-1951. An Act to amend the Sales Tax AU (No. 6) 1930-1951. Taxpayers affected by the partial Refund of, or the Settlement of Claims for payment ot, 1 s amended by the Income Tax and Social Services Contribution Assessment Act 1952 and by the . . / S e n the Commonwealth and the And a m a n Oil .. i . . . .. . : / ; ' -"" ' -' : ,', : ' ; ' ' ; \ '!. : ' '' : An Act to amend the Sales TaxA a (No. 7) 1930-1951. An Act to amend the Sales TaxA a (No. 8) 1930-1951. An Act to amend the Safe* TaxA a (No. 9) 1930-1951. An Act to amend the Sales Tax (Exemptions and Classifications) A a 1935-19*1 An Act to amend the Seamen's War Pensions and Allowances A a 1040 iqgo, as amended by the Seamen's War Pensions and Allowances A a 1952. An Act to amend the Social Services Consolidation A a 1947-1951. An Act to amend the Social Services Consolidation Act 1947-1951, as amended by the Social Services Consolidation Act 1952. An Aot to grant and apply out of the Consolidated Revenue Fund sums for the purposes of Financial Assistance to the States of South Australia, Western Australia and Tasmania. An Act to make provision for the grant of Financial Assistance to the States in connection with the administration of the Control of Prices and Rents. An Act to grant and apply out of the Consolidated Revenue Fund sums for the purposes of Financial Assistance to the States. -STEVEDORING INDUSTRY CHARGE ACT 1952 (ACT NO . 105 OF 1952)An Act to amend the Stevedoring Industry ChargeA a 1947-1951. An Act to provide for the Construction of a Railway from Stirling North to Brachina in the State of South Australia, and for other purposes. An Act to amend the Superannuation A a 1922-1951. An Act to amend the Tariff BoardA a 1921-1950. 'TRADESMKNS' RIGHTS REGULATION ACT 1952 (ACT NO . 88 OF 1952)An Act to amend the Tradesmen's Rights Regulation A a 1946-1947. An Act to amend the Trading with the EnemyA a 1939-1947. 'WHEAT EXPORT CHARGE ACT 1952 (ACT NO . 62 OF 1952)An Act to amend the Wheat Export ChargeA a 1948. WOOL REALIZATION (DISTRIBUTION OF PROFITS) ACT 1952 (ACT NO . 76 OF 1952)An Act to amend the Wool Realization (Distribution of Profits) A a 1948. WOOL USE PROMOTION ACT 1952 (ACT NO . 96 OF 1952)An Act to amend the Wool Use Promotion Act 1945, as amended by the Wool Tax Assessment Ae ACTS INTERPRETATION Bru. 195J. Initiated in House of Representatives. Second reading. L IFE INSURANCE BILL 7952. Initiated in House of Representatives. Progress reported from committee in Senate. Question THE PARLIAMENT ...................................................................................................................................1780 Question Question Question Question Question Question Question BUSH FIRES ...............................................................................................................................................1784 Question Privilege..............................................................................................................................................................1785 Question Question Question Diplomatic Immunities Bill 1952 Second Reading............................................................................................................................................1787 Loan (International Bank For Reconstruction And Development ) Bill 1952 Second Reading............................................................................................................................................1796 Papers..................................................................................................................................................................1825 Answers To Questions Capital Issues ...............................................................................................................................................1825 You will note that these figures are different from those given by me to an earlier question asked by you in the House on the29thMay. The reason for the variations is that the details now given are in respect of financial . years, whereas the earlierreply given covered the two calendar years terminating the 31st December, 1960, and the 31st December, 1951. 2 and 3. The department calls tenders and arranges contracts {or goods transport in all States and for car transport in all States except New South Wales. In the latter State it is the practice of the departmentto operate under contract arranged by the State Government Contract Board......................................................................1825 House of Representatives. Friday, 19 September, took the chair at 10.30 a.m., and read prayers. THE PARLIAMENT. the honourable member f b r Fremantle ( Mr Beazley): addressed to me four questions, concerning the relationships between myself and thc Auditor-General. I . apologize to the honourable gentleman for not having had the time, owing to the sittings of the House, to prepare a typewritten statement, but I think I might as well give the facts. The honourable gentleman asked meWhat authority, if any, has the AuditorGoncral. over oflieers of this House? My answer isAbsolutely no authority whatever, except when thc Farliament delegates Buch authority and, as far ag my knowledge goes, the Parliament has not yet delegated any authority. The honourable member ' then askedHas he any authority to act independently of the Speaker in relation, to any expenditure incidental to the running of the Parliament? AgainI sayHe has not. The honourable: member's next question, wasHas-the Auditor-General in any way failed to adopt proper procedure in hisofficialdealingsthis farliament? with officers of this House? The answer to that question is "" Yes"" Certain losses were discovered in thisbuilding, not by any action on the part of the Auditor-General, but' by means of the normal, supervision that is exercised by inen holding responsible office, namely, the President and myself. As a result of our suspicions, a detective was called in , and certain things were discovered to be missing, principally some butter, which was delivered to this building during a shortage last year. It arrived at night, and it was' gone in the morning. Somebody signed for it, but apparently nobody took proper care to see that it was locked' up for the night. The efforts of the detective failed to discover where thc butter Went to, and I do not think that 1968. the Auditor-General would be likely to succeed where the detective failed. Arising out of that and other matters, certain reports were furnished to the President and myself. The Secretary of the Joint House Department was required by the Auditor-General to furnish to him certain things which I considered were the property of the President and Mr Speaker. I gave instructions that they should not be furnished. Instead of complying with the Audit Act, which lays it down that where the Auditor General encounters any difficulty with an officer he shall report the circumstances to the Treasurer, the Auditor-General saw fit to write a threatening letter to the Secretary of the Joint House Department, in. which he threatened that officer with the penalties of the 1'aW if he did not obey instructions from the Auditor General, in other words, if he did not disobey the instructions of myself. The Auditor-General admitted to me, On the only occasion on which I have ever met him, that he had not complied with the aot, in that he had not furnished such a report' to the Treasurer. Therefore, on his own showing, he was guilty of a breach of the Audit Aet. Further,, in threatening an officer of this Parliament, over' whom he has no control whatever, he committed a breach of privilege. The honourable gentleman asked moWill you prepare a statement clarifying tinwhole relationship of the Auditor-General witli I have one or'two observationsto make onthat, and. I hope that the House will bear with mc whale I de so. Pirst, this Parliament is not a government department. Secondly,, section 9 of the Public Service Act-I have tbe act before me,-",8,Setup
1,Mr Speaker. (Hon. Archie Cameron),,12,Friday 19 September 1952
2,Mr Speaker,"On Wednesday last,and honourable members may inspect it if they wish to do so-in no way takes away tlie privileges of the Parliament. Indeed, the act declares that the Public Service Board shall have no authority whatsoeverinside this building, but shall, if required-bu t only if requiredby the President and Mr Speaker, render to them suoh advice in regard to staff matters as the President and Mr Speaker either jointly or severally shall require. Ihe aot further provides that, for the purposesof the running of this building and its staff, the President and Mr Parliament certain things that are not Speaker shall be considered, to exercise all the powers of a Minister, and, incidentally, all the powers of the Public Service Board as well. I searched the Audit Act, and I asked the Auditor-General whether he coulU point to any section of it that showed that the Parliament had destroyed or impaired, its privileges, and had handed over the staff and myself to him. He was not able to do so. I come now to the matter of property. As members of the Library Committee are well aware, the President and Mr of the Interior. I should be most Speaker are responsible for tens of thousands of pounds worth of property in this building that is not the property of the Crown or of the Commonwealth, and I suggest to the House that the Auditor-General has no control over it. That control is solely in the hands of the President and Mr Speaker. The Audit Act does not make any reference to the Parliament, its officers or its privileges, and makes no attempt to cancel those privileges. I suggest that, had it been the intention of the Parliament to destroy its own privileges, it would haveso declared. I also point to section 13 of the Audit Act, which confers upon the Auditor General the right of search in any government building. If the Auditor General wants to try to search this place, that is a matter for him; but I will resist any attempt at. search in this building by the Auditor-General or any other authority. wheu the fight is to be on? ing Orders provide that Mr Speaker shall be heard in silence. I remind the House that we are dealing with rather serious matters. A House that is careless of its own privileges will not long serve to guard the privileges of the people who elect it. That is my view. I have dealt witli the loss of some butter. I shall now refer to some matters in the -Auditor-General's report which I consider to be worthy of mention. Under the title of "" Parliament "" the Auditor-General charges to the shown in the Estimates against the Parliament. I shall particularize. Provision is made under the Constitution for the salaries of Ministers. They are not one of the charges against -the Parliament in the Estimates that I have before me. -""State Funerals"" and ""Ex-Members of Parliament or their dependants-annua l allowances"" are a charge against the Prime Minister's Department. The ""Electoral Office"" and ""Commonwealth Elections and Referendum"" are charges against the Department interested to know what authority the Auditor-General has to transfer the accounts from one department to another when he is reporting to this House. I further point out, as I pointed out to the Auditor-General when I met him,, that he bears a special relationship to this Parliament. He is appointed by the Governor General. But he does not report to the Governor General, to the Prime Minister-althoug h he is attached to the Prime Minister's Department-o r to the Treasurer, who has to submit statements to him. His report is to the Parliament in the first instance, and therefore he is a special servant of the Parliament. The matter of parliamentary privilege is one that arises every now and again. PossiblyI am. in error iu not having reported to the Parliament matters such as this one in relation to the Secretary of the Joint House Department, but that matter is not one that stands alone. Every now and again,. I have been obliged to take a stand in regard to privilege. I shall mention a few instances. Last year a law case was proceeding in Victoria. I found it necessary to give instructions that officers of",12,Friday 19 September 1952
3,Mr Ward,Will you let me know,13,Friday 19 September 1952
4,Mr Speaker,"Order! The StandHansard and the proofs of Hansard were not to be produced at that court. They are privileged documents and privileged officers, and cannot be called into question be involved; but, no doubt, as a result in any court in this country. Last year -and I must state that I did not report ihis to the HouseI was served with a summons by a conciliation commissioner to appear in a court in the Australian Capital Territory. I refused to act on rhat summons. I say that no conciliation commissioner has authority to serve a summons on the Speaker of this House. The officers and employees in this building are placed under the Speaker and the President by the Public Service Act, and [ believe honourable gentlemen will agree that present conditions are such that nobody in it has had any cause to complain. As the Auditor-General is the officer at present under discussion, I mention that [ have before me an original instruction from the Auditor-General which I discovered only on the fourth of this month because something went amiss in the parliamentary refreshment rooms. The document is dated the 13th May, 1948. It constitutes a gratuitous interference with the working of this place and was signed by the present Auditor-General when he was an assistant secretary to the Treasury. I gave prompt directions that that instruction from the Treasury was no longer to be acted upon. Those instructions were given in writing. Quite a few things are done in this place for visiting members of the Public Servioe. There are some things that are not going to be done and that covered by this instruction is one of them. I suggest to the House that certain rather important issues have been raised by the Auditor-General's report. They are issues which should not remain dormant. They should be referred to the proper body to deal with them, that is, the Committee of Privileges. At the moment, I do not wish to say anything further about the matter. Minister) -by leave-The statement that you have just made, Mr Speaker, is quite obviously a very important one on a very important matter. I myself and, I am sure, my colleagues, would desire an opportunity of considering the statement and. of forming some view on the very important questions you have raised. I do not know what future procedure may of the consideration that will be given to it, some proper step may be taken to elicit the opinion of the House. Opposition) -by leave-There is no doubt about the importance of what you have said, Mr Speaker. I suggest that, in the first instance, the Prime Minister( Mr Menzies) or the Treasurer ( Sir Arthur Fadden) might forward the statement to the Auditor-General for his comments. Then the two statements might, on a suitable occasion, be the subject of debate in the House without referring the matter in the first instance to the Committee of Privileges. I regard the Auditor General as the servant of the Parliament, not a member of the Public Service in the ordinary sense. He is just as much an officer of the Parliament as is anybody else. The present Auditor-General is a very distinguished public servant. I am not expressing any view concerning the correctness or otherwise of what you have, said, but I believe that the Auditor General should have an opportunity to put his view on these matters, which cover a very wide field, before the House on a suitable occasion. Laler: whether, in view of the constitutional significance of the matter that you have raised, you will consider the desirability of supplying to honourable members a printer's "" p u l l "" not only of your remarks but also of those of the Prime Minister and the Leader of the Opposition, so that they may have ready access to the statements made? do so. Speaker, a question which is slightly relevant to the preliminary statement that you have made. First, can you tell me in whose custody are vested the physical attributes of this Parliament, such as the goods, chattels and equipment generally, in the dining-room and elsewhere? ""Who is ultimately responsible, for",13,Friday 19 September 1952
5,Mr Menzies (Kooyong,Prime,14,Friday 19 September 1952
6,Dr. Evatt (Barton,Leade r of the,14,Friday 19 September 1952
7,Mr Bland,"I ask you, Mr Speaker,",14,Friday 19 September 1952
8,Mr Speaker,I shall arrange to,14,Friday 19 September 1952
9,Mr Mullens,"I address to you, Mrtlie control and distribution of all the articles in the building? Secondly, if you are the legal custodian, can you enlighten the House on the whereabouts of that masterpiece, which I have not yet seen, called ""The Bondi Bathers""? of everything in this House rests in the hands of the President and the Speaker for the time being in office, who are. assisted by what is known as the Joint House Cominittee, which represents both Houses and all parties. tion to the Minister for External Affairs. Is it a fact that non-official Dutch sources members of the delegation are on their in Indonesia are now urging that the way to Peking, travelling on British Netherlands Government should yield to passports in respect of which the GovernIndonesia on the western New Guinea ment did not take any action. I believe issue? If this be a fact, will the that the rest of the delegation is still in Minister indicate to The Netherlands Government that Australia views any Australia, although there has been a contemplated move of this nature with certain trek northward. My present int.he greatest mistrust and perturbation ? too much noise. The Minister cannot becomes clarified I shall give to the hear the honourable member's question, as honourable member any further informausual. The honourable member will please tion I have. repeat his question. official Dutch sources in Indonesia are Britain's most valued cows from Jersey now urging that the Dutch Government Island during the war, will the Ausshould yield to Indonesia on the western tralian Navy guard against a similar New Guinea issue? If this be a fact, wili evacuation by Russian submarines from the Minister indicate to the Netherlands Hayman Island and, if the evacuation Government that Australia views any be successful, will the constitutional contemplated move of this nature with the powers of the Commonwealth be fully greatest mistrust and perturbation? stories, rumours and speculations with concerned, not with Hayman but with regard to the future of westeru New amen? Guinea. I take no notice of most of them. I have no knowledge of any recent advice which the honourable member has referred in respect of the matter to which the is not within the jurisdiction of my honourable meinber has referred. _ The department. I shall refer it, however, question of western New Guinea is one to the Minister for Immigration, who of considerable interest to the Commonhas control of such matters, and get hini wealth of Australia. The Government is to supply an answer to the honourable keeping in the closest possible touch with member. I can assure the honourable, the situation and I can assure the honormember that the Government is not unable member that the interests of Ausaware of this problem, and will take tralia are being watched very carefully strong action to see that its views shall indeed. PEKI NG PEACE CONEERENCE. aoting for the Minister for Immigration inform the House whether any members of the delegation to the so-called peace conference in Peking have left Australia ? Is it true that a substantial number of members of the delegation are now sojourning at a well-known holiday resort in the Barrier Reef? Are they conducting a peace conference there? If they arc, is it for the purpose of reconciling differences among themselves? Can the Minister give to the House some information as to the general progress of this I wish to direct a quesdelegation ? formation is that some are in Townsville and some in Cairns, but, as far as I know, utilized to ensure that the future of this be carried into effect.",14,Friday 19 September 1952
