speakerGroups,speaker,theText,pageNumbers,title
0,"Wednesday, 1 September 1993 Has Advised That The Third Package Of Amend","ments will be introduced later in the sittings and will deal with arrangements for the Torres took the chair at 10 a.m., and read prayers. provisions of the principal act. It will also grant the Office of Evaluation and Audit ment Corporation, and ATSIC funded corpoSecond Reading rations. While the cOlllition will certainly look Debate resumed from 18 August, on motion to this third legislative package with a great by Mr Tickner: deal of interest, I will be concentrating solely That the bill be now read a second time. on the measures before us today. Mr MacKELLAR (Warringah) (10.01 The principal act currently allows regional a.m.)-As stated by the Minister for Aborigicouncils to establish advisory committees to nal and Torres Strait Islander Affairs( Mr provide advice in relation to the performance Tickner) in his second reading speech on 18 of their functions. Such an advisory commitAugust, most of the amendments contained in tee may include members of the regional the Aboriginal and Torres Strait Islander councils. The proposal will entitle future Commission Amendment Bill (No.2) 1993 members of the advisory committees to flow from recommendations made by the receive remuneration and allowances for their commissioners of ATSIC in February 1993 services, and provides that such members will following their review of the act. The coalihold office on terms and conditions detertion supports the thrust of these proposed mined by ATSIC. changes. After all, they respond to a number of concerns expressed by the opposition The proposed amendment will also strengthparties in relation to the conduct and acen the obligations and guidelines for regional countability of regional councils. councillors. It will impose on regional councillors and advisory committee members the They also broadly reflect sentiments· conrequirement for declaration of pecuniary tained in the coalition's policy at the last interest in any matter that is being or about to federal election which, among other things, be considered. Declarations of pecuniary signalled the importance of Aboriginal and interest must be recorded in the minutes of Torres Strait Islander participation in the the meeting. decisions that affect their lives and determine their local priorities, and the intention to Provisions add to the list of circumstances decentralise the ATSIC operations and dethat make a person ineligible to stand for volve to the maximum extent possible its election or be elected as a member of a administrative decision making to the regions. regional council. Again directly relating to The coalition's policy on ATSIC also regional council operations is the setting of a expresses an absolute requirement for focus global limit on remuneration and allowances on tangible benefits on the ground as a result payable to members of the advisory commitof programs rather than the present focus on tees, regional councils and other office holdtimely distribution of funds. It also has a ers under the ATSIC act. requirement for the decision making to be This move means that, once the amount open and transparent for organisations receivpaid in remuneration equals the set limit, no ing government money to provide services in further remuneration will be payable during an efficient and equitable manner, and acthe period in which the limit applies. Such a countability in all levels of service delivery. tightening-up of funding arrangements is This amendment bill is the second in a welcome by the coalition in light of the three-part legislative package. The minister increased ability that it will afford regional",11,Setup
1,Mr Speaker (Hon. Stephen Martin) Strait And With Streamlining The Financial,"councils to manage their budget and expendigenuine moves to respond to accountability ture allocation. concerns in so far as ATSIC is concerned, Changes in relation to electoral boundaries there are further question marks which the will enable the introduction of a ward system coalition sees hanging over the $1 billion-plus for regional council elections and allow for annual funding now directed to Aboriginal the reduced number of regional councils. The and Torres Strait Islander affairs; funding introduction of a system of electoral wards is, which aims to reverse the great disadvantage as I understand it, a measure in response to which currently besets the majority of inconcerns that the reduction in the number of digenous Australians. We have to ask the regional councils might lessen the opportunity question: what progress are we making? for representation by minority groups. SuchA recent report on maternal deaths in a system is not unlike the ward system for Australia in 1988-90 stated that the incidence local government elections in operation in of direct deaths amongst Aboriginal women Australia today. was the highest since 1972. Today, 20 years On the matter of wards, the coalition paron, the incidence of maternal death for Aboticularly notes the minister's advice about the riginal women through pregnancy and childfuture establishment of an electoral review birth is eight times higher than for nonpanel and a process to assess and review the Aboriginal women. As recently as one month operations of regional council and ward ago, the federal Minister for Health, Senator boundaries. The coalition will look to the Richardson, was moved to state: results of this review to ensure that it is Whatever we've been doing has been inadequate indeed delivering the degree of fair represenand we must do more and I intend, for my part to tation of minority groups it is intended to do more. provide. . Just over a month ago, at a. tropical diseases Other provisions in the bill aJlow for the conference in Darwin, Dr Christine Phillips election of a part-time deputy chairperson and highlighted research from central Australia in a part-time alternate to the deputy chairperson which 374 Aboriginal people with diagnosed of regional councils; a clearer definition of diabetes were monitored between 1984 and· suspension, removal and acting arrangements 1991. During that seven-year period, a stagfor councillors; and empower the minister to gering 130 of them-60 men and 70 detennine what constitutes misbehaviour to women-had died. Another report, by Profesensure that councillors fully appreciate their sor John Mathews, Director of the Menzies responsibilities. Finally, there is provision in School of Health Research in Darwin, told the this bill for the deferral of the 1993 regional same conference that nearly all rural Aborigicouncil elections in the Torres Strait islands nal infants at six weeks of age were permato bring them into line with elections due nently infected with hannful bacteria. under Queensland's Community Services The minister may well be able to sl,lbstanti(Torres Strait) Act 1984. ate his claim, published in the budget related The coalition parties appreciate the necespaper entitled Social justice for indigenous sity for the smooth passage of this bill to Australians 1993-94, that in the last 20 years enable the institution of measures vital to the there has been a reduction of 60 per cent in 1993. We have considered all the measures the impact of many infectious diseases. We which, as acknowledged earlier, respond to a can claim that for the non-indigenous populanumber of concerns for accountability and tion also. the real bottom line in examining effective monitoring of federal funding all these performance indicators is that, in through ATSIC. It is recognised that these relation to the rest of the Australian populameasures make provisions for increased tion, the figures for Aboriginal and Torres accountability and strengthen the ability of Strait Islander Australians show them to be a notwithstanding our recognition of these unacceptable. It is clear that federal funding allocated to Aboriginal and Torres Strait Islander Affairs, address the abysmal living standards of a the honourable member for Aston( Mr Nularge number of Aboriginal people in Australgent), during his recent travels to various ia still is not hitting the mark. It is therefore Aboriginal communities around Australia. as an expression of deep concern that I move, Professor John Mathews, whom I quoted on behalf of the coalition, the following earlier, also made this point recently: 'We amendment to the motion for the second know that chronic bronchitis and damaged reading of this bill: lungs in later life are a sequel to childhood That all words after ""That"" be omitted with a view infections that aren't treated properly. These to substituting the following words: bacterial infections undermine a person's ""whilst not declining to give the Bill a second health later in life. Death rates from pneureading, the House notes the Government's own monia in people with damaged lungs are very admission that Aboriginal well-being is not high in middle age and that is probably a improving and therefore calls for an independent consequence of what's happened in review of ATSIC to determine the measures childhood' . The yardstick by which one necessary to ensure an improvement in its measures the 'effectiveness of programs, performance in order to significantly lift the living standards of the indigenous population of particularly ht;:alth programs, is also signifiAustralia"". cant. The 10 years offered as a yardstick by Ms O'Shane is, I believe, an unrealistic I must stress that this amendment is not indicator. introduced as an ATSIC bashing exercise, but as a move which ATSIC should welcome and A further sad commentary on all this lies support. The information which can flow from with Professor Mathews' two statements the independent and transparent review must quoted previously. The prognosis for today's surely provide us with some strong guideposts six-week-old rural Aboriginal infants who are as to where we have come and where we are permanently infected with harmful bacteria headed in this crucial area. will be realised in their middl y age. This is a national shame, and it requires a national The coalition is aware of the criticisms effort to combat it. The coalition welcomes directed towards ATSIC; most notable is the the health minister's interest in becoming recent expressions by Ms Pat O'Shane who involved, and it has no reason to doubt that said, 'On every social indicator the position he is genuinely anxious to do something of Aborigines and Torres Strait Islanders has tangible about the poor living standards of deteriorated over the past decade in the indigenous people. lifetime of ATSIC'. This is not fair or balanced criticism on any count. The Aboriginal Finally, I remind the House that the and Torres Strait Islander Commission Act coalition's, policy on Aboriginal and Torres 1989 was proclaimed on 7 February 1990. Strait Islanders emphasises the need for 1990, just 31/2 years ago. Ms O'Shane should and improvement in Aboriginal health, in the check her facts. At that time, ATSIC's stateprovision of housing and infrastructure, in ment of purpose was that it would work Aboriginal education, and in Aboriginal towards the achievement of a situation of economic development. Benchmarks must be justice and equity in the longer term where set for assessing these four practical and vital Aboriginals and Torres Strait Islanders have indicators of human well-being and quality of sufficient economic and social status to enjoy life. The coalition believes it is essential that fundamental civil, social, and economic rights. an independent review be made of the ability of the ATSIC structure to realistically deal While appreciating the recognition in this with the multifarious demands required to be statement of the long-term view, it has opened met to reduce the disadvantages of Australia's up a question as to whether vital areas such indigenous peoples. as health and housing should be the sole also been put to the shadow Minister for ed?",11,Aboriginal And Torres Strait Powers To Evaluate And Audit Regional Coun Islander Commission Cils Aboriginal Hostels The Aboriginal And Amendment Bill No 2 1993 Torres Strait Islander Commercial Develop
2,Responsibility Of Atsic. This Question Has Mr Speaker,"Is the amendment secondand I reserve my right to speak. people. Rather, I seekto emphasise that all of appreciate the' opportunity to participate in government, workers in the bureaucracy both this debate on the Aboriginal and Torres Strait in ATSIC and in other departments, AborigiIslander Commission Amendment Bill (No.2) . nal and Islander people and the rest of the 1993. This legislation furthers the reform Australian population-are on a sharp learnprocess of the ATSIC political structure, ing curve in shaping this new concept within particularly as it applies in the regions. This our political and administrative structures. It legislation advances the effectiveness and is a radical new concept, untried anywhere integrity of this body, both within and outside else in the world in the fashion of our model, the Aboriginal and Torres Strait Islander and all participants in the process need ti,ne community. ATSIC has built an impressive to grow with it and to reshape it as it evolves. record over its three years of operation. This ATSIC does have limitations. It has made legislation will enable the political and adminsome mistakes over the past thfee years. istrative arms of the commission to operate There are still areas where improvements are much more efficiently in achieving its aims required. Many Aboriginal and Islander and objectives. people do get frustrated with some of the It is important for all honourable members bureaucratic processes that are used. Many to appreciate that this is very much an evolvwould like to have a lot more control now ing process of self-dete1ll1ination and selfover. some of the national programs and over management by the Aboriginal and Torres expenditure on Aboriginal needs done by .Strait Islander people of Australia. When the other departments. But all of these issues will original ATSIC legislation was enacted, the be worked through and will be improved if concept of giving the power to Aboriginal and we keep our eye on the long-term objective Islander people to determine their own prioriand do not allow ourselves to be sidetracked ties and manage their own affairs was a new or become short sighted or too desperate. idea for non-indigenous Australia. Many (Quorum formed) thought it would not work. There was much I am disappointed that a quorum was called scepticism and some fierce opposition from because I was just about to praise the opposisome sections of the Aboriginal community tion for the role it played in Aboriginal and as well as others in the political spectrum. Islander affairs. I might have to withdraw birth Was difficult. The decision by many to of Aboriginal and Islander administration has boycott the first elections for regional councilbeen the spirit of cooperation between the lors and commissioners did not cause stillbirth government and the opposition. Unfortunately, as some had hoped. Three years later we have that spirit of cooperation has not been demona healthy developing organisation that grows strated in the, House today through those stronger, wiser and more proficient with each opposite interrupting people who are trying to passing day. There are of course many things make some very important points on a very still to learn and many improvements that can important area of public administration. be made to strengthen the decision making The task for ATSIC over the first three processes and to provide greater control over years of its existence has been to shape a funding decisions in regions. . political and bureaucratic structure which In using the analogy of the birth and growth enables Aboriginal and Islanderi people to of a child to describe the evolving developdetermine their needs and priorities and to ment of ATSIC, I do not seek in any way to target resources to those needs with strategic be patronising or paternalistic in my approach programs that they are responsible for. That to the process of self-determination for Abotask has been made much easier by the riginal and Islander Australians. Far from it. cooperation and support of the opposition in I am strongly committed to advancing the this parliament. I acknowledge the very",13,Atsic Commenced Operations On 5 March Clearly Defined Objectives For The Achievement
3,Mr Atkinson,I second the amendment process of self-government for. indigenous,14,Atsic Had A Very Stormy Gestation And Its Those Words In The Last Three Years A Hallmark
4,Mr Gibson (Moreton) (10.14 A.m.),"I us-members of the parliament and theimportant role the former opposition spokestoday without Lois's contribution as chairperperson on Aboriginal and Torres Strait Islandson. er affairs, the now Deputy Leader of the Opposition, the honourable member for In my role as Chairperson of the House of Chisholm (Dr Wooldridge), played in achievRepresentatives Standing Committee on ing this. Aboriginal and Torres Strait Islander AffairsI have had the opportunity to meet numerous I welcome the continuation of that policy representatives of Aboriginal and Islander under the wise counsel of my friend, who is community organisations and members of a absent, the current opposition spokesperson, number of ATSIC regional councils around the honourable member for Aston( Mr NuAustralia. Their views and experiences have gent). Too often in the past, the administraprovided me and my committee colleagues tion of Aboriginal and Islander affairs has with valuable insights into the workings of been used for cheap point scoring and very ATSIC, the issues of concern and the areas destructive political agendas. A great deal of where further improvements are needed. hysteria had been built up among the nonAboriginal Australian community about Without wishing to pre-empt the final report allegations of gross mismanagement, corrupof the standing committee in its current tion, excessive waste of resources and accusainquiry into the access and equity strategy, I tions that indigenous Australians were being would like to outline some of the ways in given unfair advantages in the allocation of which Aboriginal and Islander people believe government support. ATSIC needs to be further strengthened. The amendment moved by the honourable member These continuing allegations built up confor Warringah ( Mr MacKellar) goes to the siderable tensions, caused significant disrupvery essence of the problem ATSIC has. tion to the administration of Aboriginal needs There is a misconception in the Australian and led to racism and abuses of the rights of community, within both the indigenous and many indigenous people. Those· processes non-indigenous populations, that ATSIC is have very much diminished in the past three responsible for the totality of Aboriginal years. We have been able to operate in .a affairs. That misconception is creating enormuch more cooperative and cohesive way in mous problems for ATSIC and Aboriginal tackling the isolated examples of waste or people. mismanagement without the climate of hysteria and hatred that existed previously. The Many Aboriginal people tum up at ATSIC positive relationships between the Minister for regional offices expecting ATSIC to be able Aboriginal and Torres Strait Islander Affairs to help them with a whole host of areas that ( Mr Tickner) and his opposition counterparts it does not have responsibility for. The fact is have been a significant factor in this achievethat mainstream government departmentsment. whether we are talking about the Department of Health, Housing and Community Services, The other very important factor in achieving the Department of Employment, Education constructive reform in the administration of and Training or the CES; whatever departA:boriginal affairs has been the excellent ment we might be talking about at the leadership provided by the Chairperson of Commonwealth, state or local government woman of outstanding character, ability and ing services to Aboriginal people as well as compassion. She has overseen the establishto other Australians. ment and development of the new commission with determination and intellectual rigour, and Unfortunately, I do not believe that those also with personal qualities of calmness, departments are delivering those services in sincerity and understanding of the complexithe way they should. The problem we face is ties of the needs of the individuals for whose that many government departments and welfare she is responsible. I do not believe indigenous Australians think that ATSIC is would not be able to achieve all of those nal and Torres Strait Islander political leaders things. in the community. They should be asking, There is a view and a wish amongst Abo'What strategies do we need to undertake riginalpeople on ATSIC's regional councils together to achieve these improvements in that they should· have a much greater say in health, education and housing needs?'. That the way in which .these other mainstream is the real challenge. departments deliver their services, but that is The proposed amendment, which calls for not currently the case. They do not have a say an inquiry into ATSIC, will not achieve that. in the way in which the Commonwealth We need to be talking about much greater Department of Health, Housing and Comlevels of coordination and cooperation. We munity Services delivers its services to Aboshould be challenging the whole spectrum of riginal people; they do not· have any say. in government administration in this country and the way in which state housing commissions should appreciate· the responsibility it has to might allocate housing to Aboriginal and the indigenous people of this country. We urban communities where Aboriginal people should be working with the indigenous people might live; they do not have a say in the way to tackle those issues. We should not blame in which state health departments provide ATSIC for the fact that we have not had the hospitals and other community health services capacity to tackle primary health, education to Aboriginal people as well as to other or employment needs. ATSIC is working very Australians. Those are the areas where we hard to identify the areas of need and put in have great problems. place programs that will achieve improvement. It is a misconception to be blaming ATSIC for the fact that we have not been able to With the $800 million-odd that ATSIC has make significant inroads into health and responsibility for spread across Australia, education issues for Aboriginal people. trying to tackle all of those needs is an mainstream government departments. It is together. The whole community has to apthere to top up. It is there to identify where preciate the fact that ATSIC is now, and will there are some specific areas of neglect from be for quite a considerable time in the future, those mainstream departments and to put the political representative structure of Abosome extra money in to help those communiriginal and Torres Strait Islander people. ties. It is not there to provide prime services. Everybody needs to recognise that and work It is there to give a voice to Aboriginal and with ATSIC. Let us stop the white-anting and Islander people so that they can identify their the undermining of this structure. The Aboneeds in that area, and to say to those mainriginal and Islander people now have an stream departments, 'This is what you should effective voice .. We should start using that be doing. This is the major area of concern effective voice and should be working to that we have in our atea, and we have real gether to tackle those problems. health problems'. That is clearly understood I do not accept the opposition's proposed by the government and the opposition. amendment. I do not believe that it is a f.air There are incredibly poor health statistics assessment to engage in some new study of for the Aboriginal and Islander .people in this whether ATSIC is effective or not, unless country. But it is not ATSIC's responsibility there is a determination by the opposition to do the job alone. ATSIC's responsibility is which says, 'All these other government to work with those government departments departments should give all of the funding at state, Commonwealth and local government that they are given in their portfolio departlevels in order to identify strategic ways in ments to ATSIC to administer'. I do not think which to tackle those primary health probthat will happen, and I do not think it should lems. Officers of government departments happen. have a responsibility in this area and they Aboriginal and Torres Strait Islander people should be talking to ATSIC and the Aborigiare Australians. They deserve their share of mainstream government expenditure on their of an evolutionary process for ATSIC. It is needs. ATSIC's responsibility is to coordinate giving a bit more power to the regional that service delivery in its regions. Where councils. It is tidying up a few problems that there are pockets of need that are not being have been identified in the last three years. It addressed, ATSIC has to ensure that it comes is part of an ongoing process that I think we in with a specific program and assists the are going to be going through for the next 20 Aboriginal organisations to work in the or 30 years in this place: that .is, making communities. That is the challenge that we minor amendments as needs emerge, as have as a government, and that is the area Aboriginal and Islander people raise with us where I believe we should be working in an their needs for further change in the political effort to strengthen ATSIC. structure. This parliament and· the people of The other problem that we have is that we Australia have to recognise that ATSIC is still place much greater emphasis on achere to stay. Our challenge is to make ATSIC countability and examining where every a very strong and effective organisation and single dollar is spent on Aboriginal affairs to give it the skills to work with all the other than we do on any other government departgovernment departments to achieve its real ment. Aboriginal expenditure is still put under objective. That will lead to a massive imthe microscope much more closely than any provement in the quality of life for Aboriginal other government expenditure. It is about time and Torres Strait Islander people in this that we stopped this abuse of our responsibilicountry. programs over and above the way in which rising to speak on the Aboriginal and Torres we generally supervise administration. Strait Islander Commission' Amendment BillI am not saying that every dollar we spend (No.2), I do so with some deep grief and on Aboriginal affairs should not be accounted disappointment at what has happened in for and that expenditure should not be superQueensland. Over 30 per cent of Australia's vised. I am a strong believer in accountability people of Aboriginal descent live in Queensof government expenditure. But I do not land-arguably over 40 per cent of people of believe that Aboriginal programs should be Aboriginal descent live in Queensland. In the placed under more scrutiny-incredible history of Queensland there has only been one scrutiny-than other government departments. change of government in 100 years. For the We are spending an inordinate amount of time first 60 of those 100 years the Australian satisfying those accountability procedures and Labor Party was in office. That was the party not spending sufficient time addressing the of socialism and humanity. Let us look at the real needs-fixing up health problems, housrecord of the laws that existed in Queensland ing problems, giving people a real educational when the Liberal-National Party coalition took opportunity and giving people a job. office in 1957. A person of Aboriginal deThat is where we want the money to go. scent who worked for a wage did not have his We must identify that as our real challenge, wage paid to him; it was paid to the Director instead of placing enormous microscopic of Native Affairs whose local officers were scrutiny on every single dollar that is spent on the police officers. The Aboriginal worker had Aboriginal affairs. That accountability demand to go along and speak to the police officers is placing enormous pressure on Aboriginal and tell them what he wanted the money for organisations. We do not give them the skills and they would give him sufficient money to to satisfy those accountability procedures, but cover that particular need. I leave to the we demand that every cent be accounted for imagination of the members of the House how and that they go through an enormous bureaupleasant that function would be. cratic process to satisfy government audit When a mustering camp or droving trip requirements. finished, everyone went and drank some of The Aboriginal and Torres Strait Islander their earnings at the hotel. But of course the Commission Amendment Bill (No.2) is part black ringer could not, firstly,because he",14,Atsic Had A Very Stormy Gestation And Its Those Words In The Last Three Years A Hallmark
5,Ty For Accountability,"targeting Aboriginal Mr KATTER (Kennedy) (10.34 a.m.)-Inwould not have any money; and, secondly, The removal order allowed the superintendbecause black people in the state of Queensent to apply corporal punishment. I will cite land were not alIowed to drink in hotels by a case. A gentleman who was not 50 years of law. So when a droving trip finished, the age came to see me when I was state minister. whites would go to the pub together as mates He showed me the marks on his back from but the black people would be excluded. when he had been tied to a telephone pole at Cherbourg and belted with a strap. The whole In each town in Queensland we had what community was ordered out to watch this were affectionately known as blacks' camps. occur. This man was less than 50 years of They were a disgrace to the people of Ausage-that is what he claimed, and he did not tralia, to the governments of Queensland and, look more than that. That is what happened most certainly, to the towns in which they to him. One of my senior officers standing existed-which was most of the towns in behind the man, and who was in fact from Queensland. Cherbourg, nodded to me that this had actualThe worse law of alI was the removal order. ly occurred in our day and age. I am not An officer of the Department of Native talking about past history here. riginal or part-Aboriginal descent off the with no appeal system-and send that person who has been in Queensland for two minutes to what was affectionately calIed a reserve. and who is supposed to represent more black When a person went to a reserve, he was people than anyone else in Australia, has totalIy in the hands of and under the direction asked what we did. Every single one of those of the superintendent. laws was wiped off the books within 3 1h years of our coming to office in Queensland. 'Superintendent' was the word used in the It took previous governments 60 years to act, and that same word was used in the act reduce those people to the most dreadful with respect to gaols in the state of Queensconditions of any people living on earth. The land. The superintendent on a reserve had party of the honourable member for Leichpowers similar to the superintendent of a gaol, hardt did that; it was part of the White Ausexcept that the powers of the former were tralia policy. The attitudes of the honourable more extensive. He could give an order-the member's party were reflected in every single· act did not specify what the order could be; aspect of the legislation in Queensland. I it could be 'brush my shoes' or 'mow my understand why the honourable member does lawn' or any order whatsoever-and if that not ,know about it-not only does he enjoy a order was disobeyed the person so ordered reputation for being a bit lacking above the could be punished. In fact, the superintendent shoulders, but also he has only been in the could punish that person in any event; he state for two minutes. But the people of could, at his discretion and without any Cairns will of course be made aware of this appeal, impose a punishment. in due course. single one of those pernicious, dreadful pieces for Leichhardt probably has more people of is a pretty good effort in 3 1h years-to tum Aboriginal descent in his electorate than any around nearly 70 years of degradation imof us-not that he would know about it, of posed upon those people by the ALP in the course, because he does not come from state of Queensland. Queensland. This great expert on Queensland Aboriginal affairs-who has been in QueensWhen we took government in Queensland land for two minutes-has asked, 'When did I can remember that the local picture theatre we change it?'. I ask the honourable member had a steel bar. The black people sat behind to wait, because there is plenty more to come. the steel bar while the white people sat in",17,Atsic S Responsibility Is To Complement Impossible Task We Have To Start Working
6,Affairs Could Simply Pluck Someone Of Abo,Mr Dodd-What did you do about it?,18,Atsic S Responsibility Is To Complement Impossible Task We Have To Start Working
7,Street,"at the officer's whim and discretion, Mr KATTER-The honourable member,",18,Atsic S Responsibility Is To Complement Impossible Task We Have To Start Working
8,Mr Dodd,"When did you change alI that? Let me move on. Within3 1h years, every",18,Atsic S Responsibility Is To Complement Impossible Task We Have To Start Working
9,Mr Katter,"The honourable member of legislation was wiped off the books. Thatfront of it. That was Queensland when we utterly impossible. One would get far better took government. administration from the people on the ground Mr Dodd interjectingin that place. Queensland does not understand what hapOnce again, we have government that is pened in the last six years. He has not been geographically and in every other way remote there long enough. In the last six years, we from the people. Problems of culture, educadecided to take two initiatives which were tion, language and communication skills have unique in Australia. One initiative was to give caused immense difficulties for the people of the people on the reserve areas in Queensland Aboriginal descent in Queensland. ownership of the seven million acres of those So we handed over the land and, when we reserve areas. It is not ownership as in the wanted to bury the land ownership, the ACC Northern Territory, where nothing can take gave us a direction: 'If you touch that then place on 50 per cent of the land without the the sky will fall on you'. The Aboriginal matter being referred to the government in people were so pleased with what they got Canberra for permission. This is absolutely, that 4,000 people turned up at Yarra bah for completely fee simple. Maybe as a lawyerthe handing over of the deeds of grant. and the honourable member for Leichhardt As reported on the front of the Cairns Post, did not enjoy a very good reputation as a the old men cried. They cried two years later lawyer either, let me tell him-the honourable after the ALP took half of the Yarrabah member would understand what fee simple reserve away from them. The death of the means. It means freehold land. chairman of the Yarrabah council, Peter The only difference between title and Noble, can be laid right at the feet of the freehold land is that land title could not be ALP. That man took seriously the capture, the sold to outsiders. The land could be sold only theft, the world heritage listing of haliof the to community residents. Those residents for Yarrabah reserve. He came under such critithe first time had ownership that enabled them cism that he found it difficult to cope. That, to get a mortgage from the banks. Without coupled with certain other matters, led Peter loans from the banks, no community can Noble to drive in such a reckless manner that grow-whether it be the Australian communiall I can say to the members opposite is: ty or a community at Kowanyama. 'Thank you for the death of Peter Noble'"" Our second initiative was to grant what the But that was not the end of the story of people call self-management-Iocal governland ownership in Queensla'nd. The ALP won ment, as most of us would know it. As with office. Black people in Queensland handed everything else, the ALP claimed it was not out how-to-vote cards, and they still do, self-management. There was a case-the R. because they have been deceived, as they v. Smallwood case-involving a gentleman have been for so much of their recent history. who was a member of the land council at I do not get angry with them. I just feel Yarrabah. It was decided in that case that terribly sad that these people are so deceived proper, complete local government powers that they do not know what is going on. had been handed.to the properly constituted I will be very particular in talking about the Yarrabah community council. electorate of the honourable member for That is not quite true because far more Leichhardt because the last time. I was there extensive powers were granted to the counPercy Neal said, 'G'day, mate. What are you cils. Those councils also had extensive control doing in town?'. 1 said, 'You know, fooling over the police force and various other activiaround'. He said, 'Come out and see us'. So ties. That was not because we were particularwe went out to the farm and I said, 'Do you ly in love with people of Aboriginal descent understand what has happened with the land but because of the impossibility of properly ownership?'. He said, 'We know. We own administering places such as Kowanyama nothing now'. I said, 'Well, aren't you goinr; from 1,500 miles away in Brisbane-it was to do anything about it?'. He said, 'What's",18,Atsic S Responsibility Is To Complement Impossible Task We Have To Start Working
