speakerGroups,speaker,theText,pageNumbers,title
0,"Similar Houses. Moreover, I T Is A Fact That Many Of The Occupants Who Were Not In A Position To Pay Rent, Have Not Paid Any For As Long As Six And Seven Years. Position To State When He Will Be Able To Visit South Australia In Accordance With His Promise In Order To Discuss With In","terested organizations matters relating to Avar service homes ? a promise that I would visit South Australia during the Easter recess to carry out certain investigations regarding war service homes administration, but I was prevented from doing so because of other important matters that developed. I did visit Tasmania, and inspected war service homes there. I am unable to say just when I shall be able to visit South Australia because, owing to the regrettable death of the War Service Homes Commissioner, I am now engaged in the task of appointing a successor. I assure the honourable member, however, that I shall visit South Australia during the winter recess, when I shall be able to go into the matters whicli he has in mind. War Service Homes Department has issued instructions to returned soldiers, who are occupants of war service homes in the Lidcombe area, to vacate their homes ? Isi t a fact that because of the demand created by the opening of factories in this district, there is a waiting increase in regard to the Barton eleclist of persons anxious to rent these homes ? any waiting list of persons desirous to rent or purchase war service homes. Of course, applications are received from time to tune, and there is a considerable number of vacant war service homes available for purchase or rent in every State; but I assure the honourable member that every consideration is being shown to returned soldier occupants of war service homes, and in only a few isolated cases has drastic action to be taken. that there has been an increase of the number of threatened evictions and requests to vacate premises in the Lidcombe district ? Is it not a fact, that, at the same time, the department has a large list of non-returned soldiers waiting to take the homes when the returned soldiers have been got out of them ? contained in the honourable member's question, which has been deliberately framed to misrepresent the position in regard to war service homes in New South Wales given to me by the Minister for War Service Homes, that he was not able to furnish me with the increased charges for rentals of Avar service homes in my electorate, because to do so would take time and cause expense, Avould the honourable gentleman allow me, accompanied by a clerk, to look over the war service homes in order that honourable members who are entitled tp know what increases of rents have occurred may obtain that information? The Minister could give me the information and save me the necessity of canvassing 1,300 war service homes in my electorate. able member for Barton is sufficiently acquainted with the Standing Orders governing the asking of questions to know that he is not entitled to express an opinion. charge of War Service Homes supply, in connection with the increased rentals, the number of increases and the rate of the torate, and also to the whole of New South Wales? the honourable member that it is impossible for me to dissect the war service homes in respect of electorates. They are not recorded in electorates. To do so would involve the department in great expenditure of time and money. Furthermore, if it were to be done for one honourable member, the department would very likely be obliged to do it for all honourable members. At any rate, to separate war service homes purchasers into groups according to electorates would be undesirable. All war service homes are treated in exactly the same manner by the Commissioner, irrespective of the electorates in which they are situated. I resent the imputation that the honourable member for Barton is being singled out",13,Setup
1,Mr Price,I s the Minister in a,13,Setup
2,Mr Thorby,It is true that I made,13,Setup
3,Mr Gander,I s it a fact that the,13,Setup
4,Mr Thorby,I am not aware of,13,Setup
5,Mr Rosevear,I s it not a fact,13,Setup
6,' Mr Thorby,I deny the suggestion,13,Setup
7,Mr Lane,In view of the reply,13,Setup
8,Mr Speaker,Orde r 1 The honor,13,Setup
9,Mr Lane,Will the Minister in,13,Setup
10,Mr Thorby,"I explained earlier toand refused information. It is impossidered, import or export, internal or sible to create a new system of bookexternal. keeping in the department in order to give him the information he seeks. I remind him that it is my duty to look after the War Service Homes Commission effort been made by the Government to as it affects the whole of the Commonallow the children of returned soldiers, wealth and not as it affects any electorate. married after 1931, to participate in ter for Commerce able to state what prothe wives of ex-soldiers who married after gress, if any, has been made in the 1931, and also, of course, excludes the negotiations with New Zealand for the children born of such marriages. removal of the embargo on the importation into that country of fresh fruit and vernment intend to do something for the vegetables from Australia? Were any children ? further representations made during the recent recess, and is it the intention of the fairly fully discussed when the bill was -Government to invite representatives of before the House, and the objections that the New Zealand Government to visit were taken then to the exclusion of what Australia? Will the Government treat are termed "" new"" wives,, that is wives this matter as urgent? been made on this subject to the Governthere it is. ment of New Zealand by the Prime Minister, through the Dominion Prime MinisRepatriation inform me whether returned ter. The Minister for Agriculture in New soldiers already in receipt of invalid Zealand and bis technical advisers have pensions who have applied for service been invited to visit Australia to be pensions on the ground that they are perpresent during the next meeting of the manently unemployable, have had their Australian Council of Agriculture to be claims rejected? If such is the case, on held in Canberra at the end of May. In what grounds is the department acting? addition, a specific case has been prepared Is it acting on the instructions of the dealing with each kind of fresh fruit Minister? which it ia desired should be admitted iiito New Zealand. from touching on vegetables, because I its authority, and I should be surprised was anxious that the position in regard to to learn that it is not administrating the fruit imports should first be clarified. We law in an impartial and proper way. desire that the Government of New Zealand should agree to admit imports of the following letter sent by the Repatriacertain specified fresh fruit for prescribed tion Commission to MrH . H . Gordon, periods each year from areas in Australia of 65 Regent-street, Paddington:which are certified as being free from disease. tween this Government and the Government of the Dominion of New Zealand, will the Minister for Commerce take fully into consideration the interests of the Mr Gordon is in receipt of an invalid Australian potato-growers ? trade negotiations all interests are conRepatriation Commission, in refusing repatriation benefits? created the service pension followed the married after 1931, were dealt with. The gentleman will supply me with the facts Dear sir, I have to inform you that the State Repatriation Board has rejected your claim for a serpension on the following grounds:That you are not permanently unemployable. I enclose notice regarding your right of appeal. pension, n d is permanently unemploya",13,Setup
11,Mr Francis,I s the Acting Minisprincipal act in excluding from benefits,14,Service Pensions
12,Mr Thorby,"Representation s have Parliament has passed the legislation, and",14,Service Pensions
13,Mr Francis,What about vegetables ? I shall have an inquiry made at once.,14,Service Pensions
14,Mr Thorby,I purposely refrained The commission no doubt is acting within,14,Service Pensions
15,Mr Frost,In any negotiations bevice,14,Service Pensions
16,Mr Thorby,In connection with all able. I desire to know whether the,14,Service Pensions
17,Mr Mahoney,Has any further,14,Service Pensions
18,Mr Hughes,The legislation which,14,Service Pensions
19,Mr Mahoney,When does the Go,14,Service Pensions
20,Mr Hughes,This matter was,14,Service Pensions
21,Mr Ward,Can the Minister for,14,Service Pensions
22,Mr Hughes,If the honourable,14,Service Pensions
