speakerGroups,speaker,theText,pageNumbers,title
0,"Hansard 1996 (First Period) The House Of Representatives, On 30 November 1995, Adjourned Until 12.30 P.m. On Tuesday, 13 February 1996. By Proclamation The Thirty","seventh Parliament was prorogued and the House of Representatives was dissolved by His Excellency the Goverhor-General on 29 January 1996. The Thirty-eighth Parliament was convened for the dispatch of business on 30 April 1996 at 10.30 a.m., and the First Session commenced on that day. Tuesday, 30 April 1996 made by members of the House of Representatives. The House met at 10.30 a.m., pursuant to returns to the writs for the election of memthe proclamation of His Excellency the Govbers of the House of Representatives held on ernor-General. 2 March 1996. The Clerk read the proclamation. ME MrnER FOR BLAXLAND The Usher of the Black Rod, having been The Clerk informed the House that, on 23 announced, was admitted, and delivered the April 1996, the Governor General received a message that the Deputy of the Governorletter from the Hon. Paul John Keating, General for the opening of the parliament resigning his seat as member for the Electoral desired the attendance of honourable members Division of Blaxland, New South Wales. in the Senate chamber. and having returned. The following honourable members made and subscribed the oath or affirmation of OR AFFIRMATION OF ALLEGIANCE Abbott, Anthony John, Warringah, New South The Deputy authorised by the GovernorWales General to administer the oath or affirmation entered the chamber. Adams, Dick Godfrey Harry, Lyons, Tasmania The Clerk read the authority authorising the Hon. Sir Francis Gerard Brennan AC, KBE, Albanese, Anthony Norman, Grayndler, New Chief Justice of Australia, to administer the South Wales oath or affirmation of allegiance to the Queen Anderson, John Duncan, Gwydir, New South required by the constitution to be taken or Wales",13,Parliamentary Debates House Of Representatives
1,"Honourable Members Attended Accordingly, Me Mrnerssworn","Andren, Peter James, Cal are, New South Costello, Peter Howard, Higgins, Victoria Wales Crean, Simon Findlay, Hotham, Victoria Andrew, John Neil, Wakefield, South AustCrosio, Janice Ann, MBE, Prospect, New ralia South Wales Andrews, Kevin James, Menzies, Victoria Dondas, Nicholas Manuel, Northern Territory, Anthony, Lawrence James, Richmond, New Northern Territory South Wales Downer, Alexander John Gosse, Mayo, South Bailey, Frances Esther, McEwen, Victoria Australia Baldwin, Peter Jeremy, Sydney, New South Draper, Patricia, Makin, South Australia Wales Ellis, Annette Louise, Namadgi, Australian Baldwin, Robert Charles, Paterson, New Capital Territory South Wales Elson, Kay Selma, Forde, Queensland Barresi, Phillip Anthony, Deakin, Victoria Entsch, Warren George, Leichhardt, QueensBartlett, Kerry Joseph, Macquarie, New South land Wales Evans, Gareth John, QC, Holt, Victoria Beazley, Kim Christian, Brand, Western Evans, Martyn John, Bonython, South AusAustralia tralia Beddall, David Peter, Rankin, Queensland Evans, Richard David Conroy, Cowan, WestBevis, Archibald Ronald, Brisbane, Queensern Australia land Fahey, John Joseph, Macarthur, New South Billson, Bruce Fredrick, Dunkley, Victoria Wales Bishop, Bronwyn Kathleen, Mackellar, New Ferguson, Laurie Donald Thomas, Reid, New South Wales South Wales Bradford, John Walter, McPherson, QueensFerguson, Martin John, Batman, Victoria land Filing, Paul Anthony, Moore, Western AusBrereton, Laurence John, Kingsford-Smith, tralia New South Wales Fischer, Timothy Andrew, Farrer, New South Broadbent, Russell Evan, McMillan, Victoria Wales Brough, Malcolm Thomas, Longman, QueensFitzgibbon, Joel, Hunter, New South Wales land Forrest, John Alexander, MaBee, Victoria Brown, Robert James, Charlton, New South Gallus, Christine Ann, Hindmarsh, South Wales Australia Cadman, Alan Glyndwr, Mitchell, New South Gambaro, Teresa, Petrie, Queensland Wales Gash, Joanna, Gilmore, New South Wales Cameron, Eoin Harrap, Stirling, Western Australia Georgiou, Petro, Kooyong, Victoria Cameron, Ross Alexander, Parramatta, New Grace, Edward Laurence, Fowler, New South South Wales Wales Campbell, Graeme, Kalgoorlie, Western Grace, Elizabeth Jane, Lilley, Queensland Australia Griffin, Alan Peter, Bruce, Victoria Causley, Ian Raymond, Page, New South Halverson, Robert George, OBE, Casey, Wales Victoria Charles, Robert Edwin, La Trobe, Victoria Hanson, Pauline Lee, Oxley, Queensland Cobb, Michael Roy, Parkes, New South Hardgrave, Gary Douglas, Moreton, QueensWales land Hawker, David Peter Maxwell, Wannon, McLachlan, Ian Murray, AO, Barker, South Victoria Australia Hicks, Noel Jeffrey, Riverina, New South McLeay, Leo, Watson, New South Wales Wales McMullan, Robert Francis, Canberra, AustralHockey, Joseph Benedict, North Sydney, New Ian Capital Territory South Wales Macklin, Jennifer Louise, Jagajaga, Victoria Holding, Allan Clyde, Melbourne Ports, Marek, Paul, Capricornia, Queensland. Victoria Martin, Stephen Paul, Cunningham, New Hollis, Colin, Throsby, New South Wales South Wales Howard, John Winston, Bennelong, New Melham, Daryl, Banks, New South Wales South Wales Miles, Christopher Gordon, Braddon, TasJeanes, Susan Barbara, Kingston, South mania Australia Moore, John Colinton, Ryan, Queensland Jenkins, Henry Alfred, Scullin, Victoria Morris, Allan Agapitos, Newcastle, New Johnston, Henrike, Canning, Western AustSouth Wales ralia Morris, Peter Frederick, Shortland, New South Jones, Barry Owen, AO, Lalor, Victoria Wales Jull, David Francis, Fadden, Queensland Mossfield, Frank William AM, Greenway, Katter, Robert Carl, Kennedy, Queensland New South Wales Kelly, De-Anne Margaret, Dawson, QueensMoylan, Judith Eleanor, Pearce, Western land Australia Kelly, Jacqueline Marie, Lindsay, New South Mutch, Stephen Bruce, Cook, New South Wales Wales Kemp, David Alistair, Goldstein, Victoria Nairn, Gary Roy, Eden-Monaro, New South Wales Kerr, Duncan James Colquhoun, Denison, Tasmania Nehl, Garry Barr, Cowper, New South Wales Langmore, John Vance, Fraser, Australian Nelson, Brendan John, Bradfield, New South Capital Territory Wales Latham, Mark William, Werriwa, New South Neville, Paul Christopher, Hinkler, QueensWales land Lawrence, Carmen Mary, Fremantle, Western Nugent, Peter Edward, Aston, Victoria Australia O'Connor, Gavan Michael, Corio, Victoria Lee, Michael John, Dobell, New South Wales O'Keefe, Neil Patrick, Burke, Victoria Lieberman, Louis Stuart, Indi, Victoria Price, Leo Roger Spurway, Chifley, New Lindsay, Peter John, Herbert, Queensland South Wales Lloyd, James Eric, Robertson, New South Prosser, Geoffrey Daniel, Forrest, Western Wales Australia McArthur, Fergus Stewart, Corangamite, Pyne, Christopher Maurice, Sturt, South Victoria Australia Quick, Harry Vernon, Franklin, Tasmania McClelland, Robert Bruce, Barton, New South Wales Randall, Donald James, Swan, Western Australia McDougall, Graeme Robert, Griffith, Queensland Reid, Nicholas Bruce, Bendigo, Victoria McGauran, Peter John, Gippsland, Victoria Reith, Peter Keaston, Flinders, Victoria Rocher, Allan Charles, Curtin, Western Wilton, Gregory Stuart, Isaacs, Victoria Australia Wooldridge, Michael Richard Lewis, ChisRonaldson, Michael John Clyde, Ballarat, holm, Victoria Victoria Worth, Patricia Mary, Adelaide, South AusRuddock, Philip Maxwell, Berowra, New tralia South Wales Zammit, Paul John, Lowe, New South Wales Sawford, Rodney Weston, Port Adelaide, South Australia SPEAKER Scott, Bruce Craig, Maranoa, Queensland Election Victoria business is the election of a Speaker. Wales great pleasure that I propose to the House for its Speaker the honourable member for Casey, Sinclair, Ian McCahon, New England, New Mr Halverson. I move: South Wales That the honourable member for Casey do take Slipper, Peter Neil, Fisher, Queensland the chair of this House as Speaker. Australia second the motion moved by the member for Smith, Warwick Leslie, Bass, Tasmania La Trobe that the member for Casey be the Somlyay, Alexander Michael, Fairfax, Speaker of this House. Southcott, Andrew John, Boothby, South for Casey accept the nomination? Stone, Sharman Nancy, Murray, Victoria nomination. Sullivan, Kathryn Jean Martin, Moncrieff, There being no further proposal, the time for Queensland proposals has expired. I declare that the Tanner, Lindsay James, Melbourne, Victoria honourable member proposed, Mr Halverson, Taylor, William Leonard, Groom, Queensland has been elected as Speaker. Theophanous, Andrew Charles, Cal well, Honourable members-Hear, hear! Thomson, Andrew Peter, Wentworth, New OBE)-I wish to express my grateful thanks South Wales for the high honour the House has been Thomson, Kelvin John, Wills, Victoria pleased to confer upon me. Truss, Warren Errol, Wide Bay, Queensland Mr Speaker having seated himself in the chairTuckey, Charles Wilson, O'Connor, Western ter) (11.27 a.m.)Mr Speaker, it is with very Vaile, Mark Anthony James, Lyne, New considerable pleasure that, on behalf of the South Wales government and in my first remarks to this Vale, Danna Sue, Hughes, New South Wales new parliament as Prime Minister of AustralWakelin, Barry Hugh, Grey, South Australia ia, I extend to you the congratulations of the West, Andrea Gail, Bowman, Queensland government parties on your election. You have been a very distinguished and effective Williams, Daryl Robert, AM, QC, Tangney, member of the House of Representatives since Western Australia your election to the seat of Casey in 1984. I Willis, Ralph, Gellibrand, Victoria have known and observed your work in the",13,Authority To Administer Oath Allegiance
2,"Sercombe, Robert Charles, Maribyrnong, The Clerk","Honourable members, the next",16,Authority To Administer Oath Allegiance
3,"Sharp, John Randall, Hume, New South Mr Charles (La Trobe)",It is with,16,Authority To Administer Oath Allegiance
4,"Smith, Anthony Charles, Dickson, Queensland The Clerk",Is the motion seconded?,16,Authority To Administer Oath Allegiance
5,"Smith, Stephen Francis, Perth, Western Mr Vaile",-It gives me great pleasure to,16,Authority To Administer Oath Allegiance
6,Queensland The Clerk,Does the honourable member,16,Authority To Administer Oath Allegiance
7,Australia Mr Halverson,"Mr Clerk, I accept the",16,Authority To Administer Oath Allegiance
8,The Clerk,Is there any further proposal?,16,Authority To Administer Oath Allegiance
9,Victoria Mr Speaker (Hon. Robert Halverson,,16,Authority To Administer Oath Allegiance
10,Australia Mr Howard (Bennelong,"Prime Minisgovernment parties in our earlier manifestaasserted by how you conduct yourself and tion in opposition. You bring a background in how you dispense fairly and equitably the the armed services of Australia. You bring to standing orders of the parliament. If they the job of Speaker a considerable affection stand in need of change over time, then the and regard for the institution of parliament. government is willing to, in proper consultation with the opposition, consider that. I would like to take this opportunity in congratulating you to reaffirm a number of I think you would already be aware that the the things that I have said about the importgovernment proposes to sponsor a change to ance of reasserting the supremacy of the the standing orders to allow a more freeparliament over the executive-and I say that flowing reporting of what goes on in this very deliberately. It is part of our system of chamber by television and radio networks and government that the executive is controlled by in fact to resurrect some proposals that were parliament and parliament controlled by the adopted by one of your predecessors, only to law and the customs and conventions of our be summarily jettisoned by the government of society. I think it is important that steps are the day. We will have great pleasure in made on both sides of the parliament to reasserting those because we thought your reassert and re-establish a degree of respect predecessor was right on that particular issue and regard for the institution. and the former government was wrong. I say to the honourable member for Cunningham Let me say that, for my part but without in ( Mr Martin): you were absolutely right, any way abandoning the proper role of robust Stephen; you really were. debate and the natural and legitimate right of any government to advocate with passion its The other thing that we intend to do, of own political cause, this is a parliament course, is to return question time to 2 o'clock comprised of a government and an opposition. in the House of Representatives. I should There is a role in the national parliament for confirm to the parliament, as I have to the proper and full expressions of view from both people of Australia, that I will be in attendsides of politics. I will, to the best of my ance, barring unforeseen circumstances, at ability, extend proper courtesies to the Leader every question time when the parliament sits. of the Opposition ( Mr Beazley), to all memSo to you, sir, it is with a genuine degree bers of the opposition and to the independent of warmth that I congratulate you. I know that members, who are greater in number on this you will bring enormous commitment and occasion than in any of the parliaments that personal dedication to the job of Speaker. I have sat in since my election in 1974. I can You respect the parliament. You respect the say to you, Mr Speaker, that you will have office to which you have been elected. You from me and from the members of the understand its history. You understand its government cooperation and support. traditions. You understand the need for it to As I said during the election campaign and be filled with a degree of fairness and propripreviously, I would like to have a far more ety to both sides, respecting that at the end of independent role for the Speaker-and that is the day it is important, if we are to have an not meant to reflect adversely on people who increased national esteem for the political have gone before you in that role. I simply process in this country, that both sides of the say that I would like the Speaker to be as House and you and the three of us together do independent as possible. I know that you have our level best to bring that about. Congratulaalready announced some steps that you tions. I wish you a long, meritorious and propose to take to give some substance to uninterrupted service for several parliaments that, but the real substance of whether or not into the future in your newly chosen and we have an independent Speaker in this place newly elected role. we behave and how we behave towards each Opposition) (11.33 a.m.)-I join the Prime other. Putting aside the formality of it, the Minister( Mr Howard) in his congratulations substance of independence by you will be to you, Mr Speaker, on your elevation. We on",16,Authority To Administer Oath Allegiance
11,"Depends Upon How The Speaker Behaves, How Mr Beazley (Brand","Leader of thethis side of the House view your elevation practices. We do not find that a difficult thing with pleasure. We have known you for a to live with at all. We suspect he might find considerable time now. We have always it somewhat difficult to live with, but we do found you to be a person who deals straight not find it difficult to live with. with people and we have every anticipation I note with joy the Prime Minister's asserthat you will continue to do that. tion of the superiority of the parliament over In the Westminster system you sit in this the executive and I look forward to manifestaparliament in an office of very high importtions of that as this proceeds-for example, ance. I think those of us who love and know manifestations of decisions to refer to the the parliamentary tradition think back to Procedure Committee changes to the standing Speaker Lenthall and his confrontation with orders before implementation or debate in this the Crown. He informed their agents that he chamber. had neither eyes to see, nor ears to hear, nor Generally speaking, we chose when we mouth to speak:, except as the House of were changing standing orders to refer those Commons directed him. That was a standard to the Procedure Committee. So we will be of courage which Speakers have attempted to providing an opportunity tomorrow, when the emulate ever since. You sit there in Speaker standing orders get placed, for a gesture from Lenthall's tradition and, as a result of that, as the parliament as to whether or not there will well as your own personal attributes, we be an assertion of the parliament over the respect you and look forward to your conduct executive by a reference of those standing of the chair over the next parliament. order changes to the Procedure Committee. We also understand that you are here as Whether or not parliament subsequently something of a living symbol of some eledecides to accept the recommendations of the ments of the Prime Minister's humour. It did Procedure Committee is another matter. not strike us as immediately likely, when the Mr Speaker, we also know that you are a Prime Minister during the election campaign manifestation of the Prime Minister's sense of announced an intention to support an indehumour in another area. You are going to be pendent Speaker, that we would in fact find one of the few members of the Liberal Party the Chief Whip of the coalition parties sitting actually voted on to achieve a position of in that place. We thought that the Prime high office. We understand indeed that the Minister might have had something else in chairmanship of parliamentary committees mind when he discussed an independent will not be the subject of a vote from the Speaker in that mode. Liberal Party but be by appointment by the I see a new interpretation of that has emPrime Minister-the Privileges Committee erged from the Prime Minister, and that and all the other parliamentary committees relates not so much to the symbols of the associated with it. office but how you might ultimately decide to This is an interesting thing from two points conduct yourself. I think the public might of view. Firstly, there might be a question have been looking forward to either the mark in the mind of the public about whether appointment of one of the Independents or or not this is yet another manifestation of the perhaps something altogether different and an Prime Minister's sense of humour when it altogether different tradition being established, comes to conveying a view that there is a perhaps something along the lines of the superior position in the parliament as far as British House of Commons. relationships of the executive are concerned. We on this side of the House have no The other aspect of the Prime Minister's particular objection to the Prime Minister not position on this is one that we would fully . appearing to decide to proceed down that line, comprehend: if you took a look at the Liberal basically because we have always been quite Party, would you want them voting for you in satisfied with the system that produces the the best of circumstances? Answer: no, you Speakers. Therefore, we are quite cheerful to could not trust them with a vote. But, Mr find the Prime Minister emulating our past Speaker, they have trusted you with a vote on this occasion and it is a good thing that you in 1979. There are few of us now in the have emerged from it, even though I underparliament who are ex-service men or women stand there was some reluctance on your part. or returned service men or women, but it is a Again, within the tradition of Speaker particular delight to me that you come from Lenthall and others at the time who had to be the junior service-the Royal Australian Air put in the chair at sword point, you attempted Force-and that you are well equipped from to place there your former superior as that first-hand experience in those demanding Minister for Defence, and I do praise you for roles of Squadron Leader, Wing Commander that noteworthy allegiance to your former and Group Captain to now act as Speaker of commanding officer. I note in that regard you this House of Representatives, Speaker of the failed, but you at least did your duty. As an Parliament of Australia. I congratulate you indication of your willingness to do your duty and congratulate you on behalf of the parliain this chamber, it was a very good sign to mentary National Party. the rest of us. It was a pity, as we set out in a new parliaI want you to know that we will completely ment, that the Leader of the Opposition ( Mr settle for the interpretation of standing orders Beazley) strayed. I do not propose to respond, that we heard you so frequently give as Chief because it is a historic occasion which deOpposition Whip. There was an interpretation serves honour, other than to point out that of the standing orders-on questions of you, sir, have decided to withdraw from the relevance and the like-that we found quite meetings of the party of which you are a delightful. I note from the comments that you member in taking up your role of Speaker. I have thus far made in public that you have an commend you on that decision. It is a deciintention to follow those down the line, as sion not taken lightly and one which stands well as being a strict disciplinarian, and we you well as you take up the honourable can live with that too. responsibility of Speaker of the House of Representatives. Our congratulations go to you. We understand too that you are going to wear robes but I have every confidence, Mr Speaker, that not a wig. You are one of the members of you will carry out those duties with a fair this chamber who can delight in the fact that application of the standing orders, which a wig is not necessary, either physically or duties will involve a two-way cooperative symbolically. We are prepared to go along contract with the members. I am sure that on with that halfway house to the common touch this first day of the parliament members will of the Speaker as well. set out with the right intentions to cooperate with you in helping you to discharge those I end where I began. We have some knowvery difficult and challenging duties. We wish ledge of you in your dealings with us over the you well and extend our greetings to your years. You are an excellent choice for Speakfamily. We know that you will enjoy the er. You are an honourable, decent human confidence of the House, as the Prime being, a man of great direction, and we think Minister( Mr Howard) said, for many years to that you will grace the chair. come. Minister) (11.39 a.m.)-This is a historic compliment and congratulate you on your moment at the start of the 38th Parliament elevation to the high post you now occupy. and one which I think should be honoured All of us recognise that in the makings of any properly with your elevation to the chair. I parliament so much depends on the character recognise that your military service over the and nature of debate. Those of us who were years in the Royal Australian Air Force was in the old place rather regret that, in the eight outstanding. You were commissioned in 1957 years since we have been in this chamber, at and promoted to Squadron Leader in 1966, times the nature of debate has not been Wing Commander in 1974 and Group Captain perhaps as extensive or of the degree required",17,Authority To Administer Oath Allegiance
12,Mr Speaker,Thank you kindly. Mr SINCLAIR (New England) (11.42,19,Authority To Administer Oath Allegiance
