speakerGroups,speaker,theText,pageNumbers,title
0,"House Of Representatives. Tuesday, Groom) Took The Chair At 3 P.m., And Read Prayers. Mr J . Francis Minister I F I N Regard To Its National Insurance Proposals The Government W I L L Follow The Example Set I N Connexion With The Tion And Arbitration B I L L . Be Remembered That The Second Read","ing of the Conciliation and Arbitration B ill was moved and the measure explained by the Attorney-General( Mr Latham) last year so that suoh persons as were vitally interested in the measure, and trade unionists in particular, might discuss its contents before the debate on it wus rosumed in this House. I have had a number of communications from persons connected witb the great friendly society movement asking if similar facilities will be extended to them, BO that they may be able to discuss the provisions surance B ill , and place their views before honourable members before the bill comes to be debated by them. will not be possible to introduce the National Insurance B ill before the forth coming adjournment. The friendly societies have appointed a committee of three to discuss with the Government the questions which will he the subject of the proposed legislation. That disoussion has not yet taken place, and there will not be time for Ministers to meet those representatives and have the hill ready for introduction before the House adjourns. the Prime Minister to the following cablegram, which appeared in the press within the last few days:Some mystification has been caused by Mr Bruce's announcement that an agreement has . been reached with Italy to limit her migrants to 3,000 for the next twelve montha. The Director of the Foreign Office says that no such negotiations have been proceeding, and that no such agreement has been made. Italy6 June, 19S8. wag still restricting her emigration to Italian colonies or the Mediterranean. At present she was nut granting 250 visas a month for Australia, and then only when the employment of tlie migrant was assured. I wish the right honourable gentleman to explain how he reconciles the statement. I ask the Prime by the Director of the Foreign Office at Rome with the following statement made by himself:After discussion with the Italian Consulintroduction of the ConciliaGeneral, and correspondence with his GovernI t will ment, an arrangement has been come to with the utmost goodwill on the part of all concerned, and which has the co-operation of the Italian Government, limiting the number of Italian migrants to arrive in Australia during the present year to 3,000 for the whole twelvemonths. It a l y in Australia is a consul de carriere, and it has been the practice for. the Commonwealth Government to discuss various matters with h i m instead of directly with the Italian Government. Many matters have been so settled, the Consul-General being on the spot, and informed of all the circumstances. That of the NationalI n arrangement has proved satisfactory. The limiting of the number of Italian migrants to Australia was arranged with the Consul-General, who is thoroughly I am afraid that it acquainted with the subject, and the understanding arrived at w ill headhered to; but in view of the cablegram read by the honourable member, I shall take steps to communicate directly, with the Italian Government as well as with the Consul General, in order to prevent the possibility of any misunderstanding. The",13,Setup
1,Mr Speaker (Hon. Sir Littleton,,13,Agreement With Italy
2,Mr Bruce,,13,Agreement With Italy
3,Mr Makin,I draw the attention of,13,Agreement With Italy
4,A Mrsteeioos Announcement.,,13,Agreement With Italy
5,Mr Bruce,"The Consul-Generalf o rcablegram itself indicates that it is the policy of the Italian Government to restrict migration from Italy. That policy ter any information later than that conwas initiated in September last, and the tained in this morning's newspapers rediscussions I have had with the Italian garding the progress of Captain KingsConsul-General in Australia have been ford-Smith and his companions on the to determine, how many visas may, withflight from Honolulu to Suva? out, inflicting hardships on any, be granted this year to enable persons coming within the class of permitted formation on the subject, but I have unmigrants to leave Italy to join relatives official advice, which I believe to be corin Australia. After consideration, the rect, that the gallant and intrepid aviaConsul-General has indicated that the tors have arrived at Suva. number of visas he would recommend to meet the applications of relatives already that they were four hours from Suva, and resident in Australia would be limited to had sufficient petrol for seven hours' fly3,000 for the full year, making the ing. Subsequently we were informed that monthly migration, so far as practicable, the aviators had completed the flight of even. The persons allowed to migrate 3,100 miles to Suva. That is certainly from Italy must be female relatives or an outstanding performance iu the history fathers or sons of Italians now residing of aviation. in Australia. for Trade and Customs aware that some of the navy to patrol the waters between warehouses in Australia refuse to handle the Australian coast and F i j i , with a view Australian woollen goods labelled ""made to rendering any assistance that may be in Australia,"" or bearing the trade mark required by the intrepid aviators who of the Australian manufacturer? If so, are risking their lives? does he not think that that is job control of the most pernicious kind, and will he take immediate steps to see that foreign traders and anti-Australians are in regard to this matter, and everything stopped from sabotaging Australian inof. a practical nature that can be done to dustry in this way? of the existence of the practice to which the honourable member has referred, but I shall have inquiries made into the subject. As to his second inquiry, it is not customary for Ministers, in reply to questions, to give their individual been, come to in the matter. opinions. Finally, I cannot endorse the extraordinary language used by the honourable member in his third question. sented the report of the Parliamentary Scheme? Standing Committee on Public Works, together with minutes of evidence, rematter has been determined by the lating to the proposed Australian war Federal Capital Commission and the memorial at Canberra. Ordered to be printed. The last authoritative message we received was t cates unnecessary hazards in connection with flights across the ocean, one cannot but admire bravery; and I ask the Prime the navy authorities have been consulted ensure the safety of the aviators on the last lap of their flight, will be done. of the Government, when Captain Kingsford Smith arrives in Australia, to extend an invitation to him to visit Canberra? what rate of interest will be charged to residents of Canberra who wish to avail Commonwealth Savings Bank, I shall let the honourable member know.",13,Agreement With Italy
6,Mr Lazzarini,I s the Minister Minister whether f u l l use will be made,14,Commonwealth Housing Scheme
7,Mr Bruce,I have no knowledge,14,Commonwealth Housing Scheme
8,"Mr Mackay, As Chairman, Prethemselves Of The Commonwealth Housing",,14,Commonwealth Housing Scheme
9,Mr Mann,Has the Prime Minis,14,Commonwealth Housing Scheme
10,Mr Bruce,I have ho official in,14,Commonwealth Housing Scheme
11,Dr. Maloney,Whilst one depre,14,Commonwealth Housing Scheme
12,Mr Bruce,The civil aviation and,14,Commonwealth Housing Scheme
13,Mr Seabrook,I s it the intention,14,Commonwealth Housing Scheme
14,Mr Bruce,No decision has yet,14,Commonwealth Housing Scheme
15,Mr C. Riley,I ask the Treasurer,14,Commonwealth Housing Scheme
