speakerGroups,speaker,theText,pageNumbers,title
0,(First Session : First Period,") AGED PERSONS HMS ACT 1954 (ACT No. SI OK 1954)An Act to provide for Assistance by the Commonwealth towards the provision of Homes for Aged Persons. An Act to grant and apply additional sums out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and fifty-five, and to appropriate those sums. An Act to grant and apply an additional sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and fifty-five, for the purposes of Additions, New Works and other Services involving Capital Expenditure and to appropriate that sum. AUDI T ACT 1954 (ACT NO . 29 OF 1954)An Act to amend the Audit Act 1901-1953, and for other purposes. An Act to provide for the Government of the Australian Antarctic Territory. An Act to amend the Bankruptcy A d 1924-1950. BROADCASTINO ACT 1954 (ACT NO . 82 OF 1954)An Act to amend the Broadcasting Act 1942-1953. Cocos (KEELING ) ISLANDS (REQUEST AND CONSENT) ACT 1954 (ACT NO . 76 OF 1954)An Act to request, and consent to, the Enactment by the Parliament, of the United Kingdom of an Act enabling the Queen to place the Cocos or Keeling Islands under the Authority of. the Commonwealth. An Act to grant and apply out of the Consolidated Revenue Fund sums for the purpose of Financial Assistance to the States to be applied in the Construction, Reconstruction, Maintenance and Repair of Roads and Works connected with Transport, and for other purposes. An Act to amend the Commonwealth Railways Act 1917-1950. An Act to amend the Customs Act 1901-1953. An Act to provide for the Validation of Collections of Duties of Customs under Customs Tariff Proposals. An Act to amend the Distillation Act 1901-1952. An Act to provide for the Validation of Collections of Duties of Excise under Excise Tariff Proposals. An Act to amend the Flags Act 1953. FLA X FIBRE BOUNTY ACT 1954 (ACT NO . 68 OF 1954)An Act to provide for the Payment of a Bounty on the Production of Flax Fibre. GOLD-MINING INDUSTRY ASSISTANCE ACT 1954 (ACT NO . 79 OF 1954)An Act to provide for Assistance to the Gold-Mining Industry HIDE AND LEATHER INDUSTRIES ACT SUSPENSION ACT 1954 (ACT NO . 62 OF 1954)An Act to suspend the operation of certain provisions of the Hide and Leather Industries Act 19481953. An Act to impose upon Incomes a Tax by the name of Income Tax and Social Services Contribution. An Act to amend the Income Tax and Social Services Contribution Assessment Act 1936-19o3. (ACT No 74 OF I9.'>t)An Act to provide for the conversion to Standard Gauge of the Railway from Leigh Creek North Coalfield to Marree in the State of South Australia, and for purposes connected therewith. LOAN (HOUSING) ACT 1954 (ACT NO . 60 OF 1954)An Act to authorize the Raising of Moneys to be advanced to certain States for the purposes of Housing. LOAN (WAR SERVICE LAND SETTLEMENT) ACT 1954 (ACT NO . 61 OF 1954)MEAT EXPORT CHARGE ACT 1954 (ACT NO . 33 OF 1954)An Act to amend the Meat Export Charges Act 1935, and for other purposes A "" l An Act to amend the Papua and New Guinea. Act 1949-1950. PAY-ROLL TAX ASSESSMENT ACT 1954 (ACT NO . 37 OF 1954)An Act to amend the Pay-roll Tax Assessment Act 1941-1953. An Act to amend the Public Service Act 1922-1953. A ° R a £ n Yarn"" ^ ^ A An Act to amend the Repatriation Act .1920-1953. A "" ^J? T t if y t HSI ! . P Agreement for the further variation of the Agreement entered d So,?th W?.™ vf "" ™ ; ™ An Act relating to the Royal Commission on Espionage. An Act to amend the Sales Tax Act {No. 1) 1930-1953. An Act to amend the Sal.es Tax Act {No. 2) 1930-1953. An Act to amend the Sales Tax Act (No. 3) 1930-1953. An Act to amend the Saks Tax Act {No. 4) 1930-1953. An Act to amend the Saks Tax Act {No. 5) 1930-1953. An Act to amend the Sales Tax Act {No. 6) 1930-1953. An Act to amend the Sales Tax Act {No. 7) 1930-1953. An Act to amend the Sales Tax Act (No. 8) 1930-1953. An Act to amend the Sales Tax Act (No. 9) 1930-1953. An Act to amend the Sales Tax (Exemptions and Classifications) Act 1935-1953, and for other purposes i An Act to amend the Seamen's War Pensions and Allowances Act. 1940-1953. An Act to amend the Social Services Consolidation Act 1947-1953. An Act to approve the ratification by Australia of the South-East Asia Collective Defence Treaty. An Acttogrant and apply out of the Consolidated Revenue Fund suras for the purpose of Financial Assistance to the States of South Australia, Western Australia and Tasmania! An Act to grant and apply out of the Consolidated Revenue Fund sums for the purpose of Financial Assistance to the States. An Act to amend the Stevedoring Industry Act 1949, and to provide for an Inquiry into certain matters. THE ACTS OF THE SESSION-continued. & ^ S ^ S K t f ^ * t h °» * Crown2 J » L a n d in the P a y m e n * ° fa B o u n t y 0 , 1t h o Production of Continuous Filament Acetatep r o a M t e I ° f A t h e Commonwealth and the Premie™ of X s t e to of New **>» and LakeV i e t t i l * Act 1951 Smpmraio ACID BOUNTY ACT 1954 (AOT No. 78 OF 1954)™ t i 7 r o v i d e for the Payment of a Bounty on the Production of Sulphuric Aeid. n r . . p , , ™ , ^ APPROFBIATION ACT (NO. 2) 1954 (ACT No. 36 OF 1954)MA e ^ g r t n r a n X p X o u t ^ f the ConsoUdated Revenue Fund a sum for War Pensions. WAB An Act to amend the War Service Homes Act 1918-1951. W H E in f c T to T m p o ^ a C h ^^ An Act relating to the Stabilization of the Wheat Industry. WINE GBAPES CHARGES ACT 1954 (ACT NO . 40 OF'1954)An Act to amend the Wine Grapes Charges Act 1929-1941. WINE OVERSEAS MARKETING ACT 1954 (AOT No. 39 OF 1954). ACTS INTEBPRETATION BILL 1954[NO. 2]. F.84/55 2 . sported * C a l t h . An Aot to amend the Wine Overseas Marketing Act 1929-1953. Initiated in the House of Representatives. Second Reading. Second Reading. (Gazette, No. 45, 1954.) The Parliament was convened by the following proclamation:Commonwealth of Australia to wit. W. J. SUM Governor General. W other things provided that the Governor General may appoint such times for holding the Sessions of the Parliament as he thinks fit : Now therefore I , Sir William Joseph Slim, the Governor General aforesaid, in exercise of the power conferred by the said Constitution, do by this my Proclamation appoint ""Wednesday, the fourth day of August, one thousand nine hundred and fifty-four, as the day for the said Parliament to assemble and be holden for the despatch of divers urgent and important affairs: and all Senators and Members of the House of Representatives are hereby required to give their attendance accordingly in the building known as Parliament House, Canberra, at the hour of ten-thirty o'clock in the morning on the said fourth day of August, one thousand nine hundred and fifty-four. Given under my Hand and the Great Seal of the Commonwealth of Australia this 26th day of July in the year of our Lord one thousand nine hundred and fifty-four and in the third year of Her Majesty's reign. By His Excellency's Command, GOD SAVE THE QUEEN ! By His Excellency the Governor General in and over the Commonwealth of Australia. Prime Minister. Question Currency .............................................................................................................................................................2708 Question Question Question THE PARLIAMENT ...................................................................................................................................2709 Question Question Question Question Question Question Question Question Question Question Question Question TIN...............................................................................................................................................................2713 Question Question Assent To Bills....................................................................................................................................................2715 Order Of Business...............................................................................................................................................2715 Cocos (Keeling) Islands (Request And Consent) Bill 1954 Second Reading............................................................................................................................................2716 Stevedoring Industry Bill 1954 ...........................................................................................................................2717 Adjournment .......................................................................................................................................................2776 Papers..................................................................................................................................................................2776 Answers To Questions Oil ................................................................................................................................................................2777 Repatriation..................................................................................................................................................2779 Immigration..................................................................................................................................................2779 Dried Fruits ..................................................................................................................................................2780 Tuesday, 9 November, 195Jf. took the chair at S.30 p.m., and read prayers. Health aware of any reliable report in relation to the association of smoking with cancer of the lung? Does he know of any fact-finding committee that has considered thia matter and reported upon it?",6,Setup
1,Mr Speakeb (Hon. Archie Cameron),,11,Cancer Research
2,Mr Moleay,"I s the Minister forSir .EAHLE .PAGE -Varying aseports have 'been made on that subject by 1 .different scientists throughout the -world. As yet, there is no unanimity on She matter. Mx -CALWELL I address a -question to the Prime Minister who is acting for .the Treasurer. Can ho give to the .Parliament an assurance that the Australian £1 -will .not he detained within the next twelve months ? such a matter-and that wiil not surprise the .honourable member. e m i AVIATION -TOT Air a question whioh is supplementary Minister -for Civil Aviation that 'there -is no airport at Port Augusta, which is a most important centre whose population is growing rapidly. able, member's question? .of one area of land in the district no other land suitable for airport purpose is available for a distance of many milos. Will ;he institute inquiries .to ascertain whether it is not possible for the Electricity Trust to divert its power line so that the land could be used for an airport to facilitate air services .to this very important centre*? correctly, there is a small airfield at Port Augusta, but it is suitable only for light aircraft. Officers of the Department of Civil Aviation have investigated it And have discovered that it is not suitable for .expansion and development. However, they reported tiiat tiie land referred to by tbe honourable member is situated in the area, and has been taken over by the Electricity Trust of South Australia. An approach to that trust will have to be made by the local authorities, because that is not a matter for the Department of Civil Aviation. ROYA L AUSTRALIA N AI R PORCE. .the fact"" .that the Minister for Air feels that he is -unable to table the .report which has been made .following the crash of the Canberra jet -bomber, is ho prepared to make .that report available privately io honourable members ? Mr 'L<GV/HLE)[ -I do snot know that I would. I -shall give it thought to ascertain whether I think any good would come from it. For/the life of me, I cannot see of what good it would be to .make available to non-technical .members of the House a report on an aircraft accident, which is very, very -highly 'technical in every Tospeot. No good could come of making the details known. -may know a .lot about it. something about it. lU>r. EVA.TT 1 direct to the Minister to thc question that he has just answered. Lt is perfectly true that .some .houurable members may .not be interested in tihe technical side of the report to which he referred, biit will he please let honourable members see it so that they may study it, examine the technical information in light of the whole report and perhaps make suggestions to -the Minister, and to fhe House, .in relation to it? I assure the honourable gentleman that that has often 'been done in the past.' any good would come from making this report available, I would de eo, but I can assure the right honourable gentleman that no good would come of it. be the censor of it:? to he the Minister for Civil Aviation at this .stage. able gentleman should make a statement about it on the .Australian Broadcasting Commission's network. Minister for the .Interior concerns the proposed sale of land in the Soldiers Point area at Port Stephens, which was formerly used ""by the Royal Australian iNiavy. Has the Minister received submissions adxrpted by a -public meeting of leaseholders whic'h was held recently, and",11,Cancer Research
3,Mr Menzies,I say nothing about,12,Commonwealth Property
4,Mr Russell,I point out to the,12,Commonwealth Property
5,,Mr SPEAKER;--What is the honor,12,Commonwealth Property
6,Mr Eussell,With the exception,12,Commonwealth Property
7,Mr Townley,J i I remember,12,Commonwealth Property
8,Mr Clyde,"CAMEEON, -In view of",12,Commonwealth Property
9,Dr. Evatt,Some honourable members,12,Commonwealth Property
