speakerGroups,speaker,theText,pageNumbers,title
0,"Tuesday, 22 March /988 Welfare System","FARMERS rity aware of statements by the Deputy Leader Madam SPEAKER (Hon. Joan Child) took of the National Party of Australia and shadow the chair at 2 p.m., and read prayers. Minister for Primary Industries to the effect that farmers have no access to the welfare system? Would the Minister explain to the House what Madam Speaker-able to farmers? Madam SPEAKER-It will be 'Bye-bye' the by the honourable member for Murray. In a honourable member for Cowper if he does not speech to the Rural Media Association of South stop that. Australia on 2 March he said, 'Farmers are the Mr HA WKE-I welcome a sign of life from only Australians with no access to the welfare the other side, for a change. As a courtesy, ! net assistance available to all other Australians'. inform the House that the Minister for Industrial He is wrong. To begin with, farmers and their Relations ( Mr Willis) will be late for Question spouses are eligible for unemployment benefits, Time as his plane from Sydney has been delayed. sickness benefits, the age pension and all other Questions normally addressed to the Minister for social security payments if they satisfy the same Industrial Relations should be saved until later criteria applicable to all Australians. However, I in Question Time. would like to point out to the House that farmers have been well represented in the take-up of there were 31,115 family allowance supplement more than half listed their occupational status Does he agree with the view expressed this their occupation as self-employed on the land. morning by his colleague the honourable memA good deal of those who did not indicate an ber for Charlton, the chairman of the Caucus occupation would be farmers' spouses. Farmers economic committee that 'privatisation is dead'? are therefore well represented amongst family Mr Robert BrownI was sacked. allowance supplement recipients. sorry. member for Murray deter farmers from looking before, we on this side of the House are not Whilst farm incomes have improved substanafraid of internal discussions on matters of printially, the variability of farm incomes means that ciple. Those matters of principle will be dismany farming families are earning very low incussed on this side of the House. I have comes. The latest survey of farm incomes on distinguished in the past our position on this family farms by the Bureau of Agricultural and matter from the attitude of the Leader of the Resource Economics suggests that up to 50 per Opposition, who consistently relegates to the back cent of farming families could be eligible for bench the best talent he has if anyone on that family allowance supplement if they have chilside of the House has the temerity to disagree in dren and are not pushed above the limit by nonany way with what he is currently able to forefarm incomes. It is important that not only those see as his Leader's position for the week. That members of the Parliament that represent the is very difficult for them, because the Leader of more rural electorates but all members of the the Opposition changes his position so freParliament not seek to destroy the perception in quently. We need no assistance from the Leader the community that all families might be eligible of the Opposition or anyone on that side of the subject only to their income; indeed, honourable House. We will go about the business of formumembers should assist the Government in its lating policies for this Party, this Government. task of ensuring that people receive their rights, Those policies will continue into the future, as their entitlements. The Government has conthey have over the past five years, to give Auscerned itself a great deal with the rural sector. tralians the sort of government and economic When the family supplement was introduced we decisions which this country needs and deserves. were very much aware that there would be a",8,Setup
1,Mr Snow,Is the Minister for Social Secu,8,Privatisa Tion Recipients In New South Wales Alone Of These
2,Mr Hawke (Wills,Prime Minister)social security payments and benefits are avail,8,Privatisa Tion Recipients In New South Wales Alone Of These
3,Mr Nehlbye,"bye, Barrie! Bye-bye, Bob!",8,Privatisa Tion Recipients In New South Wales Alone Of These
4,Mr Howe,I am aware of comments made,8,Privatisa Tion Recipients In New South Wales Alone Of These
5,Mr Howard,I ask the Prime Minister: on the application form. Eleven per cent listed,8,Privatisa Tion Recipients In New South Wales Alone Of These
6,Mr Howard,"You were sacked? Bob, I'm Comments such as those of the honourable",8,Privatisa Tion Recipients In New South Wales Alone Of These
7,Mr Hawke,"As I have had occasion to say for assistance for themselves and their families.significant take up in that sector, particularly on the current account, and that is a $13 billion amongst farming families. I hope that not only permanent structural improvement in the curwill the honourable member for Murray withrent account deficit. What other OECD country draw the statement he has made but also that has had four percentage points of net exports in all members of the Parliament will continue to 2t years? ensure that the family allowance supplement is The most important thing is that this change well known in their electorates. on the current account is not occurring in the of order. I wonder whether the Minister would omy, by lifting interest rates and by depressing table the notes he was reading from. economic activity to depress imports; we have properly, sensibly and with restraint, but rethe Treasurer. I refer him to-provements in the social wage while this has occurred. The fact of the matter is that it was Go-ernment members-Hooray! not simply any baseless claim by me made at things on our mind. Government members saw the position. how well they went. I refer the Treasurer to his I do not know who members of the Opposiself-congratulatory comments at a Press confertion talk to but, if they saw any of the travelling ence last week when he said, among other things: entourage of Europeans, Americans and JapaNobody has refashioned a middle-ranking OECD nese who come through this building they would economy with the pace, the verve and the efficiency know that most people who examine this econthat we are ... omy objectively believe that the changes here I also refer the Treasurer to the recent analysis are greater in magnitude and higher in quality by Moody's Investors Service Inc. justifying its than in any other country with which we can be decision not to restore Australia's AAA credit compared. If the Deputy Leader of the Opposirating, which said: tion does not think that, perhaps he ought to The pace of adjustment since 1983 has been steady turn on the Reuters screen and look at some of but slow relative to several other countries that have the other parameters which are an indication of faced similar deficit problems. confidence in the Government's policies. I ask the Treasurer: How can he reconcile these I know that it is all very deadly stuff for those fundamentally different assessments of our opposite, because in the end it will bury them. economy? They spent 30 years sitting on their tails and ment but rather a matter of fact that wherever lot, don't worry. Look, we do not need to do one looks at the Australian economic indicesanything clever, we do not need to educate our be they employment growth, the state of fiscal kids, we do not need to have secondary industry, policy, the change in fiscal policy, the change on we do not need a tertiary sector, we do not need the current account-no country in the Organiany of that. We will find another mound of sation for Economic Co-operation and Developminerals and grow another paddock full of wheat. ment (OECD) is within cooee of us. It is just a If we can cheat a bit'-like the National Party plain fact of life. If the Deputy Leader of the always did-'and hand out a bit more tariff Liberal Party of Australia wants to substantiate protection, no-one will notice'. It all came to a that he has only to thumb his way through the grinding halt in 1982-83 and we were left with OECD's latest book of statistics. The fact is that the poisoned chalice and had to try to repair this Government has overhauled the greatest that position. fiscal imbalance in the nation's history and When I make those claims I make them obbrought the Budget back to surplus in double jig jectively and it is because I can make them time. It has produced employment growth runobjectively that the Opposition finds it very difning at about 16 per cent now over five years, ficult to attack the Government. I welcome the which is about 2t times the OECD average. The return of the Deputy Leader, the shadow Treasother indicators of change show that we have urer, from the shadows back into the mainalready clocked up four percentage points of net stream of the economic debate. I know that he exports, that is, four percentage points of change does not have a policy and that the Opposition",8,Privatisa Tion Recipients In New South Wales Alone Of These
8,Mr Hawker,"Madam Speaker, I raise a point classic tory way, that is, by flattening the econ",9,Economy Straint With Equity Which Has Produced All Of
9,Mr Howe,No. done it the Labor way by adjusting the economy,9,Economy Straint With Equity Which Has Produced All Of
