speakerGroups,speaker,theText,pageNumbers,title
0,"Monday, 16 June 1997 Demilitarised Zone. Visitors Can Be Sidetracked By The Propaganda That Is Evident Through The Construction Of Rival Buildings In The Zone, The Obe) Took The Chair At 12.30 P.m., And Read Positioning Of Soldiers And The Strict Adher","prayers. ence to a set of protocols, but it does not take long for visitors to be reminded of the very Delegation to the 97th InterWhile the situation between the north and Parliamentary Union Conference, Seoul, the south remains tense, there is a glimmer of and Bilateral Visit to Japan hope in the President Clinton initiative to Australian parliamentary delegation to the the north and south, as well as China and the 97th Inter-Parliamentary Union Conference United States. The delegation wholeheartedly held in Seoul and the subsequent bilateral supports this initiative, in the hopes that there visit to Japan from 10 to 21 April 1997. The will be a breakthrough in the negotiations and 97th Inter-Parliamentary Union Conference that a path towards normalisation of relations debated and discussed a range of topics, can be achieved. Tragically, the famine in the including regional security and peace, sustainnorth has compounded the conflict, to the able development, the status of the Holy City extent that the North Koreans are unwilling to of Jerusalem and the emergency situations in allow aid to flow freely into the country, Albania and Zaire. All members of the delegwhich would help relieve some of the misery ation played an active role throughout the and starvation faced by many millions of its entire conference, participating in all facets of people. the conference agenda. I would like to take Turning now to the bilateral visit to Japan, the opportunity to thank all members of the I would like to make a few brief comments. delegation for their companionship and Our relationship is not simply one centred on assistance throughout the conference and the trade. As former Prime Minister Nakasone bilateral visit. told the delegation, Australia and Japan form It has become apparent over the last few the pivotal north-south axis in the all importyears that the IPU must review its practices, ant Asia-Pacific region. It is, therefore, in in order to remain the pre-eminent internationboth our interests to consolidate existing ties al forum for parliamentary democracy. Many and forge new agreements so that we can reforms are under way, and other reforms are maintain a very prominent alliance in what is on the agenda. As part of this reform agenda, the fastest growing region in the world. the Australian delegation felt it necessary to In terms of our bilateral relationship, Ausmake a number of recommendations and tralia is now seen as a natural partner to Japan conclusions which, it believes, will assist in in the region, in which we share a range of making the IPU a more focused and effective very similar interests. Defence links have international forum. I will leave it up to my entered a new phase, with a number of discolleagues to discuss some of these proposals. cussions taking place in recent times, and this However, having taken a leading role in the has added a further dimension to the relationreform process, I believe it is vitally importship whereby each country has come to rely ant that the Australian delegation sends a very on the other's support in both regional and strong and experienced contingent to the international forums in recent years. We Cairo conference, so as to ensure that a appreciate that support. number of very important matters left unreDespite the low economic growth experiSolved at the Seoul conference are dealt with enced by Japan over recent years and its adequately and effectively. mounting public debt, all other economic While in South Korea, members of the indicators-such as low unemployment, low :;.4elegation took the opportunity to visit the inflation, healthy current account surplus and",13,Setup
1,"Mr Speaker (Hon. R. G. Halverson Erection Of Bigger Flagpoles, The Parading And",,13,Delegation Reports Serious Side Of The Dmz
2,Mr Speaker,"I present the report of the establish four-party peace talks involving bothstrong investments-would be the envy of ship will continue to grow and be a major any other developed economy. While other catalyst in the forging of other strong and countries would be more than satisfied with lasting ties in the region. The delegation looks these fundamentals, Japan knows that it must forward to further visits between both countpush on with its program of reform if it is to ries, so as to strengthen the very close relaretain its pre-eminent position in the Asiationship and continue to pursue matters of Pacific region. mutual interest. I commend the report to the House. On the trade front, there are emerging signs in the light of the reforms currently under p.m.)-At a time when visits by parliamentaway in Japan and the freeing up of many of rians overseas are under scrutiny-and I have the overregulated and highly protected marbeen involved in a number as minister as well kets. However, to be successful in these as parliamentarian-I think it is quite critical markets, an entirely different marketing that the public at large know it is essential, if strategy must be undertaken. Australian firms Australia is going to play a role, that we do need to be in touch with end users and renot stay in isolation in the South Pacific. spond to their specific needs and tastes rather Certainly, from the perspective of members of than simply develop a product and try to sell this parliament, this IPU delegation report it into the Japanese market. Quality, not reflects contributions in two areas of great volume, will win the day, particularly if the importance to this nation. The first is in the product meets the very high health and safety Inter-Parliamentary Union, and the second is standards demanded by the Japanese conin the bilateral visit to Japan. The report sumer. Australia has a strong comparative identifies the contents of our journey, the advantage in agricultural production, underpeople we met, the discussions we held and pinned by a clean, natural resource base. the conclusions we reached. Australia must continue to promote its posiIn respect of the Inter-Parliamentary Union, tion as a leading supplier of safe, high quality I know that it is hard measuring the benefit of fresh and processed foods. international fora. The United Nations is Before leaving Tokyo for visits to Kyoto regarded by many as being at the apex of and Osaka, the delegation made a very movthese with its agencies and with the general ing and emotional visit to the Yokohama plenary session, which occurs each year and British Commonwealth War Cemetery, to lay to which foreign ministers around the world a wreath and pay its respects to the Australian express their views. I feel in a way there service personnel who lost their lives in should be a relationship between the IPU and World War II. This is the only Commonthe United Nations, and I think it is a pity wealth cemetery in Japan, and provides a that there is not a formal submission to the focal point for visitors to reflect on the ultiUnited Nations-presumably in plenary mate sacrifice made by fellow countrymen session although perhaps in Security Counand to contemplate the prospects of lasting cil--of those recommendations that emerge peace and prosperity for people from both from each Inter-Parliamentary Union Confersides of the conflict. ence. I believe the visit provided the delegation Our delegation at the IPU meeting in Seoul with a very good opportunity to explore many looked specifically at ways in which we could aspects of the relationship. While many other make the IPU more effective and, hopefully, new relationships are being forged in the more productive. To that there were a number Asia-Pacific region by both Japan and Ausof recommendations. The first being that we tralia, none of them will diminish-in any feel that in budget form we need to identify way, shape or form-the very strong and the ways in which the funds spent are, in fact, broad based relationship that has been built returning benefits to the members' countries. upon by our two countries over the last 25 One of those recommendations we have made years. On the contrary, I believe this relationon page 21 of this report suggests that the",13,Delegation Reports Serious Side Of The Dmz
3,"Of Great Potential In Many Areas, Particularly Mr Sinclair (New England) (12.38","IPU executive should report back to the next committee's report on the inquiry into the IPU council meeting-which is to be held in conduct of the 1996 federal election and the Cairo in September this year-on the cost matters related thereto, incorporating dissentbenefits of maintaining a New York office, ing reports, entitled The 1996 federal election, which is about to be opened, expressly to try together with the minutes of proceedings and to improve the contact with the United evidence received by the committee. Nations. Ordered that the report be printed. budget generally. Senator John Watson, who submissions and conducted seven public was one of the members of the delegation, hearings as well as extensive consultation made a number of specific recommendations with the Australian Electoral Commission. regarding recommendations of its auditors and First of all, I want to thank all members of introducing program budgeting as part of the the committee for their valuable input and for IPU's financial accounting system. Again, the often stimulating debate generated. In those matters were referred to in this report. particular, I want to recognise the work of the Obviously one of the difficulties with the honourable member for Parkes( Mr Cobb), IPU is that it is a very disparate group. With who was the chairman of this committee up respect to the degree to which we as parliatil April. He steered the committee through all mentarians attend, there is only on rare hearings and through the preparation of the occasions a continuity sufficient to allow our bulk of the report. full participation in the committees of the The report is in three parts: the majority IPU-although both the former Speaker, the report and two minority reports-one by the present member for Watson( Mr Leo McLeay) Australian Labor Party members of the comand the member for Melbourne Ports( Mr mittee and one by the Australian Democrat Holding) have been continuing members of member. Very few members of the House will two important committees: one on Cyprus and find that particularly surprising, given the the other on human rights. I think the role subject matter of the inquiry. However, I must they played is worthwhile. The other area to say that, although there are two minority which the report refers is the role of women reports, the greater part of the report is supin the group. I think it is essential that Ausported by all members of the committee. For tralia always has a woman in its delegation, example, the Australian Labor Party as the role of women parliamentarians is members' minority report addresses only 14 increasingly being examined by the IPU. of the total of 73 recommendations. Senator In the few minutes left to me, the other Murray, on behalf of the Australian Demopoint that I wanted to comment on was the crats, addresses 10 of the recommendationsbilateral visit to Japan at a time when everyfour being in common with the ALP-and body is concerned about our relations with also makes some additional recommendations. China. There are too few who really recognise In the short time that I have here today to the role of Japan to Australia, and I commend speak on the report, I would like to highlight Our recommendations in that respect. some of the conclusions and recommendations Order! The time aIlotted for these statements argued that we have a very good electoral has expired. system and the fact that, on 2 March 1996, 11,294,302 people cast their vote at 7,865 Electoral Matters Committee a living example of its success. However, it is the parliament's responsibility to ensure Report that we maintain the best possible system, and On behalf of the parliamentary Joint Standing elections and the Commonwealth Electoral Committee on Electoral Matters, I present the Act. The integrity of the electoral roll is",14,Delegation Reports Serious Side Of The Dmz
4,The Second Recommendation Is In The Mr Nairn,The committee received 135,15,Committees Poiling Places In A Totally Peaceful Manner Is
5,Mr Deputy Speaker ( Mr Nehl),of the committee. It can be quite successfully,15,Committees Poiling Places In A Totally Peaceful Manner Is
6,. Mr Nairn (Eden,"Monaro) (12.42 p.m.)that can be done through regular review offundamental to the maintenance of the election advertising, sub-divisional voting, and community's confidence in elections. improvements to election funding and finanCurrently, the process that enables individucial disclosure laws. as to enrol is subject to a far lower level of In closing, I thank Bill Gray, the Electoral security than such lesser transactions as Commissioner, and his staff for the many opening a bank account, applying for a submissions and excellent cooperation his passport, registering for social security benorganisation gave to the committee. I also efits and, indeed, obtaining membership at thank Chris Paterson, Russell Chafer and the your local video store. Virtually everyone staff of the committee secretariat for their eligible for enrolment undertakes one or more assistance in producing this report. committee, therefore, recommends a similar of the chairmen for most of the hearings of system apply when enrolling. the Joint Standing Committee on Electoral Our two recommendations with respect to Matters and for the meetings that went into this are, firstly, that the enrolment form be this report into the 1996 federal election, it is witnessed by a person who is on the electoral a report that I highly recommend and am roll rather than merely eligible to be enrolled immensely proud of. I would particularly like and that that person be someone who fits the to thank the committee secretary, Chris prescribed class of persons to be nominated Paterson, and the inquiry secretary, Russel by the AEC and, secondly, that at least one Chafer, for the great support they extended to original item of documentary proof of identity me throughout the inquiry. I would also like be provided when enrolling. This could be to thank the other staff; the present chairman, such things as a photographic drivers licence, the member for Eden-Monaro( Mr Nairn); the a birth certificate, social security papers such Australian Electoral Commission; and all as a notice or an advice of a pension, a other committee members who worked very passport, a Medicare card, et cetera or a cooperatively and harmoniously throughout written reference for a limited range of peothe hearings-and that includes all parties. ple. I believe this is the most far-reaching report Everyone will recall the Albert Langer saga on reform to our electoral system that has at the time of the 1996 election. All members ever been presented to parliament. At the last of the committee wanted to ensure that such election we had over 11 Y2 million people on a situation did not occur again. Therefore, we the rolls, of which 96 per cent cast a vote at have recommended the repealing of those a cost of just under $5 a vote. We have a provisions of the act that led to Mr Langer's very good-if not the best-system in the imprisonment. We have also recommended world, but it could be even better. that, at an appropriate federal election, a Central to this report is upgrading the referendum be held to amend section 44 of integrity of the electoral roll. We put high the constitution whereby the office of profit emphasis on this. As the member for Edendisqualification apply from the start of a Monaro( Mr Nairn) said, it is unacceptable member of parliament's term rather than from that the most fundamental transaction between the time of nomination. the citizen and the government-namely, the Also we have recommended that the referact of choosing the government at a democratence to foreign allegiance be deleted and the ic election-is subject to a far lower level of constitution amended to make Australian security than such lesser transactions as citizenship a necessary qualification for the opening a bank account, getting your name membership of the parliament. These amenddown at a video shop, applying for a passport, ments will overcome the various court chalapplying for a drivers licence or registering lenges that occurred not only after last year's for social security benefits. It is ridiculous to election but also previous ones. Other recomsay that we cannot do this with our electoral mendations include the repeal of compulsory system because it will hurt the poor and the voting, a ban on misleading statements in illiterate, when they readily handle these",15,Committees Poiling Places In A Totally Peaceful Manner Is
7,Of These Transactions. The Majority Of The Mr Cobb (Parkes) (12.47 P.m.),"As onesystems in the other areas that I have just which bans inaccurate statements of fact. In mentioned. the time it has been working in South AustralWe have recommended that we upgrade the ia, it seems to work very well indeed. I accept witnessing requirement on the enrolment form that in some cases it could be difficult to and that electors be asked to produce at least police and may need adjustment at a later one form of identity when enrolling, such as stage, but the mere fact that we will now have a birth certificate, a drivers licence or social it on the books in this country, I think wiII security registration papers. We have recomseverely curtail the blatant lying and mended that the government be allowed to misrepresentation that has gone on in some crosscheck election data with other governinstances in the past during election camment departments and authorities, such as the paigns. Department of Immigration and Multicultural I am conscious of the time that is allotted Affairs, Social Security, the Australian Taxto this debate. I know that others want to ation Office, local government, post offices, speak, so I will finalise my statements at this Telstra, et cetera. There are very few transpoint. (Time expired) but if we can upgrade this area it will take leave-The majority report of the Joint away a lot of the criticism, warranted or Standing Committee on Electoral Matters is otherwise, that does exist and put a lot more certainly a landmark document. It shows confidence into our election system. clearly and unambiguously the intention of Compulsory voting has been with us in this factions within the coalition to tum our country since 1922. We have made a recomcurrent electoral system on its head. It shows mendation that we move towards a voluntary their commitment to undermining a system voting system. Even if that lies on the table that has served this nation well for many and is not taken up, I believe it is worthwhile years and it shows their willingness to pursue having it there because it will stimulate an ideological agenda with little or no basis debate. There are only about six small countin fact. As to their likely success in this ries in the world that have compulsory voting endeavour, we will have to await the response such as Cyprus and Nauru. The great democof the government to this report to determine racies of the world-the United States, Britwhether their agenda is embraced by their ain, Germany, France and even our near party leadership. neighbour New Zealand-all get along very The time available to me today allows me well on voluntary voting. to address only some of the issues contained We believe it is wrong that people who within the report and then only in a cursory have a conscientious objection to compulsory fashion. However, if the government accepts voting and who refuse to pay their fine for the extreme recommendations contained in the not doing so are ultimately put in gaol. After report, I can assure those opposite that any the 1993 election, 43 people went to gaol. such legislation will be debated long and hard After all, in this country we do not actually both here and in the other chamber. have strictly compulsory voting, we have only This government claimed it would govern compulsory attendance. You can be dishonest for all of us, but this report is designed to by turning up, having your name ticked off alter our electoral system in a way that will and then throwing your voting papers away. result in only some of us being able to particiBut if you are honest about it and do not turn pate. For example, the various recommendaup, you are fined. tions regarding changes to enrolment procedI am delighted to see truth in advertising is ures will make it harder for people to be among the recommendations in this report. I validly enrolled to vote. The coalition comw-s actually the first person to introduce a mittee members want to cut back the time pnvate member's motion in this chamber allowed for people to get on the electoral roll calling for this after the 1993 election. It is or to alter their enrolment details to take into . based on the South Australian legislation, account changes of address after an election",16,Committees Poiling Places In A Totally Peaceful Manner Is
8,"Gressions That We Know Of With People Voting, Mr Griffin (Bruce) (12.52 P.m.)","-byis caned. This will clearly disenfranchise large our electoral system. The fact is there is no numbers of Australians. They also seek to strong support in the community for voluntary make it more difficult to enrol by creating voting. Opinion polls do not show this supadditional obstacles through the requirement port. Polls of members of this parliament and of documentary proof of identity and by of candidates at the last election show there requiring that only certain prescribed classes is not that strong support. The committee of persons will be allowed to witness enrolitself took virtually no evidence and had ment forms. minimal discussion on the issue of voluntary These recommendations are based on the voting and yet a major component of this premise that significant fraud currently ocreport is about voluntary voting. curs-that large numbers of people are curAs was mentioned earlier by the member rently enrolled illegally. This is clearly not the for Parkes( Mr Cobb), we do not have comcase. The committee was not presented with pulsory voting as such. We have, in effect, a any substantive material indicating the existrequirement to compulsorily attend a booth ence of such fraud. In fact, nothing other than and have one's name crossed off. Even now, some anecdotal and hearsay comments were some people who do not wish to exercise received. None of these claims is substantiattheir vote will have their name crossed off ed, and in many cases they were discredited and can vote informally or can destroy their in evidence received by the committee. To papers. That does happen-we have all seen quote from the minority report: that. But the requirement to vote is really a The AEC has effectively countered the statistical, requirement to attend, so those who argue that legal and practical bases of these assertions. Even people are forced to vote are incorrect. Those the Majority Report has detailed that, ""the Inquiry who argue that voluntary voting is the way did not reveal improper enrolment or voting forward for this country are also quite wrong sufficient to affect any result at the election. "" in the circumstances. (Time expired) coalition committee members seem deterOrder! I intend to call the member for Griffith mined to pursue their agenda. The result, if and then call the member for Bruce again to implemented, will be to complicate and continue his remarks. discourage enrolment for many ordinary government proudly claims are Howard's p.m.)-I will take a few moments to make battlers. Apparently they are not confident some comments in relation to this report of these battlers will remain with them in the the Joint Standing Committee on Electoral years to come. Matters. It was certainly pleasing to be a member of the committee that conducted this Subdivision voting, which is also proposed inquiry. I certainly believe it to be a very to be implemented, again will seriously important inquiry in that it reviewed the inconvenience many voters while exercising election of 1996 and the Electoral Act, and I their democratic rights. The situation is that believe that the recommendations put forward something like 35 per cent of voters will tend in this report actually highlight the changing to vote outside the booths directly in the area nature of our democracy. One of the most in which they live. The circumstance under important things that we must do when sub-divisional voting is that they will be carrying out any inquiry like this is to address seriously inconvenienced in terms of exercisour democracy as it evolves and therefore, at ing their vote. the same time, address that through recomOther issues in this report which are of mendations to the government to change the significance, and which earlier speakers have act so that it may address those important commented on, particularly concern the changes that the people in the community do question of voluntary voting. With voluntary see. voting, we have something which is of parI know that some members on the other ticular significance and at the very basis of side of the House find some of the recom-",17,Committees Poiling Places In A Totally Peaceful Manner Is
9,"Despite The Lack Of Evidence Provided, The Mr Deputy Speaker ( Mr Nehl)",,18,Committees Poiling Places In A Totally Peaceful Manner Is
