speakerGroups,speaker,theText,pageNumbers,title
0,Ant Navigation Act 1947 (No. 6 Of 1947),"An Act to approve the Ratification on behalf of Australia of the Convention on International Civil Aviation concluded at Chicago on the seventh day of December, One thousand nine hundred and forty-four, and for other purposes. An Act relating to Aliens. An Act to amend section four and the Apple and Pear Export ChargesA d 1938. An Act to amend the Apple and Pear Organization A d 1938, and for other purposes. An Act to grant and apply an additional sum out of the Consolidated Revenue Eund for the service of the year ending the thirtieth day of June, One thousand nine hundred and forty-seven, and to appropriate that sum. An Act to provide for the protection of Approved Defence Projects, and for other purposes. An Act to amend the Australian National University Act 1946. An Act to amend the Australian Soldiers' Repatriation Act 1920-1946, as amended by the Commonwealth Public Service Act 1947. and for other purposes. BEER EXCISE ACT 1947 (No. 20 OF 1947)An Act to amend the lieer ExciseA d 1901-1928. An Act to authorize the Execution, by or on behalf of the Commonwealth, of an Agreement for the Purpose of Establishing, Operating and Developing Trans-Pacific Air Services between Australia and North America and between New Zealand and North America, and for other purposes. An Act to amend the Coinage Act 1909-1936. An Act to grant and apply out of the Consolidated Revenue Fund sums for the purpose of Financial Assistance to the States to be applied in the Construction, Reconstruction, Maintenance and Repair of Roads and Works connected with Transport, and for other purposes. An Act to amend the GommomneaUh Conciliation and Arbitration A d 1904-1946, and for other purposes. An Act to provide for the transfer to the Commonwealth Service of certain Employees of the Bepatriation Commission and of the War Service Homes Commission, and for other purposes. An Aot to provide for the Validation of Collections of Duties of Customs under Customs Tariff (Southern Rhodesian Preference) Proposals. An Act to provide for the Validation of Collections of Duties of Customs under Customs Tariff Proposals. An Act to amend the Estate Duty Assessment Act 1914-1942. An Act to provide for the Validation of Collections of Duties of Excise under Excise Tariff Proposals. Grrr DUTY AOT .1947 (No. 15 oir 1947)An Act to amend the Gift DutyA d 194.1. GIFT DUTY ASSESSMENT ACT 1947 (No. 14 OF 1947)An Act to amend the Gift Duty Assessment Act 194.1-1942. An Act to amend the Hospital BenefitsA d 1945. An Act to impose a Tax upon Incomes. An Aot to amend the Income Tax Assessment Act 1936-1946. An Aot to provide certain Benefits for members of the Interim Forces by reason of their service with such Forces, and for other purposes. An Act to approve of Australia becoming a Member of the International Monetary Fund and of the International Bank for Reconstruction and Development and to make such provisions as are necessary or expedient by reason of the Membership of Australia of the Fund and of the. Bank. An Act to amend the Northern Territory (Administration) Act 1910-1947. NEW SOUTH WALES GRANT (DROUGHT RELIEF) ACT 1.947 (No. 43 OF 1947)Au Act to grant and apply out of the Consolidated Revenue Fund a sum for the purpose of making a Grant to the State of New South Wales for the purpose of Drought Relief. An Act to amend the Parliamentary Allowances Acl 1920-1938, and for other purposes. An Act relating to Pharmaceutical Benefits. An Act to amend the Quarantine Acl 1908-1924. An Aet to amend the Seamen's Compensation Act 1911-1938. An Act to establish, from the profits and other assets of Canteens conducted within the Defence Force during the time of war which commenced on the Third day of September, One thousand nine hundred and thirty-nine and from other sources, Trust Funds to be administered in the interests of servicemen, ex-servicemen and their dependants, and for other purposes. An Act to amend and consolidate the law relating to the payment of Age Pensions, Invalid Pensions, Widows' Pensions, Maternity Allowances, Child Endowment, Unemployment Benefits and Sickness Benefits, and for other purposes. An Act to amend the SocialServices Contribution Act 1945-1946. An Act to declare that certain Enactments relating to Social Services have full force and effect, and for other purposes. An Act to grant and apply out of the Consolidated Revenue Fund sums for the purposes of Financial Assistance to the States of South Australia, Western Australia and Tasmania. An Aot to provide for the Prevention or Settlement by Conciliation or Arbitration of Industrial Disputes in connection with Stevedoring Operations, to regulate Industrial Matters in connection with Stevedoring Operations in the course of Trade and Commerce with other Countries or among the States, to regulate and control the Performance of Stevedoring Operations, to provide for the Establishment of a Stevedoring Industry Commission, and for other purposes. An Act to impose a Charge in respect of the Employment of Waterside Workers. An Act relating to the Imposition, Assessment and Collection of a Charge in respect of the Employment of Waterside Workers. An Act to amend the Superannuation Act 1922-1946, as amended by the Commonwealth Public Service Act 194.7, and for other purposes. An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and forty-six. An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, Ono thousand nine hundred and forty-six, for the purposes of Additions, New Works. Buildings, &c . An Aet to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and forty-eight. An Aot to grant and apply out of the Consolidated Revenue Fund the sum of Twenty-five million pounds as a Grant to His Majesty's Government in the United Kingdom. An Act to approve the Constitution of the United Nations Educational, Scientific and Cultural Organization. WAR GRATUITY ACT 1947 (No. 41 OF 1947)An Act to amend the War Gratuity Act 1945. WAR PENSIONS APPROPRIATION ACT 1947 (No. 30 OF 1947)An Act to grant and apply out of the Consolidated Revenue Fund a sum for War Pensions. WAR SERVICE HMS ACT 1947 (No. 38 OF 1947)An Aot to amend the War Sereice Homes Act 1918-1947, and for other purposes. W INE EXPORT BOUNTY ACT 1947 (No. 42 OF 1947)An Act to provide for the Payment of Bounty on the Export of certain Fortified Wine, and for other purposes. [The only Bill remaining on the Notice-paper was the Acts Interpretation Bill 1946, which was initiated in the House of Representatives and reached the second reading stage.] Hour Of Meeting.................................................................................................................................................3234 Ministerial Duties................................................................................................................................................3234 Question Question Question Question Question Question WIRE NETTING, GALVANIZED PIPING AND ROOFING MATERIALS.............................................3236 Question Question Question HIS MAJESTYTHE KING..........................................................................................................................3237 Question FOOD FOR BRITAIN .................................................................................................................................3237 Question Question Question Question Question Question Broadcasting Staff of Australian Broadcasting Commission .............................................................................................3240 Question Question Question Question Question Question Question COKE ..........................................................................................................................................................3243 Question Question Question HERD TESTING .........................................................................................................................................3244 Approved Defence Projects Protection Bill 1947 Second Reading............................................................................................................................................3244 Superannuation Bill 1947 Second Reading............................................................................................................................................3248 Supply Bill (No. 1) 1947-48 Answers To Questions Civil Aviation : Trans-Australia Airlines .....................................................................................................3291 Grain Sorghum.............................................................................................................................................3291 Papua and New Guinea: Native Welfare ......................................................................................................3291 House of Representatives. Tuesday, S June, 19i7. took the chair at 3 p.m., and read prayers. That the House, at its rising, adjourn to to-morrow, at 10.30 a.m. Minister and Treasurer) I inform honourable members that' I have asked the Minister for the Army( Mr Chambers) to act as Minister for Transport and Minister for External Territories during the absence abroad of Mr Ward, as from tbe 4Jtb June, for the period of Mar. Ward's absence. letter from the Woolla'hra Council, protesting against a notification given to it by the Treasurer, under date the 1st May, that, although a date had not been, fixed, he proposed to specify, on or about the 1st August, 1947, certain, authorities of a State or local-governing authorities, including the Municipality of Woollahra, to be authorities in relation to which secreplying to his question. tion 48 of the Banking Act 1945 shall apply. The' right honourable gentleman addedIn effect this will mean that as from the date on which this specification is made a private bank will not be able legally to conduct business on behalf of any local-governing authority specified in the notice. In view of the objectionsthat are being lodged by various State instrumentalities, including local-governing bodies, will the Treasurer re-consider his decision, eo that the instrumentalities concerned wiD be able to continue .to conduct their banking business with those banking institutions with which they have so far transacted it ? issued were sent only to those local governing -authorities to which the Governor of the Commonwealth Bank assured me that that institution is in a position to provide all the banking facilities that they need. of strangulation of private banking institutions. is not concerned with that matter. The honourable member has asked a question, and must not interrupt while the answer is being given. tion may have disclosed that notices were issued to some local-governing authorities to which the Commonwealth Bank cannot provide all the necessary banking facilities. I have no knowledge of any instances of that sort. Only in such circumstances^ should the matter be brought. to my notice, would I re-examine the matter. The letter that I sent to the Woollahra Council, and which the honourable gentleman has read, was an act of courtesy towards that local-governing authority, intimating that, from the date specified, private banking institutions will not be able legally to conduct its banking business. cil was not happy to receive it . ' concern of the House and, as I have intimated, the honourable gentleman is not entitled to interrupt while the Treasurer is",7,Setup
1,Mr Speaker (Hon. J. S. Rosevear),,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
2,Hour Of Meetin G,Mr SPEAKER -Order! The House,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
3,Motion (By Mr Chiflet) Agreed To,,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
4,Mr Chifley (Macquarie,Prime,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
5,Mr Harbison,I have received a,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
6,Mr Chifley,The notices that 1,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
7,Mr Harbison,This da one process,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
8,. Mr Chifley,Subsequen t examina,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
9,Mr Harrison,The Woollahra Coun,12,Banking Business Of Stats Governments And Govjsbniosnt Instrumentalities
