speakerGroups,speaker,theText,pageNumbers,title
0,"Ifirat ^Pfibtnn Of Tlf** Sroplft.l? Fjarltamimt. (Fourth Period.) The House Of Representatives On The 18th December, 1930, Adjourned Until A Day And Hour To Be Fixed By Mr Speaker And Notified By Him To Each Honourable Member. House Of Representatives. Wednesday, \ March, 1981. The House Of Representatives Met At Gentleman. The Dates In Connexion With 3. P.m., Pursuant To The Notification By The Election Were Fixed As Follows:","Nomi Mr Speaker. took the chair and offered prayers. adjournment I received from the Hon. E'. A. McTiernan a letter dated the 19th December, 1930, resigning his seat as member for the electoral division of Parkes, in the State of New South ""Wales. On the 7th January last I issu.ed a writ for the election of a member to serve for that division, and have received a return to that writ. thereon it appears that Charles William Clanan Marr has been elected. oath of allegiance. EAST SYDNEY ELECTORATE. WRIT. with deep regret the death on the 5th February last of the honourable member second the motion. for East Sydney, Mr John Edward West, and to inform the House that on the 18th FebruaryI issued a writ for the election of a member to serve for that division in the place of the deceased nations, 26th February; polling, 7th 14th, Inarch, 19.31. ter) [3.3]--by leave-With deep regret I announce formally to the House the death of His Majesty's eldest sister, Her Royal Highness the Princess Royal, which occurred in her sleep on the afternoon of the 4th January. I move that the following Address to His Majesty the King be agreed toBy the endorsement To THEKINO ' S MOST EXCELLENT MAJEST Y MOST' GRACIOUS SOVEREIGN: We, the Speaker and members of the House of Representatives of ' the Commonwealth of Australia, in Parliament assembled, have received with heartfelt sorrow the news pf the death of Your August Sister, Her Royal Highness the Princess Royal. We are confident that we give expression to the deep sympathy which Your subjects throughout the Commonwealth feel for Your Majesty in the great loss which has befallen you.",10,Parliamentary Debates
1,"Mr Speaker (Hon. Norman Makin) March; Return Of Writ, On Or Before The",,10,Death Of The Princess Royal
2,Mr Speaker,During the recent,10,Death Of The Princess Royal
3,Mr Marr Made And Subscribed The,,10,Death Of The Princess Royal
4,,Mr SPEAKER I have to announce,10,Death Of The Princess Royal
5,Mr Scullin (Yarra,Prime Minis,10,Death Of The Princess Royal
6,Mr Latham (Kooyong) [3.4],"I desire to associate the members of the Country party with the motion. Question resolved in the affirmative, honourable members standing in their places. That Mr Speaker be requested to transmit to His Excellency the Governor General for submission to the King the foregoing Address of Condolence. WEST, M.P. ister) [3.5] -As you, Mr Speaker, have announced, since we last met, Mr John Edward West, who represented the electoral division of East Sydney in this House, has passed from our midst. The news of his death on the 5 th February was, I am sure, received with very great regret by every member of this Parliament. Of each of us he was an esteemed and honoured colleague. Entering this Parliament in 1910, he was continuously a member until his death. From 1920 to 1925 he was a member of the Joint Committee of Public Accounts, and for many years before he entered this Parliament he was prominent in the public activities of a good citizen. In the early days of the Labour movement he was actively associated with its organization throughout Australia. was a greatly valued and honoured member of the party I honour to lead in this House, and was held in high regard in his constituency, which he served faithfully and well. Conscientious and enthusiastic in the discharge of his public duties, even in his failing years he insisted upon taking a ful l share of the work which devolves on all members during the sittings of Parliament, when he might reasonably have spared himself. He was a kindly man. His likeable disposition and his cheery outlook made him popular with all members of this chamber. The sympathy of this House goes out to the members of his family in the great loss they have sustained. I move That this House expresses its deep regret at the death of the late Mr John Edward West, member for East Sydney in the House of Representatives, places on record it3 appreciation of his meritorious public service, and tenders its profound sympathy to the members of his family in their bereavement. the motion. The late Mr John West was highly esteemed by all members of this House and of many previous Parliaments. He was a very faithful supporter of his party, and was particularly earnest in the advocacy of principles in which he believed. Essentially good natured, his relations with other members of the House, irrespective of the parties to which they belonged, were always of the most cordial character. I join in the Prime Minister's expressions of regret at the passing of a respected colleague. On behalf of the members of the Country party, I support the motion. The late Mr West enjoyed the respect and esteem of members generally. He held strong views, but invariably expressed them with such moderation and restraint that he earned and retained the affection of the members of this House throughout his long association with-it. He was fortunate in that he had a very f u l l life, and was able to continue his parliamentary work almost until the eve of his death. The members of the Country party desire to be associated with the Prime Minister's expressions of regret and sympathy with the bereaved relatives. The deceased gentleman associate myself with this motion of regret because my acquaintance with the have the late honourable gentleman extended further back than possibly that of any other honourable member. I can remember him when, as a young man, he was associated with the trade union movement, in advocacy of principles to which he still adhered when he became an employer of labour. He was a member of this Parliament for many years, and his quiet demeanour endeared him to all of us, but it did not prevent him from being a sturdy fighter for the principles for which he stood. By his death I have lost a life long friend and this Parliament a legislator who commended himself to the kindly feelings of all. Question resolved in the affirmative, honourable members standing in their places. That Mr Speaker be requested to transmit to the members of the family of the late Mr West the foregoing resolution together with a copy of the speeches delivered thereon.",10,Death Of The Princess Royal
7,Dr. Earle Page (Cowper) [3.4],I,11,Death Op Mr John Edward
8,Motion (By Mr Scullin) Agreed To,,11,Death Op Mr John Edward
9,Mr Scullin (Yarra,Prime Min,11,Death Op Mr John Edward
10,Mr Latham (Kooyong),I second,11,Death Op Mr John Edward
11,Dr. Earle Page (Cowper) [3.9],,11,Death Op Mr John Edward
12,Mr Watkins (Newcastle) [3.10],I,11,Death Op Mr John Edward
