speakerGroups,speaker,theText,pageNumbers,title
0,"House Of Thursday, 17 July, 1330. Took The .Chair At 11 A.m., And Offered Prayers. Ister Whether The Government Will Con","sider the advisability of terminating the authority of the honourable' member for Reid( Mr Coleman), who has had no administrative experience, to inquire into the administration of Australia House! asked the honourable member for Held while he was in London to make a preliminary investigation of the organization of Australia House so that an independent report would be ready for me before I reached London. His examination is to occupy Dot more than four weeks, probably only three weeks, and this report will be sent to my department for perusal, so that the departmental observations thereon also will be available to me. Whilst the honourable member has not had administrative experience he is. chairman of the Public Accounts Committee. The Government wants an investigation of Australia House by an independent authority, assisted, of course, by the officials in London, and has no intention, to terminate the inquiry. hope that the small expense involved will be more than repaid by the saving that will result from a reorganization of Australia House. member for Eeid return at the end of the inquiry? is completed he will cease to draw expenses until he goes to Geneva as a delegate to the conference of the League of Nations Assembly. for Trade and Customs( Mr Fenton) while in London investigate the organization of Australia House? farious other duties kept me fully occupied. Representatives. say whether there is any truth in .the cablegram published in Australia that at one period he was so tired of his stay in London that he declared that unless the Naval Conference came to an early decision he would leave for Australia without awaiting the completion of the conference, as he had nothing to do? accept responsibility for everystatement published in the press regarding myself Geiieral, upon notice1. Has his attention been directed to an article in Smith's Weekly, of the Sth instant, in which the director of postal services, Mr H. P. Brown, is described as a "". Pooh-Bah"" ? 2. Will the Minister inquire of Mr Brown the reasons 'which prompted that officer to recommend the establishment ot a customs bond within the postal stores? 3. Is there any truth in the suggestion that the purpose of this bond is to aid importers of postal materials in competition with Australian manufacturers 1 4. On what grounds does Mr Brown object to Australian-made telephone meters? 5. Why is it that the tenders received for the five relay' broadcasting stations have only been made public during the past few days, although one of the stations is now being erected ? 6. Why is it the practice of Mr Brown's department not to divulge. the prices per article at which tcnderB for postal materials are accepted? 7. Isi t a. fact that in declining to publish the priceper article of tenders accepted for 1 postal materials, Mr Brown's practice is at variance with the New South Wales Government Railways, Main Roads Boards, Harbour Trusts, Public Works Departments, Defence",11,Setup
1,Mr Speaker (Hon. Norman Makin),,11,Postal Department Administration By Mr Brown
2,Mr Latham,I ask the Prime Min,11,Postal Department Administration By Mr Brown
3,Mr Scullin,The Government,11,Postal Department Administration By Mr Brown
4,Mr Latham,Will the honourable,11,Postal Department Administration By Mr Brown
5,Mr Scullin,When his inquiry,11,Postal Department Administration By Mr Brown
6,Dr. Eable Page,Did the Minister,11,Postal Department Administration By Mr Brown
7,Mr Fenton,No. My multi,11,Postal Department Administration By Mr Brown
8,Mr Latham,Will the Minister,11,Postal Department Administration By Mr Brown
9,Mr Fenton,I would be sorry to,11,Postal Department Administration By Mr Brown
10,Mr Tully Asked The' Pqstmaster,"Departments, Water Boards, and all other public bodies? 8. Will the Minister consider the suggestion that no tender for imported material be accepted without his approval? 9. W ill the Minister consider the abolition of the Postal Department's customs bond? honourable member's questions are as follow:1. Yes. 2. The Customs bond for dealing with Post Office stores was established to facilitate the examination and acceptance of goods on which the Department' was not liable to .pay duty. 3. No. An importer is not. concerned with tbe departmental arrangements, nor have such arrangements any bearing on the basis which is used for determining the acceptance of any particular tender. 4. Mr Brown has no objection to the acceptance of Australian-made telephone meters. On the contrary, he has given every assistance to the contractor who contemplates their manufacture and holds a letter of appreciation from the managing-director of the firm in respect of the assistance which has been afforded. An order for over 0,000 meters was placed with an Australian manufacturer on the 3rd July, 1930. 5. The suggestion that tenders have only been made public during the past few days is inaccurate. The Commonwealth Gazette of 3rd October, 1929, referred to the placing of the order for two of the stations, and the Gazette of 27th March, 1930, refers to two additional stations. The contract for the fifth station will be gazetted at an early date. This covers the whole of the orders placed under the tenders in question. 0. The practice not to divulge unit prices per article of material purchased under tender by the Post Office was established with the prime object of ensuring that the department would secure the most favorable offers possible. Many firms resent the publication of details of their tender prices which might occasionally place them in a position of embarrassment with other competitors already in the field. Not only so, but firms with a knowledge ot the actual sums previously paid are influenced in the submission of their tenders to quote prices of the same order without regard to the fact that they might he able to manufacture in a free competitive market at lower prices. It will not be overlooked that all interested parties are similarly treated and are able to submit tenders based on their own estimates of the cost. 7. It is quite possible that the practice may company shall not be allowed to take a profit be at variance with that adopted by other administrations. 8. The acceptance of any material from overseas is made in strict conformity with the policy of the Government, and I do not think than any change in the procedure adopted is needed. 9. The Postal Department's customs bond provided an efficient and economical arrangement for the treatment of stores affected by the tariff, and I see no justification for alterand it could not be expected that there would ing the present procedure. General, upon notice1. Has the attention of the Minister been drawn to a statement in Smith's Weekly, of 28th June, 1930, that the Government had not signed the contract with the Australian Broadcasting Company for the provision of programmes for "" A "" class broadcasting stations ? 2. Has the Australian Broadcasting Company been supplying these programmes without a contract? 3. When, if at all, was the contract signed by the contracting parties? 4. If MrH . P. Brown, secretary of his department, did not secure or has not secured the signatures to the contract, docs this constitute serious neglect of duty? 5. What is the paid-up capital of the Australian Broadcasting Company? 0. Isi t a fact that the Australian Broadcasting Company has a paid-up capital of only about £1,507? 7, Isi t reasonable that upon this capital the Australian Broadcasting Company should be allowed, in the terms apparently authorized, to make a profit of 10 per cent, on £180,000 per annum actually allowed for programmes, such profit amounting to £18,800 for this year, apart from nearly as much more in directors' fees and theatrical privileges? 8. Isi t a fact that Mr Brown receives a salary of £4,000 per annum? 9. Isi t a fact that Mr Brown was employed in the British Post Office at a salary of about £700 per annum prior to entering the Commonwealth service? honourable member's questions are as follow:1. Yes. 2. Although the contract was not finally executed in its legal form, its terms have been adhered to throughout. 3. The contract was signed by the Australian Broadcasting Company on the l l t h March, 1930. It has quite recently been signed on behalf of the Government. 4. No. 5 and (i. The paid-up capital of the company is £1.507. 7. The terms of the contract are that the of more than 10 per cent, of the gross income in any annual period. So far the company has not made any profit at all. It will doubtless he realized that the company does not need a large capital as its sole function is to provide programmes for transmission from studios and broadcasting stations supplied by the department. The nature of the company's business is consequently dissimilar from almost any other class of commercial activity be a similar relationship between profits and",11,Postal Department Administration By Mr Brown
11,Mr Lyons,The answers to the,12,Wieeless Broadcasting Australian Buoadcastin G Company Relay Transmitting Stations
12,Mr Yates Asked The Postmaster,,12,Wieeless Broadcasting Australian Buoadcastin G Company Relay Transmitting Stations
13,Mr Lyons,"The answers to thecapital to that existing in ordinary business undertakings. 8. Yes. ft. Mr Brown was employed by the British Post Office but I am unable to give any information concerning his rate of remuneration. master-General, upon notice1. Aa three of the five relay transmitting stations, referred to in tlie Minister's reply on 20th June to questions asked by the honourable member for Martin, were admitted to have been ordered without calling for 'fresh tenders, will he cancel the orders for these three stations, and call for fresh tenders for the supply and erection of these stations, thereby giving Australian manufacturers an opportunity to quote? 2. W ill he give an assurance that no further relay transmitting stations will be ordered until fresh tenders are invited, thereby giving Australian manufacturers an opportunity to quote? honourable member's questions are as follow:1. There was no necessity to call for fresh tenders. The five equipments ordered comprised the initial installations which the tenders were intended to cover. The contracts cannot be cancelled. 2. There is no intention of placing additional orders until fresh tenders have been obtained. AD ULTERATED FOODSTUFFS. Dr. R ILEY ) asked the M in is t e r for He a l t h , of the Commonwealth on the board of u p o n not i c e1. Has his attention been drawn to tire repeated fines inflicted on butchers for selling sausages adulterated with sulphur dioxide? '2. Are small lines a sufficient punishment for selling foods injurious to the health of the people? 3. If not, will he bring in a bill to punish more severely such sellers of dangerous foods; or, failing that, will he communicate with the various State Departments of Health to t r y and prevent the causation of disease by the selling of such foods? honourable member's questions are as follow:1. This matter has net recently been brought specially under notice. 2. The penalties are fixed by the existing laws, and magistrates can punish only within the prescribed limits. 3. In existing circumstances it is not constitutionally practicable for. the Commonwealth Parliament'to legislate in this field, but action will be taken to ensure that this question will be seriously considered at the next Com-monwcalth and States conference on food and drugs standards. upon notice1. Has his attention been drawn to the facts given to the committee of the Bakers and Brcndcarters' Conciliation Committee in evidence that ""-the use of a certain brand of compressed yeast and of yeast food"" has caused a serious skin disease (dermatitis) 1 2. If possible, wil l he bring in a measure to prevent such injurious yeasts being used, and request the Minister for Trade and Customs to prevent such yeasts coming into Australia if they are imported? honourable member's questions are as follow:.1. The. facts mentioned have not come under the notice of the department, but instructions .. have been given that f u l l inquiry should be made. 2. As soon as the results of the inquiry are available, action as suggested by the honourable member will be considered. ister, upon noticeWhat are the names, occupations and amount of fees paid to the representatives of the Government on the Board of Commonwealth Oil Sefineries Limited? the Commonwealth Oil Refineries Ltd. are:-Si r Robert Gibson, chairman of directors, director;Sir Nicholas Lockyer, retired civil servant; Hon. Edward Findley, printer. The directors do not receive fees. Under the articles of association of the company each director (other than the managing director) receives a salary of £300 per annum. upon notice1. In what countries has Australia an accredited Trade Commissioner? 2. W ill the Government consider the appointment of Trade Commissioners in all important countries which are prospective buyers of our products? honourable member's questions are as follow:' 1. Canada. 2. Tho Government has already decided to appoint trade representatives in those over-",12,Wieeless Broadcasting Australian Buoadcastin G Company Relay Transmitting Stations
14,Mr Eldridge Asked The Post,,13,Trade Commissioners
15,Mr Lyons,The answers to the,13,Trade Commissioners
16,Mr Anstey,,13,Trade Commissioners
17,Dr. Maloney (Through Mr C.,,13,Trade Commissioners
18,Mr Anstey,The answers to the,13,Trade Commissioners
19,Mr Mackay Asked The Prime Min,,13,Trade Commissioners
20,Maloney ( T H R O U G H Mr C. Mr Scullin,The representatives,13,Trade Commissioners
21,,"The answers to the Mr NAIRN asked the Prime Minister,",13,Trade Commissioners
22,Mr Scullin,"The answers to theseas countries where existing markets can be developed or new markets found for our products. AERO CLUBS. Defence, upon notice1. (o) How many Moth 'plaues have been issued to the Aero Club, Sydney? (&) Were such machines complete with necessary engine and machine spare parts ? (c) What charge, if any, was made for machines and parts? 2. Have any other machines been issued to the Aero Club, Sydney; if so, what are the particulars of same? 3. Have any general engine or machine parts been issued to the club; if so, what prices were paid for same? 4. Have any machines damaged as a result of a crash been repaired or replaced by the department, free of cost? 5. What rental is charged the Aero Club for the use of the Governmental hangar at Mascot? 0. What was the total cost of the building occupied by the Aero Club as club rooms, and what rental is being paid for it? 7. What is the total amount of subsidies on bonuses paid by the Government to the Aero Club for training pupils? being obtained, and a reply will be furnished to the honourable member as soon as possible. Defence, upon notice1. Is a subsidy paid by the Government to (a) aero clubs, and (6) flying schools; if so, what is the amount paid to each, and the annual cost of the subsidy? Director's Name. Sir Robert Gibson, K.B.E., Chairman Director R. S. Druinmond, Esq. Farmer J. CBE. Treasury J. Mookenzie Lees, Esq. R. B. W. McComas, Esq. C. H . Reading, Esq. E. C. Riddle, Esq. monwealth Bank* Mr Heathershaw and Mr Riddle hold office as Directors by virtue of their positions as Secretary to the Treasury and Coventor of the Commonwealth Bank, respectively. They were not appointed Directors for any term of years 2. Do these bodies, in addition to a monetary subsidy, also receive from the department the use of aeroplanes and spare parts at a nominal rental? 3. Was Mr Carosi, Royal Italian Consulate, 59 William-street, Melbourne, one of the successful applicants for an "" A "" class licence for the period ending 21st June, 1930; if so, (a) is he a member of an aero club, (6) if so, which club, and (c) did the club receive the usual' subsidy for successfully training Mr Carosi for an "" A ""class pilot's licence? 4. Are all the 'planes used by aero clubs us supplied by tlie department ""de Haviland Moths""; if so, is there no other class of suitable machine available? 0. Are wings and other spare part's of local manufacture procurable in Australia at a lower price than that charged by the de Haviland Company? being obtained, and a reply will be furnished to the honourable member as soon as possible. . upon ilotice1. What are the names of the persons at present constituting the board of directors of the Commonwealtli Bank? 2. What occupation or business is each member following or engaged at in addition to the duties appertaining to the directorship of the bank ? 3. A t what date, and for what period, was each member appointed? 4. A t what date does the appointment of each member terminate? sired is set out in the f o l l o w in g statement. :Sate of Period of Date of Occupation. Appointment. Appointment. termination of Appointment. Manufacturer and 10.10.24 6 years 10.10.30 Wheat and Sheep/ 10.10.24 3 years 10.10.27 \ 10.10.27 7 years 10.10.34 T. Heathershaw, Esq., Secretary to the * Retired Banker/ 10.10.24 2 years 10.10.26 \. 10.10.26 7 years 10.10.33 .. Merchant/ 10.10.24 4 years 10.10.28 \ 10.10.28 4 years 10.10.32 Managing Director. . 27.4.27 4 years, 4 9.10.31 months, 18 days Governor of the Com*",13,Trade Commissioners
23,Mr C. Riley Asked The Minister For,,14,Commonwealth Bank Directorate
24,Mr A. Green,The information is,14,Commonwealth Bank Directorate
25,Mr Lewis Asked The Minister For,,14,Commonwealth Bank Directorate
26,Mr A. Green,-The information is,14,Commonwealth Bank Directorate
27,"Mr Curtin Asked The Treasurer,",,14,Commonwealth Bank Directorate
