speakerGroups,speaker,theText,pageNumbers,title
0,"(First Session : First Period.) An Act To Grant And Apply Additional Sums Out Of The Consolidated Revenue Fund For The Service Of The Year Ending The Thirtieth Day Of June, One Thousand Nine Hundred And Fifty","six, and to appropriate those sums. An Aot to grant and apply an additiona l sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and fifty-six, for the purposes of Additions, New Works and other Services involving Capital Expenditure and to appropriate that sum. An Aot to amend the Australian Capital Territory Supreme Court Act 1933-1955. An Act to approve an Agreement entered into by the Commonwealth with respect to Australian Coastal Shipping, and for purposes connected with that Agreement. An Act to establish an Australian Coastal Shipping Commission to operate certain Shipping Services, and for other purposes. An Act to amend the Broadcasting Act 1942-1954, and for other purposes. An Aot to provide for Fees for Licences for Commercial Broadcasting and Television Stations. An Act to provide for the Pavment of a Bounty on the Production of certain Cellulose Acetate Flake. COAL INDUSTRY ACT 1956 (ACT NO . 52 or 1956)An Aot to amend the Coal Industry Act 1946-1952 and the Coal Industry Act 1951. An Aot to amend the Commonwealth Aid Roads Act 1954-1955. An Act to amend the Conciliation and Arbitration Act 1904-1955, and for other purposes An Act relating to Duties of Customs. An Act to amend the Defence Forces Retirement Benejits Ant 1948-1955. An Aot to amend the Evidence A"".l 1905-1950. An Act relating to Duties of Excise. An Aot to promote Trade with Countries outside Australia by establishing an Export Payments Insurance Corporation to provide Insurance against certain Risks arising out of that Trade not normally insured with Commercial Insurers. An Act to amend the Fisheries Act 1952-1953. An Act to establish a Fisheries Development Trust Account, and for purposes uonnected therewith. GOLD-MINING INDUSTRY ASSISTANCE ACT 1956 (ACT No. 23 OF 1956)An Aot to amend the Gold-Mining Industry Assistance Act 1954. An Act relating to Financial Assistance to the States for the purpose of Housing. An Act to amend the Income Tax and Social Services Contribution Assessment Act 1936-1955, and for other purposes. 1956)An Act to amend the Income Tax and Social Services Contribution Assessment Act 1936-1955. as amended by the Income Tax and Social Services Contribution Assessment Act 1956. An Act to impose a Tax, payable by Companies, by the name of Income Tax and Social Services Contribution. An Act to amend the Judges' Pensions Act 1948-1951. MEAT AGREEMENT (DEFICIENCY PAYMENTS) ACT 1956 (ACT NO . 3 OF 1956). An Act to amend the Meal Agreement (Deficiency Payments) Act 1955. MEAT EXPORT (ADDITIONAL CHARGE) ACT 1956 (ACT NO . 2 OF 1956)An Act to impose a Charge upon certain Meat exported to the United Kingdom, and to repeal the Meat Mr port (Additional Charge) Act 1955. An Aot to amend the Ministers of State Act 1952. An Act to amend the National Health Act 1953-1955. An Act to amend the Navigation Act 1912-1953. An Aot to amend the Northern Territory (Administration) Act 1910-1955. An Aot relating to the Allowances of Members of each House of the Parliament. An Act to amend the Public Service Arbitration Act 1920-1955, and for other purposes An Act to amend the Bnyon Yarn Bounty Act 1954. An Act to provide for Increases in certain Salaries, and for purposes connected therewith. An Aot to amend the Sales Tax Act (No. 1) 1930-1954. An Aot to amend the Sales Tax Act (No. 2) 1930-1954. An Aot to amend the Sales Tax Act (No. 3) 1930-1954. An Act to amend the Sales Tax Act (No. 4) 1930-1954. An Aot to amend the Sales Tax Act (No. 5) 1930-1954. An Act to amend the Sales Tax Act (No. 6) 1930-1954. An Act to amend the Sales Tax Act (No. 7) 1930-1954. An Aot to amend the Sales Tax Act (No. 8) 1930-1954. An Act to amend the Sales Tax Act (No. 9) 1930-1954. An Aot to amend the Sales Tax (Exemptions and Classifications) Act 1935-1954. An Act to amend the Snowy Mountains Hydro-electric Power Act 1949-1955. An Aot to amend the States Grants (Coal Mining Industry Long Service Leave) Act 1949-1950. An Act to make provision for the grant of Financial Assistance to the States in connection with Universities. An Act relating to arrangements with the States in connection with Statistics. An Act relating to the Stevedoring Industry. An Aot to amend the Superannuation Act 1922-1955. An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and fifty-five. 8 repeal we An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and fifty-five, for the purposes of Additions, New Works and Other Services involving Capital Expenditure. An Aot to grant and apply a sum out of the Consolidated Revenue Fund for the servioe of the year ending the thirtieth day of June, One thousand nine hundred and fifty-seven. An Aot to grant and apply a sum out of the Consolidated Revenue Fund for the servioe of the year ending the thirtieth day of June, One thousand nine hundred and fifty-seven, for the purposes of Additions, New Works and other Services involving Capital Expenditure. An Act to amend the Tractor Bounty Act 1939-1953. An Aot to amend the Transferred Officers' Allowances Act 1948-1954. An Aot to repeal the Whaling Industry Act 1949-1952, and for purposes connected therewith. F.4063/50 2 Seoond Reading. Initiated in the Senate. Seoond Reading. (Gazette No. 6A, 1956.) The Parliament was convened by the following proclamation:Commonwealth of Australia to wit. W. J. SLIM Governor General. W HEREAS other things provided that the Governor General may appoint such times for holding the Sessions of the. Parliament as he thinks f it : Now therefore I , Sir William Joseph Slim, the Governor General aforesaid, in exercise of the power conferred by the said Constitution, do by this my Proclamation appoint Wednesday, the fifteenth day of February, one thousand nine hundred and fifty-six, as the day for the said Parliament to assemble and be holden for the despatch of divers urgent and important affairs: and all Senators and Members of the House of Representatives are hereby required to give their attendance accordingly in the building known as Parliament House, Canberra, at the hour of ten-thirty o'clock in the morning on the said fifteenth day of February, one thousand nine hundred and fifty-six. Given under my Hand and the Great Seal of the Commonwealth of (L.S.) fifty-six and in the fifth year of Her Majesty's reign. By His Excellency's Command, GOD SAVE THE QUEEN ! By His Excellency the Governor General in and over the Commonwealth of Australia. by the Constitution of the Commonwealth of Australia it is amongst Australia this 7th day of February, one thousand nine hundred and Prime Minister. Cunningham Electoral Division ..........................................................................................................................1345 Commission To Administer Oath........................................................................................................................1345 Member Sworn ...................................................................................................................................................1345 Question Question Question Question Question Question Question Question Question Question Question COAL ..........................................................................................................................................................1349 Question Question Question Question WAR SERVICE HMS............................................................................................................................1351 Question Question Question Question Question Question Question Question Question Question Question Question Income Tax And Social Services Contribution Assessment Bill 1956 Second Reading............................................................................................................................................1366 Income Tax And Social Services Contribution (Companies) Bill 1956 ..............................................................1367 The Schedule.......................................................................................................................................................1368 Second Reading............................................................................................................................................1371 Transferred Officers&#39; Allowances Bill 1956 Second Reading............................................................................................................................................1372 Sales Tax (Exemptions And Classifications) Bill 1956 Second Reading............................................................................................................................................1372 Answers To Questions Pharmaceutical Benefits...............................................................................................................................1406 Acquisition of Land......................................................................................................................................1406 Tuesday, 17 AprU, 195U. Adermann) took the chair at 2.34 p.m., and read prayers. to announce that I have received a return to the writ which Mr Speaker issued on the 27th March last, for the election of a member to serve for the electoral Division of Cunningham, in che State of New South Wales, to fill the vacancy caused by the death of Mr and I did not hear the earlier part of it. William Davies, and that, by the endorsement on the writ, it was certified that Victor Dennis Kearney had been elected. OATH. received from His Excellency the Governor General a commission authorizing me during any absence of the Speaker, to administer to members of the House the oath or affirmation of allegiance. I now lay the commission on the table. -MEMBER SWORN. and subscribed the oath of allegiance as member for the Division of Cunningham, New South Wales. some questions to, I think, the Minister for Primary Industry, as the successor to the Minister for Trade, as the Minister in charge of the Australian Whaling Commission. Tbe questions arise from a statement in the newspapers made, I think, by tbe Minister for Trade, and announcing the contract, or arrangement, for tbe sale of the assets of the commission. The industry, I point out, was established by a previous government, and is owned by the people, and is situated at Carnarvon in Western Australia. My questions are as follows:Is the newspaper announcement correct? Will the responsible Minister give the full facts as to the various offers that have been made in connection with that R -[53 ] transaction? Will the Minister or the Government agree to, or participate in, Public Accounts Committee of this Parliament? Will the whole matter be inquired into by the said committee, or a similar committee, before any legislation is introduced into this House involving the sale of assets of the people, contrary to the very recent decision of the people of Western Australia, in effect, repudiating tihe Government's action? Leader of the Opposition. AlthoughI was in the House, I did not realize that he was addressing the question to me, If he wishes to acquaint me of facts as I attempt to reply, I shall be glad to try to oblige him. The position is that the Government made it quite clear almost four years ago that, in its judgment, and in accordance with its policies, there was no longer any purpose in the Commonwealth's continuing to own, as a producing owner, the Australian Whaling Commission's assets in Western Australia. It approved of the original concept of the whaling station as a demonstration unit and in that regard the station, as I have stated, has been highly successful. It has been so successful that nothing remains but to operate it as an ordinary producing unit, and no argument can be advanced to justify the Commonwealth continuing to operate the station which would not apply equally to its operation of a factory or a wheat farm. Continued operation of the station by the I desire to address Government would be completely in accord with the socialist doctrine of the Leader of the Opposition, but it would be diametrically opposed to every antisocialist doctrine for which this Government stands. The successful formation of this whaling station has contributed greatly to the establishment in Australia of an immense whaling industry tliat is earning an annual export income of almost £2,000,000, and is providing a great amount of employment, mainly through private enterprise. The Government proposes to use the proceeds of the sale of the whaling station in another very valuable manner which I shall explain to the House later to-day, unless the right honourable gentleman chooses to deny me the opportunity to do so.",6,Setup
1,Mr Deputy,,12,Speaker Mr C P An Inquiry Into The Transaction By The
2,Mr Deputy Speaker,I have,12,Speaker Mr C P An Inquiry Into The Transaction By The
3,Mr Deputy Speaker,I have,12,Speaker Mr C P An Inquiry Into The Transaction By The
4,Mr Victor Dennis Kearney Made,,12,Speaker Mr C P An Inquiry Into The Transaction By The
5,Dr. Evatt,,12,Speaker Mr C P An Inquiry Into The Transaction By The
6,Mr Mcewen,"I apologize to theMr ""WENTWORTH -My question is directed to the Minister for External Affairs. I understand that Australia is represented at a conference that is at present being held in Malaya. I ask the Minister whether he is in a position to make a statement to the House in relation to the projected proceedings at the conference. which is called the British and Malayan Working Party on Defence, is starting in Kuala Lumpur. Representatives at that conference will seek to work out, in the coming weeks or possibly months, the terms of an agreement or treaty between Great Britain and Malaya in relation to the conditions under which the troops of the United Kingdom and other British Commonwealth countries will remain in the Federation of Malaya after Malaya obtains independence, in August, 1957, or, possibly, towards the end of that year. civilian occupation than he will as a I have noted that it has been stated that this working party will discuss whether the Federation of Malaya will adhere to the Seato pact. I have no information that, occasionally, delay takes place to that effect, and I believe that that before compensation is finally paid to part of the statement which has been an injured or sick national service circulated is not correct. Australia and trainee. I do not know the exact periods New Zealand are each represented by an of such delays. Various instances of observer at the conference. I do not delays are sometimes cited, and occathink there will be any insurmountable sionally it is, I believe, quite beyond the difficulties in reaching an agreement that capacity of the services to expedite their will be satisfactory to all concerned. for Primary Industry make available, the honourable member that it is quite to-day or to-morrow, the report of the unfair for unnecessary delays to occur. Division of Agricultural Economics in relation to the costs of production of the dried vine fruits industry? fully the analysis of the Division of part of the duties and functions of the Agricultural Economics in relation to the armed services to assist the community dried fruits industry, but I do not know in time of civil calamity, such as floods? that there is anything in it that would be If so, why are charges made by the Goof great interest to the honourable memvernment for assistance rendered to comber. However, I shall consider his munities and individuals? Will the request and, if I think that any useful Prime Minister consider immediately purpose can be served in making the arranging for free rendition of such serreport available, I shall let him know. Defence tell the House whether it is a fact that, when national service trainees are injured or become sick during the course of their training, and are subsequently prevented from continuing their normal civilian occupations as a result of that injury or sickness, on many occasions at least four months elapse, and frequently a much longer time elapses, before they receive any form of compensation? If this is a fact, can the right honourable gentleman tell the House who or what is responsible for the considerable delays that occur, and whether he considers that it is justifiable to expect a national service trainee to be prevented, by virtue of his national service training, from continuing his normal* civilian occupation for a period of months without receiving any payment whatsoever, particularly when he would frequently receive more remuneration in that national service trainee? decisions on these matters. I can assure the honourable member that I shall again investigate the steps that are taken departmentally before compensation is paid, and ascertain whether they can be vices? I point out that £60 an hour",12,Speaker Mr C P An Inquiry Into The Transaction By The
7,Mr Casey,"To-day , a conference,",13,Flood Relief
8,Mr Pollard,"Will the Minister accelerated, because I entirely agree with",13,Flood Relief
9,Mr Mcmahon,I have read careter inform the House whether it is a,13,Flood Relief
