speakerGroups,speaker,theText,pageNumbers,title
0,"Ihotis E Of Ftrprcsentatftes. Thursday, 1q September, And","read prayers. able member for North Sydney referred to Government have withdrawn the informaMilitary Order 497, relating to the firing tion against Mr Knox, the chairman of exercises of senior cadets, and I told him directors of the Colonial Sugar Refining;: that that order had been' suspended. I Company, is correct? have since found that that is not so, and desire at the earliest moment to make this correction. Minister of Home Affairs likely to take steps towards having plans prepared for what he calls the shell of the Federal Parliament House, and for the other buildings which must bp erected before the Seat of Government can be removed to the Capital site ? will be gone into as soon as the Board which has been appointed furnishes a report on the designs. difficulties which have arisen in connection with the furnishing of birth certificates, has the Prime Minister any'information to give the House regarding the arrangements made for the obtaining of certificates in connection with employment, in the Commonwealth 'Public Service? States have agreed that in furnishing certificates of the registration of birth no unnecessary particulars shall be given. following papers :« Government House, Sydney-Copy of letterto be included in the correspondence between the Government of the Commonwealth and the Government of New South Wales respecting occupancy by the Governor General. Ordered to be printed. Census and Statistics Acl-Regulation Statutory Rules 1912, No. 184. Northern Territory Lands Acquisition Ordinance-Land acquired under, at Goyder (Hundred of), County of Palmerston, Northern Territory-Fo r Experimental Farms. Public Service Act-Departmen t of Home Affairs-Appointmen t of L. Haslam, as-Draughtsman-Recommendations . Defence Act-Regulation s Amended (Provisional). ipia. . Universal Trainings Statutory Rules igia, Nos. 176-178. Military ForcesStatutory Rules 1912, No, 175.",14,Setup
1,"Mr Speaker Took The Chair At 2.30 P.m.,",,14,Sugar Commission
2,Mr Roberts,"Yesterday , the honorGenerali f the newspaper statement that the",14,Sugar Commission
3,Mr Bruce Smith,When is the,14,Sugar Commission
4,Mr King O'malley,The matter,14,Sugar Commission
5,Dr. Maloney,In view of certain,14,Sugar Commission
6,Mr Fisher,The Premiers of the,14,Sugar Commission
7,Mr Kedly,"I ask the Attorneymember refer to a Police Court prosecuthe newspapers, is contrary to the rules of tion? have been withdrawn. proceed against Sir Normand MacLaurin, tunnel work in the suburbs of Melbourne; who was on a sick bed, and withdraw the secondly, if a deputation has waited upon information against Mr Knox, who, I him from the Navvies Union with respect understand, disturbed the peace of the to that matter; and, thirdly, if it is the Royal Commission when sitting in Sydney? intention of the Government to re-start the withdrawn against Mr Knox and his codirectors because the law had been stated completion of the work on which they were by the magistrate in the case against Sir engaged, certain gangs have been disNormand MacLaurin, and the question at charged. It is not correct, although it issue had been referred to the Supreme soon will be correct, that a deputation of Court of New South Wales. We are satis(hose who were working on these particular fied to leave the matter to the decision of jobs will wait upon me; I expect them the superior Court. prosecuted, seeing that he was the source of that have been made as to how the work the trouble, when Sir Normand MacLaurin has been conducted and the fact that we was fined, although guilty of only a are discharging certain men. technical offence? directing prosecutions, acts in the way keep sufficient men to carry, out the works which it thinks most conducive to the public which are outlined for the current financial interest. That is why the course to which year, and it is estimated that-the whole of the honourable member refers was taken. Minister whether he was requested by the the Queensland Opposition to use his influence eastern with Mr Asquith in regard to the protest against the King's assent to the Arbitramaster-General tion Bill recently passed by the Queensfor public businessFremantle land Parliament? about the matter until the honourable memtelegraphy departed for Western Ausber asked this question. -WIRELES S STATIONS, WESTERN AUSbeen sent to Western Australia for the purGeneral seen the article in to-day's Argus, headed "" The Man on the Job""? If so, the Postmaster-General to erect a wireless I ask him whether the statements in that telegraphic station at Cooktown in the imarticle are correct, or anything like cormediate future? rect? honourable members that the asking of and the work of constructing stations at procedure, and I ask honourable members not to ask such questions. Pos'tmaster-Generali f it is true that 200 this evening. It is not correct to state that We are finishing up the jobs, and dispensing witb the works provided for in the Estimates will be completed by the men who will be * grave anxiety recently felt for the safety of shipping voyaging between the and western States, I ask the Postwhen the wireless telegraph station at ? will be open tralia yes'terday. He intends to open the Adelaide station to-day, and then to proceed to Fremantle. If the tests are satisfactory, the Fremantle station will be opened for public business about this day AND QUEENSLAND-COMMO N pose of erecting three additional stations",14,Sugar Commission
8,Mr Hughes,"Does the honourable questions, based on rumours or reports in",15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
9,Mr Kelly,Yes.,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
10,Mr Hughes,Al l the Informations,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
11,Mr Kelly,Why did the Government men have recently been put off the telephone,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
12,Mr Hughes,The information was works on a new and better system?,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
13,Mr Kelly,Why was Mr Knox not there is any association between statements,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
14,Mr Hughes,"The Department, in the services of the men. It is intended to",15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
15,Mr Bruce Smith,I ask the Prime,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
16,Mr Fisher,I had heard nothing,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
17,Mr Atkinson,Has the Postmasterto have working by the end of April next.,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
18,Mr Speaker,"I again point out to I believe, finished the Brisbane station,",15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
19,Mr Atkinson,I desire to ask the,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
20,Mr Frazer,"It is true that, on the",15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
21,Sir John Forrest,In view of,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
22,Mrfrazer,The engineer for radio,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
23,Mr Bamford,I s it the intention of,15,Tralia Battery And Automatic Telephones Along The North West Coast Which We Hope
