speakerGroups,speaker,theText,pageNumbers,title
0,(First Session,"FIRS T PERIOD) Acts Citation Act 1976 (Act No. 37 of 1976)An Act relating to the Citation of Acts. Air Navigation (Charges) Act 1976 (Act No. 5 of 1976)An Act to amend the Air Navigation (Charges) Act 1932-1974. Apple and Fear Stabilization Amendment Act 1976 (Act No. 44 of 1976)An Act to amend the Apple and Pear Stabilization Act 1971-1973. Apple and Pear Stabilization Export Duty Amendment Act 1976 (Act No. 45 of 1976)An Act to amend the Apple and Pear Stabilization Export Duty Act 1971. Apple and Pear Stabilization Export Duty Collection Amendment Act 1976 (Act No. 46 of 1976)An Act to amend the Apple and Pear Stabilization Export Duty Collection Act 1971-1973. Appropriation Act (No. 3) 1975-76 (Act No. 38 of 1976)An Act to appropriate a sum out of the Consolidated Revenue Fund, additional to the sums appropriated by the Appropriation Act (No. 1) 1975-76, for the service of the year ending on 30 June 1976. Appropriation Act (No. 4) 1975-76 (Act No. 39 of 1976)An Act to appropriate a sum out of the Consolidated Revenue Fund, additional to the sum appropriated by the Appropriation Act (No. 2) 1975-76, for certain expenditure in respect of the year ending on 30 June 1976. Australia-Japan Foundation Act 1976 (Act No. 18 of 1976)An Act to establish a Foundation for encouraging a closer Relationship between the Peoples of Australia and Japan, and to Provide for related Matters. Australian Security Intelligence Organization Act 1976 (Act No. 2 of 1976)An Act to amend the Australian Security Intelligence Organization Act 1956-1973 in relation to the office of Director-General of Security, and with respect to certain formal matters. Commonwealth Grants Commission Act 1976 (Act No. 47 of 1976)An Act to amend the Grants Commission Act 1973-1975. Commonwealth Teaching Service Act 1976 (Act No. 23 of 1976)An Act to amend the Commonwealth Teaching Service Act 1972-1973. Conciliation and Arbitration Act 1976 (Act No. 3 of 1976)An Act to permit an additional Judge to be appointed to the Australian Industrial Court. Conciliation and Arbitration Amendment Act 1976 (Act No. 64 of 1976)An Act relating to Conciliation and Arbitration. Customs Amendment Act 1976 (Act No. 41 of 1976)An Act to amend the Customs Act 1901-1975 in relation to the Value of Goods for Duty. Customs TarifT Amendment Act 1976 (Act No. 40 of 1976)An Act relating to Duties of Customs. Customs Tariff Validation Act 1976 (Act No. 65 of 1976)An Act to provide for the Validation of certain Collections of Duties of Customs. Dairy Adjustment Amendment Act 1976 (Act No. 77 of 1976)An Act to amend the Dairy Adjustment Act 1974. Dairying Industry Research and Promotion Levy Act 1976 (Act No. 78 of 1976)An Act relating to a Levy on Whole Milk and Butter Fat. Dairying Industry Research and Promotion (Miscellaneous Amendments) Act 1976 (Act No. 79 of 1976)An Act to repeal the Butter Fat Levy Act 1965-1972, and to amend certain other Acts. Defence Force Retirement and Death Benefits Amendment Act 1976 (Act No. 33 of 1976)An Act to amend the Defence Force Retirement and Death Benefits Act 1973-1975, and for related purposes. Defence Force Retirement and Death Benefits (Pension Increases) Act 1976 (Act No. 34 of 1976)An Act to make Provision for and in relation to Increases in Pensions payable to or in respect of former Members of the Defence Force. Dried Vine Fruits Levy Amendment Act 1976 (Act No. 11 of 1976)An Act to amend the Dried Vine Fruits Levy Act 1971. Dried Vines Fruits Stabilization Amendment Act 1976 (Act No. 12 of 1976)An Act to extend the Operation of the Dried Vine Fruits Stabilization Act 1971 for a further Season, and for other Purposes. Family Law Amendment Act 1976 (Act No. 63 of 1976)An Act to amend the Family Law Act 1975. ix Financial Agreement Act 1976 (Act No. 24 of 1976)An Act to approve an Agreement between the Commonwealth and the States amending the Financial Agreement, and for related purposes. Health Insurance Amendment Act 1976 (Act No. 59 of 1976)An Act to amend the Health Insurance Act 1973-1975. Health Insurance Commission Amendment Act 1976 (Act No. 61 of 1976)An Act to amend the Health Insurance Commission Act 1973 to make provision for Medibank Contributors. Health Insurance Levy Act 1976 (Act No. 54 of 1976)An Act to impose a Health Insurance Levy upon certain Incomes. Health Insurance Levy Assessment Act 1976 (Act No. 53 of 1976)An Act to amend the Law relating to Income Tax in relation to the Imposition, Assessment and Collection of a Health Insurance Levy. Income Tax Assessment Amendment Act 1976 (Act No. 50 of 1976)An Act to amend the Law relating to Income Tax. Income Tax Assessment Amendment Act (No. 2) 1976 (Act No. 56 of 1976)An Act to amend the Law relating to Income Tax. Income Tax (Individuals) Act 1976 (Act No. 58 of 1976)An Act to impose a tax upon Incomes, other than Incomes of Companies and of Superannuation Funds. Income Tax (International Agreements) Amendment Act 1976 (Act No. 52 of 1976)An Act to amend the Income Tax (International Agreements) Act 1953-1975. Income Tax (International Agreements) Amendment Act (No. 2) 1976 (Act No. 55 of 1976)An Act to amend the Income Tax (International Agreements) Act 1953-1976. Income Tax (Rates) Act 1976 (Act No. 57 of 1976)An Act to declare the Rates of Income Tax payable upon Incomes, other than Incomes of Companies and of Superannuation Funds. Industrial Research and Development Incentives Act 1976 (Act No. 85 of 1976)An Act to make provision for and in relation to Industrial Research and Development, including the payment by the Commonwealth of Incentive Grants. Live-stock Slaughter Levy Amendment Act 1976 (Act No. 42 of 1976)An Act to amend the Live-stock Slaughter Levy Act 1964-1974. Live-stock Slaughter Levy Collection Amendment Act 1976 (Act No. 43 of 1976)An Act to amend the Live-stock Slaughter Levy Collection Act 1964-1974 Loan Act 1976 (Act No. 6 of 1976)An Act to Authorize the Borrowing and Expending of Moneys for Defence Purposes. Loan Act (No. 2) 1976 (Act No. 7 of 1976)An Act to Authorize the Borrowing of Moneys for the purpose of Supplementing the Consolidated Revenue Fund. Loans (Australian National Airlines Commission) Act 1976 (Act No. 22 of 1976)An Act to authorize the Borrowing by the Commonwealth of a certain sum of Money and to authorize the Commonwealth to make certain Moneys available to the Australian National Airlines Commission, and for purposes connected therewith. Loans (Qantas Airways Limited) Act 1976 Act (No. 21 of 1976)An Act to authorize the Borrowing by the Commonwealth of a certain sum of Money and to authorize the Commonwealth to make certain Moneys available to Qantas Airways Limited, and for purposes connected therewith. Maritime College Act 1976 (Act No. 84 of 1976)An Act to make provision for the Establishment of an Australian Maritime College. Meat Export Charge Amendment Act 1976 (Act No. 8 of 1976)An Act to terminate the Charge imposed by the Meat Export Charge Act 1973. National Debt Sinking Fund Amendment Act 1976 (Act No. 25 of 1976)An Act to amend the National Debt Sinking Fund Act 1966-1967. National Health Act 1976 (Act No. 1 of 1976)An Act to amend the National Health Act 1953-1975. National Health Amendment Act 1976 (Act No. 60 of 1976)An Act to amend the National Health Act 1953-1975, as amended by the National Health Act 1976, and for purposes connected therewith. Nitrogenous Fertilizers Subsidy Amendment Act 1976 (Act No. 20 of 1976)An Act to amend the Nitrogenous Fertilizers Subsidy Act 1966-1974. X Northern Territory (Administration) Amendment Act 1976 (Act No. 66 of 1976)An Act to amend the Northern Territory (Administration) Act 1910-1974. Papua New Guinea (Staffing Assistance) Termination Act 1976 (Act No. 69 of 1976)An Act relating to the Termination of the Staffing Assistance provided by Australia for Papua New Guinea. Phosphate Fertilizers Bounty Amendment Act 1976 (Act No. 19 of 1976)An Act to amend the Phosphate Fertilizers Bounty Act 1963-1971. Public Accounts Committee Amendment Act 1976 (Act No. 70 of 1976)An Act to amend the Public Accounts Committee Act 1951-1973. Remuneration and Allowances Amendment Act 1976 (Act No. 83 of 1976)An Act relating to the Remuneration and Allowances payable to the Judges of the Family Court of Australia. Repatriation Acts Amendment Act 1976 (Act No. 27 of 1976)An Act relating to Repatriation and related Matters. Road Safety and Standards Authority (Repeal) Act 1976 (Act No. 81 of 1976)An Act to repeal the Road Safety and Standards Authority Act 1975, and for related purposes. Roads Acts Amendment Act 1976 (Act No. 36 of 1976)An Act relating to Financial Assistance to the States in relation to Roads. Social Services Amendment Act 1976 (Act No. 26 of 1976)An Act relating to Social Services. Social Services Amendment Act (No. 2) 1976 (Act No. 62 of 1976)An Act relating to Child Endowment. States Grants (Advanced Education) Act 1976 (Act No. 15 of 1976)An Act relating to the Grant of Financial Assistance to the States in connection with Advanced Education. States Grants (Advanced Education) Amendment Act 1976 (Act No. 16 of 1976)An Act to amend the States Grants (Advanced Education) Act 1972-1975. States Grants (Air Quality Monitoring) Act 1976 (Act No. 82 of 1976)An Act to provide Financial Assistance to the States for Purposes connected with the Monitoring of the Quality of the Outdoor Atmosphere. States Grants (Capital Assistance) Act 1976 (Act No. 4 of 1976)An Act to grant Financial Assistance to the States in connection with Expenditure of a Capital Nature and to Authorize the Borrowing of Certain Moneys by the Commonwealth. States Grants (Fruit Canneries) Act 1976 (Act No. 9 of 1976)An Act to make Provision for the Grant of Financial Assistance to New South Wales, Victoria and South Australia to enable those States to make Loans to certain Canners of Fruit. States Grants (Hospital Operating Costs) Act 1976 (Act No. 80 of 1976)An Act to grant Financial Assistance to the States in relation to the Costs of Operating Hospitals. States Grants (Housing Assistance) Act 1976 (Act No. 10 of 1976)An Act to Authorize Advances to the States of Financial Assistance in connection with Housing and to Authorize the Borrowing of Certain Moneys by the Commonwealth. States Grants (Schools) Act 1976 (Act Ho. 35 of 1976)An Act to provide Financial Assistance to the States for and in relation to Schools, and for related purposes. States Grants (Technical and Further Education) Amendment Act 1976 (Act No. 17 of 1976)An Act to amend the States Grants (Technical and Further Education) Act 1974. States Grants (Universities) Act 1976 (Act No. 13 of 1976)An Act to make provision, in respect of the Year 1976, for the grant of Financial Assistance to the States in connection with Universities. States Grants (Universities) Amendment Act 1976 (Act No. 14 of 1976)An Act to amend the States Grants (Universities) Act 1972-1975. Stevedoring Industry Charge Amendment Act 1976 (Act No. 49 of 1976)An Act to extend the operation of the Stevedoring Industry Charge Act 1975. Stevedoring Industry (Temporary Provisions) Amendment Act 1976 (Act No. 48 of 1976)An Act to amend the Stevedoring Industry (Temporary Provisions) Act 1967-1974. Superannuation Act 1976 (Act No. 31 of 1976)An Act to make provision for and in relation to an Occupational Superannuation Scheme for persons employed by the Commonwealth, and for certain other persons. Superannuation Amendment Act 1976 (Act No. 32 of 1976)An Act to amend the Superannuation Act 1922-1974, and for related purposes. xi Superannuation Amendment Act (No. 2) 1976 (Act No. 51 of 1976)An Act to amend the Superannuation Act 1976 in relation to the Investment Powers of the Superannuation Fund Investment Trust Supply Act (No. 1) 1976-77 (Act No. 67 of 1976)An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for the service of the year ending on 30 June 1977. Supply Act (No. 2) 1976-77 (Act No. 68 of 1976)An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for certain expenditure in respect of the year ending on 30 June 1977. Wheat Export Charge Amendment Act 1976 (Act No. 29 of 1976)An Act to amend the Wheat Export Charge Act 1974. Wheat Industry Stabilization Amendment Act 1976 (Act No. 28 of 1976)An Act to amend the Wheat Industry Stabilization Act 1974. Wheat Products Export Adjustment Amendment Act 1976 (Act No. 30 of 1976)An Act to amend the Wheat Products Export Adjustment Act 1974. Wool Industry Amendment Act 1976 (Act No. 71 of 1976)An Act to amend the Wool Industry Act 1972-1974. Wool Tax Amendment Act (No. 1) 1976 (Act No. 72 of 1976)An Act to amend the Wool Tax Act (No. 1) 1964-1975. Wool Tax Amendment Act (No. 2) 1976 (Act No. 73 of 1976)An Act to amend the Wool Tax Act (No. 2) 1964-1975. Wool Tax Amendment Act (No. 3) 1976 (Act No. 74 of 1976)An Act to amend the Wool Tax Act (No. 3) 1964-1975. Wool Tax Amendment Act (No. 4) 1976 (Act No. 75 of 1976)An Act to amend the Wool Tax Act (No. 4) 1964-1975. Wool Tax Amendment Act (No. 5) 1976 (Act No. 76 of 1976)An Act to amend the Wool Tax Act (No. 5) 1964-1975. xii (FIRST SESSION-FIRS T PERIOD) Aboriginal Land Rights (Northern Territory) Bill 1976Initiated in the House of Representatives. Second Reading. Aged Persons Hostels Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. An Accidents (Commonwealth Government Liability) Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Audit Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Australian Capital Territory Electricity Supply Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Australian Heritage Commission Amendment Bill 1976Initiated in the House of Representatives. Second Reading. Civil Aviation (Carriers'Liability) Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Crimes (Aircraft) Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Crimes (Internationally Protected Persons) Bill 1976Initiated in the House of Representatives. Second Reading. Defence Forces Retirement Benefits Fund (Distribution of Surplus to Pensioners) Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Export Finance and Insurance Corporation Audit Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Extradition (Commonwealth Countries) Amendment Bill 1976Initiated in the House of Representatives. Second Reading. Extradition (Foreign States) Amendment Bill 1976Initiated in the House of Representatives. Second Reading. Foreign Takeovers Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Homes Savings Grant Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Ombudsman Bill 1976Initiated in the House of Representatives. Second Reading. Organization for Economic Co-operation and Development (Financial Support Fund) Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Psychotropic Substances Bill 1976Passed by the House of Representatives. Transmitted to the Senate. States Grants (Aboriginal Assistance) Bill 1976Passed by the House of Representatives. Transmitted to the Senate. Trade Practices Amendment Bill 1976Passed by the House of Representatives. Transmitted to the Senate. xiii The Parliament was convened by the following proclamation (Gazette No. S22 of 1976): Commonwealth of Australia By His Excellency the JOHN R. KERR Governor General of Governor General Australia that the Governor General may appoint such times for holding the sessions of the Parliament as he thinks fit: Now therefore I, Sir John Robert Kerr, the Governor General aforesaid, do by this my Proclamation appoint Tuesday, 17 February 1976, as the day for the Parliament of the Commonwealth to assemble for the despatch of business: And all Senators and Members of the House of Representatives are hereby required to give their attendance accordingly at Parliament House, Canberra, at 11 o'clock in the morning, on Tuesday, 17 February 1976. Given under my hand on 4 February 1976. By His Excellency's Command, Prime Minister. GOD SAVE THE QUEEN I xiv Petitions Cadet Corps....................................................................................................................................................399 Metric System ................................................................................................................................................399 Income Tax: Land and Water Rates ...............................................................................................................399 Television and Radio Licence Fees; Medibank and Pharmaceutical Benefits ................................................399 Question Question Question Question Question Question Question ARMY RESERVE.........................................................................................................................................401 Question Question Question HOME FINANCE..........................................................................................................................................402 Question Question Question Question Question Question Question Question Question Question Question Question Question Question Teacher Subsidy For Pre-schools ..........................................................................................................................407 Question Export Finance Insurance Corporation..................................................................................................................407 International Monetary Agreement .......................................................................................................................407 Australian Wool Board Report..............................................................................................................................407 Australian Wool Corporation Reports...................................................................................................................408 Conciliation And Arbitration Commission............................................................................................................408 Personal Explanation.............................................................................................................................................408 National Health Bill 1976 .....................................................................................................................................409 Hour Of Meeting...................................................................................................................................................409 Air Navigation (Charges) Bill 1976 Second Reading..............................................................................................................................................409 Third Reading ................................................................................................................................................432 Question Adjournment Rural Industries -Cyclone Warning SystemNational Animal Research Laboratories, Geelong ...................461 Answer To Question Upon Notice Omega Navigation Station (Question No. 9)..................................................................................................467 Tuesday, 2 March 1976 The $300 limit on income tax deductibility in respect of personal residential land and water rates is unrealistic and is a discriminatory income tax penalty. Your petiuoners therefore humbly pray that the government will take steps to see that the aforesaid limitation is QC.) took the chair at 2.15 p.m., and read And your petitioners as in duty bound will ever pray, prayers. by Mr Connolly. presentation as follows and copies will be referthat the Clerk is reading petitions from the elecred to the appropriate Ministers: tors of Australia to this national Parliament. I ask honourable members to listen to them in silence. Cadet Corps To the Honourable, the Speaker, and Members of the House Television and Radio Licence Fees; Medibank of Representatives in Parliament assembled. The humble and Pharmaceutical Benefits Petition of the undersigned citizens of Australia respectfully To the Honourable the Speaker and Members of the House showeth: ofRepresentatives in Parliament assembled. The Petition of That the three service cadet forces have great value in the the undersigned citizens of Australia respectfully showethdevelopment of the youth of Australia. That the new Government during the recent election camThat the disbanding of the cadet forces will disperse paign, promised lower taxation and more money in people's accumulated expertise and interest ofthose involved, and in pockets. some cases negate the efforts of many people over many Your Petitioners therefore humbly prayyears. That the House of Representatives will take immediate Your petitioners therefore humbly pray that the Governsteps to prevent the introduction of Television and Radio ment will reconsider its decision and that the Government licence fees, the imposition of a tax levy for Medibank and will reinstate the cadet forces. the introduction of higher charges for drugs dispensed under the Pharmaceutical Benefits Scheme. And your petitioners as in duty bound will ever pray, And your petitioners as in duty bound will ever pray, by Mr Bonnett and Mr Moore. by Dr Klugman. Petitions received. Petition received. Metric System To the Honourable the Speaker and Members of the House of Representadves in Parliament assembled. The petiuon of the undersigned citizens of Australia respectfully showeth: That the plan to obliterate the traditional weights and QUESTIONS WITHOUT NOTICE measures of this country is causing and will cause wideTAXATION spread inconvenience, confusion, expense and distress. That there is no certainty that any significant benefits or Treasurer about two current conceptsindeed any benefits at all will follow the use of the new weights and measures. unlegislated tax increases and tax indexation. I That the traditional weights and measures are eminently ask: Is he aware that between 1964-65 and satisfactory. 1972-1973, all Budget periods of LiberalYour petitioners therefore pray: Country Party governments, net pay as you earn tax collections increased from $1 billion, to $3 That the Metric Conversion Act be repealed, and that the bilhon, a threefold increase, and that in the same Government take urgent steps to cause the traditional and familiar units to be restored to those areas where the greatest period gross domestic product only doubled? inconvenience and distress are occurring, that is to say, in Was this large increase in pay as you earn meteorology, in road distances, in sport, in the building and unlegislated tax increase fiscal drag or benevolallied trades, in the printing trade, and in retail trade. ent fiscal dividend that made Budget balancing And your pedtioners as in duty bound will ever pray, easier? Secondly, is what is now being called tax by Mr Chipp. indexation merely a recognition that in the presence of continuing inflation tax justice demands Petition received. regular, perhaps even annual, adjustments of tax Income Tax: Land and Water Rates schedulesa practice not followed by earlier To: The Honourable The Speaker and Members of the Liberal-Country Party governments but begun House of Representatives in Parliament assembled. The by Labor? humble petition of the undersigned citizens of Australia thathonourable gentleman to make some simplistic",10,Setup
1,"Mr Speaker (Rt Hon. B. M . Snedden, Removed Entirely Or Substantially Increased.",,18,Petitions Petition Received
2,The Clerk,Petitions have been lodged for Mr SPEAKER-Order! I rernind the House,18,Petitions Petition Received
3,Mr Creani Address A Question To The,,18,Petitions Petition Received
4,Respectfully Showeth: That The Undersigned Persons Believe Mr Lynch,"I think it ill becomes thecomparison of the increase in taxes between the come within their responsibility. Since the matter period of the former Liberal-Country Party of foreign investment is also closely intertwined Administration and the more recent Labor Party in this total situation there will also be disAdministration. I accept that the figures he used cussions with the companies concerned to make are no doubt correct. I have not checked them so sure that this Government's foreign investment I could not answer the question with accuracy in pohcy is maintained. an impromptu fashion at the Table. The honourable gentleman would be the first to recognise COMMONWEALTH POLICE that under the first 2 years of the Labor INVESTIGATIONS Administration personal income tax increased, Mr E. G. Whitlam-I ask the Attorneyas I recollect it, by 89 per cent and that, had the General a question concerning the visit by a Hayden Budget been continued within the parsenior Commonwealth police officer to the Ausameters in which that Budget was conceived, the trahan Labor Party's advertising agency last increase in personal income taxation would have Friday. Was he aware that an officer intended to been more than 140 per cent. I might say to the make this visit? honourable gentleman that this Government is trahan people through taxation resulting from aware of information which involved the 2 Iraqi the impact of inflation. visitors mentioned in the Press which led me to the view that a serious breach or breaches of the So far as tax indexation is concerned, the Banking (Foreign Exchange) Regulations may honourable gentleman would appreciate that it have been committed in Australia. Offences does serve to meet a number of principal against those regulations carry a penalty of Government objectives. In the first place, it will $100,000 or 5 years' imprisonment together with seek to keep government honest. In the second forfeiture of any currency involved. Having place, it will certainly assist in placing more formed this view, I decided that as first law resources in the private sector, as distinct from officer I should request the Commonwealth the public sector, of the economy. The honourPolice to undertake inquiries about the matter. I able gentleman would recognise that it is an made arrangements to see the Commissioner of important factor in inhibiting the tax-induced elPolice on Wednesday last in the presence of the ement of present wage and salary claims in the Secretary of my Department. Inquiries have economy. So tax indexation rests on a very since proceeded under the direction of the Comimportant social principle as well as the econmissioner. When they are completed I expect to omic impact which we beheve it will and should receive a report and that the result of the have upon the whole question of wage and salary inquiries will be made known. Any action of the claims. pohce in looking at diaries or interviewing other people is simply at their discretion. So far as I am Prime Minister. In view of the considerable pubhc interest throughout the Austrahan community CHILE: USE OF TORTURE Queensland, will the Prime Minister indicate for Foreign Affairs about a report in last Friday's what is the Government's attitude to the possible Age of hideous tortures of a British doctor, Sheila development and what action it is considering? Cassidy, by the Chilean regime. The article stated that the United Nations committee on spondence with the Queensland Premier about that torture of the utmost brutality had become this matter. Two questions are involved-the routine under the Pinochet regime. I ask the Minrights of the people at Aurukun and the foreign ister: Has the report been studied by his Departinvestment policy of this Government. I am ment or himself? If the report does verify those advised that under present circumstances the allegauons will he give the House an assurance companies involved are wholly owned overseas. that Australia will condemn and denounce such As a result of discussions that were held this practices in the loudest and clearest terms? monung I will be writing to the Premier seeking ter for National Resources and the Minister for both the Department and myself. I point out that Aboriginal Affairs will also be taking up with the the Government deplores the use of torture appropriate Ministers the particular aspects that wherever it may occur, and the Government is",18,Petitions Petition Received
5,Determined To Stop The Financial Rape Of The Aus,Mr ELLICOTT-During last week I became,19,Aurukun Concerned The Inquiry Is Being Conducted In The
6,Mr Ruddock,I address my question to the ordinary way.,19,Aurukun Concerned The Inquiry Is Being Conducted In The
7,In The Possible Mining At Aurukun In Northern Mr Chippi Ask A Question Of The Minister,,19,Aurukun Concerned The Inquiry Is Being Conducted In The
8,Mr Malcolm Fraser,I have had correJiuman rights had concluded in its final report,19,Aurukun Concerned The Inquiry Is Being Conducted In The
9,Additional Information. My Colleagues The Minis,"Mr PEACOCK-The report will be studied bynot selective in so doing. The Austrahan GovernGovernment's acceptance and the implementament has previously supported resolutions in the tion of the Millar Committee's report calls for an United Nations bodies condemning the use of amendment to the Defence Act,, and that is curtorture in Chile. It will continue to support rendy being studied by the Government. resolutions calling for improvement in the respect for and observance of human rights in ISSUE OF VISAS TO IRAQI CITIZENS that country. However, I should add that as a Mr E. G. Whitlam-I ask the Foreign Minmatter of principle we will deplore the use of torister a question. He will recall that last Wednesture wherever it may be practised. day the Prime Minister said that our Tokyo Embassy was instructed to issue visas to 2 Iraqi cititer a question. Are the terms of the Queensland Department of Foreign Affairs. Did his DepartGovernment's Aurukun Associates Agreement ment's representative accompany them through Act such that Aboriginal people are cheated of customs? Were both of them carrying diplomatic royalties and deprived of ownership and custompassports? If either or each carried a nonary use of their land? Has the Queensland diplomatic passport were ordinary customs proGovernment infringed United Nations and Incedures applied? Ifnot, why were they not? regarding the rights of indigenous people in matter are so important to the Leader of the Oprespect of their traditional lands, particularly the position and to the Parliament that on this right to be consulted? In what way is it intended occasion, if the Leader of the Opposition will to redress this situation? bear with me, I will have investigations made add to the answer that I have already given on ter and me last week so that I can be precise in this subject except to put one additional point. answer to each question the Leader of the OppoThe Government strongly believes that there sition has posed today. should be adequate and appropriate consulMr E. G. Whitlam-You will write to me? ARMY RESERVE DARWIN: LOW INTEREST HOUSING Reserve. Since the implementation of certain of the Minister for the Northern Territory. Has his the recommendations of the Millar report, some attention been drawn to statements made in the organisational improvements have been carried Northern Territory media over the weekend that out in the Army Reserve. However, is the Minisonly $3m in additional funds has been made ter aware that considerable uncertainty still available for low interest housing loans in Darexists within the Army Reserve as to its future win and that funds made available for home role? Will the Minister fully define the role of the finance trustee loans are still about $lm short of Army Reserve and ensure that the Reserve meeting the commitment for approved loans? Is knows what this role is? this a fact? What money, if any, has been made Government has adopted in its entirety the been drawn to that statement and other staterecommendations of the Millar Committee's ments attributed to informed sources or report. I am sure that my honourable friend will unnamed sources. I deplore such statements beacknowledge the fact that to implement a report cause they add unnecessary distress and torment of that character calls in the first place for time. A to many people in Darwin who have suffered number of recommendations have already been enough from the effects of cyclone Tracy. Within put into effect. It was only a few weeks ago that a few hours I will be making a fuller statement the Army Reserve Advisory Council has its first on the concessional home loans scheme. Howmeeting and that Council will advise the Chief of ever, the facts briefly are these: The previous the General Staff and the Government on how Government appropriated a sum of $4m for this better to implement the other recommendations purpose, and it was totally insufficient. Already of the report. Finally, the honourable gentleman $3m more has been allotted, as the honourable will acknowledge that in ultimate terms the member has indicated, and the allocation of a",19,Aurukun Concerned The Inquiry Is Being Conducted In The
