speakerGroups,speaker,theText,pageNumbers,title
0,"An Act To Provide For The Deportation Of Certain Aliens. An Act To Grant And Apply An Additional Sum Out Of The Consoudated Bevenue Fund For The Service Of The Year Ending The Thirtieth Day Of June, One Thousand Nine Hundred And Forty","six, and to appropriate that sum. An Act to make provision, in the interests of the Defence of the Commonwealth, for the Control of Materials which are or' may be used in producing Atomic Energy, and for other purposes. An Act to amend the Australian Broadcasting Act 1942, and for other purposes. An Act to estabUsh and incorporate a University in the Australian Capital Territory. An Act to amend sections eighty-nine and ninety of the Australian Soldiers' Repatriation Aet 19201945. An Act to amend the Bankruptcy Act 1924-1945. COAL INDUSTRY ACT 1946 (No. 40 OF 1946)An Act to provide means for Securing and Maintaining adequate Supplies of Coal throughout AustraUa and for providing for the Regulation and Improvement of the Coal Industry in the State of New South Wales, and for other purposes. An Act to make provision for the performance by the next senior Judge of the duties of the Chief Judge of the Commonwealth Court of Conciliation and Arbitration in the event of his absence from office or his inability to perform the duties of his office, and for other purposes. An Act to amend the Commonwealth Conciliation and Arbitration Act 1904-1934, as amended by the Commonwealth Conciliation and Arbitration Act 1946. An Act to amend the Commonueallh Electoral Act 1918-1910, and for other purposes. An Act to amend the Commonwealth Inscribed Stock Act 1911-1945. An Act to provide for the appointment to or employment in the Commonwealth Service of certain State Employees, and for other purposes. An Act to provide for the VaUdation of Collections of Duties of Customs under Customs Tariff Proposals. An Act to repeal section six of the Entertainments Tax Act 1942-1944. An Act to repeal section twenty-nine of the Entertainments Tax Assessment Act 1942-1944. An Act to provide for the Validation of Collections of Duties of Excise Tariff Proposals. An Act to amend the Forestry Bureau Act 1930-1944. An Act to make provision for and in connection with the Guardianship of certain Children from outside Australia. An Act to impose a Tax upon Incomes. An Act to amend the Income Tax (War-time Arrangements) Act 1942-1944. An Act to amend the Income Tax Assessment Act 1936-1945. An Act to amend the Invalid and Old-age Pensions Aet 1908-1945. An Act to restore the number of Justices of the High Court to the number of seven. MEAT EXPORT CONTROL ACT 1946 (No. 36 OP 1946)An Act to amend the Meat Export Control Act 1935-1938, and for other purposes. MEAT INDUSTRY CONTROL ACT 1946 (No. 37 OP 194.6)An Act to provide for the transfer of the powers, authorities and functions conferred upon and exercised by the Controller of Meat Supplies and the Meat Canning Committee appointed under the National Security (Meat Industry Control) Regulations and the National Security (Meat Industry) Regulations respectively to the Australian Meat Board during the continuance of the National Security Act 1939-1946 and the Regulations thereunder. An Act to provide for the Retention or Acquisition of British Nationality by Women married to Aliens. An Act relating to the Naturalization of Persons who reside or have resided in the Territory of New Guinea. An Aot to provide for the termination of the National Security Act 1939-1943. An Act to provide for the Establishment and Operation of Overseas Telegraphic, Telephonic and other like Services by the Commonwealth, and for other purposes. An Act to amend the Parliamentary Papers Act 1908-1935. An Act to provide for the Broadcasting of the Proceedings of the Houses of the Parliament, and for other purposes. An Act to amend the Patents Act 1903-1935, and for other purposes. An Act to authorize the Execution by or on behalf of the Commonwealth of an Agreement between the Commonwealth and the States of New South Wales, Victoria and South Australia in relation to the Standardization of certain Railways, to approve of the Raising of Loans for Defence purposes (namely, the Standardization of those Railways), and for other purposes. RAW COTTON BOUNTY ACT 1946 (No. 51 OF 1946)An Act to amend section nine of the Raw Cotton Bounty Act 1940-1941. An Act to amend the Sales Tax (Exemptions and Classifications) Act 1935-1945. An Act to amend the Saks Tax Assessment Act (No. 9) 1930-1936. An Act to amend the Social Services Contribution Act 1945. An Act to amend the Social Services Contribution Assessment Act 1945. An Act to make provision for the grant of Einancial Assistance to States, and for other purposes. An Act to approve an Agreement made between His Majesty's Government of the Commonwealth of Australia and His Majesty's Government of the State of Queensland, and for other purposes. An Act to amend the Superannuation Act 1922-1945. An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and forty-five. An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and forty-five, for the purposes of Additions, New Works, Buildings, &c. An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and forty-seven. An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and forty-seven. An Act to make provision in relation to the Regulation of Tradesmen's Rights of Employment in certain Trades, and Employment of Members of the Forces in those Trades, and for other purposes. An Act to amend the Tuberculosis Act 1945. WAR PENSIONS APPROPRIATION ACT 1946 (No. 19 OF 1946)An Act to grant and apply out of the Consolidated Revenue Fund a sum for War Pensions. WAR SERVICE HMS AC T 1946 (No. 8 OF 1946)An Act to amend the War Service Homes Act 1918-1941. WAR-TIME (COMPANY) TAX ASSESSMENT ACT 1946 (No. 7 OF 1946)An Act to amend the War-time (Company) Tax Assessment Act 1940-1944. An Act to impose a Charge upon the Export of Wheat and Wheat Products. An Act relating to the Stabilization of the Wheat Industry. An Act to amend the Widows' Pensions Act 1942-1945. WOOL INDUSTRY FUN D ACT 1946 (No. 52 OF 1946)An Act to provide for the application of certain Funds vested in the Australian Wool Realization Commission. awaiting a referendum of the people. both Houses and awaiting a referendum of the people. referendum of the people. sentatives. F.601 2 Initiated in the House of RepreFormosan Ex Prisoners Of War And Internees .....................................................................................................413 Question WAR GRATUITY .........................................................................................................................................413 Question Question Question Question Question Question FAT STOCK SALES IN VICTORIA ............................................................................................................416 Question Question Question Question Question Question Question Question Question Question Question RE-ESTABLISHMENT.................................................................................................................................419 Question Question Question Question Armed Forces Demobilization...............................................................................................................................................421 Question LEND-LEASE ...............................................................................................................................................422 Question Question Question Question Question Government Business Precedence .....................................................................................................................................................423 Superannuation Bill 1946 Second Reading..............................................................................................................................................432 Income Tax (War-time Arrangements) Bill 1946 Second Reading..............................................................................................................................................433 Entertainments Tax Assessment&#34; Bill 1946 Second Reading..............................................................................................................................................434 Income Tax Assessment Bill 1946 Second Reading..............................................................................................................................................434 War-time (Company) Tax Assessment Bill 1946 Second Reading..............................................................................................................................................437 Entertainments Tax Bill 1946 ...............................................................................................................................437 In TernA Tional Affairs Foreign Affairs Missions Overseas Ministerial Statement, 13th March, 1940 ...........................................437 Papers....................................................................................................................................................................462 Answers To Questions Public Service : Dismissal of Temporary Clerks; Employment of Ex-servicemen ; Furlough .......................462 Rifle Clubs .....................................................................................................................................................463 Armed Forces: Interim Army Establishment; Evacuation of Lae Area ..........................................................463 Petrol..............................................................................................................................................................464 Food Ships for Indonesia................................................................................................................................464 Tractor. Parts..................................................................................................................................................464 Stevedoring Industry ......................................................................................................................................464 War, Service Homes.......................................................................................................................................464 Commonwealth , Disposals Commission : Position of Mr H. F. Richardson ...............................................466 Minister and Treasurer) I lay on the table the following paper:. and moveadjourned. Minister and Treasurer) -by leaveLast week, the honourable members for Reid( Mr Morgan), Parramatta ( Sir Frederick' Stewart) and Boothby( Mr. Sheehy) asked questions in regard to the use of war gratuities for the erection and purcliase of homes. 1945, provides for the transfer of a war gratuity credit to the War Service Homes Commissioner or any other authority towards the cost of the erection or purchase of a dwelling-house for an ex-member of the forces. The implementation of this sectionhas been exhaustively considered by a committee representative of the Treasury and the War Service Homos Commission. The committee has made recommeudations, which are briefly summarized thusHouse of Representatives. Wednesday, SO March, 1946. took the chair at' 3 .p.m., and read prayers. WAR AND INTERNEES. "" YOIZBXI "" : REPOBT OF MB . JUSTICE -SIMPSON AND BKIOADIEU F. G. Conditions on Japanese Destroyer Voiml-iReport by Mr Justice Simpson Mid Brigadier F. D. Galleghan of their investigations. That the paper be printed. WAR GRATUITY. USE FOB PUBCHASE OF A HOME. Section -22 of the War Gratuity Act (1) For the purposes of section 22, the prescribed authority should be the war gratuity boards'as defined in the War Gratuity Regulations ; (2) "" Any other ' authority "" within the meaning of section 22 should be limited to the following:-(i ) Commonwealth instrumentality; (ii) State instrumentality; ( i i i ) Local government authority; (iv) bank authorized under the' Banking Act to carry on banking business, in Australia; (v)",7,Aliens Deportation Act No 29 Of 1946
1,Mr Speaker (Hon. J. S. Eosevear),,12,Galleghan
2,Mr Chotiey (Macquarie,Prime,12,Galleghan
3,Debate (On Motion By Mr Menzies),,12,Galleghan
4,Mr Chifiey (Macquarie,"Prim elife insurancecompany; (vi) friendly society; (vii) building society registered under a law of a State; (viii) 'co-operative housing society uuder thc law of the State of Victoria. (3) Xeither private mortgagees nor financing companies, nor building approved; (4) Money advanced by an -approved .authority shall be made available bona-fide for the erection or purchase of a dwelling-house; (5) A life insurance company shall not require a member to take out any policy as a condition of accepting transfer of credit; (6) A formal notification of approval should be issued to each of the lending authorities approved; (7) The dwelling-house shall be used as a home for the memher and hi; dependants; (8) The ownership of another hoiun should not be a bar to the purchase of a new one; (9) The rate of interest which may he charged under uny mortgage or contract of sale should be limited to a maximum of 4$ per cent, per annum; (10) Thc member way use bis war gratuity credit to reduce an existing mortgage on a houso purchased some years ago -and used by him as a home; (11) Thc member shall receive, to the extent of the present value of the (jratuity transferred, a full reduction on the outstanding liability for capital and interest; (12) In view of the difficulties associated with thc transfer of war gratuity credits and the advantages to the member to be gained by cash payments, a regulation sliould be issued under section 21 of the War Gratuity Act permitting cash payment to bo mads to the lending authority where the war gratuity credit has been transferred to that authority under section 22. The War Gratuity Board wou'd then be able to arrange for immediate Ifr. Chiflev. -payment of the transferred credit so that the member will obtain an immediate reduction of his liability by the face value of the gratuity. Thc Government accepts these recommendations, and a regulation will be promulgated to permit war gratuity boards companies should be to authorize thc payment of cash for a transferred war gratuity credit. for the Army say when the public will 1 be acquainted with the facts elicited at the Darwin Military Court trials of Japanese war criminals, as promised by the President of the Court, so that public feeling concerning the outrageous decisions of the court may be allayed as quickly as possible? In view of tbe resentment aroused in Australia, will the findings of the court be considered by the Governmer.t? evidence submitted to thc court will be made uvailable to the public. So' far, I have not received any report on the subject apart from what I have read in the newspapers. Last night's Melbourne Herald contains a statement by Lieutenant-Colonel Arnold Brown, D.S.O., M.O., OBE., President of the Darwin Military Court, in which he replied to protests in the following terms"" This military court is a legally constituted body appointed for the sole purpose of trying the Japanese accused on the evidence before it nnd that has been done"", he said. ""Is it suggested that a public 2.000 miles away has heard every word und knows all circumstances!' This court will not in any circumrtancus he stampeded Into wrong action by pul>liv opiniun "". Colonel Hrown, who has been mentioned in despatches five times in two wave, is a grazier from Cooimbaiubran, New South Wales. I shall see whether it is possible lo obtain information whicli would enable me to comply with the honorable member's request, but I point out that the court is a legally constituted tribunal and that it is not the policy of the Government to interfere with the work of the trusted officers who have been appointed to conduct these {rials.",12,Galleghan
5,Mr Conelan,Can the Minister,13,Japanese Wae Criminals Darwin Totals
6,Mr Forde,"I cannot say when thethe Army ascertain whether or not written statements hy former prisoners of the Japanese were rejected as evidence, and former prisoners who wished to give evidence were not offered transport to Darwin? If so, will the right honorahle gentleman ensure that tortured prisoners who are still alive will be given that tyres and tubes are not available in the opportunity to go to Darwin, so that they may testify at the trials? Will the right honourable gentleman also order a re-trial, so that the punishment may fit the crime instead of being no more than a commanding officer would pronounce in respect of a' serviceman who had been absent without leave for seven days? the accusations which the honourable member has made against the impartiality, of trusted Army officers who have been legally appointed to act as a tribunal to try these war criminals. not be placed on my question. The right honourable gentleman should not twist what I said. gentleman to state where he obtained his information, and whether he will make it available to me. gentleman is up to date in his office, he must have read the reference to the matter in the press. able gentleman, having asked a question, is not entitled to answer it himself. accusations in the press. right honourable gentleman did so. this afternoon the only reference that I have read. in the statement which the right honourable gentleman read, but he did not continue the quotation until he had reached them. lished in the Melbourne Herald. If the honourable member will give me particulars of the accusations, I shall see whether I can obtain the information that he seeks. representing the Minister for Supply and Shipping seen an advertisement by the Gommonwealth Disposals Commission in Western Australian newspapers to the effect that tyres and tubes are now available to fit Army vehicles. Is he aware Western Australia, and that many farmers in that State have had applications for them with the authorities for several months? Will he see that a fair allocation of tyres and tubes is made to Western Australia, and that goods to meet that allocation are de=patched to that State without further delay? advertisement to which the honourable member has referred, but I shall draw the attention of my colleague, the Minister for Supply and Shipping, to his question with a view to having any anomaly rectified. ter say whether efforts have recently been made to resuscitate the Australian Overseas Transport Association-generall y referred to as A.O.T.A -and can he say whether or not any of his ministerial colleagues have discussed its re-establishment with any of the interested parties, and, if so, with whom? Will the right honourable gentleman indicate his attitude towards the revival of this association? arrangements having been made to resuscitate the body mentioned by the honourable member, nor am I aware of any discussions between representatives of interested parties and the Government. I shall discuss the matter with the Minister for Supply and Shipping and if he has any information on the subject. I shall pass it on bo the honourable member. publication known as the Federal Guide has not been revised since 1944, will the Minister for Information have the book brought up to date?",13,Japanese Wae Criminals Darwin Totals
7,Mr White,Will the Minister for,14,Federal Guide
8,Mr Eorde,I have no knowledge of,14,Federal Guide
9,Mr White,That interpretation can,14,Federal Guide
