speakerGroups,speaker,theText,pageNumbers,title
0,L^Ottse Of,"Kcpvesrntaftbes . Wednesday, 8 July, 1903. p.m., and read prayers. Report (No. i ) presented by Sir JOHN NEW SOUTH WALES ELECTORAL from the Minister for Home Affairs when he expects to receive the further report of Mr Houston upon the New South Wales electoral divisions 1",12,Setup
1,Mr Speaker Took The Chair At 2.30,,12,Divisions
2,Mr Joseph Cook,"I wish to knowSir WILLIAM LYNE officially that Mr Houston is at tlie present time considering .the objections which have been raised to the proposed divisions as submitted to the public, and I presume that, as soon as those objections have been dealt with, he will forward the divisions which he proposes to recommend to this House. . idea when they will be ready 1 Sir WILLIAM LYNE Sir LANGDONBONYTHON to ask the Prime Minister a question withsimilarly employed in the Sydney office ? out notice, in reference to a cablegram W ill he inquire why such discrimination has which appeared in the press on Monday last. The cablegram to which I refer reads as follows :The War-office, replying to representations by the Australasian Chamber of Commerce iu London, states that the distance botwecn Australia nud Great Britain precludes Australia from being regarded as a source of supply of horses for the army. It adds that the Government has been invited to form remount-breeding establishmentsjn Australia. Can the Prime Minister furnish the House with any information upon the subject 1 quite sure that I saw the telegram referred to, but I know that the distance of Australia from England makes it difficult to obtain remounts here for the use of the British Army in the United Kingdom. The British Government was invited by me, on behalf of this Government, to establish remount stations in Australia, but the representations which I made on the subject have not been favourably considered. That is the only information of which I am at present in possession. Sir WILLIAM LYNE laid on the ferred to. tablePublic Service Act-Amended regulations (146 and has ascertained tliat there is no truth in the and 155). Minister for Trade and Customsi f the Government have arrived at any decision us to the policy to be pursued in connection with the case of a man named Tingey, who was convicted of an offence against the General) I moveCustoms law, in regard to which the PrimeI know unMinister stated that the fine imposed would be remitted, while the Minister representing the Minister for Trade and Customs said that it would not be remitted 1 was that which it was indicated by the Prime Minister would be pursued. representing the Postmaster-General aware I have not. that, whereas the officials in the Brisbane Post-office have been paid overtime for the sorting of the English mails, no overtime I desire has been paid during the year to officials been model Sir PHILIPFYSH I shall be glad to make due inquiry. senting the Postmaster-General, upon notice1. Whether the Postmaster-General's attention / has been called to the following paragraph which appeared in the Australasian Typographical Journal of 19th June, 1903 :""Do the Federal labour members know this: Every telephone message during the currency of the railway strike sent by Secretary Scorer from the office in the district in which he lives was first forwarded to the private residence of .o high official in the Postal Department. The latter is a Federal Department. Had the State Cabinet any right to censor telephone, telegraphic, or written messages through a sympathetic official ?"" 2. Can the PostmaBter-General say whether there isr any truth in such statements; and, if unable to Bay, will he cause inquiries to be made? the honourable member's questions are as follow :1. The attention of the Postmaster-General has not previously been called to the paragraph re2. The Postmaster-General has made inquiries, statements. SENA TE ELECTIONS BILL . I wish to know from the Bil l read a third time. That the Bill be now read a third time.",12,Divisions
3,Mr Josbpii Cook,Has,13,Judiciary Bill Thihd Reading
4,' Sir Edmund Barton,I am not,13,Judiciary Bill Thihd Reading
5,Mr Reid,,13,Judiciary Bill Thihd Reading
6,Mr Kingston,The course pursued,13,Judiciary Bill Thihd Reading
7,The Minister Any Mr Joseph Cook,I s the Minister,13,Judiciary Bill Thihd Reading
8,Mr Spence Asked The Minister Repre,,13,Judiciary Bill Thihd Reading
9,Sir Philip Fysh,The answers to,13,Judiciary Bill Thihd Reading
10,Mr Deakin (Ballarat,"AttorneyI n view of tlie importance of this Bill, and of the amendments made in it, and because of the misconceptions which apparently still exist in regard to its provisions, I ask the attention of honourable members for a few minutes, while I endeavour to put plainly before .them the effect of the present measure. As honourable members are aware, it was materially altered in Committee, and consequently much of what was said in regard to it by the Prime Minister and myself, both last year and during the second-reading debate, is now inapplicable, and likety to mislead those who depend upon the statements then made. The measure, as amended, complies with the mandate of the Constitution, and will, I think, prove of great value, but in my judgment it would have possessed much greater value if honourable members had seen fit to agree to it as originally introduced. It was, however, caught in the rush for retrenchment, which, to my thinking, though reasonable in many of its objects, was in this case misdirected. I do not find much ground for surprise at the misconceptions which have clustered round the measure. The feature which has presented itself to all its critics is the proposition for the establishment of a High Court. To the average man a court is a place to which he resorts unwillingly, with no anticipation of profit, and, at the best, with only a hope of securing what he deems to be his rights, by a process sometimes prolonged and generally costly. The proposal to create another cou rt, therefore, was one which those who regarded the matter only in the light of their private interests and personal experiences might well hesitate to agree to. So far as I can judge^ the measure has been criticised only in that light. The proposal which has been kept under the public gaze is its effect in regard to private suits. MrA . McLEAN any need for the creation of a High Court. is no need for a High Court has arisen wholly outside, and almost wholly inside, this Chamber, from the fact that public attention has been confined to what I may term the private side of the measure-it s operation in private suits. Therefore all I could do was to endeavour to recommend it by now making a last effort to inform the public that this Bill will not be fully understood if its provisions are regarded ney-General mean by the curtailment of only from the stand-point of the casual the Constitution ? litigant. The Government did not desire to interfere with him. We wished neither to throw further obstacles in his path, nor to multiply the occasions upon which he would have to appear before any courts. But apparently the proposal to create a new court has appeared to the people merelj' as an additional burden to be borne by those seeking to enforce their legal, rights. those who objected to the Bill is a possible litigant. sible litigants may be small, but the prospect of additional litigation was so uninviting that, from the first, the Bil l had to encounter strong opposition. W h a t I wish to point out is that although one of the chief purposes of the courts is to,, as far as possible, secure justice between citizens, and determine disputes, their functions by no means stop there. Although, under our system, suits are conducted practically at the cost of those engaged in them, except so far as the public contribute to the expense by maintaining the courts, and although the attention of the courts is chiefly directed to the decision of private suits, many questions directly affecting important public interests arise out of suchlitigation. It is partly because of this that the country maintains the courts, although it might be compelled to do so even if the}""only settled private contentions. Therefore,, the courts have to be considered, not only in their relation to private suits, but in connection with their public functions. These have a far-reaching effect upon the public well-being. It is because of the publicfunctions which the High Court would be called upon to discharge that the Bill was introduced at the present time. It was not brought in simply to provide another court And the absence of of appeal, to establish a final, or if notfinal, an Australian court of appeal which The opinion that there has long been desired in the States, but because the litigation which takes place under and about our Constitution must lead to its authoritative determination, and to either the development or to the curtailment of its purposes. The public functions of the High Court have been left out of consideration in the debates which have taken place in this House and outside. MrA . McLEAN -What does the Attor-",13,Judiciary Bill Thihd Reading
11,Mr Deakin,,14,Judiciary Bill Thihd Reading
12,Mr Glynn,Not one person in ten of,14,Judiciary Bill Thihd Reading
13,Mr Deakin,"The number of posparticular powers given to the Commonwealbh have to be applied to the exact circumstances of each case as it arises, and the application may-judgin g from the standpoint of the man in the street-be either of a resbricbive or an expansive character. Of course, an interpretation, when given, is neither expansive nor restrictive, ib is simply Authoritative j but it may so appear to those who have read the Constitution in a cursory fashion, or in the way bhab a newspaper reader reads a leading article Ib is in bhe incidental decisions of the court, particularly in regard to bhe interpretation of the Constitution, thab bhe importance of bhis Bill lies. putting aside bhe Consbibubion for bhe moment;-the Government would have been justified Parliament this session. But for this consideration we should not have been justified in incurring the expense. When, therefore, bhe public functions of the -court have been wholly disregarded and set aside, it becomes necessary bo remind the public once more that the High Court has high duties to the whole community. borney-General make his sbatement a libble more concrete 1 A t present ib is so vague. would direct the attention of the honourable member to the fact, with which' he is no doubb familiar, albhough some of our cousbibuents may nob be equally well acquainted wibh ib, bhab bhe development of English political liberties was largely assured, especially during the time of the Stuarts, by the law courts. Hampden was engaged for the 20s. of ship money was, in the eyes of most people at the time, only an ordinary action at law, but it marked one of the crises in English history. The judgment then given formed one of the foundations of our liberties. a new court in. order to try bhe issue. no federal necessity. possible to call to mind a series of cases in bhe history of the old country which have marked burning poinbs in bhe developmenb of bhe British Consbibubion. Thab is, an unwritten determined from bime bo bime largely by the judgments of the courts. Dicey, in his Law of the W h a t I mean is, that the 5th edition, page 32, calls attention to this commonplace of constibutional law, but it is a commonplace which may be nob inappropriately quoted bo-day. He points out a series of cases associated with the names of John Wilkes and Charles Bradlaugh, in the course of which many of the most important definitions relating to political liberties we possess were given. He goes on bo poinb oub a number of questions such as bhose relating to the right of public meeting, the true definition of unlawful assembly, the question as to how far citizens lawfully assembled may assert their right of meeting by the use of force, and the limits within which the Constitution For thab, if for no other-reasonrecognises the right of self-defence. He saysin pressing this B ill upon These are questions, some of which have been raised, and all of which may any day be raised, before the courts. They are inquiries which touch the very root of oiy public law. To find the brue reply to them is a matter of importance to every citizen. There are a few sentences following that which I wish particularly to read. He proceedsThe fact, however, that the provisions of this law are often embodied in cases which have gained notoriety, and excite keen feelings of political partisanship, may foster a serious misconception. Unintelligent students may infer that the law of I shall try bo do so. I the Constitution is to be gathered only from famous judgments which embalm the results of grand constitutional or political conflicts. This is not so. Scores of unnoticed cases, such as the Partement Beige, or Thomas v. The Quern, touch upon or decide principles of constitutional law. Indeed, every action against a constable or collector of revenue enforces the greatest of all such principles, namely, that obedience to administrative orders is no defence to an action or prosecuThe action in which John tion for acts done in excess of legal authority. He admits that there are scores of unnoticed cases which have played an imporbanb parb in bhe definition of the unwritben Consbibubion of England. lems pressing for decision now t cloud of them, and that the honourable ; because bhere was member knows of them. The British ConIt would be easily stitution differs from our own in character and essence, so far as an unwritben Consbibubion differs from a written Constitution; but honourable members have only bo glance for an instant ab bhe law reports of the Constibubion which has been United Stabes of America bo see thab, in the definition of bhe written Constitution of Professor that country, the law courts have played Constitution, so important a part that it would be possible",14,Judiciary Bill Thihd Reading
14,Mr Deakin,,15,Judiciary Bill Thihd Reading
15,Mr Joseph Cook,Could nob bhe Ab,15,Judiciary Bill Thihd Reading
16,Mr Deakin,,15,Judiciary Bill Thihd Reading
17,Mr Higgins,Bub bhey did nob appoinb,15,Judiciary Bill Thihd Reading
18,Mr Deakin,No,15,Judiciary Bill Thihd Reading
