speakerGroups,speaker,theText,pageNumbers,title
0,"Member For Moreton First To Withdraw The Words That He Has Used. Terms 1 Used Are Unparliamentary, And Therefore I Withdraw Them; But I Ask Again That The Minister Be Required To Withdraw His Offensive And Dishonest Re","marks. ber is not in order in attributing dishonesty to the Minister, and I ask him to definitely withdraw his implication of dishonesty. Chair, I do so, but the Minister knows what I still think. ister to withdraw the remark which gave offence to the honourable member for Moreton. to the Chair; but the honourable member for Moreton knows what I think. Of course, the growing of cotton is confined almost solely to Queensland, although it can be produced iu other States. There are great possibilities of its growth in Western Australia and in the Northern Territory. A certain quantity has been produced in New South Wales, but the manufacturing processes are confined almost solely to New South Wales and Victoria. I sincerely hope that before long Queensland will' be spinning its cotton yarns and weaving its cotton goods. In 1925 the Queensland Government asked the Commonwealth Government to take over the whole of the work of assisting the industry. The State Government was not anxious to desert the growers, but. it realized that the industry was one of national importance. was made for a bounty of 2d. per lb., the matter was investigated by the Tariff Board shortly after 11th January, 1926, and the board recommended the payment 1 of 2d. per lb. for six years, the rate to diminish by i d . per lb. annually to Id. in the tenth year, after which the bounty would cease. The board also recommended that a bounty be provided on cotton yarn manufactured in Australia, provided'tha* at least 50 per cent, of Australian cotton was used. I strongly urged at the time that the board's recommendation for the payment of 2d. per lb. in bounty should be adopted, but the Government would not agree to that; it decided co pay l£d. per lb. At that time the industry was in its initial stages. A great deal of developmental work was proceeding, and many farmers who used land for grazing and agricultural purposes cleared additional areas for the purpose of growing cotton. They had to fence properties and buy farming implements, aud the extra i d . per lb. recommended by the board at that time would have given a great stimulus to the industry. Had that recommendation been adopted, the industry would have been a much more important one than it is to-day. The Cotton Bounty Act, 1926, passed by the late Government, provided for five years, n? from 16th August, 1926, (a) a bounty of l i d . per lb. on high-grade seed cotton, or about 99 per cent, of the average cro.p. and f d . per lb. on low-grade seed cotton, -the balance of the crop; and (&) a bounty of one-third penny per lb. per count on cotton yarn, provided the yarn manufacturers used at least 50 per cent, of lint made from Australian seed cotton. This act appropriated £120,000 per annum for seed cotton, and £60,000 per annum for cotton yarn, making a total of £900,000 for the five years. Since 1926-27, £169,508 has been paid in bounty on seed cotton, and £115,846 on cotton yarn. All that money went to 'New South Wales and Victorian manufacturers. Unfortunately, tbe late Government failed to give the necessary tariff protection to the cotton yarn manufacturers, and to the growers of seed cotton in some respects. There was no great, expansion in the production of either seecl cotton or. cotton yarn. The policy was When a request restricted to one side of the industry, instead of being comprehensive. The yarn manufacturers found that they had to, compete with the importations from cheap labour countries. They were not able to continue the purchase of the whole of their lint from Queensland, because they could not sell their yarns in competition with other countries. In one year they bought 4,600 bales, and they used only 1,200. The present Government has given consideration to the protection and development of the secondary side of the",20,Setup
1,Mr Speakee,I ask the honourable,20,Setup
2,Mr Fbajvcis,I am aware that the,20,Setup
3,Mr Speaker,The honourable mem,20,Setup
4,Mr Francis,Out of deference to the,20,Setup
5,Mr Speakee,I now ask the Min,20,Setup
6,Mr Eorde,"1 do so out of deferenceindustry as well as to tlie cotton growing. The production figures for seed cotton facturers undertake that they, would not from 1920 are as follow:Production. said that there would be no increase in Yunr. Ib. 1920-21 11)21-22 1922-23 1923-24 1924-2ii 1925-20 19211-27 1927-23 1928-29 The industry has not extended as it should have done, because the growers were forced to sell on the Liverpool market instead of being able to secure a local Japan and England for the yarn they market. I am pleased to be able to say that the policy enunciated by the present Government in regard to the industry has that was being experienced in regard to met with the general approval of cotton growers and manufacturers. 22nd November, 1929, within a month of the present Government taking office, a tariff schedule was tabled in this House, which gave those engaged in the Australian cotton industry all the protection as satisfactory. It was generally agreed that they had requested. The following cotton items were included in the schedule:Piece goods. Piece goods (knitted). Blouses. Coats. Costumes, dresses or robes. Knitted apparel. Socks. Stockings. Towels. Waddings and cotton wool. Cotton yarn. Haw cotton (including linters). Edible oils. The adequate protection of these goods now enunciating. This bill provides for was necessary to enable the Australian the repeal of the present Cotton Bounty cotton industry to be developed. Act; as recommended by the Tariff Board, That was the first step taken by the Goand for substituting for the existing rates vernment to give effect to its election of bounty the following rates:promise that it would effectively protect the primary and secondary branches of this industry. It has already been proved beyond doubt that this protection Year will cause a steady increase in the manuYear ended 30.9.1934 facture of cotton products in Australia. Year ended 30.9.1935 A demand for Australian seed cotton and Year ended 30.9.1930 cotton yarn must lead to the development After 30.9.1936 of the industry and the increasing of employment. Mr Forde,. raise their prices to the spinners? price, and I have yet to learn that there 922,778 .. 3,878,225 has been an increase. 15,115,453 advanced. .. 9,007,022 7,009,312 price-list, lately, and found no variations .. 12,218,030 in it. increased their prices. weavers are getting effective protection, and I do not think that they should go to require. In order to overcome the trouble the supply of yarn, I convened a conference in Sydney of representatives On the of the Australian spinners, knitters, and weavers, and an amicable agreement was reached for the supply of yarn. Certain concessions were made to the knitters which were regarded that it was a fair thing to give preference to Australian-manufactured yarn in the future, and I hope that there will be no more complaints in that regard. Some weeks ago I convened a conference of representatives of the Commonwealth and Queensland Governments, and the cotton spinners and growers, at Canberra, to consider the cotton policy of the Government. The whole subject was exhaustively discussed, and eventually an agreement was reached which was acceptable to all concerned. That agreement was in the terms of the policy that I am Seed Cotton Cotton Yarn Ponce per lb. Pence par count per lb. Until 30.9.1932 (as at present) .. lid. e-18ths. ended 30.9.1.933 lid. 5-18ths. Id. 4-lSths. id. 3-18ths. ia. 2-18ths. mi NilI f these proposals are accepted the present cotton bounty will continue for",20,Setup
7,Mr Crouch,Did not the yarn manu,21,Setup
8,Mr Forde,The manufacturers,21,Setup
9,".. 11,373,950",Mr CBOUCH -Tb e prices have been,21,Setup
