speakerGroups,speaker,theText,pageNumbers,title
0,"Jlfouse Of Kepresnuatibrs. Thursday, Is May, 1915. P.m., And Read Prayers. Minister Of Defence Aware That A Report Has Been Published In The Press To The Effect That The British Government Wishes' To","obtain the services of Australian artisans for the manufacture of munitions of war? Several honourable members have received letters on the subject, and I should like to know whether the newspaper statement iscorrect, and, if so, what are the intentions of the Government in regard to the matter. ment on the subject in the press, and the Department has been inundated with letters asking whether artisans or other workers are required by the . Imperial authorities for the manufacture of munitions of war. We have sent two cablegrams to the Imperial authorities asking if they need Australian artisans, but have not yet been given a reply, and, therefore, I cannot answer the honourable member's question. seen the press report of the proceedings at a dinner in London tendered by the I m perial Parliamentary Association to an. ex-Prime Minister of Australia, Mr J. G. Watson? According to that report, Mr Watson stated that he hoped that overseas representatives would have a voice before the conditions of peace were arranged. He maintained that the expression of their opinions would be of assistance to the Imperial Government Prime Ministeri f those are the views of his Government? of the proceedings referred to. As I haveOF WAR. I ask the",4,Setup
1,Mr Speaker Took The Chair At 2.30,,4,Conditions Of Peace Overseas Representation
2,Mr Oharlton,I s the Assistant.,4,Conditions Of Peace Overseas Representation
3,Mr Jensen,I have seen a state,4,Conditions Of Peace Overseas Representation
4,Mr West,Has the Prime Minister,4,Conditions Of Peace Overseas Representation
5,Mr Fisher,"I saw a cabled reportsaid previously, this Government has no other policy in regard to the war than to abide by what the Imperial Government Lhinks necessary, but we desire to be heard with other Dominions before the peace .arrangements are finally settled. The following papers were presented:Inter-State Commission Actlater-State Commission-Tariff Investigation-Appendice s to Reports: Statistical and other information, and EvidenceCotton growing. Motor Cycles and Cycle Parts. Soap ana Soap-making Materials. Spirits for Manufacturing purposes; Sulphuric Ether; Perfumes, Medicines. &0. Spirits, Potnblo. Wire Nails and Barbed Wire. Wool Tops, Woollen Yarn, and Machinery for the Manufacture of Tops and Textiles Generally. Ordered to be printed. tion of which I have given notice, I ask the Minister of Trade and Customsi f he w ill take steps to prevent the export of meat from Australia unless the consumers doing everything possible to comply with here are safeguarded f r om being charged the honourable member's request. oppressively high prices owing to the scarcan give only the information we receive, city of supplies! It has been publicly and if at the other end f u l l particulars stated by MrW . C. Angliss that there are are not afforded, we cannot supply them 400,000 carcasses of frozen mutton and hers. lamb in the cool stores ready for export. informed me this morning that he desired further information, and I have a number of sick men at Broa'dmeadowB been supplied with the following details camp who are far from home and friends, regarding the beef, mutton, and lamb in would the Minister sanction the forstore in tbe various States. It is as f o l 'mation of some body such as a Mothers' lows:Beef. Qrs. N.S.W. .. 17,132 Vio. Qld. S.A. Totals 241,390 I understand that the bulk of this meat is men who are sick. the property of the. Imperial Government, which arranged with the Statesf o r them, sistant Minister of Defence have into purchase and ship a certain quantity. quiries made as to how many siek men I have been informed by Mr Angliss that, there are at Broadmeadows, and the -so f a r as Victoria is concerned, the connature of the sickness,, and, if necessary, tract terminates at the end of this month. If this Government prohibited the export of meat, it could not compel the owners to place 1 lb. of meat on the market here. The owners would still be able to keep as much as they liked in the cool chamber. We have no power to compel them to put meat into consumption. --CASUALTY LISTS : SICKMEN : LIVERPOOL CAMP : CLOTHING FACTORIES. formation be given in the casualty lists than appears in some of them? A great number of the lists do not contain more than the names by which to identify various men, and, as the names are very often similar, it is very difficult to tell exactly to whom thoy refer. Wouldi t not be possible .to give sufficient information to place the identification beyond doubt? I suggest that the public should be told not only thc Australian residence of each man, but also who is his next of In lieu of thc queskin. If the suggestion I make were carried out it would relieve many persons of much anxiety. WeI can assure the House that the fullest information available ab this end Guild, in order that comforts and Mutton. Lamb. delicacies may be supplied to sufferers? 276,001 .. 117,944 ber was kind enough to bring this matter .. 47,411 188,713 .. 211,694 under my notice, and the Minister, in .. 171,696 103,260 .. 5,607 .. 5,151 13,185 .. 14,373 consultation, has informed me that he will be very pleased to co-operate with 581,159 349,618 any guild of the kind in the furtherance of the work referred to for the benefit of",4,Conditions Of Peace Overseas Representation
6,Mr Hampson,,5,Expeditionary Forces
7,Mr Tudor,The honourable member is given to the press and the public.,5,Expeditionary Forces
8,Mr Greene,Cannot further in,5,Expeditionary Forces
9,Mr Jensen,The Department is,5,Expeditionary Forces
10,Mr Fenton,Seeing that there are,5,Expeditionary Forces
11,Carcasses. Carcasses. Mr Jensen,The honourable mem,5,Expeditionary Forces
