speakerGroups,speaker,theText,pageNumbers,title
0,(First Session,"SECOND PERIOD.) An Act to provide for the Grant of Leases, Licences and Trading Rights in connection with Commonwealth Airports. An Act to grant and apply out of the Consolidated Revenue Fund a sum for the service of the year ending the thirtieth day of June, One thousand nine hundred and sixty, and to appropriate the Supplies granted by the Parliament for that year. An Act to grant and apply out of the Consolidated Revenue Fund a sum for the service of the year ending the thirtieth day of June, One thousand nine hundred and sixty, for the purposes of Additions, New Works and other Services involving Capital Expenditure and to appropriate the Supplies granted by the Parliament for that year. An Act to amend the Australian Capital Territory Representation Act 1948-1949, as amended by the Australian Capital Territory Representation Act 1959. An Act relating to the Promotion of the Sale of Canned Fruit. An Act to amend the Canned Fruits Export Control Act 1926-1956. An Actuating An Act to impose a charge upon Canning Fruit. An Act to amend the Commonwealth Employees' Compensation Act 1930-1956. An Act relating to the Liability of the Commonwealth and Commonwealth Authorities in respect of Death or Personal Injury caused by, or arising out of the use of, certain Motor Vehicles. An Act relating to Duties of Customs. An Act relating to Duties of Customs. An Act relating to Duties of Customs. An Act to provide for the Validation of Collections of Duties of Customs under Customs Tariff Proposals. An Act relating to Retirement Benefits for Members of the Defence Forces of the Commonwealth. An Act relating to Duties of Excise. An Act relating to Duties of Excise. An Act to provide for the Validation of Collections of Duties of Excise under Excise Tariff Proposals. An Act to amend the Export Payments Insurance Corporation Act 1956, as amended by the Export Payments Insurance Corporation Act 1959. An Act to amend the Law relating to Income Tax. An Act to amend the Law relating to Income Tax. An Act to impose upon Incomes a Tax by the name of Income Tax and Social Services Contribution. An Act to amend the Income Tax and Social Services Contribution Act 1959. An Act to impose Income Tax and Social Services Contribution upon certain Dividends derived by Non-residents. to the Payment and Collection of the Charge imposed by the Canning-fruit Charge Act An Act to amend the Income Tax (International Agreements) Act 1953-1958. An Act to approve Acceptance by Australia of the International Wheat Agreement, 1959, and for other purposes. LIFE INSURANCE ACT 1959 (ACT No. 93 OF 1959)An Act to amend the Life Insurance Act 1945-1958. LOAN ACT 1959 (ACT NO. 100 OF 1959)An Act to Authorize the Raising and Expending of a certain Sum of Money for Defence Purposes. LOAN (HOUSING) ACT 1959 (ACT No. 75 OF 1959)An Act to authorize the Raising and Expending of Moneys for the purposes of Housing. LOAN (SHORT-TERM BORROWINGS) ACT 1959 (ACT NO. 61 OF 1959)An Act to Authorize the Borrowing of Money by the Commonwealth for Short Periods and the Expending of the Money so borrowed. LOAN (WAR SERVICE LAND SETTLEMENT) ACT 1959 (ACT NO . 74 OF 1959VAn Act to approve the Borrowing of Moneys for a Defence Purpose, namely Financial Assistance to the States in connection with War Service Land Settlement, and to authorize the Expending of those Moneys. An Act to amend the Loans Securities Act 1919-1956. An Act relating to Marriage and to Divorce and Matrimonial Causes and, in relation thereto, Parental Rights and the Custody and Guardianship of Infants. An Act to amend the National Health Act 1953-1958. An Act to amend the Nationality and Citizenship Act 1948-1958. An Act to Encourage the Search for Petroleum in Australia by Subsidizing Stratigraphic Drilling and certain other Operations. POST AND TELEGRAPH RATES ACT 1959 (ACT No. 56 OF 1959VAn Act to amend the Post and Telegraph Rates Act 1902-1956. An Act to amend the Rayon Yarn Bounty Act 1954-1956, as amended by the Rayon Yarn Bounty Act 1959. An Act to amend the Repatriation Act 1920-1958. An Act relating to the Classification of certain Motor Vehicles for the purposes of Sales Tax. An Act to amend the Science and Industry Research Act 1949. An Act to amend the Seamen's Compensation Act 1911-1954. An Act to amend the Seamen's War Pensions and Allowances Act 194U-iy58. SEAT OF GOVERNMENT (ADMINISTRATION) A CT 1959 (ACT NO . 90 OF 1959)An Act to amend the Seat of Government (Administration) Act 191U-1S53. An Act to amend the Social Services Act 1947-1958. An Act to grant Financial Assistance to the States. ST A X AX&G An Act relating to Superannuation. An Act to amend the Taxation Administration Act 195J-1!0'. AnEvidence Act to amend the Therapeutic Bill 1959. NO . OF THE 73 OF SESSION. 1959)Initiated inSubstances the HouseAct 1953. of Representatives. Read a first time. Question Question Question Question LAOS ...........................................................................................................................................................1114 Question Question Question Question Question Question Question Question Question Question WOOL .........................................................................................................................................................1117 Question Question Question Question Question Question Question Question LAOS ...........................................................................................................................................................1121 Repatriation Bill 1959.........................................................................................................................................1129 Seamen&#39;s War Pensions And Allowances Bill 1959 ..................................................................................1129 Post And Telegraph Rates Bill 1959 Second Reading............................................................................................................................................1129 Third Reading ..............................................................................................................................................1168 Australian Capital Territory Committee..............................................................................................................1168 Personal Explanation...........................................................................................................................................1168 Social Services Bill 1959 Second Reading............................................................................................................................................1168 Adjournment Import Licensing-Public Service: Postal Department Publication for Teenagers Political Parties.........1195 House and Garden, Country, Building and Decorating Materials, Outdoors, Wheels. Seacraft, Sports Car World, Flair, Bride and Sport..........................................................................................................................................1202 Answers To Questions Repatriation General Hospital, Concord.......................................................................................................1205 Thursday, 17th September, 1959. took the chair at 10.30 a.m., and read prayers. Trade whether it is a fact that, since the introduction of import licensing, import licences have been issued to applicants who have not previously been engaged in the business of importing and that in some instances licences have been issued by ministerial direction and on a number of occasions against departmental advice. Will the Minister have a statement prepared giving the details of such cases and stating the reason in each instance for the departure from the normal practice? second part of the question first, I say that whether they had further matters for disno licences have been issued by ministerial direction since I have been administering import licensing. As to the first part of the question-whethe r licences have been issued to people who have not previously been importers-in the administrative category it would be normal to issue a licence to a manufacturer who required components or raw materials. I have no doubt that that has been done many times but not where there are regular importers of the particular requirements of the manufacturer, importers from whom he could obtain his requirements. I think there dent of the guild, explained the proposals may have been some cases-non e that I can call to mind-of licences issued to people who previously had not been in the importing business, but none of these was issued by discussion to which I have referred, took ministerial direction. I will have inquiries made and then I will make a clear statement on the matter. able to inform the House what arrangealmost immediately after the Treasurer's ments he is making with pharmaceutical chemists with regard to the proposed charge of 5s. for pharmaceutical benefit prescriptions? What steps is the Minister taking to inform the chemists of the Goto the Minister for Social Services by vernments proposals? honourable member will recall that tbe Treasurer, in his Budget speech, outlined certain proposals and also announced that discussions would take place between myself and the interested parties-the pharmaceutical chemists, the benefit organizations and so on. These discussions are at present taking place. There is an agreement between the Government and the pharmaceutical chemists as to the price the Government will pay for pharmaceutical benefits and this is subject to review and negotiation from time to time. I have recently met representatives of the Pharmaceutical Guild but this question of the price of pharmaceutical benefits was not discussed .at that meeting. The principal matter for discussion at the meeting was the proposed 5s. fee and the method of applying it. The guild submitted certain proposals which we discussed, and tentative agreement was reached between us. I asked the representatives of the guild cussion at the meeting and they replied, "" Not at this stage"". However, at the guild's request I agreed to further negotiations taking place with regard to the pricing arrangements. In fact, since the meeting I have written to the federal president of the guild urging that these further discussions should take place without delay. I may inform the honourable gentleman that within, I think, four days of the Treasurer's announcement I met the presito him in brief and arranged for a full scale discussion with members of the guild executive. That discussion, which is the place a very short time later. It is perfectly plain, therefore, that almost as soon as the Treasurer made his announcement I approached the Pharmaceutical Guild, explained the proposals to it and placed it in possession of the full facts. As I have said, our discussions commenced announcement. stating that five weeks ago a pensioner",6,Setup
1,Mr Speaker (Hon. John Mcleay),,10,Pensions
2,Mr Ward,I ask the Minister for,10,Pensions
3,Mr Mcewen,Dealing with the,10,Pensions
4,Mr Joske,I s the Minister for Health,10,Pensions
5,Dr. Donald Cameron,The,10,Pensions
6,Mr Minogue,"I preface my questionfrom Queensland, who was then visiting Sydney, called to see me and complained that his pension had been stopped for over two years. I wrote to the Department of Social Services on 7th August and received replies dated 18th and 26th August. I had promised that pensioner that I would do the best that I could for him. He has now returned to Queensland. IfI read to the Minister a letter able member may direct a question. He diplomatic representation in Vientiane, the must not give information. the debate on the motion to adjourn, I tried to get the call so that 1 could say something about this matter, which is one of urgency because the man has not received a pension for two years. able member may exercise his right and sentative to Saigon arrived there as recently direct his question to the Minister. He as 21st August last, but although his must not debate the matter. question to him nowI refer to your personal representations has to say. able member will direct his question or resume his seat. Is it possible for the Minister to make this action of the Egyptian Government in seizman's pension payable to him without his ing mail and other goods consigned by having to go to hospital? If you will allow persons living in Australia to people in me Minister for Social Services. always a pleasure to answer a question ter, has any satisfactory reply been received addressed to me by the honourable member and have any steps been taken to prevent for West Sydney. In this particular a similar occurrence in future? instance I should have preferred that he had asked this question of me where I would have been in a position to answer it tion was drawn to the incident and I have adequately. If the honourable member will been following it closely. I am able to see me this afternoon I shall give him an inform the House that eight bags of sea immediate answer. It is always possible mail and a crate of scientific instruments to pay social service benefits to people who were consigned from Australia to Israel. qualify for them wherever it is convenient These were off-loaded by the sea captain for the beneficiary to receive the pension. I have no doubt that arrangements along those lines can be made in this particular case. LAOS. General, who is acting Minister for External Affairs, whether he is yet in a position to make a statement to the House on the situation in Laos in general and, in capital of Laos? to obtain leave of the House to make a statement shortly with regard to Laos. As to Australian representation in Vientiane, I should say that at the time these troubles began representation in Saigon and Laos was in course of change, one officer accreditation to Laos had not been comthere took steps to obtain accommodation for a diplomatic secretary and a military attache. The diplomatic secretary is now there and the military attache is expected very shortly. Minister for External Affairs a question. Israel? If so, has any action been taken by the Australian Government to protect the Suez Canal for the transit of goods and mail? If the attention of the Egyptian",10,Pensions
7,Mr Speaker,"Order! The honorparticular, on the extent of Australian",11,Seizure Of Mail By Egyptian Government
8,Mr Minogue,"Last night, during",11,Seizure Of Mail By Egyptian Government
9,Mr Speaker,Order! The honorreturning and another going. The repre,11,Seizure Of Mail By Egyptian Government
