speakerGroups,speaker,theText,pageNumbers,title
0,"Being Long Overdue. Measure Is Framed On Right Lines, And We Ought At Least To Let The Public Servants Know Exactly What Their Position Is To Be. I Hope Thai; The Measure May Bare The Approval Of The House. New Guinea. Serious Allegation That Natives Are Being Works And Buildings Estimates Relating Flogged At Rabaul, Will The Prime Ministo The Department Of Defence. Ter Consider The Advisability Of Appointing A Oommittee Of Members Of This House The Honourable Member's Responsibilities. For The Purpose Of Thoroughly Investigat","ing the whole matter? visit Rabaul, no obstacles will be put in their way by the Government; but it is have it both ways. surely not necessary to invent for the purpose such an investigation as is sughats"" has the honourable member disgested. ' Members can go at any time missed? and make all the inquiries they desire. The Government does not admit that the son) facts are not as they have heen set out. Speaking for myself, and for myself only, many ""brass hats"" have been dismissed? administration that considers merely the ing Orders make no special provision for natives and not the white population. the asking of questions without notice, The other day, when replying to a quesand questions without notice are never tion, I said that if natives had been invited, the opportunity to put such ques'-flogged they had been flogged because tions occurs when notices of motion are they were prowling about and molesting called on, but they are supposed to deal white women. the Government to tolerate that sort of portance. If this practice of constantly thing? If it does, let it say so. I added heckling Ministers, while they are enthat those who ordered the floggings had deavouring to reply to questions without been dismissed. Government complicity in the matter. have to seriously consider the whole posiI do not propose to allow people, whether they be black or white, to prowl about, tion, since it gives rise to an irregular molesting and frightening white women. debate which is clearly opposed to all Minister for Defence aware that the disshould be allowed to give their replies missal of temporary employees in the without interruption. Defence Department has Been referred to in my electorate as ""Billy's Christmas tinuation of my reply to the questions Box,"" and can he give the House any deput by the honourable member for Bristails as to the number of men who have bane, I wish to say that, unfortunately, been dismissed, and when the notice of this .cutting down must apply to the temdismissal was given? matter of fact, I have spen some such there are no senior officers, it cannot aplying ancl venomous statement in the ply to them. It applies at present only I think that the press, but I say, advisedly, that the Prime Minister( Mr Hughes) was very strongly opposed to any of these men, especially returned soldiers, being dismissed from the Defence Department. I also was strongly opposed to the putting off of these men, but the responsibility for the dismissals must re3t upon the shoulders of those honourable members who insisted tunately these dismissals have been ap-Order! Does this House wish only with matters of urgent public imThat disposes of notice, is to he continued, the House will parliamentary procedure. If honourable , members desire information, and Ministers are willing to supply it in response to questions without notice, then, as a porary employees of the Department, and",21,Setup
1,Mr Mahony,"In view of the upon applying a ""meat-axe"" to the",21,Defence Department Dismissals
2,Mr Hughes,If members wish to plied to temporary employees.,21,Defence Department Dismissals
3,I Am Not In Favour Of That Kind Of _ Mr Speaker,Although the Stand,21,Defence Department Dismissals
4,Mr Cameron,"I s the Assistant matter of common courtesy, Ministers",21,Defence Department Dismissals
5,Sir Granville Ryrie,"As a that, as amongst the temporary employees",21,Defence Department Dismissals
6,Mr Blakeley,That is an evasion of,21,Defence Department Dismissals
7,Sir Granville Ryrie,Unfor,21,Defence Department Dismissals
8,Mr Pabkeb Moloney,You cannot,21,Defence Department Dismissals
9,Mr Blakeley,"Ho w many "" brass",21,Defence Department Dismissals
