speakerGroups,speaker,theText,pageNumbers,title
0,Question Question Question Question Question Question Question Lamb Export Trade..............................................................................................................................464 Tobacco Supplies ..................................................................................................................................................464 Question Question Question Question Question Tax,"FREE BONDS......................................................................................................................................463 Question Question Question Question Question Question Question Question Question COAL COMMISSION ..................................................................................................................................468 Question Question Question MEAT CANNING FACTORIES...................................................................................................................469 Question Question WOOL PRICES .............................................................................................................................................469 Question Question Question Question Ministers Of State Bill 1941..................................................................................................................................471 Special Adjournment Second Reading..............................................................................................................................................471 Ministers Of State Bill 1941..................................................................................................................................491 Ministerial Changes The Department of Aircraft Production ;........................................................................................................491 The Department of Transport; ........................................................................................................................491 The Department of War Organization of Industry;.........................................................................................491 The Department of Home Security; and.........................................................................................................491 The Department of External Territories..........................................................................................................491 Transport Honourable H. L. Anthony; ..........................................................................................................491 Home Security Honourable J. P. Abbott; and ................................................................................................491 Supply Bill (No. 1) 1941-42..................................................................................................................................492 Adjournment .........................................................................................................................................................504 Answers To Questions Garden Island: Employment of Returned Soldiers .........................................................................................511 Northern Territory : Employment...................................................................................................................512 Physical Training: Diploma Courses ..............................................................................................................512 Australian Aluminium Limited ......................................................................................................................512 National Oil Proprietary Limited....................................................................................................................513 Financial Assistance to Soldiers and Dependants...........................................................................................513 Woollen Yarn.................................................................................................................................................514 Bauxite...........................................................................................................................................................514 House of Representatives. Thursday, 26 June, 1941. Mr Sr-E.vKER (Hon. W. 2L Nairn) took imposes' any' additional tax or' other the chair at 10.30 a.m., and read prayers. burden """"on the lower-paid sections of tbe ter for External Affairs whether there is at present in Australia a representative of the Government of the. tJnion of Socialist .Soviet Republics, who is recognized by. the"" Government of Australia? Areany negotiations proceeding' between those'.two governments?""'If not,""will the Government consider-the wisdom-of ini-' tiating. negotiations, with a view to anunderstanding being arrived at by the"" two .'governments 1 Sir. .. FREDERICK. STEWART ' There are no representatives of the Union of. i.Socinlist -.Soviet -Republics"" in Australia, nor have there been for a'number of years.'. The-suggestion of the honourable member will be taken into consideration. ..CANBERRA ABATTOIR. . Health -pressing the P-ublicWorksCom? . mittee"". to recommend -an -'increase ' by £5,000 of the vote for the. Canberra abattoir?, The. committee: having.' odjne'.t'p"" a. decision.on the evidence placed ""before it, is it not'right and prbper that the present', position should be allowed-to stand'?' If ' the'honourable.'gentleman. intends to secure' parliamentary approval of. the.expenditure. of. an additional ' £5,000, cannot' similar rights' and privileges..bo extended, to people who are living in the' States? News travels' quickly,' because ' oiily"" ten minutes haye elapsed-since'I was. discussing this matter with the Public, Works1 Committee. The questioner has not statedthe fact correctly! I have discussed with the Public Works Committee this morn-ing a proposal, which involves a reduction by something like £10,000 or £12,000 of-' the cost of the proposal originally submitted.to the committee. It is true that the cost of this modified plan would exceed by a few thousand pounds the eost of the proposal recommended by the Public Works Committee as the result of its previous investigation.",10,Setup
1,Mr Holloway,I ask ;t'he Minis,12,Limitation Of Incomes
2,Mr Perklns.^,I's the Minister for,12,Limitation Of Incomes
3,Sir Frederick Stewart,,12,Limitation Of Incomes
4,,"Mr Ward -Before the Governmentcommunity, will the Prime Minister take action to limit to £500a' year the income the Minister for Supply and Developwhich may be earned by any individual, ment the subject-matter of the question. from whatever source it may be derived ? negative. the Prime Minister whether an early opCommerce with respect to prices and portunity will be given to this House to conditions. Many thousands of fat lambs debate the statement made last night by are being held in the country pending the Minister for the Army( Mr such an announcement. Buyers are eager Spender), in respect of the equipment of to operate, and fat lamb raisers are facing the Australian Imperial Force in. Greece serious loss occasioned by wastage. Will and Crete? statement. recommend that the right honourable gentleman should read it. honorahle member's suggestion. . ASSISTANCE TO FISHING recently I have asked the Minister for announcement to-day that will cover the Trade and. Customsi f he-had' received the whole range, including, I believe, the report of the Tariff Board' with respect point raised by the honourable member. to assistance by the Commonwealth to the fishing industry. Has the report-yet been received?. to hand, and is receiving my consideration-. yet been made in this House with respect solely on the salesof tobacco , have to to the basis of the' operations of the compete.withbusinesses selling cake and Group Supply Councils which have been food, fruit, and sweets, milk, and the like, set up in New Yorkand New Delhi, tbe proprietors of which sell tobaccoandand which are presided over by . Sir Clive cigarettes merely as a side line, will the Baillieu and Sir Bertram Stevens rcspecMinister for Trade and Customs issue a ' tively. Will the Minister who represents regulation prohibiting -the distribution the Minister for Supply and Development and sale of tobacco and cigarettes in make an early announcement as to the metropolitan areas, by other than thosebasis of the operations of those groups, who depend for their living entirely on and in. particular, as to the salaries and the. sale of tobaeco, cigarettes and tobacco other expenses of the complete entourage. requisites. Are the Australian representatives acting entirely for the Commonwealth Governmember must recognize, that fhe issue of ment, or are they still associated perlicences for the sale of tobacco and sonally with the different concerns with cigarettes is a function of the State -which they are dealing on behalf of the authorities. T should be loath to interfere Government! LAMB EXPORT TRADE. lamb from Australia is to be lifted on the 1st July, but so far an announcement the Assistant Minister for Commerce to be made? matters associated with the disposal of ject of consultation between the Governments of the United Kingdom, New Zealand and Australia.. A f u l l plan has been formulated, and I understand that, WH-OI.ESAI.BRS. cult position caused by the rationing of tobacco supplies, and the fact that tobac1 with the powers that they exei-eise.",12,Limitation Of Incomes
5,Mr Menzies,The answer is in the,13,Tobacco Supplies Rationino Unfai R Traduto By
6,Mr Archie Cameron,I ask has not been made by the Department of,13,Tobacco Supplies Rationino Unfai R Traduto By
7,Mr Menzies,I did not hear the indicate when an announcement is likely,13,Tobacco Supplies Rationino Unfai R Traduto By
8,Mr Archie Cameron,I strongly,13,Tobacco Supplies Rationino Unfai R Traduto By
9,Mr Menzies,I shall consider the our primary products have been the sub,13,Tobacco Supplies Rationino Unfai R Traduto By
10,Mr Barnard,On several' occasions the Minister for Commerce is to make an,13,Tobacco Supplies Rationino Unfai R Traduto By
11,Mr Harrison,The report is just,13,Tobacco Supplies Rationino Unfai R Traduto By
12,Mr Morgan,A statement has not conists who depend for their existence,13,Tobacco Supplies Rationino Unfai R Traduto By
13,Mr Spender,I shall discuss with,13,Tobacco Supplies Rationino Unfai R Traduto By
14,Mr Scully,It is understood that,13,Tobacco Supplies Rationino Unfai R Traduto By
15,Mr Anthony,The whole of . the,13,Tobacco Supplies Rationino Unfai R Traduto By
