speakerGroups,speaker,theText,pageNumbers,title
0,"House Of Representatives. Wednesday, 27 April, 1938. The House Of Representatives, On The 9th December, 1937, Adjourned Until A Dote And Hour To He Fixed By Mr Speaker, Years Was An Indication Of The Value And Notified By Him To Each Honorahle Member. The House Met Pursuant To Such Notification. The Chair At 3 P.m., And Read Prayers. Made And Subscribed The Oath Of Allegiance, As Members For The Electoral Divisions Of Gippsland And Wentworth Respectively.","by leave-It is with very great regret that I refer to the death of the Honourable Instead, he possessed a warm heart and a John Barnes, which occurred in Melbourne on the. 31st January last. John Barnes had a long and honourable parliamentary career. He was' elected to the Senate for the State of Victoria at the general elecr tions of 1913 and 1914. Defeated at the general elections of 1919, he was again elected to the Senate at the general elections of 1922 and 1928, holding his seat until the 30th June, 1935. He was again successful at the general elections on the 23rd October last, and was due to take his seat in the Senate on the 1st July, 1933. He attained Ministerial office in the Scullin Grovernment, being Assistant Minister for Works and Railways from the 22nd October, 1929, to the 3rd March, 1931, and Vice-President of the Executive Council from that date to the 6th January, 1932. John Barnes was a close persona! friend of mine. He was a very sincere man, and a lovable personality. To know him well was indeed a privilege. His absolute integrity and personal worth were reflected in his wide circle of friends throughout the Commonwealth, and it is a tribute to the,character of the man that many of his staunehest personal friends were those who did not have his industrial or political outlook. His successes in the industrial and parliamentary spheres were not easily won. His life was one of very hard work, and his occupancy of high executive -positions in the Australian Workers Union over a period of many placed upon the work done by him in' the interests of that organization and its members. His parliamentary and Ministerial career was characterized by earnestness ancl common sense. He never failed to uphold vigorously the interests he was elected to serve, but due to the tolerance of his outlook his views carried much force in the Senate. Already the short history of Australia has produced some men whose memory is cherished because of their sterling personal qualities, and amongst those names the future will place that of John Barnes. He was, in every sense, a big Australianbig physically, big in his outlook, big in his tolerance and human understanding. Pettiness had no place in his make-up. generous spirit, which made him tolerant of the weaknesses of character he so often",13,Setup
1,Mr Speaker (Hon. Q. 3. Bell) Took,,13,Death Oe The Hon John Barnes
2,Mr Patebson And Mr E. J: Haebisoit,,13,Death Oe The Hon John Barnes
3,Mr Lions (Wilmot,"Prime Minister)met in cithers. The bitter word never passed his lips. He seemed to be incapable of hurting others. He was, in short, a Christian gentleman. Yet he was a' hard fighter for the cause in which he believed, and, what is more, a hard and an uncompromising fighter for Australia. Whether his opponents agreed with him or not, they never doubted that he was always actuated by motives which were aimed at his country's advancement. His death removes from Australian public life a figure which we can ill afford to lose. To the people of this country, particularly the young people, I commend the life of John Barnes as an example of devotion to high ideals of personal and public behaviour. A particularly sad feature of his death was that, after having successfully contested the last general elections, he was not spared to enjoy the fruits of his victory. I trust that it will be some consolation to Mrs. Barnes and family to know of the very high esteem in which her husband and their father was held in the public life of this country. We extend to them the sympathy of this House in their bereavement. I move That this House expresses its deep regret at the death of Senator-elect the Honourable John Karnes, a former member of the Senate and Commonwealth Minister, places on record its a jipreciation of his meritorious public service, for which he worked, and in that way and tenders its profound sympathy to his widow and family iu their bereavement. members who sit behind me, and I am sure every memher of this Parliament, nnd, indeed, thousands of men and women throughout Australia, will, for a long time to come, gather inspiration from the life that the late John Barnes lived. was a very remarkable man, whose personality not only was striking, but also had in it that quality which won respect for himself, aud also gained a great deal of support for the views that he held. The members of this Parliament will miss him very much. who sit on this side of the House mourn the death, not only of a loyal colleague and a warm personal friend, 'but also, of one who to the younger members of the Labour party was a guide and, in ninny respects, a philosopher. He knew Australia. He knew not only its metropolises, but also its great open space3. Wherever he bad lived in the past benot only made friends, but also obviously must have learned wisdom, for, as the Prime Minister( Mr Lyons) has said, he was a. man of immense common sense who also held very high ideals. He linked a practical purpose with a far-off goal. That goal can be well stated a3 "" the advancement of Australia."" His association with the Australian Workers Union was one which gave to him servico in that organization from what we may describe as its most humble offices to the most exalted office that it had to offer to any of its members. He was a shearer, a shearers' representative, a district secretary, and a delegate to its very important conventions and was always present when important decisions were reached. For many years he had been its general president, and for no office that he contested in that organization was he defeated. The high regard which the workers of Victoria entertained for him can be appreciated when I say that he never suffered defeat in any pre-selection ballot in which he was a candidate. He was a picturesque personality as well. I think we may say that, in every sense of the word, he was a great Australian. I sincerely hope that we who mourn him today may be able to contribute something towards the realization of those purposes give continuance to his own career. Defence) I associate myself and my colleagues of the Country party with the expressions of regret that have fallen from other members in regard to the passing of 'the late John Barnes, and He desire to express our sympathy with his widow and family. Question resolved in the affirmative, hon. members standing in their places. That Mr Speaker be requested to transmit to Mrs. Barnes the foregoing resolution, together with a copy of. the speeches delivered Those of them thereon. ter) [3.12] I suggest that, as a mark of respect to the memory of the late Honourable John Barnes, the sitting be suspended until 9 p.m. Sitting suspended from 8.18 to 8 p.m.",13,Death Oe The Hon John Barnes
4,Mr Cubtin,,14,Suspension Of Sitting
5,(Fremantle),The Mr THORBY (Calare-Minister for,14,Suspension Of Sitting
6,Motion (By Mr Lyons) Agreed To,,14,Suspension Of Sitting
7,Mr Lyons (Wilmot,"Prime MinisThe received from the M i l it a r y and Official Secretary to H is Excellency the Governor General the return to the W r it for the House that during the absence of MinisNorthern Territory, the election for ters overseas the following Ministers have which was held on the 30th October, been appointed to act for them:1937, in connection with the general election for the House of Representatives, and by the endorsement thereon it was certified that Adair Macalister Blain had been elected in pursuance of such W r it . fro m H is Excellency the Governor General the following communication in connection with the Address-in-Reply:Mr Sl'EAKEIl, I desire to acquaint you that the Address-inReply at the Opening of tlic Fifteenth Parliament was duly laid before His Majesty the able V . C. Thompson, M.P., in addition King, and I am commanded to convey to you to assisting the Treasurer, and representand to Honourable Members His Majesty's ing the Minister for Repatriation in the sincere appreciation of the loyal assurances House of Representatives, is assisting the to which Your Address gives .expression. Governor General. 7th February, 1938. Assent ported :Australian Soldiers1 Hepatization (No. 3) 1037. Transport Workers' B ill 1937. Maternity Allowance B ill 1937. LoanB ill 1937. Appropriation ('Works and Services) 1937. Appropriation B ill 1937-38. ABSENCE. to the House that, consequent upon the departure of H is Excellency the Governor General (Lord Gowrie) for England on leave, H is Excellency Lord Huntingfield was on the 29th March, 1938, sworn in as the Administrator of the Government of the Commonwealth. ABSENCE OF MINISTE RS ALLOTMENT OF DUTIES. Senator the Honourable A . J . McLachlan, Postmaster-General, to be Acting Attorney General and Actingj Ministerf o r Industry, vice the Right Honourable R. G. Menzies. The Honourable J . A . Perkins, M.P., to be Acting Minister for Trade and Customs, vice the Honourable T . W . I have received White. The Honourable A . G. Cameron, M.P., to be Acting Minister for Commerce and Acting Minister for Health, vice the Right Honourable Sir Earle Page. 1 desire also to state that the HonorMinister for the Interior. The Right Honourable W . M . Hughes wiU represent the Acting Attorney General ancl the Acting Ministerf o r Industryi n this chamber. to the -' following bills reIN TERN ATIONAL RELATIONS: Bill WITHITALY GERMANY ' S ABSORPTION OF AUSTRIA POSITION OF CZECHOBill -SINO-JAPANES E CONFLICT CIVI L ter) [ 8 . 2 ] I ask leave to make a statement in review of recent international events. tion to the Prime Minister being given leave to make a statement?",14,Suspension Of Sitting
8,Mr Speaker,,15,Warin Spain Commonwealth S Contribution For Therelief Of Victims Anglo Eir E Agreement Pacific Islands As Air Bases Governor General S Visit To Nether Lands Ea St Indies Australia S Defence Policy
9,Mr Lyons,I desire to announce,15,Warin Spain Commonwealth S Contribution For Therelief Of Victims Anglo Eir E Agreement Pacific Islands As Air Bases Governor General S Visit To Nether Lands Ea St Indies Australia S Defence Policy
