speakerGroups,speaker,theText,pageNumbers,title
0,"Wednesday, 8 August 2001 Ayes","---Anderson, J.D. Andrews, K.J. Anthony, L.J. Bailey, F.E. Baird, B.G. Barresi, P.A. the chair at 9.30 a.m., and read prayers. Bartlett, K.J. Billson, B.F. the honourable member for Rankin raised as Cameron, R.A. Causley, I.R. a matter of privilege the issue of whether Charles, R.E. Costello, P.H. false or misleading evidence had been given Downer, A.J.G. Draper, P. by officers of the Australian Taxation Office Elson, K.S. Entsch, W.G. in connection with the inquiry by the StandFahey, J.J. Fischer, T.A. Forrest, J.A. * Gallus, C.A. ing Committee on Employment, Education Gambaro, T. Gash, J. and Workplace Relations into employee Georgiou, P. Haase, B.W. share ownership. In accordance with the Hardgrave, G.D. Hawker, D.P.M. practice of the House, the matter should be Hull, K.E. Jull, D.F. considered in the first instance by the standKelly, D.M. Kelly, J.M. ing committee itself. I will be happy to conKemp, D.A. Lawler, A.J. sider any advice the committee can provide. Lieberman, L.S. Lindsay, P.J. McGauran, P.J. Moylan, J. E. Nairn, G. R. Nehl, G. B. Opposition) (9.31 a.m.)-I move: Nelson, B.J. Neville, P.C. That so much of the standing and sessional orPearce, C.J. Prosser, G.D. ders be suspended as would prevent order of the Pyne, C. Reith, P.K. day No. 4, private members business, on the NoRonaldson, M.J.C. Ruddock, P.M. tice Paper standing in the name of the Member Schultz, A. Secker, P.D. for Brisbane relating to the Employment Security Slipper, P.N. Somlyay, A.M. Bill 2001 being called on forthwith as part of a Southcott, A.J. St Clair, S.R. package of measures to secure employee entitleStone, S.N. Thompson, C.P. ments through: Thomson, A.P. Truss, W.E. (1) the recovery of employee entitlements Tuckey, C.W. Vaile, M.A.J. lost in cases of insolvency involving artiVale, D.S. Wakelin, B.H. ficial corporate re-structuring; and Washer, M.J. Williams, D.R. (2) a related scheme consisting of an emWooldridge, M.R.L. Worth, P.M. ployer funded insurance scheme which guarantees 100 per cent of employees NOES entitlements following corporate colAdams, D.G.H. Albanese, A.N. lapses. Andren, P.J. Beazley, KC. So far only the Stan Howard stand-alone Bevis, A.R. Brereton, L.J. scheme has, in fact, seen 100 per cent of Burke, A.E. Byrne, A.M. workers’ entitlements guaranteed. Whatever Corcoran, A.K. Cox, D.A. Crean, S.F. Crosio, J.A. happened to honest John? Danby, M. Edwards, G.J. Motion (by Mr Anthony) put: Ellis, A.L. Emerson, C.A. That the member be not further heard. Evans, M.J. Ferguson, L.D.T. The House divided. [9.36 a.m.] Ferguson, M.J. Fitzgibbon, J.A. Gerick, J.F. Gibbons, S.W. Ayes………… 72 Hall, J.G. Hatton, M.J. Noes………… 67 Hoare, K.J. Hollis, C. Horne, R. Irwin, J. Majority……… 5 Jenkins, H.A. Kernot, C. Kerr, D.J.C. Latham, M.W.",5,Setup
1,Mr Speaker ( Mr Neil Andrew) Took,,5,Employee Entitlements Lloyd J E Macfarlane I E Support Scheme May M A Mcarthur S
2,Mr Speaker (9.31 A.m.),"Yesterday Brough, M.T. Cadman, A.G.",5,Employee Entitlements Lloyd J E Macfarlane I E Support Scheme May M A Mcarthur S
3,Mr Beazley (Brand,Leader of the,5,Employee Entitlements Lloyd J E Macfarlane I E Support Scheme May M A Mcarthur S
4,( Mr Speaker,"Mr Neil Andrew) Gillard, J.E. Griffin, A.P.Lawrence, C.M. Lee, M.J. Lieberman, L.S. Lindsay, P.J. Livermore, K.F. Macklin, J.L. Lloyd, J.E. Macfarlane, I.E. Martin, S.P. McClelland, R.B. May, M.A. McArthur, S. * McFarlane, J.S. McLeay, L.B. McGauran, P.J. Moylan, J. E. McMullan, R.F. Melham, D. Nairn, G. R. Nehl, G. B. Morris, A.A. Mossfield, F.W. Nelson, B.J. Neville, P.C. Murphy, J. P. O’Byrne, M.A. Pearce, C.J. Prosser, G.D. O’Connor, G.M. O’Keefe, N.P. Pyne, C. Reith, P.K. Plibersek, T. Price, L.R.S. Ronaldson, M.J.C. Ruddock, P.M. Quick, H.V. Ripoll, B.F. Schultz, A. Secker, P.D. Roxon, N.L. Rudd, K.M. Slipper, P.N. Somlyay, A.M. Sawford, R.W. * Sciacca, C.A. Southcott, A.J. St Clair, S.R. Sercombe, R.C.G. * Sidebottom, P.S. Stone, S.N. Thompson, C.P. Smith, S.F. Snowdon, W.E. Thomson, A.P. Truss, W.E. Swan, W.M. Tanner, L. Tuckey, C.W. Vaile, M.A.J. Thomson, K.J. Wilkie, K. Vale, D.S. Wakelin, B.H. Zahra, C.J. Washer, M.J. Williams, D.R. * denotes teller Wooldridge, M.R.L. Worth, P.M. Question so resolved in the affirmative. NOES Speaker, I second the motion. If you do not Andren, P.J. Beazley, KC. work for Stan Howard, this government do Bevis, A.R. Brereton, L.J. not care about your entitlementsBurke, A.E. Byrne, A.M. Corcoran, A.K. Cox, D.A. bane will resume his seat. Danby, M. Edwards, G.J. Motion (by Mr Anthony) put: Ellis, A.L. Emerson, C.A. That the member be not further heard. Evans, M.J. Ferguson, L.D.T. Ferguson, M.J. Fitzgibbon, J.A. The House divided. [9.43 a.m.] Gerick, J.F. Gibbons, S.W. Ayes………… 72 Hall, J.G. Hatton, M.J. Hoare, K.J. Hollis, C. Noes………… 67 Horne, R. Irwin, J. Majority……… 5 Jenkins, H.A. Kernot, C. Kerr, D.J.C. Latham, M.W. AYES Lawrence, C.M. Lee, M.J. Anderson, J.D. Andrews, K.J. Livermore, K.F. Macklin, J.L. Anthony, L.J. Bailey, F.E. Martin, S.P. McClelland, R.B. Baird, B.G. Barresi, P.A. McFarlane, J.S. McLeay, L.B. Bartlett, K.J. Billson, B.F. McMullan, R.F. Melham, D. Bishop, B.K. Bishop, J.I. Morris, A.A. Mossfield, F.W. Brough, M.T. Cadman, A.G. Murphy, J. P. O’Byrne, M.A. Cameron, R.A. Causley, I.R. O’Connor, G.M. O’Keefe, N.P. Charles, R.E. Costello, P.H. Plibersek, T. Price, L.R.S. Downer, A.J.G. Draper, P. Quick, H.V. Ripoll, B.F. Elson, K.S. Entsch, W.G. Roxon, N.L. Rudd, K.M. Fahey, J.J. Fischer, T.A. Sawford, R.W. * Sciacca, C.A. Forrest, J.A. * Gallus, C.A. Sercombe, R.C.G. * Sidebottom, P.S. Gambaro, T. Gash, J. Smith, S.F. Snowdon, W.E. Georgiou, P. Haase, B.W. Swan, W.M. Tanner, L. Hardgrave, G.D. Hawker, D.P.M. Thomson, K.J. Wilkie, K. Hull, K.E. Jull, D.F. Zahra, C.J. Kelly, D.M. Kelly, J.M. * denotes teller Kemp, D.A. Lawler, A.J.",5,Employee Entitlements Lloyd J E Macfarlane I E Support Scheme May M A Mcarthur S
5,Mr Bevis (Brisbane) (9.41 A.m.),"Mr Adams, D.G.H. Albanese, A.N.",6,Employee Entitlements Lloyd J E Macfarlane I E Support Scheme May M A Mcarthur S
6,Mr Speaker,"The member for BrisCrean, S.F. Crosio, J.A.",6,Employee Entitlements Lloyd J E Macfarlane I E Support Scheme May M A Mcarthur S
7,( Mr Speaker,"Mr Neil Andrew) Gillard, J.E. Griffin, A.P.Question so resolved in the affirmative. Downer, A.J.G. Draper, P. Original question put: Elson, K.S. Entsch, W.G. Fahey, J.J. Fischer, T.A. That the motion ( Mr Beazley’s) be agreed to. Forrest, J.A. * Gallus, C.A. The House divided. [9.46 a.m.] Gambaro, T. Gash, J. Hardgrave, G.D. Hawker, D.P.M. Ayes………… 67 Hull, K.E. Jull, D.F. Noes………… 72 Kelly, D.M. Kelly, J.M. Majority……… 5 Kemp, D.A. Lawler, A.J. Lieberman, L.S. Lindsay, P.J. AYES Lloyd, J.E. Macfarlane, I.E. Adams, D.G.H. Albanese, A.N. May, M.A. McArthur, S. * Andren, P.J. Beazley, KC. McGauran, P.J. Moylan, J. E. Bevis, A.R. Brereton, L.J. Nairn, G. R. Nehl, G. B. Burke, A.E. Byrne, A.M. Nelson, B.J. Neville, P.C. Corcoran, A.K. Cox, D.A. Pearce, C.J. Prosser, G.D. Crean, S.F. Crosio, J.A. Pyne, C. Reith, P.K. Danby, M. Edwards, G.J. Ronaldson, M.J.C. Ruddock, P.M. Ellis, A.L. Emerson, C.A. Schultz, A. Secker, P.D. Evans, M.J. Ferguson, L.D.T. Slipper, P.N. Somlyay, A.M. Ferguson, M.J. Fitzgibbon, J.A. Southcott, A.J. St Clair, S.R. Gerick, J.F. Gibbons, S.W. Stone, S.N. Thompson, C.P. Gillard, J.E. Griffin, A.P. Thomson, A.P. Truss, W.E. Hall, J.G. Hatton, M.J. Tuckey, C.W. Vaile, M.A.J. Hoare, K.J. Hollis, C. Vale, D.S. Wakelin, B.H. Horne, R. Irwin, J. Washer, M.J. Williams, D.R. Jenkins, H.A. Kernot, C. Wooldridge, M.R.L. Worth, P.M. Kerr, D.J.C. Latham, M.W. * denotes teller Lawrence, C.M. Lee, M.J. Question so resolved in the negative. Livermore, K.F. Macklin, J.L. Martin, S.P. McClelland, R.B. McFarlane, J.S. McLeay, L.B. McMullan, R.F. Melham, D. Morris, A.A. Mossfield, F.W. (No. 2) 2001 Murphy, J. P. O’Byrne, M.A. First Reading O’Connor, G.M. O’Keefe, N.P. Bill presented by Dr Kemp, and read a Plibersek, T. Price, L.R.S. first time. Quick, H.V. Ripoll, B.F. Roxon, N.L. Rudd, K.M. Second Reading Sawford, R.W. * Sciacca, C.A. Dr KEMP (Goldstein-Minister for EduSercombe, R.C.G. * Sidebottom, P.S. cation, Training and Youth Affairs and MinSmith, S.F. Snowdon, W.E. ister Assisting the Prime Minister for the Swan, W.M. Tanner, L. Public Service) (9.49 a.m.)-I move: Thomson, K.J. Wilkie, K. That the bill be now read a second time. Zahra, C.J. I would like to note at the outset that the NOES House is familiar with the contents of this Anderson, J.D. Andrews, K.J. legislation, and that I have previously made Anthony, L.J. Bailey, F.E. the House aware of the urgency of the legisBaird, B.G. Barresi, P.A. lation for the budgets of a large number of Bartlett, K.J. Billson, B.F. new schools in the Catholic, Lutheran, AnBishop, B.K. Bishop, J.I. glican and other systems, as well as for new, Brough, M.T. Cadman, A.G. generally low fee, independent and commuCameron, R.A. Causley, I.R. nity schools. Charles, R.E. Costello, P.H.",6,Employee Entitlements Lloyd J E Macfarlane I E Support Scheme May M A Mcarthur S
8,( Mr Speaker,"Mr Neil Andrew) Georgiou, P. Haase, B.W.Mr Speaker. The minister’s introductory refunding for establishment assistance to new marks are different to the second reading non-government schools for the 2001 to speech that has been circulated. I do not 2004 program years, in line with current esknow if that is a matter of concern to him. If timates of demand. The act provided for total he intends to give a speech different to that establishment assistance of $4.726 million circulated, I will accept it, but it is unusual. for the 2001 to 2004 program years. The has raised a matter that the minister may $14.260 million, an increase of $9.534 milwish to clarify from a point of view of courlion over four years. tesy to the member or the parliament, but of The requirement to increase the amount course what the minister delivers as a speech appropriated for establishment grants has relative to the bill is entirely the minister’s been necessitated by parameter change. I business. note that adjustments to appropriations neering is being circulated, I understand, at the occurrence in education legislation going present time. The amendment contained in back many years. In relation to the 2000 centhe bill was previously contained in the Insus data, it was found that, while the number novation and Education Legislation of new school commencements was relaAmendment Bill 2001. That bill was effectively constant, average enrolments were tively voted down in the Senate on 29 June more than double those in 1999. 2001, when the Senate voted to split the bill The States Grants (Primary and Secondary three ways. Education Assistance) Act 2000 provided for The failure to pass this measure has retwo categories of new schools that would be sulted in the Commonwealth currently being eligible for establishment assistance, all unable to pay five schools their full entitlenewly commencing systemic and nonment, and further failure will result in the systemic schools applying for general recurCommonwealth being unable to pay a total rent grant funding from 1 January 2001, and of 54 schools their second payment, which is newly commencing non-systemic schools due in October this year. In addition, new that applied for general recurrent grant applications for funding have been received funding after 11 May 1999 and were apand, if approved, these schools will not reproved with effect from 1999 or 2000. ceive the payments they are entitled to until Establishment grants are available at the this legislation is passed. rate of $500 per full-time equivalentWith this bill I reintroduce the measure FTE-student in the first year of the school’s and again stress the urgency of its passage. operation and $250 per FTE student in the second year of operation. Those nonThe bill amends the States Grants (Prisystemic schools approved from 1999 or mary and Secondary Education Assistance) 2000 are eligible for establishment grants in Act 2000 which authorised establishment 2001 and 2002. assistance funding for the 2001 to 2004 funding period. Establishment grants have The total available funding for 2001 is been provided to assist new non-government $859,000. In accordance with approved schools with costs incurred in their formative payment arrangements, 50 per cent advance years. payments have been made to 49 eligible schools approved for general recurrent Schools affected by this legislation cross funding. However, because of the shortfall in the spectrum of non-government schooling funds, some five schools have not been paid and include Catholic parish schools, Christhe full 50 per cent instalment of their estabtian schools, Lutheran schools, Montessori lishment grant entitlement which was due schools, Steiner schools, Jewish day schools once they were approved for general recurand an indigenous community school. rent funding. New schools not approved before the end of June 2001 will receive noth-",7,Assistance Amendment Bill
9,Mr Lee,"CouldI seek your indulgence, The bill amends the act by increasing the",8,Assistance Amendment Bill
