speakerGroups,speaker,theText,pageNumbers,title
0,Out Tbe Investigations? We May Be Told That The Tariff Board Is An Appropriate Body Because It Has The Necessary Ex,"perience and means of gathering and sifting evidence. We are also told that the officials of the Trade and Customs Department cannot determine, as well as the Tariff Board, whether or not machinery can be manufactured in Australia. I ask the Ministeri f it is proposed to submit this matter to the Tariff Board? I am anxious to hear what the honourable gentleman has to say in regard to that because I have in mind the long wait we have experienced in connection with the board's report on the manufacture of motor engines in Australia. That matter was referred to the Tariff Board for investigation and report over two years ago, and' the honourable member for Henty( Sir Henry Gullett), myself, and other honourable members have been endeavouring to elicit from the Minister some information as to whether that report will be made available before the coming recess. W ill ' there be that endless delay in securing a report from the Tariff Board concerning the manufacture of aeroplanes in Australia? It is important that, if it is possible to do so, the work should be carried out here, and we are anxious to ensure that the com,pany shall not escape its obligation to have such work carried out in Australia. Unless the company is rigidly bound in this direction, it will certainly purchase it* requirements in the cheapest markets in the world. vinced that any job cannot be performed in Australia. member is right. No joh done in any part of the world cannot be done just as well in this country. Is the Government justified in establishing a precedent of this sort? If it gives a concession to Qantas Empire Airways Limited of this sort, will it not be equally justified in granting similar concessions to the friends tff the honourable member for Gippsland ( Mr Paterson) and others? granted at the present time to. the Australian steel industry by way of bounty. the Australian steel industry to-day. Bounties are provided for a few industries, but they are chiefly primary industries. The BrokenH ill Proprietary Company Limited says that it does not need protection now because it is impossible, owing to the armament race overseas, to import supplies of steel. That company can compete to-day on a free trade basis.. The steel bounty was wiped Out years .ago. We know that in tariff schedules protection is afforded, for the steel industry by way of duties, but, owing to the difficulty of securing supplies, with -the exception of a small quantity of special steels that cannot be manufactured here, no steel is coming into this country. The importers of these special steels have to wait a long time before their orders a.ro fulfilled. Order! The honourable member is getting away from the bill. out that no. steel bounty is paid in Australia to-day. I am. glad that a' concern with the experience and the past history of the Qantas company is to be linked up with the Empire Airways in this scheme. I wish to pay a tribute to the splendid record of Qantas Airways in 'Australia. Everything the Minister has said in regard to its operations in Queensland is amply justified. It has been carrying on services in different parts of Australia for many years with exceptionally few accidents, and it has played a very important part in making the people of Australia air-minded. Safety is its watchword. Speed, safety, economy, payload and comfort are essential attributes of a commercial typ""e aircraft, but it is impossible to combine the ideal of all of thesefeatures in any. one aircraft; consequently, it is necessary to compromise in the most advantageous manner, and, while speed is the main reason for the use of aircraft in transport, the maximum of attainment in this direction must be limited to cater adequately for safety, economy and comfort. I believe that the Qantas company has more nearly achieved the attainment of that' ideal than any other civil aviation company in Australia. When fhe Qantas",24,Setup
1,. Mr Foede,"What-body , will carry",24,Setup
2,Mr Beasley,I have yet to be con,24,Setup
3,Mr Foede,I think the honourable,24,Setup
4,Mr Thorby,TA concession is being,24,Setup
5,Mr Foede,No bounty is paid to,24,Setup
6,' Mr Speaker (Hon.. G. J. Bell),,24,Setup
7,Mr Foede,"I was merely pointingcompany is linked up with Empire Airways in the vast organization under the control of that company, with all its technical experience, it will have the means of securing the latest scientific information appertaining to air services throughout the world; and, as the result, I believe that other services, despatching it in three we shall have a very efficient air-mail service between England and Australia. With the reservations I have made, and if the queries I have put to the Minister ure satisfactorily answered, I shall support the measure. I can sympathize with the wish of the Empire communications as a whole. Forde) that the House had had an earlier member give us any information about opportunity to discuss these agreements in that? detail. With that, I feel sure, all honourable members will, agree. In actual pracinformation on the point. I have never tice, however, international agreements been taken into any one's confidence. of this sort must obviously be made in the Apart from having had to compromise first place between governments and then, with other external interests, we have in due course, be either wholly rejected had to compromise with the interests of or accepted by the respective parliaments. the air-mail services supplying the needs It is obvious that when governments of of our capital cities and the necessary different countries are negotiating on a internal services. This was another matter like this, which requires so much very difficult problem. compromise, it is not possible for them to faced with the establishment of an consult their parliaments on every point. absolutely up-to-date service from London Being interested in this agreement, I took to our capitals, and at the same time the the trouble to travel both ways over the maintenance of services to which we had whole of the route, and discussed it with become accustomed, the withdrawal of everybody interested in it ; but I have which no one would seriously consider. never been consulted in any way or called I regard the compromise outlined by the into conference by any single member of Minister as an excellent one. The diffithe Cabinet. In that, I can only culties will increase as the pace of the bow to the wisdom of the Cabinet. air-mail services is hastened. I am quite I have, nevertheless, every sympathy sure that, when the schedule is speeded-up with the difficulties that the Minister it will be impossible to insist that the and the effecting this agreement. If the problem intervals as has been the case in the had been solely to provide an adequate past. To get a reasonably high speed inward and outward mail for Australia, in air transport, one has -to fly in conit would have been comparatively simple. siderably longer stages, so that the air[Quorum formed.] But those interests craft may operate at most efficient heights conflicted with the interests of the and take advantage of the most favorGovernment of the United Kingdom, and, able routes. Qantas Airways, I know, to 6ome extent, the interests of the Gohas been tremendously handicapped in vernment of New Zealand; also the the-past by having 'had to land at freinterests of Empire communications as a quent intervals, and also come down to whole. A service adequate to our requirelow altitudes in order to drop mail-bags. ments is quite different from one that We shall be faced in the very near future would be adequate for the requirements with the dissociation of our main of the Governments of the United Kinginternational air-mail services from dom and New Zealand. Therefore, we the outback services. had to compromise, and the making of a services will have to be express, and the compromise without unduly sacrificing our interests was a difficult problem. Hadi t been a case of providing merely . our own air-mail service, we would have provided a service with a terminal at Darwin and distributed the load among separate directions. original proposal? think, Australia's original suggestion, but we had to sacrifice our direct interests in We were Cabinet have had in operators shall land at such frequentOur main",24,Setup
8,Mr Fairbairn (Flinders) [12.13]. Order To Compromise With The Interests Of,,25,Setup
9,Deputy Leader Of The Opposition ( Mr Mr Beasley,Can the honourable,25,Setup
