speakerGroups,speaker,theText,pageNumbers,title
0,"Itfouse Of I&Eprcbrntatibes. Saturday, 15 June, 1918. Took Tho Chair At 11 A.m., And Read Nage Of 143,000 Tons, And Of Twenty","fourprayers. The.following papers were presented:Royal Australian Naval College-Report for in use. 1917. Ordered to he printed. The War -Supplementar y return showing persons of enemy birth and enemy descent employed in tbe Department nf Defence. NAVY DEPARTMENT Minister seen the report in to-day's newspapers of a prosecution directed against the honourable member wishes in the way an official of the Navy Office, which of information. makes it appear that documents of tremendous and vital importance, not only of butter, for instance. to Australia, hut to the whole Empire, are as accessible to subordinate officials ber of grocery lines has been fixed, and as a lot of old newspapers might bet Will the honourable gentleman see Uiat the individuals responsible for this state of affairs are prosecuted, as well aa the man who has taken advantage of it i read closely the report in to-day's newspapers, hut I am acquainted with the main circumstances of the case, and, without prejudice to the trial, which I think is still proceeding, I may say that the Government regards the matter very seriously indeed, and will take the proper steps to prevent a' repetition of this un: fortunate occurrence. the Minister acting for the Minister for the Navy how many tenders have been accepted and contraots made for the building of ships since the honourable member's last announcement on the subject, with whom they have heen made, and how many ships have been allotted to each firm? .been made,' eaoh for the construction of four ships, one of the contractors being Walkers Limited, and the others Poole and Steele. Contracts have also been let for the construction of six wooden -vessels, one of the contractors being Mr Kidman. I forget the names of the two others. Up to the present time we have contracted for the construction in Australia wooden ships, of a gross tonnage of -57,600'"" tons, the combined tonnage being 200,600 tons. There will be ten yards in operation in the various States, and within a very short time twenty-seven slips will be responsible for price-fixing say when a definite pronouncement, may be expected regarding tLe prices and conditions governing the sale of groceries? The pre-",20,Setup
1,Mr Speaker (Hon. W. Elliot Johnson) Of Twenty,"six steel ships, of a gross, ton",20,Price Of Groceries
2,Mr Fowler,Has the Acting Prime sent uncertainty is unsatisfactory.,20,Price Of Groceries
3,Mr Watt,I have not had time to,20,Price Of Groceries
4,Mr Corser,I wish to know from,20,Price Of Groceries
5,Mr Poynton,Tw o contracts have,20,Price Of Groceries
6,Mr Finlayson,W -11 the Minister,20,Price Of Groceries
7,Mr Greene,I do not know what,20,Price Of Groceries
8,Mr Finlayson,There is the matter,20,Price Of Groceries
9,Mr Greene,"The price of a numthe regulations requiring the posting in sheps of the various price lists is in course of preparation and will he gazetted shortly. make the public aware of what has been done, so that in purchasing supplies they may know exactly where they stand. Mr ""MoWILLIAMS -Yesterday , when I was speaking, the Minister representing the Minister for the Navy interjected that none of the steamers owned hy the Commonwealth was now conveying wheat from Australia to the Old World. Can the honourable gentleman say, from memory, on what routes the steamers are being employed, and what they are carrying? I said that none of them were carrying wheat. Mr Mo WILLIAMS -You said that none of them had carried wheat from Australia since you took office. tion of having said that they were not carrying wheat. I cannot, without notice, give a definite answer to an inquiry regarding their exact cargo. HOME AFP AIRS OFFICERS. whether the officers mentioned in JudgeI shall make inquiries, and advise the Blacket's report on the Federal Capital, honourable member in due course. who were practically accused of criminal waste of public funds, are still in Government employment? ' : colleague, I shall answer the question, because, as I was in charge of the Departthe ment of Home Affairs at the time, I am Minister for Trade and Customs, in an more familiar with the matter than he is. endeavour to get the embargo on the since I addressed the question to you. answer "" after the style of the English, in the statement-that a private message straight-flung words, and few."" were employed, and that some were on the Minister, the embargo has been enfurloirgh. furlough. The officer then on furlough confirmation of that statement? was the late Administrator of the Federal Capital Territory, Colonel Miller, fresh permits are to be given for the who has since heen retired, he having exportation of leather to the Dnited reached the retiring age. The matter was thoroughly considered by me as the Minister at the head of the Department, and All steps are being taken to my opinion was embodied in a report that was left in the Department for the consideration of my successor, who, no doubt, will be glad to show it to the honourable member. in the Department? criticised hy the Commissioner are, in most cases, still there. was justified in every case. Minister seen the reference in the Brisbane Courier to the creation of a Board of Advice in connection with the Commonwealth Bank1 If there is such a Board, will the Aoting Prime Minister be good enough to inform the House who are the gentlemen filling the positions on it? of the creation of a Board of Advice in connection with the Commonwealth Bank, but I judge, from the paragraph which the honourable member has handed to me, that the Board referred to is an internal I wish to know Board, composed of responsible officers. t honour to introduce a deputation of the master tanners of Australia to the land removed. I have learned this mornhas been received to the effect that, as the . tirely removed. Can the honourable",20,Price Of Groceries
10,Mr Poynton,I am not aware that,21,Export Of Leather Removal Qf Embargo
11,Mr Poynton,"I have ""no recollec",21,Export Of Leather Removal Qf Embargo
12,Mr Falkiner,,21,Export Of Leather Removal Qf Embargo
13,Mr Watt,With the consent of my.,21,Export Of Leather Removal Qf Embargo
14,Mr Falkineb,It is about nine months export of leather from Australia to Eng,21,Export Of Leather Removal Qf Embargo
15,Mr Watt,And I think I gave an ingI must take entire responsibility for,21,Export Of Leather Removal Qf Embargo
16,Mr Falkiner,You said that some result no doubt of the promise made by,21,Export Of Leather Removal Qf Embargo
17,Mr Watt,There are none now on gentleman give the House any official,21,Export Of Leather Removal Qf Embargo
18,Mr Falkiner,Are these officers still,21,Export Of Leather Removal Qf Embargo
19,Mr Watt,The responsible men,21,Export Of Leather Removal Qf Embargo
20,,Mr FALKINER I am sorry to hear it.,21,Export Of Leather Removal Qf Embargo
21,Mr Watt,I am not. The retention,21,Export Of Leather Removal Qf Embargo
22,Mr Higgs,Has the Acting Prime,21,Export Of Leather Removal Qf Embargo
23,Mr Watt,I do not know anything,21,Export Of Leather Removal Qf Embargo
24,Mr Jowett,Last week I had,21,Export Of Leather Removal Qf Embargo
