speakerGroups,speaker,theText,pageNumbers,title
0,"The Insurance Premium, And The Depart","ment wants the right to say how the money shall he expended. destroyed, we could not allow the occupant to use the insurance money for any purpose other than the re-establishment of the security on which the advance was made. in a mental institution, and his wife and family are in occupation of a war service home? provision for such a case. The important principle which the House is asked to confirm is that a widow in occupation of one of these homes must pay regularly the amount whicli is assessed as a reasonable sum for her to pay. Otherwise, she will undoubtedly be confronted with the prospect of eviction. occupy my present position, no unreasonable payment will be demanded, but the widow will be required to make regular payments in part liquidation of Iter liability; the department making up the balance of the amount owing, so that the debt will be gradually extinguished. In this bill the Government has put forth a genuine effort to benefit one of the mostdeserving sections of the community; but it cannot make provision for all the cases of hardship which honourable members have brought under notice. adjourned. BILL 1935. -Bill returned from the Senate without amendment. Tha.t ho have leave to bring in a bill for an act relating to the application of sanctions against Italy. The House divided. (MB. Ayes Noes Majority AYES. Abbott, C. L . A. McBride, P. A. M . Blackburn, M . M . McCall, W. V. Cameron, Archie McClelland, H . Cameron, Sir Donald McEwen, J. Casey, I i . G. Menzies, R. G. Collins, X. J. Nairn, VV. M. Corser, Bernard Nock, H . K . Fairbairn, J. V. Page, Dr, Earle Fisken, A. C. W. Parkhill, Archdale Francis, J. Paterson, T. Green, I i . Price, J. L. Groom, Sir Littleton Prowse, J. H . Harrison, E. F. Stacey, .P. H . Harrison, E. J. Street, G. A. Hawker, C. A. S. Tliorbv, H . V. C. Holt, H . E. White, T. W. Hunter, J. A. J. Jennings, J. T. Tellers: Lane, A. Gardner, S. L . Lyons, J. A. Thompson, V. C. NOES. Baker, F. M. J. Lazzarini, H . P. Barnard, H . C. Mahoney, G. W. Beasley, J. A. Maloney, Dr. Brennan, F. Martens, G. W. Claj-k, J. J. Riordan, D. ""While I Curtin, J. RosevcaT, J. S. Drakeford, A. S. Scullin, J. H. Forde, F. M . Ward. E. J. Garden, J. S. Watkins, D. O. Green, A. Tellers: HoI'Joway, E. J. Gander, J. H . James, R. Lawson, George Lawson, John Frost. C. W. Hutchinson, W. J. Makin, N . J. O. Question so resolved in the affirmative. That the bill be now read a first time. The House divided. (MR. SPEAKER-HON . G. J. BELL .) Ayes .. .. .. 39 Noes .. .. 23 AYES. Abbott, C. L. A. Lyons, J, A. Blackburn, M . M. McBride, P. A. M . Cameron, Archie McCaJI, VV. V. Cameron, Sir Donald McOlelland, H . Casey, R. G. McEwen, J. Collins, T. J. Menzies. R. G. Corser, Bernard Naiirn, W. M . Fairbairn, J. V. Nock, H . K . Fisken, A. C. W. Page. Dr. Earle Francis, J. Parkhill, Archdalr. Green, R. Paterson, T. Groom, Sir Littleton Price, J. L . Harrison, E. J. Stacey, F. H . .. .. 38 Hawker, C. A. S. Street, G. A. .. .. .. 23 Holt, H . E. Thorby, H . V. a Hughes, W. M . White, T. W. Hunter, J. A. J. Tellers: 15 Jennings,. J. T. Gardner, S. L . Lane, A. Thompson, V. C,",22,Setup
1,Mr Eoseveaij,Tli e occupant pays,22,Speaker Hon. G J Bell Harrison E F Prowse J H
2,Mr Thoeby,If a home were,22,Speaker Hon. G J Bell Harrison E F Prowse J H
3,Mr Collins,Suppos e an ex-soldier is,22,Speaker Hon. G J Bell Harrison E F Prowse J H
4,Mr Thoeby,The bill makes no,22,Speaker Hon. G J Bell Harrison E F Prowse J H
5,Debate (On Motion By Mr Foede),,22,Speaker Hon. G J Bell Harrison E F Prowse J H
6,Motion (By Mr Menzies) Put,,22,Speaker Hon. G J Bell Harrison E F Prowse J H
7,Bill Brought Up By Mr Menzies.,,22,Speaker Hon. G J Bell Harrison E F Prowse J H
8,Motion (By Mr Menzies) Put,"NOES. Baker, V. M . J. Barnard, H . C. Beasley, J. A. Maloney, Dr. Brennan, F. Clark, J. J. Curtin, J. Drakeford, A. S. Scullin. J. H . Forde, F. M . Garden, J. S. Green, A. Holloway, E. J. Gander, J. H . James, R. Lawson, John Hutchinson, W. J. Makin, N . J. 0. Question so resolved in the a f f i r m a t i v e. B ill read a first t i m e. the second reading. Leaven o t granted. Tliat the Standing Orders be suspended, to the proposed legislation. I do not intend enable the second reading to be moved forthto rehearse the arguments which support with. The House divided. (MR. SPEAKER-HON . G. J. BELL.) Ayes. . Noes Majority AYES. Abbott, C. L . A. Blackburn. M"". M . Cameron, Archie Cameron, Sir Donald McClelland, H . Casey, R. G. Collins, T. J. Corser, .Bernard Nairn, W. M . Fairbairn, J. V. Fisken, A. C. W. Francis, J. Green, R. Groom, Sir Littleton Price,; J. L . Harrison, E. F. Harrison, E. J. Hawker, C. A. S. Street. G. A. Holt, H . E. Hughes, W. M. Hunter, J. A. J. Jennings, J. T. Gardner, S. L . Lane, A. NOES. Baker, F. M . J . Barnard, H . C. Beasley, J. A. Brennan, F. Clark, J. J. Riordan, D'. Ourtin, J. Drakeford, A. S. Forde, F. M . G-arde'n, J. S. Green, A. Tellers: Holloway, E. J. James. R Lazzarini, H . P. Lawson, John Frost, C. W. Mahoney, G. W. Hutchinson, W. J. Makin, N . J. 0. Riordan, D. absolute majority of the members of the Rosevear, J. S. House voting with the Ayes, I declare Ward, E. J. the question so resolved in the affirmaWatkins, D. O. tive. Tellers: -SECOND READING. General) [4.15] I moveFrost, C. W. That the bill be now read a second time. In moving the second reading of this bill, which relates to the imposition of economic sanctions on Italy, I think it desirI ask leave to move able that I should begin with a brief examination not only of the Covenant of the League of Nations but also of the procedural steps which have led up to the Government's policy of standing behind the League and its Covenant; it is sufficient to say that the Government, .. . . 39 yielding to nobody in its sincere and 23 anxious desire that the peace of this nation and of the British Empire should 16 be preserved, has found itself confronted by a choice between supporting the League, and thus doing something for Lyons, J. A. the future collective security of the world, McBride, P. A. M . and rejecting the League, with all the McCall, W. V. grievous implications of such a step. McEwen, j . Effective support of the League, howMenzies, R. G. ever, requires that we should clarify our Nock, H . K . minds' on two matters: first, the nature Page, Dr. Earle of our obligations under the Covenant; Parkhill, Archdale second, the means by which we seek to Paterson, T. discharge those obligations. P,rowsc, J. H . The nature of our obligations can best Stacey, F. H . be understood hy looking not only at the Thorby, H . V. C. language of the Covenant to which we White, T. W. are a party, but also at some of the outTellers: standing events of the last few weeks. Thompson, V. C. The dispute between Italy and Abyssinia having been referred to the Council Lazzarini, H . P. of the League of Nations under article Mahoney, G. W. 15 of the Covenant, the committee of Maloney, Dr. that body on the 7th October reported Martens, G. W. that, in its opinion, Italy had resorted Rosevear, J. S. to war in violation of its obligations Scullin, J. H . under article 12 of the Covenant. On Ward, E. J. the 8th October this report was approved Watkiins, D. O. unanimously by the other members of GandeT, J. H . the Council, the votes of the disputants Lawson, George not being counted. Thus, there was a",22,Speaker Hon. G J Bell Harrison E F Prowse J H
9,Mr Menzies,,23,Paibs
