speakerGroups,speaker,theText,pageNumbers,title
0,"Tuesday, Ii February 1997 Was Contained In That Question, Ought To Be Drawn Immediately To The Attention Of The House. Obe) Took The Chair At 2.00 P.m., And Read Prayers. Unemployment: Work For The Dole To The Writ Which I Issued On 30 December Another Quote That He Might Have Forgotten. 1996 For The Election Of A Member To Serve For Prime Minister, Yesterday You Reviled The The Electoral Division Of Fraser, In The Austral","member for Batman for his remarks that the Ian Capital Territory, to fill the vacancy .'ill-planned nature of your scheme left people III danger of spending months painting rocks'. caused by the resignation of Mr John Vance Langmore. By the endorsement on the writ, You inferred that the expression indicated an it is certified that Mr Steven John Dargavel absence of concern for battling Australians. has been elected. Do you remember in a debate with me saying: Mr Steven John Dargavel made and subOur criticism is of artificial make-work schemes and you know as well as I do, there is a big scribed the affirmation of allegiance. difference between putting more resources into T.A-, more resources into proper training, and giVing money to local government bodies for Youth Unemployment: Work for the Dole As your department and DEETY A are comyour indulgence. During question time yesterschemes and as you have cut resources to day, I said in an answer that during the T AFE, will you guarantee now that particielection campaign I was asked on several pants will receive accredited training, that occasions about work for the dole and I said they will work in worthwhile community on those occasions that I had no objection to schemes and that they will gain real jobs after the concept of work for the dole. they have been through your scheme? and by the Liberal Party secretariat to the fact that we will do something you did not have that in the course of the election campaign the guts to do, and that is to introduce a work amongst the large series of questionnaires that for the dole scheme. You can fulminate and were submitted was one which contained a ask for all sorts of guarantees. Nothing can question relating to work for the dole. The alter the fact that there is widespread Australresponse to that question was to the effect, Ian support for the proposal I announced 'We do not support the introduction of a work yesterday. for the dole scheme.' Green Corps That response was prepared by the camquestion was not brought to my attention or the Prime Minister and it relates to Green to the attention of my staff before it was Corps. Is it a fact that the Green Corps submitted and it was published in my name program of the government is off to a good on page 21 of the Melbourne Herald Sun. I start? How will the pilot projects assist table a letter from Andrew Robb, the Federal environmentally concerned young AustralDirector of the Liberal Party, certifying the ians? this matter, having been drawn to my attenCorps proposal announced during the election tion and because of the possible conflict campaign is another of the vehicles that have between the answer I gave yesterday and what been adopted by the government to provide",13,Setup
1,Mr Speaker (Hon. R. G. Halverson,,13,Additional Responses Essentially Rock Painting Exercises
2,Member Sworn Mr Beazley,My question is directed,13,Additional Responses Essentially Rock Painting Exercises
3,Mr Speaker,I have received a return to the Prime Minister and relates to yet,13,Additional Responses Essentially Rock Painting Exercises
4,Mr Howard,"Mr Speaker, can I seek pletely unable to provide guidance on your",13,Additional Responses Essentially Rock Painting Exercises
5,My Attention Has Been Drawn By My Staff Mr Howard,WhatI will guarantee is,13,Additional Responses Essentially Rock Painting Exercises
6,Paign Headquarters. The Response To The Mr Slipper,My question is directed to,13,Additional Responses Essentially Rock Painting Exercises
7,Circumstances. I Simply Make The Point That Mr Howard,"It is true that the Greenjobs, training experience and a greater puropportunities we provided. That was our form pose in life for young people in Australia. of compulsion. Now we will test yours. How The Green Corps is particularly targeted at will compulsion work in a pilot program? young Australians between the ages of 17 and How will the government select between two 20. It will give young Australians the opporunemployed young people out of work for the tunity to work on preserving and restoring our same amount of time? Will it be by the timeenvironment and our heritage. The governhonoured Liberal method of a lottery, and will ment has allocated a figure of $41.6 million that be based on postcodes or birthdays, or for the initial stages of the Green Corps will the government force community groups proposal. There have already been 1,200 to make the hard decisions on compulsion? Or applications for I think a much smaller numis it not a fact that the government will settle ber of positions in the Green Corps. By June in the end for a voluntary arrangement as so 1997, 440 young people will have joined. few places are available for the 100,000 This will expand to 1,800 places by June young unemployed people since the govern1998 and, by June 1999, 3,500 young Australment slashed all our programs? In addition to being paid a training allowthe Opposition that we will not be settling for ance related to the national training wage, the a completely voluntary system and we will participants will also receive accredited not relieve you of the obligation of having to training. Green Corps graduates who enrol in decide whether or not you are going to vote ongoing training or courses will be eligible at against the work for the dole scheme in the the completion for a grant of $500. By June Senate. 1998, 180 projects around Australia will have Unemployment: Work for the Dole commenced. This particular initiative takes its place Schools, Vocational Education and Training alongside other initiatives of the government inform the House of widespread community to deal with the problem of youth unemploysupport for the government's proposed work ment-the worse of the problems that we for the dole scheme? inherited from the former government. I again that, for 13Y2 years the Labor Party had Hinkler for his question. It is clear that there charge of the affairs of this country, yet it is indeed widespread community support for now has the audacity to thump the tablethe government's work for the dole plan. after less than a year-and say how shocking, Some of the strongest advocates for the how outrageous, it is that we have not fixed program over the last 24 hours have in fact the massive problem that you left us with been young unemployed people themselves, when we won office in March last year. because many of these young people have welcomed the chance to make a practical Let me remind the Leader of the Opposition contribution to their community-something and all those who sit behind him that the fact that Labor barred them from doing. that you were in office for 13Y2 years completely disqualifies you from any kind of Despite the endorsement of young people, moral unction on the issue of youth unemhowever, the Labor Party is still opposing the ployment. scheme, which only goes to show how hopelessly out of touch those on the other side of Youth Unemployment the House are about the needs of young to the Prime Minister. The Prime Minister people in this country, it is quite clear that the will be aware that our labour market programs Labor Party has learnt nothing. operated as a two-way street, that there was It is very interesting to see the reaction an obligation on those who were recipients to from around Australia to the government's undertake the training packages and job plan. For example, in its editorial this morn-",13,Additional Responses Essentially Rock Painting Exercises
8,Ians Will Have Participated. Mr Howard,I can assure the Leader of,14,Additional Responses Essentially Rock Painting Exercises
9,Mr Neville,Can the Minister for,14,Additional Responses Essentially Rock Painting Exercises
10,Remind The House And The Australian People Dr Kemp,I thank the member for,14,Additional Responses Essentially Rock Painting Exercises
11,Mr Beazley,"My question is directed Australians. After 13 years of failing younging, the Daily Telegraph Mirror in Sydney has no solutions to the problem of employsaid: ment; it has no credibility in this area, and The work for the dole program could help break these comments by the New South Wales the cycle of despair felt by unemployed youth and Premier this morning only go to confirm that. would, by extension, improve their health and selfesteem. The coalition has recognised that young people want the chance to work. This plan, as Those, of course, are problems which they the Prime Minister has outlined, is part of a have inherited from the failure of the policies full package of policies-economic policies, of the previous government. The Open Famipolicies in education and training-to bring ly-an organisation dedicated to helping young people back the opportunities which young unemployed people-said: they were denied under the previous governThere is certainly a lot to be gained by giving ment. When we ask why was it that Labor did people the chance to be productive and active, not do anything to meet the needs of young because one of the most damaging effects of lack people, to work for the dole, as they have of activity and lack of productivity is a lower selfclearly indicated that they want to doesteem that makes them feel alienated. found that 95 per cent of those who answered under section 145, Mr Speaker. The question the poll endorsed the government's plan. concerned community response to the issues; it had nothing to do with the question of the Minister. That is overwhelming support for question of relevance. the Melbourne Herald-Sun. order. The minister's response is wide ranging I am pleased to tell the House that the and embracing a whole array of factors. in youth work for the dole, as the headline in from the Labor Party have nothing to do with this morning's Australian tells us. The Auscommunity responses. They are totally out of tralian reports that state and territory leaders touch with the community. But, if we ask yesterday broadly welcomed the proposed why the Labor Party did not do anything, it work for the dole scheme. Interestingly, it may be because they did not believe that goes on to say: young people really did want to work. Of ... with the NSW Labor Government declaring it course, that is the only conclusion you can had no in-principle objections to the proposal. The draw from the statement of the member for NSW Premier, Mr Carr, said he would ""look Batman when he was interviewed on the sympathetically at any scheme that comes out of Radio National breakfast program by Pru the Federal Government. Goward on Monday when he said that young Then he went on to say, reflecting on the people after their work 'go home and go back consequence of Labor's term in office: to bed or watch TV for the rest of the week'. I mean youth unemployment is a curse in our That is the denigrating attitude towards young society and anything that provides a ray of hope people which you carried in your policies and training and experience is going to be welunder the direction of the ACTU. It has been comed by us"" ... left to this government to give young people That goes to show the tremendous divisions the sorts of opportunities which you consisthat exist within the Labor Party and how out tently denied them over 13 years. of touch those on the other side of the House are with the mood of young people in this Small Business in this country to make a contribution to their Business and Consumer Affairs explain to community. The Labor Party is divided; it is Australian small businesses, many of which out of touch. It does not know what to do; it are too small to derive benefits from industrial",14,Additional Responses Essentially Rock Painting Exercises
12,Even A Poll In The Melbourne Herald,Sun Dr Theophanous-I take a point of order,15,Additional Responses Essentially Rock Painting Exercises
13,Mr Howard,"95 per cent? responses of the Labor Party, either past or",15,Additional Responses Essentially Rock Painting Exercises
14,Dr Kemp,"It was 95 per cent, Prime present. In fact, he is out of order on the",15,Additional Responses Essentially Rock Painting Exercises
15,The Government's Plan From Those Polled By Mr Speaker,There is no point of,15,Additional Responses Essentially Rock Painting Exercises
16,States And Territories Have Hailed The Benefits Dr Kemp,It is indeed true that responses,15,Additional Responses Essentially Rock Painting Exercises
17,Country And With The Desire Of Young People Mr Filing,"Will the Minister for Smallrelations reforms or capital gains tax rollover tion. They have not, and any alternative, any on plant purchases, why they are obliged to excuse, they offer cannot gainsay the fact that compete in the marketplace with government they are more interested in politically correct agencies such as CSIRO and Ausmap which obsession than they are in the taxpayer's are providing consultancy and research sermoney. vices at less than true cost price? Unemployment: Work for the Dole moved to contract out in many areas. Indeed, . addressed to the Prime Minister and it relates in many of the areas where my colleague the to the spread of amnesia on the other side of Minister for Administrative Services is rethe House. Yesterday on the PM program in sponsible there has been a significant shift to an interview that Sharon O'Neill conducted contracting out and government getting out of to these words carefully, Prime Ministerbusiness. said: Hindmarsh Island Bridge We've never ruled out a compulsory work for the is addressed to the Prime Minister. How much But isn't it the case that on Meet the Press on has Labor's Hindmarsh Island Bridge affair 3 September 1995 Dr Kemp did just that cost Australian taxpayers to date, and what when he said: will be the impact of recent decisions by the There is no thought at all, Chris, of making any Senate on the cost of this long-running saga? kind of work-for-the-dole scheme a compulsory scheme. Senate yesterday to reject the government's Prime Minister, in light of this further eviHindmarsh Bridge legislation is one of the dence, has your minister misled the Australian more absurd and ridiculous and costly decipublic? If not, why not? legislation will be re-presented as soon as transcripts to which you have referred. possible and the Senate will be given another opportunity to vote on the legislation. Business Investment a consequence of the Senate's decision we are the Treasurer. Can the Treasurer explain to obliged, under the terms of the law, to have the House the significance of recent indicators yet another inquiry. That will make five of investment? What is the contribution of inquiries in all. This has become the Blue private sector construction to the investment Hills of Australian politics-inquiry after outlook? Minister for Aboriginal and Torres Strait member for Sturt for his question. The SepIslander Affairs to lose his seat in the March tember quarter ABS private capital expendielection with a swing of just under 12 per ture survey rose almost eight per cent, with a cent, the Labor Party is apparently determined 19 per cent increase over the corresponding to remind the Australian people yet again of estimate for 1995-96. As a consequence of their complete insensitivity on this issue. that, the government, in its mid-year review, This issue has nothing to do with the rights revised its forecast for business investment up of Aboriginal people; it has everything to do from 14 to 17 per cent. Recent partial inforwith squandering the money of the Australian mation remains consistent with a very strong taxpayer. I want to say on behalf of the investment outlook, particularly for nongovernment that we believe this long-running residential construction, in the Australian farce and saga has gone on three inquiries too economy. much. The Senate should have had the good Despite high levels of work in recent sense and the sensitivity to pass the legislaquarters, the level of work yet to be com-",15,Additional Responses Essentially Rock Painting Exercises
18,Mr Prosser,The member for Moore is,16,Additional Responses Essentially Rock Painting Exercises
19,Obviously Not Aware That This Government Has Mr Crean,"Mr Speaker, my question is",16,Additional Responses Essentially Rock Painting Exercises
20,"With Dr David Kemp, Dr Kemp",and listen,16,Additional Responses Essentially Rock Painting Exercises
21,Mr Andrew,"Mr Speaker, my question dole scheme.",16,Additional Responses Essentially Rock Painting Exercises
22,Mr Howard,The decision of the,16,Additional Responses Essentially Rock Painting Exercises
23,Sions That That Chamber Has Taken. That Mr How Ard,I will analyse both of the,16,Additional Responses Essentially Rock Painting Exercises
24,"Our Legal Advice Is, Believe It Or Not, That As Mr Pyne",My question is addressed to,16,Additional Responses Essentially Rock Painting Exercises
25,Inquiry. If It Was Not Enough For The Former Mr Costello,"I thank the honourablehigher in the year to the September quarter of very mature age in contemplation at this 1996. Non-residential building approvals have stage. continued to strengthen and were nearly 70 per cent higher in the three months to DecemTandem Thrust Exercise now back at the pre-recession peak. to the Minister for Defence. Is the minister Investment in resource related projects is at aware of comments made by some senators the highest level on record. The value of concerning the environmental impact of the engineering construction work done has military exercise Tandem Thrust? Can the continued to increase rapidly, growing by 28 minister inform the House what measures per cent in the year to the September quarter have been put in place to protect the environ1996 to be at the highest level ever. A numment during this exercise? Olympic related projects and mining projects ments by several senators, one of whom is which are either under way or committed Senator Lees who will, no doubt, continue to suggest that engineering construction will put a fear campaign around about this exercontinue to grow at this level for some time. cise. I would like to say for the edification of In an environment of low inflation and low all members that the fears she has expressed interest rates, with sound corporate profitabiliare unfounded. The Department of Defence ty and a healthy rate of return on capital has put considerable effort into planning this stock, this kind of business investment is exercise which, I might note, was set in train expected to continue. This is strong business by the Labor Party when it was in power. The investment which has not been seen in Ausdepartment has conducted a comprehensive tralia for some time. It is business investment environmental assessment in conjunction with in relation to resource projects, infrastructure the Great Barrier Reef Marine Park Authority projects and non-residential dwellings. It is and the Queensland Department of the Envisound business investment in a sound and ronment and Heritage, and a detailed plan for growmg economy. the conduct of this operation has been developed. Unemployment: Work for the DoleI think it would be useful if I tabled an is addressed to the Prime Minister. Are you issues and the navy's policy for disposal of ruling out extending your compulsory work waste, a IS-page document which, for the for the dole program to older people? Are edification of members, it would be useful for there any age groups that will be exempt from them to read-it would be useful if Senator being forced to work for the dole? Lees read it as well-and an operator's guide younger people. I would not envisage that the I also notice that there have been some scheme, certainly in its pilot stages, would go comments by somebody who seems to be the beyond people of 25 to 30. I think in any new Labor spokesman for defence and the work for the dole scheme that does not seek environment all at once: Senator Reynolds. to cover everybody the desirability clearly is She is advocating a reef tax on all particithat the emphasis be on younger people. I pants. You might laugh, but I presume that would not want it thought that people up to that is the Labor Party's policy on this exerthe age of 25 or 30 would be completely cise. Your government, when it was in power, excluded. But, overwhelmingly, the emphasis was all for the exercise. It set the exercise in will be on people in their late teens and early train and started the planning, including the twenties. It may go a little higher. I want to plans for the environmental arrangements, make it clear that, quite obviouslyinvited the Americans along and now you",16,Additional Responses Essentially Rock Painting Exercises
26,Pleted In The Non,residential building area has Mr Crean-Older people?,17,Additional Responses Essentially Rock Painting Exercises
27,Continued To Rise To Be Over 18 Per Cent Mr Howard,I do not have people of,17,Additional Responses Essentially Rock Painting Exercises
28,Ber Than At The Same Time In 1995. They Are Mr Lindsay,My question is addressed,17,Additional Responses Essentially Rock Painting Exercises
29,"Ber Of Major Road Construction Projects, Mr Mclachlan",I am aware of com,17,Additional Responses Essentially Rock Painting Exercises
