speakerGroups,speaker,theText,pageNumbers,title
0,"Tuesday, 26 November 1991 The House Divided. [2.08 P.m.] The Chair At 2 P.m., And Read Prayers. Noes. . . . . . . . . . . . . . . 59 Majority ......... 8 Inform The House That The Attorney","General, Mr Duffy, left on 18 November on AYES government business overseas. He will return Baldwin, P. 1. Beazley, K. C. to Australia on 30 November. In his absence, Beddall, D. P. Bevis, A. R. the Minister for Justice and Consumer Affairs, Bilney, G. N. Blewett, N. Brereton, L. J. Brown, R. J. Senator Tate, is the acting Minister, with the Charlesworth, R. I. Courtice, B. W. Minister for Primary Industries and Energy, Crawford, M. C. Crean, S. F. Mr Crean, taking questions in this House. Dawkins, J. S. Dubois, S. C. Opposition members-Oh! Duncan, P. Edwards, R. F. Elliott, R. P. Fatin, W. F. right; don't you worry about that. The Free, R. V. Gibson, G. D. Minister for the Arts, Tourism and Territories, Gorman, R. N. J. Grace, E. L. * Griffiths, A. G. Hand, G. L. Mr Simmons, is also on government business Hawke, R. 1. L. Holding, A. C. overseas, returning on 27 November. QuesHollis, C. Howe, B. L. tions normally addressed to Mr Simmons Hulls, R. J. Humphreys, B. C. should be addressed to the portfolio Minister, Jakobsen, C. A. Jenkins, H. A. Mrs Kelly. Johns, G. T. Jones, B. O. Keating, P. J. Kelly, R. J. Lavarch, M. H. Lee, M. J. Suspension of Standing and Sessional Lindsay, E. J. Martin, S. P. Orders McHugh,1. Melliam, D. Newell, N. J. O'Keefe, N. P. the Opposition) (2.01 p.m.)-I move: O'Neil, L. R. T. Price, L. R. S. That so much of the Standing and Sessional Punch, G. F. Sawford, R. W. * Orders be suspended as would prevent the Scholes, G. G. D. Sciacca, C. Treasurer responding forthwith to the Coalition's Scott, L. J. Scott, J. L. 'Fightback' program. Snow,1. H. Snowdon, W. E. Staples, P. R. Tickner, R. E. It has been five days since the Leader of the Walker, F. J. West, S. J. Opposition (Dr Hewson) released and Willis, R. Woods, H. F. presented to the Australian public the most Wright, K. W. visionary set of programs ever presented to NOES the Australian electorate. Andrew, J. N. * Andrews, K. J. Bailey, F. E. Beale, 1. H. Motion (by Mr Beazley) put: Bradford, J. W. Braithwaite, R. A. That the honourable member be not further Broadbent, R. E. Cadman, A. G. heard. Carlton, J. 1. Chaney, F. M. Charles, R. E. Cobb, M. R. A division having been called and the bells Connolly, D. M. Costello, P. H. being rungCowan, D. B. Dobie, J. D. M. An incident having occurred in the galDowner, A. 1. G. Fife, W. C. leryFiling, P. A. Fischer, T. A. Fisher, P. S. Ford, F. A. remove those people from the gallery. Halverson, R. G. Hawker, D. P. M.",12,Setup
1,( Mr Speaker,Hon. Leo McLeay),12,Fightback Program Kerin J C Kerr D J C
2,Mr Speaker (Hon. Leo Mcleay) Took Ayes ............... 67,,12,Fightback Program Kerin J C Kerr D J C
3,Mr Hawke (Wills,Prime Minister)-I,12,Fightback Program Kerin J C Kerr D J C
4,Mr Hawke,"He'll deal with you, all Ferguson, L. D. T. Fitzgibbon, E. J.",12,Fightback Program Kerin J C Kerr D J C
5,Mr Reith (Flinders,"Deputy Leader of Morris, P. F. Morris, A. A.",12,Fightback Program Kerin J C Kerr D J C
6,Mr Speaker,"Order! The attendants will Good luck, B. J. Hall, R. S.NOES Dawkins, J. S. Dubois, S. C. Hewson, 1. R. Hicks, N. 1. * Duncan, P. Edwards, R. F. Howard, J. W. Jull, D. F. Elliott, R. P. Fatin, W. F. Kemp, D. A. Lloyd, B. Ferguson, L. D. T. Fitzgibbon, E. J. Mack, E. C. MacKellar, M. J. R. Free, R. V. Gibson, G. D. McGauran, P. J. McLachlan, I. M. Gorman, R. N. J. Grace, E. L. * Miles, C. G. Moore, J. C. Griffiths, A. G. Hand, G. L. NeW, G. B. Nugent, P. E. Hawke, R. J. L. Holding, A. C. Peacock, A. S. Prosser, G. D. Hollis, C. Howe, B. L. Reid, N. B Reith, P. K. Hulls, R. J. Humphreys, B. C. Riggall, J. L. Ronaldson, M. J. C. Jakobsen, C. A. Jenkins, H. A. Ruddock, P. M. Scott, B. C. Johns, G. T. Jones, B. O. Shiup, J. R. Sinclair, I. McC Keating, P. J. Kelly, R. J. Smith, W. L. Somlyay, A. M. Kerin, J. C. Kerr, D. J. C. Sullivan, K. J. Truss, W. E. Lavarch, M. H. Lee, M. J. Tuckey, C. W. Webster, A. P Lindsay, E. J. Martin, S. P. Wilson, I. B. C. Woods, R. L. McHugh, J. Melham, D. Wooldridge, M. R. L. Morris, P. F. Morris, A. A. O'Neil, L. R. T. Price, L. R. S. Catley, R. Cameron, E. C. Punch, G. F. Sawford, R. W. * Crosio, J. A. McArthur, F. S. Scholes, G. G. D. Sciacca, C. Darling, E. E. Taylor, W. L. Scott, L. J. Scott, J. L. Duffy, M. J. Edwards, H. R. Snow, J. H. Snowdon, W. E. Gear, G. Rocher, A. C. Staples, P. R. Tickner, R. E. Langmore, J. V. Aldred, K. J. Walker, F. J. West, S. J. Simmons, D. W. Anderson, J. D. Willis, R. Woods, H. F. Theophanous, A. C. Burr, M. A. Wright, K. W. * denotes teller NOES Question so resolved in the affmnative. Andrew, J. N. * Andrews, K. J. National Party of Australia) (2.11 p.m.)-I Broadbent, R. E. Cadman, A. G. second the motion. This fantastic package is Carlton, J. J. Chaney, F. M. Charles, R. E. Cobb, M. R. all about boldness and leadership-absolute Connolly, D. M. Costello, P. H. leadership. Cowan, D. B. Dobie, J. D. M. Motion (by Mr Beazley) put: Downer, A. J. G. Fife, W. C. Filing, P. A. Fischer, T. A. That the honourable member be not further Fisher, P. S. Ford, F. A. heard. Good luck, B. J. Hall, R. S. The House divided. [2.12 p.m.] Halverson, R. G. Hawker, D. P. M. Howard, 1. W. Jull, D. F. Kemp, D. A. Lloyd, B. Ayes ............... 67 Mack, E. C. MacKellar, M. J. R. McGauran, P. J. McLachlan, I. M. Noes. . . . . .. . . . . . . . . 59 Miles, C. G. Moore,1. C. Nehl, G. B. Nugent, P. E. Majority ......... 8 Peacock, A. S. Prosser, G. D. Reid, N. B Reith,P.K. Riggall, J. L. Ronaldson, M. J. C. AYES Ruddock, P. M. Scott, B. C. Baldwin, P. J. Beazley, K. C. Sharp, J. R. Sinclair, I. McC Beddall, D. P. Bevis, A. R. Smith, W. L. Somlyay, A. M. Bilney, G. N. Blewett, N. Sullivan, K. J. Truss, W. E. Brereton, L. J. Brown, R. J. Tuckey, C. W. Webster, A. P Charlesworth, R. I. Courtice, B. W. Wilson, I. B. C. Woods, R. L. Crawford, M. C. Crean, S. F. Wooldridge, M. R. L.",12,Fightback Program Kerin J C Kerr D J C
7,Mr Speaker,"Is the motion seconded? Bailey, F. E. Beale, J. H.",13,Pairs Newell N J O Keefe N P
8,Mr Tim Fischer (Farrer,"Leader of the Bradford, 1. W. Braithwaite, R. A.",13,Pairs Newell N J O Keefe N P
9,( Mr Speaker,"Hon. Leo McLeay) Hewson, J. R. Hicks, N. J. *Cadey, R. Cameron, E. C. Johns, G. T. Jones, B. O. Crosio, J. A. McArthur, F. S. Keating, P. J. Kelly, R. J. Darling, 'E. E. Taylor, W. L. Kerin, J. C. Kerr, D. 1. C. Duffy, M. J. Edwards, H. R. Lavarch, M. H. Lee, M. 1. Gear, G. Rocher, A. C. Lindsay, E. 1. Martin, S. P. Langmore, J. V. Aldred, K. 1. McHugh, J. Melham, D. Simmons, D. W. Anderson,1. D. Morris, P. F. Morris, A. A. Theophanous, A. C. Burr, M. A. Newell, N. J. O'Keefe, N. P. O'Neil, L. R. T. Price, L. R. S. * denotes teller Punch, G. F. Sawford, R. W. * Scholes, G. G. D. Sciacca, C. Question so resolved in the afftrmative. Scott, L. 1. Scott, J. L. Snow, J. H. Snowdon, W. E. motion to suspend Standing and Sessional Walker, F. J. West, S. 1. Orders. Government members have been Willis, R. Woods, H. F. challenging us for months-now they have Wright, K. W. the chance. We have the National Party fully NOES behind us right throughout Australia. Andrew, 1. N. * Andrews, K. J. Bailey, F. E. Beale, J. H. National party will resume his seat. I remind Carlton, 1. J. Chaney, F. M. honourable members on both my left and my Charles, R. E. Cobb, M. R. Connolly, D. M. Costello, P. H. right that they should not assume that they Cowan, D. B. Dobie, J. D. M. have the call. They have the call only when Downer, A. J. G. Fife, W. C. they are given the call. Filing, P. A. Fischer, T. A. Motion (by Mr Beazley): Fisher, P. S. Ford, F. A. Good luck, B. J. Hall, R. S. That the question be now put. Halverson, R. G. Hawker, D. P. M. The House divided. [2.16 p.m.] Hewson, 1. R. Hicks, N. 1. * Howard, J. W. Jull, D. F. Mack, E. C. MacKellar, M. J. R. Ayes ............... 67 McGauran, P. 1. McLachlan, I. M. Miles, C. G. Moore,1. C. Noes. . . . . . . . . . . . . . . 59 Nehl, G. B. Nugent, P. E. Peacock, A. S. Prosser, G. D. Majority ......... 8 Reid, N. B Reith, P. K. RiggaU, 1. L. Ronaldson, M. J. C. Ruddock, P. M. Scott, B. C. AYES Sharp, J. R. Sinclair, I. McC Baldwin, P. J. Beazley, K. C. Smith, W. L. Somlyay, A. M. Beddall, D. P. Bevis, A. R. Sullivan, K. 1. Truss, W. E. Bilney, G. N. Blewett, N. Tuckey, C. W. Webster, A. P Brereton, L. J. Brown, R. J. Wilson, I. B. C. Woods, R. L. Charlesworth, R. I. Courtice, B. W. Wooldridge, M. R. L. Crawford, M. C. Crean, S. F. PAIRS Dawkins, 1. S. Dubois, S. C. Cadey, R. Cameron, E. C. Duncan, P. Edwards, R. F. Crosio, J. A. McArthur, F. S. Elliott, R. P. Fatin, W. F. Darling, E. E. Taylor, W. L. Ferguson, L. D. T. Fitzgibbon, E. J. Duffy, M. J. Edwards, H. R. Free, R. V. Gibson, G. D. Gear, G. Rocher, A. C. Gorman, R. N. 1. Grace, E. L. * Langmore, J. V. Aldred, K. J. Griffiths, A. G. Hand, G. L. Simmons, D. W. Anderson, J. D. Hawke, R. J. L. Holding, A. C. Theophanous, A. C. Burr, M. A. Hollis, C. Howe, B. L. Hulls, R. J. Humphreys, B. C. * denotes teller",13,Pairs Newell N J O Keefe N P
10,Mr Lloyd,"Mr Speaker, I support the Staples, P. R. Tickner, R. E.",14,Pairs Jakobsen C A Jenkins H A
11,Honourable Members Interjecting,"Bradford, 1. W. Braithwaite, R. A.",14,Pairs Jakobsen C A Jenkins H A
12,Mr Speaker,"The Deputy Leader of the Broadbent, R. E. Cadman, A. G.",14,Pairs Jakobsen C A Jenkins H A
13,( Mr Speaker,"Hon. Leo McLeay) Kemp, D. A. Lloyd, B.Question so resolved in the affmnative. Griffiths, A. G. Hand, G. L. Hawke, R. J. L. Holding, A. C. Question put: Hollis, C. Howe, B. L. That the motion ( Mr Reith's) be agreed to. Hulls, R. J. Humphreys, B. C. Jakobsen, C. A. Jenkins, H. A. The House divided. [2.20 p.m.] Johns, G. T. Jones, B. O. Kerin, J. C. Kerr, D. J. C. Lavarch, M. H. Lee, M. J. Ayes ............... 60 Lindsay, E. J. Martin, S. P. Noes. . . . . . . . . . . . . . . 67 McHugh, J. Melham, D. Morris, P. F. Morris, A. A. Majority. . . . . . . . . . . . . 7 Newell, N. J. O'Keefe, N. P. O'Neil, L. R. T. Price, L. R. S. Punch, G. F. Sawford, R. W. * Scholes, G. G. D. Sciacca, C. AYES Scott, L. J. Scott, J. L. Andrew, J. N. * Andrews, K. J. Snow, J. H. Snowdon, W. E. Bailey, F. E. Beale, J. H. Staples, P. R. Tickner, R. E. Bradford, J. W. Braithwaite, R. A. Walker, F. J. West, S. J. Broadbent, R. E. Cadman, A. G. Willis, R. Woods, H. F. Carlton, J. J. Chaney, F. M. Wright, K. W. Charles, R. E. Cobb, M. R. PAIRS Connolly, D. M. Costello, P. H. Cameron, E. C. Cadey, R. Cowan, D. B. Dobie, J. D. M. McArthur, F. S. Crosio, J. A. Downer, A. J. G. Fife, W. C. Taylor, W. L. Darling, E. E. Filing, P. A. Fischer, T. A. Edwards, H. R. Duffy, M. J. Fisher, P. S. Ford, F. A. Rocher, A. C. Gear, G. Good luck, B. J, Hall, R. S. Aldred, K. J. Langmore, J. V. Halverson, R. G. Hawker, D. P. M. Anderson, J. D. Simmons, D. W. Hewson, J. R. Hicks, N. J. * Burr, M. A. Theophanous, A. C. Howard, J. W. Jull, D. F. Kemp, D. A. Lloyd, B. * denotes teller Mack, E. C. MacKellar, M. J. R. Question so resolved in the negative. McGauran, P. J. McLachlan, I. M. Miles, C. G. Moore, J. C. Nehl, G. B. Nugent, P. E. Peacock, A. S. Prosser, G. D. Dr HEWSON (Wentworth-Leader of the Reid, N. B Reith, P. K. Opposition)-I seek leave to move a motion Riggall, J. L. Ronaldson, M. J. C. censuring the Prime Minister( Mr Hawke) for Ruddock, P. M. Scott, B. C. Sharp, J. R. his Government's failure to allow debate at Shack, P. D. Sinclair, I. McC Smith, W. L. the first opportunity after the release of our Somlyay, A. M. Sullivan, K. J. Fightback tax reform package on its benefits Truss, W. E. Tuckey, C. W. for Australia. Webster, A. P Wilson, I. B. C. Leave not granted. Woods, R. L. Wooldridge, M. R. L. NOES Suspension of Standing and Sessional Baldwin, P. J. Beazley, K. C. Orders Beddall, D. P. Bevis, A. R. Bilney, G. N. Blewett, N. Dr HEWSON (Wentworth-Leader of the Brereton, L. J. Brown, R. J. Opposition) (2.27 p.m.)-I move: Charlesworth, R. I. Courtice, B. W. Crawford, M. C. Crean, S. F. That so much of the Standing and Sessional Dawkins, J. S. Dubois, S. C. Orders be suspended as would prevent the Leader Duncan, P. Edwards, R. F. of the Opposition moving forthwith: 'That this Elliott, R. P. Fatin, W. F. House censures the Prime Minister for: Ferguson, L. D. T. Fitzgibbon, E. 1. (1) his Government's failure to allow debate at Free, R. V. Gibson, G. D. the first opportunity of the Fightback tax reform Gorman, R. N. J. Grace, E. L. * package and its benefits for Australia, specifically:",14,Pairs Jakobsen C A Jenkins H A
14,( Mr Speaker,"Hon. Leo McLeay) Keating, P. J. Kelly, R. J.(a) the lowering of personal income tax rates so Lindsay, E. 1. Martin, S. P. that 95 out of 100 Australians will not pay more McHugh, J. Melham, D. than 30 cents in the dollar; Morris, P. F. Morris, A. A. (b) the lifting of $20 billion in taxes off Newell, N. J. O'Keefe, N. P. Australian business, thus providing an enormous O'Neil, L. R. T. Price, L. R. S. boost to Australia's international competitiveness; Punch, G. F. Sawford, R. W.* Scholes, G. G. D. Sciacca, C. (c) the generation of two million jobs for Scott, L. 1. Scott, J. L. Australians during the 1990s; Snow, J. H. Snowdon, W. E. (d) the reduction of Australia's unsupportable Staples, P. R. Tickner, R. E. public and foreign debt; Walker, F. J. West, S. J. (e) the more than full compensation of Willis, R. Woods, H. F. Australians, particularly the aged, for the one-off Wright, K. W. price effect of the GST of 4.4 per cent; and NOES (2) deliberately misleading the Australian people Andrew, J. N.* Andrews, K. J. over the effect of the tax package on petrol prices. ' Atkinson, R. A. Bailey, F. E. Beale, J. H. Bradford, J. W. There is now a very clear choice between the Braithwaite, R. A. Broadbent, R. E. OppositionBurr, M. A. Cadman, A. G. Carlton, J. J. Chaney, F. M. Motion (by Mr Beazley) put: Charles, R. E. Cobb, M. R. That the honourable member be not further Connolly, D. M. Costello, P. H. heard. Cowan, D. B. Dobie, J. D. M. Downer, A. 1. G. Fife, W. C. Filing, P. A. Fischer, T. A. The House divided. [2.32 p.m.] Fisher, P. S. Ford, F. A. Gallus, C. A. Good luck, B. J. Hawker, D. P. M. Hewson, J. R. Ayes 69 Hicks, N. J.* Howard, J. W. Jull, D. F. Kemp, D. A. Noes 63 Lloyd, B. Mack, E. C. MacKellar, M. J. R. McGauran, P. J. Majority ......... 6 Mclachlan, I. M. Miles, C. G. Moore, 1. C. NeW, G. B. Nugent, P. E. Peacock, A. S. AYES Prosser, G. D. Reid, N. B Baldwin, P. J. Beazley, K. C. Reith, P. K. Riggall, J. L. Beddall, D. P. Bevis, A. R. Ronaldson, M. J. C. Ruddock, P. M. Bilney, G. N. Blewett, N. Scott, B. C. Shack, P. D. Brereton, L. J. Brown, R. J. Sharp, J. R. Sinclair, 1. McC Campbell, G. Charlesworth, R. I. Smith, W. L. Somlyay, A. M. Courtice, B. W. Crawford, M. C. Sullivan, K. J. Truss, W. E. Crean, S. F. Dawkins, J. S. Tuckey, C. W. Webster, A. P Dubois, S. C. Duncan, P. Wilson, I. B. C. Woods, R. L. Edwards, R. F. Elliott, R. P. Wooldridge, M. R. L. Fatin, W. F. Ferguson, L. D. T. PAIRS Fitzgibbon, E. J. Free, R. V. Cadey, R. Cameron, E. C. Gayler, J. Gibson, G. D. Crosio, 1. A. McArthur, F. S. Gorman, R. N. J. Grace, E. L. * Darling, E. E. Taylor, W. L. Griffiths, A. G. Hand, G. L. Duffy, M. 1. Edwards, H. R. Hawke, R. 1. L. Holding, A. C. Gear, G. Rocher, A. C. Hollis, C. Howe, B. L. Langmore, J. V. Aldred, K. 1. Hulls, R. J. Humphreys, B. C. Simmons, D. W. Anderson, J. D. Jakobsen, C. A. Jenkins, H. A. Johns, G. T. Jones, B. O. * denotes teller Keating, P. J. Kelly, R. J. Question so resolved in the affirmative. Kerin, J. C. Kerr, D. J. C.",15,Prime Minister
15,( Mr Speaker,"Hon. Leo McLeay) Hall, R. S. Halverson, R. G.",16,Prime Minister
16,"Lavarch, M. H. Lee, M. 1. Mr Speaker","Is the motion seconded?the Opposition) (2.35 p.m.)-I second the Andrew, J. N. * Andrews, K. J. motion. This is a tremendous document. It Atkinson, R. A. Bailey, F. E. ought to be debated in the Parliament and Beale, J. H. Bradford, J. W. these jackbooted operators ought to have the Braithwaite, R. A. Broadbent, R. E. Burr, M. A. Cadman, A. G. guts to debate it. Carlton, J. J. Chaney, F. M. Charles, R. E. Cobb, M. R. Motion (by Mr Beazley) put: Connolly, D. M. Costello, P. H. That the honourable member be not further Cowan, D. B. Dobie, J. D. M. heard. Downer, A. 1. G. Fife, W. C. Filing, P. A. Fischer, T. A. The House divided. [2.35 p.m.] Fisher, P. S. Ford, F. A. Gallus, C. A. Good luck, B. J. Hawker, D. P. M. Hewson, J. R. Hicks, N. J. * Howard, 1. W. Ayes ............... 69 Jull, D. F. Kemp, D. A. Noes ............... 63 Lloyd, B. Mack, E. C. MacKellar, M. J. R. McGauran, P. J. Majority ......... 6 McLachlan, I. M. Miles, C. G. Moore, J. C. Nehl, G. B. Nugent, P. E. Peacock, A. S. Prosser, G. D. Reid, N. B AYES Reith, P. K. RiggaU, J. L. Baldwin, P. 1. Beazley, K. C. Ronaldson, M. J. C. Ruddock, P. M. Beddall, D. P. Bevis, A. R. Scott, B. C. Shack, P. D. Bilney, G. N. Blewett, N. Sharp,1. R. Sinclair, I. McC Brereton, L. J. Brown, R. J. Smith, W. L. Somlyay, A. M. Campbell, G. Charlesworth, R. I. Sullivan, K. J. Truss, W. E. Courtice, B. W. Crawford, M. C. Tuckey, C. W. Webster, A. P Crean, S. F. Dawkins, 1. S. Wilson, I. B. C. Woods, R. L. Dubois, S. C. Duncan, P. Wooldridge, M. R. L. Edwards, R. F. Elliott, R. P. Fatin, W. F. Ferguson, L. D. T. Fitzgibbon, E. J. Free, R. V. Catley, R. Cameron, E. C. Gayler, J. Gibson, G. D. Crosio, J. A. McArthur, F. S. Gorman, R. N. J. Grace, E. L. * Darling, E. E. Taylor, W. L. Griffiths, A. G. Hand, G. L. Duffy, M. J. Edwards, H. R. Hawke, R. 1. L. Holding, A. C. Gear, G. Rocher, A. C. Hollis, C. Howe, B. L. Langmore. J. V. Aldred, K. J. Hulls, R. J. Humphreys, B. C. Simmons, D. W. Anderson, J. D. Jakobsen, C. A. Jenkins, H. A. Johns, G. T. Jones, B. O. Keating, P. J. Kelly, R. 1. * denotes teller Kerin, J. C. Kerr, D. J. C. Question so resolved in the afftnnative. Lavarch, M. H. Lee, M. J. Lindsay, E. J. Martin, S. P. Morris, P. F. Morris, A. A. House)(2.39 p.m.)-The Opposition has Newell, N. J. O'Keefe, N. P. virtually all day to debate this matter. It has O'Neil, L. R. T. Price, L. R. S. ample opportunity to discuss its silly goods Punch, G. F. Sawford, R. W. * and services tax during its matter of public Scholes, G. G. D. Sciacca, C. importance and during debate on the Scott, L. J. Scott, J. L. Snow, J. H. Snowdon, W. E. ministerial statement on the economy and Staples, P. R. Tickner, R. E. employment. It will also have an opportunity Walker, F. J. West, S. J. to debate the goods and services tax tomorrow Willis, R. Woods,H.F. and the day after. I can only conclude that it Wright, K. W. does not want Question Time. I move:",16,Prime Minister
17,Mr Reith (Flinders,Deputy Leader of NOES,17,Pairs
18,( Mr Speaker,"Hon. Leo McLeay) Hall, R. S. Halverson, R. G.",17,Pairs
