speakerGroups,speaker,theText,pageNumbers,title
0,"Ikouse Of Ucprrsentatibes. Friday, 13 December, Igoy. A.m., And Read Prayers. Treasurer's Statement Of Receipts And Ex","penditure during the year ended30th June, 1907, accompanied by the report of the Auditor-General, which I now lay on the table. Ordered to be printed. TO PETITION. will remember that a short time since, in adopting a report of the Printing Committee, it was directed that a petition which had contained somesignatures which were believed to be forgeries, should be forwarded by the Clerk of this House to the Attorney General for such action as 1 he might think fit to take. A reply has now been received from the Attorney General's Department, which I will ask the Clerk to read.",14,Setup
1,Mr Speaker Took The Chair At N.o,,14,Alleged Forged Signatures
2,Mr Speaker,I have received the,14,Alleged Forged Signatures
3,Mr Speaker,"Honorabl e membersLetter read by the CLERK, as followsAttorney-General's Department, Melbourne, n t b December, 1907. Sir,Heferring to your letter of the 16th ultimo (No. 1907/246), forwarding an extract from the Votes and Proceedings of the House of Representatives relating to certain alleged forged sig. rate, it is right that I should ask the Prime natures.lo a petition from electors of the Hume Division, ancl your further communication forwarding the petition and correspondence in connection therewith, I have the honour to inform you that all the papers have been submitted to the Crown Solicitor, who advises that in his opinion a prosecution for forgery would he unsuccessful. I have the honour to be, Sir, Your obedient servant, Acting Secretary. The Cleric, House of Minister of Defence, in view of the fact statements which I made on the motion that on several occasions the question of for the adjournment of the ' House last including in the Military Board some night, I wish to ask the Prime Minister members of the Militia Forces has been unwhether the Government are prepared to der consideration In this House, and quesallow time for the discussion of the notice tions have been asked about it by myself of motion standing at the head of the and other honorahle members, whether he general business for to-day? This notice will give the House information-whic h appears in my name, and deals with a apparently has gone from the Department matter of urgency and of importance to to the press already-concernin g his inthc public welfare. I ' believe that my tentions in this regard? what has appeared in the press. I spend allow the motion to pass almost as a formal a good deal of my time in somewhat acmotion. . The Prime Minister was not rimonious discussions with representatives present when I referred to the matter last of the press, because they allege that they night, and I now ask him' whether the do not get enough information concernGovernment are prepared to give the time ing the business of my Department. The necessary to deal with the question? honourable member for Laanecoorie thinks that in this case they have managed to get too much. With regard to the stateGovernment find themselves compelled to ment to which reference has been made, 1 set aside several measures which they bemay say that it is accurate. The Prime lieveto be of urgent importance, it is Minister will make a statement with replain that they cannot be expected to have gard to the matter a little later on. think that honourable members should be member and with other general motions on informed ? any one; but the honourable member must motion in the name of the honourable membe aware of the extraordinary ingenuity, ber as one of the most important that could ability, and intelligence of the represenvery.well be submitted in that regard. He tatives of the press. I am often astounded seeks the appointment of a Select Comby the information I see published. The mittee with f u l l powers paragraphs are often "" kites,"" but they to inquire into and report upon the postal are sometimes correct, as to theinformatelegraphic, and telephonic systems anil the tion they convey. ence to some remarks previously made with regard to the higher price charged for 'kerosene, in consequence of the duties imposed, I think that, in justice to one firm, at any Ministeri f he has received information to thc effect communicated to me by letter? lonial O i l Company? If it is, I read it to the House yesterday. is unnecessary that I should say any more in connection with the matter. Representatives. POSTAL, TELEGRAPHI C, AN D proposal so accurately represents the feeling of the House on the question that I am not responsible for honourable members would be prepared to general notices of motion called on inpreference. If there were time to deal with the paper,there would be time to deal working thereof:",14,Alleged Forged Signatures
4,Mr Salmon,I desire to ask the,15,Telephonic Systems
5,Mr Ewing,,15,Telephonic Systems
6,Mr Salmon,Does not the Minister the motion referred to by the honourable,15,Telephonic Systems
7,Mr Ewing,Yes. I did not infoTm with those Government Bills. I regard the,15,Telephonic Systems
8,"Mr Dugal D Thomson,",In refer,15,Telephonic Systems
9,Mr Deakin,I s that from the Co,15,Telephonic Systems
10,Mr Dugal D Thomson,Then it,15,Telephonic Systems
11,Mr Webster,Following up the,15,Telephonic Systems
