speakerGroups,speaker,theText,pageNumbers,title
0,"$Ouse Of I&Epresentatibes . Friday, So November, 191 J . T A.m., And Read Prayers. New South Wales Wheat. The Minister Of Trade And Customs If The Commonwealth Government Is In Negotia","tion with the Government of New South Wales, or of any other State, regarding a proposal by the Government of New South Wales to acquire the wheat of that State. Has the Minister made inquiries as to the effect, if any, that such action applied to the Commonwealth for finanby the Government of New South Wales must have in interfering with the supplies of other States, and infringing the provisions of the Constitution relating to the maintenance of Inter-State Free Tradef not entered into negotiations with any State Government regarding the acquisition of wheat. All I know of the proposals of the Government of New South Wales has been learnt from the newspapers. If the Government of New South Wales buys or takes the wheat of the State, it will have the right, I suppose, to say that that wheat shall not pass out of the State; but, as the question is a legal one, I am not competent to deal with it. negotiations between this Government and the Government of New South Wales regarding the seizure of New South Wales' wheat, will the Prime Minister, before finality is arrived at, inform this Parliament of the nature of the negotiations, and let us know what is proposed to be done? thinks the matter of sufficient importance, it will do what the honourable member asks. are"" likely to result in the fixing of a certain price to producers, will the Prime Minister inform this Parliament of' what is proposed before taking definite action t doubt whether the Commonwealth Government has the right to fix prices. From what I have heard from the other side, I gather that we have not. Therefore, I cannot give an answer to the question. here, and in the press, that the Government of New South Wales proposes to acquire all the wheat produced in the State during the coining harvest, and to retain it within the State. In view of a possible infringement of the Constitution regarding tbe maintenance ofInterState Free Trade, does the Prime Minister think that the people of one State should be assisted with' tiie money bf the people of the whole of Australia to do what is proposed ? Several of the States, New South Wales amongsb them, have cial assistance, and have received it . The buying up of all the wheat now in sight ""in New South Wales will require",4,Setup
1,Mr Speaker Took The Chair At 10.30,,4,Setup
2,Mr Groom,I wish to know from,4,Setup
3,. Mr Tudor,The Government has,4,Setup
4,Mr Greene,In the event of,4,Setup
5,Mr Fisher,If the Government,4,Setup
6,Mr Greene,If the negotiations,4,Setup
7,Mr Fisher,I have the greatest,4,Setup
8,Mr Rodgers,"It has been statedthe expenditure of a considerable sum of money. agreed to lend to the New South Wales, Victoria, South Australia, Western Australia, and Tasmania State Governments £18,000,000 to enable them to proceed with public works, and thus to prevent unemployment, but the Commonwealth cannot interfere with the exercise of the powers of a State which is acting within its own sphere. If Commonwealth interests are interfered with, this Government will take action. Mr P. P. ABBOTT -I s the Prime Minister aware that bond fide contracts have been entered into by Victoria for the purchase of wheat in New South Wales? Will the right honourable gentleman, if the matter comes under his notice, take steps to protect the interests cf these purchasers? contracts of the kind mentioned have been made, and it is not my business to become acquainted with such facts. If Commonwealth laws are infringed, it will be the duty of the Government to see that the interests affected are protected, so far as our Executive powers can protect them. the Minister of Home Affairs if the Government has yet reconsidered its decision not to proceed with the matter of the competitive designs for buildings for the Federal Capital? If not, when will the matter be reconsidered? has not yet come to a decision on the matter. Minister gave me that answer yesterday. with an adult male population of WhatI desire to know is when the Go11,000,000, is sending about 2,000,000 vernment proposes to reconsider the troops to the front, and Canada, with an matter. previous occasion that it would be done is sending, or has offered 150,000 men, at an early date? at an early date, but I am not in a posimen sufficient. It is only one-sixth protion to say when. country telephone propositions whose part as an integral portion of the prospects of financial return are not Empire? [34 ] regarded by the Department as warranting their construction under the regulations. Such propositions are often undertaken privately. Where that is done, will the Postmaster-General make available the necessary material, such as wire, insulators, spindles, instruments, &c, at cosfc price? consideration. All construction must be under fche control of the Department. taken to meet a far-reaching want in country districts, the simplification of telephone construction, with a view to the reduction of cost, so that more places can be linked together by telephone than is now possible under the stereotyped, costly methods of the Department? the honourable member refers. All steps are being taken to make our lines as effective and as economical as possible. ""CHRISTMAS ADJOURNMENT. Prime Minister tell us when we are likely fco adjourn for the Christmas holidays? Will he say-so that those of us who represent big electorates may be able to make arrangements for the coming yearwhether we are to re-assemble after Christmas for a Tariff session? speak definitely yet, but my view is that Parliament should adjourn in the early middle of December, and re-assemble in the New Year to deal with urgent and important business. There might be a holiday of, say, two months. The Minister told me upon a adult male population of about 2,000,000, I ask the Prime Minister if he considers portionally of the British contribution, and only one-fourth of the Canadian contribution. Does the right honourable",4,Setup
9,Mr Fisher,This Government,5,Expeditionary Forces
10,Mr Fisher,I am not aware that,5,Expeditionary Forces
11,Mr W. Elliot Johnson,I ask,5,Expeditionary Forces
12,Mr Archibald,The Government,5,Expeditionary Forces
13,Mr W. Elliot Johnson,The,5,Expeditionary Forces
14,Mr Archibald,"It will be done the Australian contribution of 40,000",5,Expeditionary Forces
15,Mr Rodgers,There are many gentleman consider that we are doing our,5,Expeditionary Forces
16,Mr Spence,The matter will have,5,Expeditionary Forces
17,Mr Poynton,Hav e steps been,5,Expeditionary Forces
18,Mr Spence,I do nofc know to what,5,Expeditionary Forces
19,Mr Austin Chapman,Can the,5,Expeditionary Forces
20,Mr Fisher,I am not able to,5,Expeditionary Forces
21,Mr Sampson,"As Great Britain,vernment is that as many men shall be tralia, and that the removal of the Exsent as may be needed. send a definite number ? has been made. I invite honourable memof the Minister, and obtain a reply. bers generally, and the honourable member in particular, to ascertain the facts Minister, who, as head of the Governbefore comparing other countries with ment, is primarily responsible for the Deours. Defence noticed in this morning's newswhat he and his Government have in paper cables a statement that a certain mind regarding future contributions of number of the members of the Expeditroops and munitions of war? We get tionary Forces of Canada have been renothing but vague statements; and the jected because they are of Austrian or declaration about "" the last man, and the German descent? will the Defence Department make inquiries as to how many men of these naorable member for Parramatta with such tionalities are in the camp of the Expequestions when he was Minister of Deditionary Forces of Australia at the prefence 1 sent time, so as to prevent the possibility of their rejection by the Imperial war not worrying anybody now. authorities ? tion under the notice of the Minister of Defence. Minister to point out any inaccuracy in or two about the matter. the statement of the question put to him a little while ago, or, in the absence of honourable member cannot move the adany inaccuracy, to withdraw the reflecjournment of the House unless he informs tion he made upon me. ber made a statement regarding the numMonday's Agei t was stated that in the ber of troops that was to be sent to the Supplementary Estimates for Canada front by other Dominions, and I asked provision is being made for raising him to make sure of his facts before he 100,000 troops. instituted comparisons to the disadvantage of the Commonwealth. Minister of Defence give the House any tions on newspaper reports and rumours, assurance as to when the Government is and this is not at all in accordance with likely to bring down a Bill to make proparliamentary practice and procedure. vision for the relatives of those who have While every reasonable latitude may be gone, and are going abroad to serve with allowed, I have to intimate that I shall, if the Allied Forces? that the Expeditionary Force being raised House being thus occupied. in Western Australia is to be transferred to Melbourne for training ? Does the Ascompetent to quote news from overseas as sistant Minister think that such a step the foundation for a question, and I shall is desirable, seeing that there is a branch put the matter in another way. In the peditionary Force for such a purpose will fence of Australia, tell the House delast shilling "" means absolutely nothing. would be better for me to move the adme in writing of his intention to do so. has grown, almost since the inception of the practice be continued, take very",5,Expeditionary Forces
22,Mr Pisher,The policy of this Goof the Military Forces in Western Aus,6,Expeditionary Forces
23,""""" Mr Sampson",Why not promise to be resented by the people of the State?,6,Expeditionary Forces
24,Mr Pisher,An unlimited promise orable member's question under the notice,6,Expeditionary Forces
25,Mr Poynton,"Has the Minister of finitely, at the earliest possible moment,",6,Expeditionary Forces
26,Mr Kelly,Not descent-birth .,6,Expeditionary Forces
27,Mr Poynton,"In view of this fact, ber must confine himself to the question.",6,Expeditionary Forces
28,Mr Jensen,I shall bring the queshonorable member ask his question?,6,Expeditionary Forces
29,Mr Sampson,"I ask the Prime journment of the House, and say a word",6,Expeditionary Forces
30,Mr Fisher,The honourable mem,6,Expeditionary Forces
31,Mr Rodgers,"Can the Assistant the Federal Parliament, of founding ques",6,Expeditionary Forces
32,Mr Jensen,"Almost immediately. strong steps, similar to those taken by my",6,Expeditionary Forces
33,Sir John Forrest,"I s it a fact predecessor, tb prevent the time of the",6,Expeditionary Forces
34,Mr Jensen,I shall bring the hon,6,Expeditionary Forces
35,Mr Joseph Cook,Will the Prime,6,Expeditionary Forces
36,Mr Speaker,The honourable mem,6,Expeditionary Forces
37,Mr Higgs,Nobody worried the hon,6,Expeditionary Forces
38,Mr Joseph Cook,I hope I am,6,Expeditionary Forces
39,Mr Speaker,Order! Will the,6,Expeditionary Forces
40,Mr Joseph Cook,Perhaps it,6,Expeditionary Forces
41,Mr Speaker,I point out that the,6,Expeditionary Forces
42,Mr Sampson,In a cable in last,6,Expeditionary Forces
43,Mr Speaker,Order! A practice,6,Expeditionary Forces
