speakerGroups,speaker,theText,pageNumbers,title
0,(First Session,"FIRST PERIOD.) An Act to grant and apply an additional sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and fifty, and to appropriate that sum. An Act to grant and apply an additional sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and fifty for the purposes of Additions, New Works and Other Services involving Capital Expenditure and to appropriate that sum. An Aot to make certain Provisions with respect to British Nationality and Australian Citizenship in consequence of the fact that Burma has ceased to be part of His Mvjesty's Dominions. An Act to amend the provisions of the Social Services Consolidation Act 1947-1949 relating to Child Endowment. An Act to amend the States Grants {Coal Mining Industry Long Service Leave) Act 1949. An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and forty-nine. An Aot to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and forty-nine, for the purposes of Additions, New Works and Other Services involving Capital Expenditure. An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and fifty-one. An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of Juno, One thousand nine hundred and fifty-one, for the purposes of Additions, New Works and Other Services involving Capital Expenditure. An Aot to amend the Tariff Board Act 1921-1947. WOOL (CONTRIBUTORY CHARGE) ACT (NO. I ) 1950 (ACT NO . 7 OF 1950)An Aot to impose a Contributory Charge upon certain wool produced in Australia. WOOL (CONTRIBUTORY CHARGE) ACT (NO . 2) 1950 (ACT NO . 8 OF 1950)An Aot to impose a Contributory Charge upon certain Wool produced in Australia and exported from Australia. WOOL (CONTRIBUTORY CHARGE) ASSESSMENT ACT 1950 (ACT NO . 9 OF 1950)An Act to amend the Wool {Contributory Charge) Assessment Act 1945, and for rther purposes. WOOL REALIZATION ACT 1950 (ACT No. 10 OF 1950)An Act to amend the Wool Realization Act 1945-1946. WOOL (RESERVE PRICES) FOND ACT 1950 (ACT NO . 11 OF 1950)An Act to Establish a Fund for the Purposes of a Scheme of Reserve Prices for Wool, and to make Provision for the Distribution of the Moneys in the Fundi f the Scheme is not in Operation on a certain date. ACTS INTERPRETATION BILL 1950. Initiated in the House of Representatives. Second Reading. by the Senate to the next meeting of the Parliament. in the House of Representatives. F.4774 2 Consideration deferred Laid aside. Initiated Referred to Select Committee of the Senate. The Parliament was convened by the following proclamation:^SniV^towit B v H is Excellency the Governor General in and over the \v. J. McKEI.I.' Governor-Gencnil. other things provided that the Governor General may appoint such times for holding the Sessions of the Parliament as he thinks f it : Now therefore, I , ""William John McKell, the Governor General aforesaid, in exercise of the power conferred by the said Constitution do by this my Proclamation appoint ""Wednesday the twenty-second day of February One thousand nine hundred and fifty as the day for the said Parliament to assemble and be holden for the despatch of divers urgent and important affairs: and all Senators and Members of the House of Representatives are hereby required to give their attendance accordingly in the building known as the Houses of Parliament, Canberra, at the hour of ten-thirty a.m. on the said twenty-second day of February One thousand nine hundred and fifty. Given under my Hand and the Seal of the Commonwealth of Australia this twenty-fourth day of January, in the year of our Lord One (i»s.) Majesty's reign. (Gazette No. 6, 1950.) Commonwealth of Australia. by the Constitution of the Commonwealth of Australia it is amongst thousand nine hundred and fifty and in the fourteenth year of His By His Excellency's Command, Prime Minister. GOD SAVE THE KING ! Question Mr G. W. A. Duthie, M.p...................................................................................................................................3577 Question WOOL .........................................................................................................................................................3577 Question Question THE PARLIAMENT ...................................................................................................................................3577 Constitution Alteration (Avoidance Of Double Dissolution Deadlocks) Bill 1950 Second Reading............................................................................................................................................3600 Question Question ME. G. W. A. DUTHIE, M.P.......................................................................................................................3653 Constitution Alteration (Avoidance Of Double Dissolution Deadlocks) Bill 1950 Second Reading............................................................................................................................................3655 Papers..................................................................................................................................................................3665 Answers To Questions The following answers to questions were circulated: touriststraffic...........................................................3665 Banking...............................................................................................................................................................3666 House of Representatives. Thursday, 1 June, 1960. took the chair at 10.30 a.m., and read prayers. CIVI 1 AVIATION. question to the Minister acting for the Minister for Civil Aviation, and by way of explanation, I point out that the Latrobe Valley development Bcheme makes provision for a permanent aerodrome on a site that is now privately owned land between Morwell and Traralgon. An aero club at Morwell is at present using a paddock just outside that town which has been lent to it hy a farmer. However, that area has become dangerous as a landing ground for aircraft because the surface is very rough, and the aero club is not prepared to expend any money on levelling it. Will the Department of Civil Aviation consider the advisability of anticipating some of the expenditure that it will incur on the construction of the permanent landing ground in order to make the area suitable for use by the aero club ? the matter .to which the honourable gentleman has referred, and the course that I recommend is that the local governing body concerned should apply to the Department of Civil Aviation to despatch an officer to the aroa for the -rrurpose of discussing tbe problem with the various parties who are interested in it. That may be the .simplest approach to the matter..",9,Setup
1,Mr Speaker (Hon. Archie Cameron),,12,Thursday 1 June 1950
2,Mr Beown,I desire to address a,12,Thursday 1 June 1950
3,Mr Casey,"I am not familiar .withMB, G. W. A. DUTHI E, M.P. honourable member seeking an opportunity to apologize to me? a question. the honourable member. WOOL. face my question to tlie Minister for Commerce and Agriculture with the explanation that when the British Government joined with the Australian, New Zealand and South African Governments in the formation of United Kingdom Dominion Wool Disposals Limited, which was known as the Joint Organization, it had a direct and very important financial interest to serve in the orderly marketing of the balance of its purchases under the war-time appraisement plans, totalling 10,000,000 bales. Now, however, the United Kingdom Government has indicated that it will not enter into any post-Joint Organization scheme unless it receives international approval. Does that decision mean that the matter will be referred to the International Wool Study Group? If so, will the Minister advise the House whether the Government is prepared to accept the decision of the International Wool Study Group, seeing that it is composed mainly of consumer countries, with a fair sprinkling of the socialist variety? In view of the fact that with the liquidaGovernment. In the circumstances, I tion of Joint Organization stocks of wool, Great Britain will have no corresponding interest to serve as a participant in a new floor price wool marketing plan designed to protect the interests of wool producers in Australia, New Zealand and South Africa, will the Minister advise the House on what basis the United Kingdom Government asks to join the scheme seeing that it is primarily a consumer country? Will he also say whether the Government is prepared to enter into a scheme without Great Britain? -ber has referred to the conference that took place in London early this year beyour tattention to .the fact that up to the tween representatives of the three woolgrowing dominions and the United Kingdom Government. One outcome of the conference was a suggestion that there might be consultation on a wider basis than that which that conference provided. It was I am seeking to ask suggested that the most convenient method of consultation would he through the wool study group which consists of representatives of the important producing countries and all of the consumer countries. At the present time, the wool industry seeks to express itself with respect to certain aspects of that issue, and in view of the importance of the matter, I believe that I shall be warranted in making a prepared and rather fuller statement on the subject. I shall take the earliest opportunity to do that. for External Affairs whether it is the intention of the Government that Australia's representative to the Soviet who is now in Australia shall resume his duties at Moscow? Does the Government still consider that the expenditure involved in maintaining such official representation is justified? first part of the honourable member's question is "" No "" . As to the scond part of the question, the increasing cost of upkeep of our embassy at Moscow is a matter which has given me considerable concern, particularly since the recent revaluation of the rouble by the Soviet directed that a communication should be sent to the Soviet Embassy in this country making certain suggestions with respect to the costs involved, because it seems to me that we much consider the size and scope of our representation in Moscow from the standpoint of the return we are receiving for the money expended. I have not yet received a reply from the Soviet Embassy on this matter, but as soon as I do so I shall communicate it to the House. THE PAELIAMENT.",12,Thursday 1 June 1950
4,Mr Duthie,Mr Speaker,13,Questions
5,Mr Speaker,Order! Is the,13,Questions
6,Mr Duthie,,13,Questions
7,Mr Speakee,Then I cannot see,13,Questions
8,Mr Charles Eussell,I pre,13,Questions
9,Mr Mcewen,The honourable mem,13,Questions
