speakerGroups,speaker,theText,pageNumbers,title
0,"An Aot To Grant And Apply An Additional Sum Out Of The Consolidated Revenue Fund For The Service Of The Year Ending The Thirtieth Day Of June, One Thousand Nine Hundred And Forty","two and to appropriate such sum. An Act relating to Broadcasting. An Act to amend the Child Endowment Act 1941. An Act to provide for Fees for Licences for Commercial Broadcasting Stations. An Aot to amond the Dairy Produce Export Control Act 1924-1938. An Act to amend the Estate Duty Assessment Act 1914-1940. An Act to amend the Excise Act 1901-1934. GIFT DUTY ASSESSMENT AOT 1942 (No. 17 of 1942)An Aet to amend the Gift Duty Assessment Act 1941. An Act to impose a Tax upon Incomes. An Aot to amend the Income Tax Assessment Act 1936-1941. An Act to make provision relating to the collection of taxes during the present war, and for other purposes. An Act to amend the Invalid and Old-age Pensions Act 1908-1941 and for other purposes. I NVALID AND OLD-AGE PENSIONS APPROPRIATION ACT 1942 (No. 27 of 1942)An Act to grant and apply out of the Consolidated Revenue Fund a sum for Invalid and Old-age Pensions. An Act to enable a Justice of the High Court to accept and hold a certain Office. An Act to amend the Lighthouses Act 1911-1919. LOAN ACT 1942 (No. 1 of 1942)An Aot to authorize the Raising and Expending of a certain Sum of Money. LOAN ACT (NO. 2) 1942 (No. 26 of 1942)An Act to authorize the Raising and Expending of a certain Sum of Money. An Act to amend the Maternity Allowance Act 1912-1937. An Act to amend the Babbit Skins Export Charges Act 1940. An Act to amend the Sales Tax Act {No. 1) 1930-1941. An Act to amend the Sales Tax Act {No. 2) 1930-1941. An Act to amend the Sales Tax Act {No. 3) 1930-1941. An Act to amend the Sales Tax Act {No. 4) 1930-1941. An Act to amend the Sales Tax Act {No. 5) 1930-1941. An Act to amend the Sales Tax Act {No. 6) 1930-1941. An Act to amend the Sales Tax Act (No. 7) 1930-1941. An Act to amend the Sales Tax Act (No. 8) 1930-1941. An Act to amend the Sales Tax Act (No. 9) 1930-1941. An Act to amend the Sales Tax (Exemptions and Classifications) Act 1935-1941. An Act to make provision for the grant of financial assistance to States, and for other purposes. An Aot to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and forty-one. (SIXTH PERIOD.) 2 , u t An Aot to a;j-jro;jriato a further sum out of the Consolidated Revenue Fund for the service of the year endod the thirtioth day of June, One thousand nino hundred and forty-one, for the purposes of Additions, New Works, Buildings, &c. An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtietli day of Juno, One thousand nine hundred and forty-three. WAR PENSIONS APPROPRIATION ACT 1942 (No. 28 of 1942)An Aot to grant and applv out of the Consolidated Rovenue Fund a sura for War Pensions. An Act to provide for the Payment of Widows' Pensions, and for other purposes. (To EN D OF SIXTH PERIOD.) Leavo to bring in granted in Third Period. KxTRADiTioy BILL 1941. Initiated in the House of Representatives. Leave to bring in granted in Second Period. Fourth Period. (Bill initiated in Senato in Sixth Period of Session, and passed through both Houses.) Fourth Period. (Bill initiated in Senate in Sixth Period of Session and passed through both Houses, assent reserved.) Socoml Period. Second Poriod. F.4BU1 2 Initiatod in the Houso of Representatives. "" Question Question Question BULK HANDLING OF WHEAT..................................................................................................................911 Question Question Question Joint Committee On War Expenditure ..................................................................................................................913 Question Question SIR OWEN DIXON.......................................................................................................................................913 Question POST-WAR PROBLEMS .............................................................................................................................913 Question MAN-POWER IN RURAL INDUSTRIES....................................................................................................914 Question Question COAL-MINING INDUSTRY........................................................................................................................915 Question Question Question Question Question Question WOOL AGREEMENT ..................................................................................................................................917 Question TIN-MINING INDUSTRY ............................................................................................................................917 Question Question Question Question Question Question Question Question Question Question Question Second Reading..............................................................................................................................................920 Gift Duty Assessment Bill 1942............................................................................................................................927 Estate Duty Assessment Bill 1942 Second Reading..............................................................................................................................................929 Values For Land Tax Motion to Disallow Regulations.....................................................................................................................931 Commonwealth Bank Accounts Motton to Disallow Regulations.....................................................................................................................942 Adjournment .........................................................................................................................................................952 Question Question BLUE PEA CROP .........................................................................................................................................957 Question MORE TOBACCO FOR TOWNS IN THE NORTH ....................................................................................961 Papers....................................................................................................................................................................966 Answers To Questions Boards, Trusts and Commissions ...................................................................................................................966 Waterside Workers.........................................................................................................................................966 Werribee Beef ................................................................................................................................................966 House of Representative*. Wednesday, 6 May, 1942. took the chair at 3 p.m., and read prayers. ANZA C DA Y AN D MA Y DA Y many conflicting statements with regard to the banning of the principal ANZAC Day celebrations, I read the following extract froni a letter that was sent to the .secretary of the Legion of Ex-Service Clubs by the Premier of New South Wales:Having regard to the express wish of the Commonwealth Government that outdoor g atherings at memorial services on that day e not organized, it is regretted that it is not practicable for approval to he given for the conduct of the ceremony on the modified lines suggested by your committee. Will the Prime Minister advise the House as to whether or not similar instructions were issued to the communistic organizers of the May Day procession and celebrations in the Sydney Domain, at which, it was estimated, 25,000 spectators were present? If so, will the right honoraible gentleman inform the House why such instructions were not enforced? If not, will he state why such discrimination was shown against returned soldiers of the last war, and indicate whether we may expect that similar discrimination will he exercised against returned soldiers of the present war? course of a public announcement made by me on the 18th March, 1942, regarding the observance of ANZAC Day this year, I saidThe fact that the enemy is on our threshold and that dangers to the public from warlike operations cannot be disregarded makes it desirable that any large congregations of people outside the normal should he discouraged. Accordingly it is the desire of the Government that marches of returned men through the streets and other outdoor gatherings at memorial services should not be organized. However, there is no reason why church services should not be held as usual nor that wreaths in commemoration of the fallen should Mr T. A. Stocks, president Wahroonga Comnot be laid on cenotaphs. This statement was also conveyed to the Premiers of the States and to the federal president of the Returned iSailors, Soldiers and Airmens Imperial League of Australia with a request for their cooperation in giving effect generally to the Government's proposals on this as well as other aspects of the observance of the day. The Premier of New South Wales, in a telegram dated the 20th March, 1942, indicated that he would be glad to cooperate in giving effect to the decisions of the Commonwealth Government in this matter. The federal president of the Returned Sailors, Soldiers and Airmens Imperial League of Australia, on the 19th March, 1942, in acknowledging receipt of my telegram, said that a copy had been sent to each State branch of the league requesting action accordingly. In a letter dated the 16th April, 1942, the Premier of New South Wales stated that the New South Wales Branch had communicated with him in February, stating that the branch proposed to proceed with the plans foT holding the usual ANZAC Day march on the 25th April, 1942, and for conducting a carnival at the Sydney Sports Groundi n the afternoon. The league had asked for an expression of the State Government's views on the matter, particularly in reference to the congregation of a large number of citizens at these functions. The Premier further stated that, following the receipt of my telegram of the 18th March, the New South Wales branch of the league was advised in the terms of that telegram. The State president of the league, in reply, indicated that the directions that marches of returned men through the streets and other outdoor gatherings should not be organized would be observed. The only request received by me that any modification should be made of the proposal to abandon the holding of marches and outdoor gatherings of the nature described came from the Wahroonga Community Service Association through the honourable member for Parramatta ( Sir Frederick Stewart), to whom the following reply was sent by me:Reference your letter and enclosures from munity Service Association, regarding Anzae",8,Appropriation Act No 2 1941 42 No 30 Of 1942
1,Mr Speakkb (Hon. W. M. Nairn),,12,Celebrations
2,Mr Habbison,In view of the,12,Celebrations
3,Mr Curtin,"by leave--In theDay commemoration at Wahroonga. Although steps are not being taken to prohibit such functions, Commonwealth Government is desirous for reasons of public safety that outdoor cessions. The Government indicated its gatherings at memorial services involving congregation of people beyond normal should not be organized. Xo make exception in case of Wahroonga would create difficulty in withholding approval similar functions elsewhere involving large assemblies. Regarding playing of games on ANZAC Day, Government has announced that provision will be made under national security powers that hotels will be closed throughout the day, that all race meetings and organized sport be not held and that theatres, including picture theatres, be closed until 1 p.m. It will be noted that there was no proState authorities. hibition. A request was made to the States as well as to the Returned Sailors, gentleman went further than that. Soldiers and Airmen's Imperial League of Australia. I am happy to say that, tion. Nowhere else has this situation throughout, the request and desires of arisen. Mr Tannock informed me that the Commonwealth Government were in New South Wales a ban had been imgiven effect. A prohibition was gazetted posed on a procession, and I refused to in respect of the hours during which interfere with the State Government in hotels should trade. With regard to May Day, I received a request from the Honourable C. Tannock, of a large number of persons is regarded M.L.C., secretary of an organization, in as being inimical to security, why did not which he asked what the position was. the Commonwealth Government express This was my replyYour telegram reference banning May Day march by State authorities received. Commonwealth Government has not issued any regulations to prevent marches or similar assemblies. As ANZAC Day ceremonies are nation-wide, and as such could be regarded as Commonwealth matter, Commonwealth Government has made request that marches and other large assemblies should, for reasons of security, be abandoned this year, but concerted gatherings arranged in one State only come within the province of the State Government concerned,, and I feel that Commonwealth Government should not interfere in present circumstances;. £ add to that statement by saying that I made. We have not gazetted a prohibimade the specific request that there tion of processions in all parts of Ausshould not be marches and congregations. tralia for reasons which I think will be [ issued no prohibition, because there are obvious. Certain marches might be concertain marches which do not attract templated, and assemblies of people in large, attendances or in which there is reasonable numbersin certain, places not a. large number of participants. The would not constitute a danger to security. first organization to observe the request My own view is that the Government of in connection with May Day was. the VicNew South Wales should have stuck to torian Labour Day Committee, which its ban. abandoned all proceedings in connection with a procession it had. arranged to hold on a date in March. In every other State, similar action, was taken by the of. the. Prime Minister been drawn to the Eight Hour Day Anniversary mittee; therefore, there was no obligaable the Leader of the United Australia Ur. Curtin. tion on the Commonwealth Government to gazette a regulation prohibiting prowishes. Those wishes have been observed everywhere, except that there was a procession in Sydney on May Day. The Government of New South Wales had the necessary authority to deal with that as it thought fit. As a matter of fact, my telegram to Mr Tannock commenced "" Your telegram reference banning May Day march by State authorities received'"". I replied to Mr Tannock that I was not interfering with any ban imposed by the the imposition of that ban. its view? view. every body. Any one would imagine that this matter was first raised in connection with Anzae Day. As a matter of fact, it was first raised in connection with the proposed Labour Day procession in Melbourne in March, six or seven weeks ago; and in that instance there was compliance with the request that the Government had Compublished remarks of tbe right honor-",12,Celebrations
4,Mr Spendeb,The right honourable,13,United Australia Party
5,Mr Curtin,I have stated the posi,13,United Australia Party
6,Mr Spendeb,If the congregation,13,United Australia Party
7,Mr Curtin,We did express our,13,United Australia Party
8,Mr Fbancis,Only to the soldiers.,13,United Australia Party
9,Mr Curtin,-We expressed it to,13,United Australia Party
