speakerGroups,speaker,theText,pageNumbers,title
0,"Monday, 30 May 2005 Growers Of Queensland In His Electorate On","---this issue. took the chair at 12.30 pm and read prayers. much as it possibly should have been. The lems occurring across our community at the ASIO, ASIS and DSD Committee moment is the subject of constant debate. Report There are also a number of economic and pm)-On behalf of the Parliamentary Joint where we really can start to address some of Committee on ASIO, ASIS and DSD, I prethe underlying problems that our communisent the annual report of the committee’s ties face. The Minister for Trade has been in activities 2004-05. my electorate in recent weeks and, in my Ordered that the report be made a parliaview, he made a very important point. When mentary paper. asked about what is stopping the production FUEL QUALITY STANDARDS of ethanol in Australia, the Minister for (ETHANOL CONTENT) AMENDMENT Trade said, ‘Big oil,’ and then made a politiBILL 2005 cal comment casting some aspersions on the Australian Labor Party. First ReadingI think the Australian Labor Party-and Bill presented by Mr Windsor. the Leader of the Opposition was on radio in pm)-The Fuel Quality Standards (Ethanol tion quite dramatically. I now ask them pubContent) Amendment Bill 2005 is a very licly to shift their position even further and important bill and I am hoping that both to support a mandate of 10 per cent that is sides of the parliament will recognise the scaled up over the next 10 years. The bill significance of mandating ethanol in our petarticulates the scale-up to at least four per rol supplies. I think it is time that Australia cent by 1 July 2009, to at least seven per cent caught up with the rest of the world in relaby 1 July 2012 and to at least 10 per cent by tion to renewable energies. Ethanol is one of 1 July 2015. That is put in place to allow the those energy sources that I believe we can investment and oil industries to absorb the use to start to address some of the renewable change. It can and should be done. energy, social, economic, environmental and, It is time Australia moved with the rest of in particular, health issues in relation to fuel the world. There is an ethanol plant being emissions. I am sure there are many on both built in the United States every 23 days. sides of the parliament who have over recent They recognise the significance of the years seen the benefits of the use of ethanol changes that are happening in renewable rewithin our fuel sources. The issues are besources, the problems that we may have in coming plainly clear to advocates of ethanol the Middle East and with oil supplies, and in this House. I want to place on the record the US oil price per barrel. This bill is an my thanks to the member for Kennedy, the enormous opportunity for regional developHon. Bob Katter, for his assistance in this ment too. The investment that would take matter and for his almost incessant camplace in country areas to achieve 10 per cent paigning on behalf of the sugar and grain in our fuel mix would be enormous. It would",17,Setup
1,The Speaker (Hon. David Hawker) The Health Issue Has Not Been Raised As,,17,Committees Health Issue Of Small Particle Emission Prob
2,Mr Mcarthur (Corangamite) (12.31 Social Issues. I Think It Is One Of Those Issues,,17,Committees Health Issue Of Small Particle Emission Prob
3,Mr Windsor (New England) (12.32 Tamworth Recently,"have shifted their posihave a triple bottom line effect. It would Minister. This bill, put forward again, and have the impact of using some of the grain seconded on this occasion by my colleague and sugar cane that is currently exported to and former minister for health Carmen Lawcorrupt markets from which the farm sector rence, would deny public funding to any has to accept very low prices. In Australia we candidate or political party that accepts any export grain and sugar cane et cetera at very donations from the tobacco industry or from low prices to corrupt markets internationally. a person who derives substantial revenue We then use some of that cash to access anfrom the manufacture, distribution or retail other corrupt market, that being the world oil of tobacco products. market. The notion of ‘substantial revenue’ means Here is an opportunity for this parliament the bill will not apply to those whose reveto vote for a bill that stands up in a very real nue from the retailing of tobacco is only insense for regional development, regional cidental to their supply of other retail prodinvestment and country supportucts: for example, supermarkets, corner particularly at a time of drought. One probstores and petrol stations. I present this prilem is the prices being received by our farm vate member’s bill again because there is sector so that it can get through this period of still an immoral contradiction in Australian drought. This is an enormous opportunity, public life. and I call upon the House to put aside the The Howard government continues to divisions that have occurred in relation to permit the Liberal and National parties to ethanol use in our petrol in the past and look accept substantial donations from companies to the future of this nation, to embrace what like Philip Morris and British American Tothe rest of the world is doing and to support bacco, while telling young people not to take the bill. up harmful drugs. It allows itself to be Bill read a first time. wooed by big tobacco while administering a Ordered that the second reading be made multibillion dollar health portfolio which an order of the day for the next sitting. must absorb and treat, but rarely cure, the victims of smoking related disease. 2005 accept money from tobacco companies. We have, quite simply, done the right thing. Kim First Reading Beazley cannot be bought by tobacco interBill presented by Mr Kerr. ests. FebruaryI introduced the first Commonfore, but they are worth repeating. More than wealth Electoral Amendment (Preventing 19,000 Australians die from smoking related Smoking Related Deaths) Bill 2005 which illness each year. Since 1950, tobacco has was seconded by my Western Australian claimed the lives of three quarters of a milLiberal colleague, Dr Mal Washer. The lion Australians. That is 750,000 people who member for Moore had hoped that by secdid not live their lives to the full because onding this bill it would send a bipartisan they were addicted to nicotine. Those of usmessage of support. His action was couramyself included-who have smoked, or who geous but, sadly, it did not move the Prime do smoke, fool ourselves that we are not",17,Committees Health Issue Of Small Particle Emission Prob
4,Mr Kerr (Denison) (12.37 Pm),"Last We have heard the shocking figures becaught up in an endless, pack-a-day game of We were not voted into the place as fools Russian roulette. It is Russian roulette beand hypocrites. Tomorrow is World No Tocause we know that tobacco causes several bacco Day and, like many members, I will cancers, cardiovascular disease, chronic obuse that day as an occasion for reconsidering structive pulmonary disease, other respiramy own foolish smoking behaviour. We tory diseases, asthma, low birth weight baknow right from wrong here. We should not bies and sudden infant death syndrome. Fibe beholden to tobacco companies in any nancially, the cost to the nation is estimated way, and this simple amendment to the at a staggering $21 billion in health costs Commonwealth Electoral Act will ensure each year. there is no suggestion or possibility that we The Australian Medical Association; the are. royal Australasian colleges of physicians and I table the explanatory memorandum and I surgeons and the Royal Australian College of commend the bill to the House. General Practitioners; the Cancer Council Bill read a first time. Australia; the Heart Foundation; Action on Ordered that the second reading be made Smoking and Health; and the Australian an order of the day for the next sitting. Council on Smoking and Health have all called on the coalition parties to stop acceptPRIVATE MEMBERS’ BUSINESS ing donations from big tobacco. HIV-AIDS dragooned to support the Prime Minister will move: argue, as do the tobacco manufacturers, that That this House: tobacco is a legal product and therefore it is (1) acknowledges concern for the global incientirely appropriate to accept money made dence and impact of HIV/Aids, particularly from those addicted to it. On the other side in the Asia/Pacific area; of this chamber, they supposedly see no ap(2) notes that UNAIDS expects that Asia will parent contradiction. But many do, and if overtake Africa in absolute numbers of HIV there were a free vote on this bill, it would infection by the year 2010 and that 40% of pass overwhelmingly. That is because, like new infections will be in Asia/Pacific by no other legal product, when used exactly as 2010 if the region is unsuccessful in turning intended, it has a lethal potential for the user. the epidemic around; In its inquiry into tobacco related matters (3) recognises the strong link between injecting last year, the Senate Community Affairs Legdrug use and HIV transmission in parts of Asia; islation Committee gave its support to this bill. It reported on the risks involved-real (4) commends the Australian Government for the programs funded through AusAID in and perceived-which have been articulated Asia and acknowledges the co-operation of by the health and antismoking lobby. These countries and agencies working with groups are rightly concerned that private poAusAID staff abroad; litical donations do influence the way in (5) commends the tremendous work carried out which politics is conducted. VicHealth told in the field by staff of AusAID and the diffithe inquiry that ‘there is no space in which cult conditions under which they often work; the interests of the tobacco industry coincide (6) recognises that HIV/Aids epidemics among with those of the rest of the community’. injecting drug users can be prevented, stabi-",18,Commonwealth Electoral Amendment Preventing By Contrast The Australian Labor Party Smoking Related Deaths Bill Last Year Announced That It Would No Longer
5,Those Coalition Members Who May Be Mrs Moylan (Pearce) (12.42 Pm),"Ilised and reversed, through timely and vigorfeel justly proud of its contribution in the ous interventions; field to combat HIV-AIDS and in other areas (7) whilst not condoning illicit drug use, enof poverty reduction. dorses support for continuing to fund harm We attended a meeting in Kunming, in the reductions strategies; and Yunnan Province of Western China, with (8) acknowledges the Australian Government’s Peter Mahomet and his team. Peter Mahostrong and long standing support of internamet, the Asian Regional HIV-AIDS Program tional efforts to expand the response to the HIV/Aids epidemic through increased reManager, made the following points: Austrasources and political commitment. lia is recognised as an expert in harm minimisation programs related to intravenous I appreciate this opportunity to bring to the drug users; the aid program activities are attention of the House growing concerns geared toward practical assistance and to about the spread of HIV-AIDS, particularly strengthen local capacity to reduce HIVin the Asia-Pacific region. It is deeply conAIDS related to injecting drug use; since the cerning to note that already more than 20 first case of AIDS was detected in the region million people have died as a result of HIVin the early 1980s, there has been a rapid AIDS, which is approximately the populaincrease in HIV patients among drug users tion of the whole of Australia. Indeed, HIVand commercial sex workers; and, in 2001, AIDS has taken more lives than all the 50 per cent of intravenous drug users in global conflicts since the end of the Second Thailand, Burma, Malaysia and China were World War. These are sobering facts indeed. infected with HIV-AIDS. Certainly today, most people have an awareness of the devastating effects of HIV-AIDS In his address to our delegation, Dr Li Jion the African continent, but it is not so well anhua, Deputy Director of the Yunnan Instiknown that according to UNAIDS, by 2010 tute for Drug Abuse, said that they estimated HIV-AIDS in the Asia-Pacific region will 80,000 cases of people with HIV-AIDS in overtake Africa in absolute numbers. 2003. I think the most concerning aspect of Dr Li Jianhua’s comments was that it is This is also a great opportunity to recogspreading to mothers and their children. nise the Australian government and those Yunnan has a population of 43 million peoworking in AusAID for their commitment ple and they now have six programs to comand work in the Asia-Pacific region. Having bat HIV-AIDS. I would like to acknowledge recently visited with a delegation of memthe work of the Chinese side as well. bers from this House the HIV-AIDS program in Yunnan Province in Western China, I am The delegation was very impressed by an impressed with the work that Peter Mahomet excellent presentation by Ms Lin Lian from and his team are doing, not just in China but the Yunnan Police Academy. The academy in the bordering countries of Vietnam, Laos has 6,000 students. They have produced a and Burma. This is the fourth occasion I training video to assist law enforcers, and see have visited AusAID projects in China and harm reduction as a very effective program. on each occasion I have been greatly imThey also believe that the drop-in centres pressed by the incredible work done by our they have created have been very effective. It officers in the Department of Foreign Affairs was clear from our meeting, attended by and Trade through AusAID. These people are party officials, government officials and well qualified, enormously enthusiastic and those directly involved with harm minimisaincredibly professional, and Australia can tion and health programs, that they were very committed to a reduction of the spread of cruel irony our connections to each other, HIV-AIDS. We applaud their work. since every person contracting HIV is conApart from the obvious benefits of reducnected to every other-whether by sexual ing the spread of HIV-AIDS, these jointly contact, sharing of needles, blood transfusion funded and staffed projects are also good for or because their mother was infected. building relationships and promoting greater I rise to support this motion. In particular, understanding between our people. As our I think it is important that we focus on the countries are now more closely linked in epidemic in Asia. There has been a lot of trade and other areas, gaining insights into media focus on people’s concerns for Africa; and understanding of the challenges China however, there has been so little focus on the faces in dealing with social and health issues Asian region. One of every five people in the outlying provinces becomes increasnewly infected with HIV is Asian. Ten years ingly important. ago, it was not even one in 10 people. People such as Sam Muller, who is also I would like to talk about a particular area involved in the Yunnan program, are playing close to home. Most worryingly, in Papua a vital role in passing on all the experience New Guinea close to two per cent of the Australian experts have in the field of prepopulation is HIV positive. The HIV epiventing the spread of HIV-AIDS through demic has spread slowly across the Pacific, harm minimisation programs. Once again, to a total of 5,281 recorded HIV positive and we commend the Australian government, the 1,635 AIDS cases as at 31 December 2002work of those in the field and the local offiwith estimates being much higher. PNG has cials of Yunnan Province for their work in the highest incidence of HIV-AIDS in the combating the spread of HIV-AIDS. We do Pacific region, and the fifth highest percentnot condone drug use, but we recognise the age of 15to 24-year-olds living with HIVsignificant role harm minimisation programs AIDS in South-East Asia and the Pacific. can play in preventing the spread of AIDS. Heterosexual transmission is the predomi(Time expired) nant means of infection, with approximately onded? except in the 15to 29-year-old age group, where women outnumber men. Significant prevalence rates are found not only in large serve my right to speak. urban areas like Port Moresby but also in (12.47 pm)-More than 36 million people try sites, including many companies based in throughout the world are affected by HIVAustralia. AIDS. In the 24 years since the discovery of AusAID suggests that PNG’s epidemic the disease, roughly 70 million people have has the potential to reach sub-Saharan Afribeen infected globally. The epidemic is still can levels. The resulting impact on PNG’s growing, without a plateau or equilibrium in economy and societal structures would be sight. There needs to be a greater collaboradevastating. I think it is important for us to tive effort, using all the advanced technolofocus on the need to prevent as well as treat. gies and the current heightened sense of inParticular cultural beliefs and practices may ternational citizenry and, indeed, greater hinder effective strategies to reduce the rate unity in this time of globalisation. AIDS is of the disease’s spread, as can low levels of globalisation in action, demonstrating with",19,Commonwealth Electoral Amendment Preventing By Contrast The Australian Labor Party Smoking Related Deaths Bill Last Year Announced That It Would No Longer
6,The Speaker,"Is the motion secequal numbers of men and women infected,",21,Commonwealth Electoral Amendment Preventing By Contrast The Australian Labor Party Smoking Related Deaths Bill Last Year Announced That It Would No Longer
7,Mr Keenan,I second the motion and re,21,Commonwealth Electoral Amendment Preventing By Contrast The Australian Labor Party Smoking Related Deaths Bill Last Year Announced That It Would No Longer
8,Mr Brendan O’connor (Gorton) Rural Areas,"typically around primary induseducation in some countries; continuing povdo everything we can to stamp out this epierty; and taboos surrounding sexuality, demic. (Time expired) reduce increases in the number of HIV infeccommend the member for Pearce for bringtions is compromised by hostility to harm ing this motion before the House and I recminimisation strategies. The government ognise the support offered by the member for have shown themselves-on occasion, at Gorton. The global impact of HIV-AIDS is least-to be unable to make the intellectual something we should all be concerned about, leap required to see that harm minimisation particularly as it is becoming one of the mastrategies do not entail implicit support of jor challenges facing our own region. In Ausdrug use or the drug trade. tralia we have come a long way from the I think it is also important to talk about the grim reaper advertisements that first heralded causal links between poverty and AIDS. the campaign against AIDS. We can never Poverty and AIDS are interrelated. The conafford to be complacent in this battle, but it is tinued spread of the disease is devastating to true to say that Australia has enjoyed a lot of Asian economies and individuals’ ability to success in limiting the spread of this insidilift themselves and their communities out of ous disease. I believe that we are morally poverty. HIV-AIDS threatens to reverse decobliged to use our successful record in comades of development, because it attacks peobating HIV-AIDS to help our friends and ple in their most productive years, destroys neighbours who face the same challenge. communities, disrupts food production and In sub-Saharan Africa it is estimated that places heavy burdens on already weak health about 25 million people are living with this services. Obvious solutions may lie in the disease. The consequences of these rates of increased Australian government aid to eduinfection in Africa have the potential to concation specific programs, extending the reach demn the whole region to generations of of primary education into sections of the hopelessness and suffering. On top of this, community by alleviating the cost burden for UNAIDS estimates that Asia will overtake poor families. Africa in absolute numbers of infections by May I also say that I managed to list a 2010. In the Asia-Pacific region last year similar motion sometime late last year which there were one million new infections. That asked the parliament to recognise World will be a further one million lives destroyed AIDS Day, held on 1 December each year. and another one million families devastated, This motion is a particularly important one with the consequential suffering that that and I think that Australia has played a very inflicts on the fabric of those societies. good role, given our size as a nation. Indeed, By 2010, 40 per cent of new infections the member for Pearce indicated how imporwill be in the Asia-Pacific if the region cantant our role has been in China, particularly not address this epidemic successfully. In in Yunnan Province, where there are proorder to have any impact on the rate at which grams under way to see whether we can mitiHIV is being spread in the world we have to gate the problems associated with HIV-AIDS first recognise that it is a problem, something in China. We need to take a leaf out of the that I believe has already been well estabbook of AusAID and encourage other relalished, and then to ask why. This motion rectively wealthy sovereign states like ours to ognises the link between HIV infection and assist countries, in particular Third World intravenous drug use. In recognising this and countries in Asia, in our region, to ensure we",21,Commonwealth Electoral Amendment Preventing By Contrast The Australian Labor Party Smoking Related Deaths Bill Last Year Announced That It Would No Longer
9,Women And Infectious Disease. Our Ability To Mr Keenan (Stirling) (12.53 Pm),"Ithe success that Australia has had in reducing ther the Australian government nor the infection rates through education about this workers involved in these programs condone risk in particular, we can begin to move fordrug use, but the simple fact is that it hapward. pens, and in China it is a major factor in the I was fortunate enough to travel to China spread of HIV. with the member for Pearce and the member The amazing work being done by Austrafor Gorton, as they have both mentioned, and lia, through AusAID and its hard working we attended a meeting of the AIDS Control staff, to tackle HIV is not only occurring in Cooperation program that was arranged in China. AusAID is working in Papua New Yunnan Province. At that meeting we heard Guinea, Cambodia, Indonesia, the Philipthat since the rise of AIDS in the 1980s the pines, East Timor and sub-Saharan Africa. infection rate in this area has soared and that The impact of HIV-AIDS on our community by the early 1990s it represented a full-blown cannot be and should not be underestimated. epidemic, particularly amongst intravenous But at the same time it should be recognised drug users in China, Thailand, Burma and that, while we face a massive task in addressMalaysia. In 2001, 50 per cent of intravenous ing its spread and dealing with the physical drug users in these countries were infected and emotional consequences, all is not yet with HIV. lost. Through programs such as the National The statistics are nothing short of horrifyHIV-AIDS Strategy and agencies such as ing. But while we were at the meeting I was AusAID, Australia is providing its own citiproud to look at the role that the Australian zens and its neighbours with practical supgovernment is playing in tackling this issue port to tackle the challenges ahead. (Time head-on by providing expertise and financial expired) tional HIV-AIDS strategy, is doing a number is a big year for Australia in the multinaof things to help other Asia-Pacific nations to tional order. Apart from the Nuclear Nonminimise the risk of infection by addressing Proliferation Treaty Review Conference this the factors identified as being of particular month and the meeting of the 60th United risk in these countries. We have a fiveNations General Assembly later this year, pronged strategy aimed at: improving leaderwhich will discuss Kofi Annan’s proposal for ship and advocacy, building the capacity of UN reform, we have the Millennium Develcountries to deal with the problem, helping opment Goals Plus Five Summit. This sumto change attitudes and behaviours, addressmit will be the first formal assessment of ing the transmission associated with drug progress towards the implementation of the use, and supporting treatment and care. Millennium Development Goals agreed by In China, Australia’s assistance to address all governments, including Australia, in New the transmission associated with drug use is York in September 2000. The IMF and the particularly valuable. Australia’s success in World Bank earlier this month released their reducing harm associated with intravenous formal Global Monitoring Report on the first drug use, such as HIV, is well known five years of progress and, in some cases, throughout the region. Through AusAID, nonprogress in the realisation of the specific simple things such as providing access to MDGs. As the outgoing Australian President clean needles and syringes and allowing for of the World Bank, James Wolfensohn, said their safe disposal are being introduced. Neiwhen releasing the Global Monitoring Report on 12 April 2005:",22,Commonwealth Electoral Amendment Preventing By Contrast The Australian Labor Party Smoking Related Deaths Bill Last Year Announced That It Would No Longer
