speakerGroups,speaker,theText,pageNumbers,title
0,"Tuesday, 3 November 1987 Instituted For Good And Cogent Reasons. It Seems That They Were Dismissed, Diminished And Dis","mantled not for good reason but because of the Madam SPEAKER (Hon. Joan Child) took need for some flurry of activity by the former the chair at 3 p.m., and read prayers. Government to be seen at the time. As the Commonwealth Government, under the current Deputy Prime Minister)-Madam Speaker, I intime have required the States to reduce their dicate to the House that the Prime Minister( Mr borrowings as well. They are coming down in Hawke) is still unwell but is recovering, and his both gross and net terms. I do not mind if the second selection won the Melbourne Cup. Deputy Leader of the Opposition wishes to observe progress in this matter, but there is a view election it can draw a line and have a clean question I asked last week concerning the subThe sheet is covered with dirty marks from their stantial net borrowings and financial health of performance in office. public financial enterprises. I am currently awaiting the reply promised by the Treasurer. In MA WSON'S HUT ernment's WorkCare program, which has unto the Minister representing the Acting Minister funded liabilities reported to be over $1.7 billion, for the Arts, Sport, the Environment, Tourism one of the State government financial enterprises and Territories. Will the Minister advise the accounting for the substantial level of net borHouse of the present condition of Sir Douglas rowings of public financial enterprises? Mawson's hut at Commonwealth Bay in the deed somewhat amused to find the coalition action has been taken to restore this historic interested in the borrowings of the States. The building which served as the base camp for the people in the coalition were behind--1911-14 Australasian expedition to Adelie Land, Antarctica? Will the Minister assure the House Opposition members-Answer the question. that the Government will take whatever action rect historical perspective. They were the people terity, with completion of restoration by the end who decided to remove any control by the Loan of 1988, our bicentenary year, if at all possible? what they called infrastructure, so that when I ourable member for Banks raises is one of conbecame Treasurer only 25 per cent of the States' siderable importance to Australia's role in the borrowings were under the control of the Loan exploration of the Antarctic. The honourable Council. Since then we have sought to reduce member may recall a plaque was affixed to the the States' public sector borrowing requirement hut commemorating the deaths of two members (PSBR), which was 3.6 per cent of gross domesof the 1911-1914 mission-Messrs Ninnis and tic product (GDP) in 1982-83, and in 1987-88 Mertz. Some preliminary investigation and conwe expect it to be 1.8 per cent or half the level servation work was undertaken by Project Blizit was under the Leader of the Opposition as zard in 1984-85 and 1985-86 with logistic and Treasurer. I repeat: the PSBR on the States' financial support from the Antarctic Division of account went from 3.6 per cent of GDP in 1982the Department of the Arts, Sport, the Environ83 to 1.8 per cent this year. In net terms, the ment, Tourism and Territories. This work is States' PSBR will fall from an all-time peak of being analysed by an expert committee formed 2.9 per cent to just over 2 per cent in 1987-88. in 1986 to advise the Antarctic Division on all This means that the borrowing restrictions placed aspects of the conservation of monuments and on the States are forcing them to pare back historic sites in the Australian Antarctic Terriactivity and run down cash balances built up tory. A member of the committee from the primarily in the early 1980s. Australian Heritage Commission visited the site The fact of the matter is that the Loan Counin the 1986-87 season and continued that work cil arrangements instituted in the 1930s were of monitoring and surveying the location. A draft",8,Setup
1,Mr Lionel Bowen (Kingsford,"Smithsibility for reducing the PSBR, we at the same",8,Public Financial Enterprises Sheet Of Paper To Begin With As I Have Said To
2,Mr Peacock,"I refer the Treasurer to the honourable members opposite, that is wrong.",8,Public Financial Enterprises Sheet Of Paper To Begin With As I Have Said To
3,"The Meantime, I Ask: Is The Victorian State Gov",Mr MOUNTFORD-My question is directed,8,Public Financial Enterprises Sheet Of Paper To Begin With As I Have Said To
4,Mr Keating,I am very interested and inAustralian claimed territory of Antarctica? What,8,Public Financial Enterprises Sheet Of Paper To Begin With As I Have Said To
5,Mr Keating,I am answering it in the coris necessary to preserve Mawson's hut for pos,8,Public Financial Enterprises Sheet Of Paper To Begin With As I Have Said To
6,Council Upon The Borrowings Of The States For Mr Peter Morris,"The matter the honstatement of significance has been prepared by a to my predecessors, the honourable member for heritage architect under the auspices of the comAdelaide and the Minister for Administrative mittee. A management plan based on this stateServices. ment of significance will be prepared. The Since its introduction, that scheme has prohonourable member in the last part of his quesvided assistance to over 260,000 low to moderate tion sought an assurance that the work would income earning first home buyers to get into be completed by the end of 1988. I am not in a their first homes. This has helped to release position to give that assurance but I can tell the needed rental accommodation into the market honourable member for Banks that the conservation work based on this management plan will and also to reduce the pressures on the public commence in the 1988-89 season. housing sector. The amount of assistance under this scheme depends on income, family status, for Primary Industries and Energy. The Minister thing to note is that FHOS assistance is going to will be aware of the front page story in the those who need it. Over 60 per cent of joint Australian newspaper today in which the MinFHOS applicants with dependants had incomes ister irresponsibly has revealed for all the world below $20,000 a year. Typically, FHOS applito see the minimum price Australia will accept cants are lower income earners. They tend to for its export coal. I ask the Minister whether have a lower equity and purchase cheaper homes the industry and the unions support this revelathan other first home buyers. For instance, the tion which will now mean our minimum price median price of $58,000 for homes of FHOS will be our maximum. applicants compares with a significantly higher Madam SPEAKER-Order! The first part of figure for non-assisted first home owners. Morethe honourable member's question is out of orover, the changes to the income limits ander. The second part the Minister may answer. nounced on 14 March 1987 have increased the reach of the scheme. The revised limits provide aware of the front page story in the paper today. dependent children. This is tangible evidence of I am not sure which newspaper the honourable member is referring to-the Prime Minister's election promise to move towards the elimination of child poverty by the though the honourable member for Bass has under the scheme and another 13,000 households been reading the newspapers again. Because of will receive further additional assistance. the national interest provisions all prices for coal In all, in this financial year, 1987-88, we anare commercial in confidence. One or two prices ticipate 52,000 further households receiving asare being bandied about in the industry because sistance under FHOS. The estimated expenditure the industry knows full well what some prices this year under the scheme is some $222m and, have been and what, in effect, market prices to date, around $1.15 billion has been approved have been. I have no other comment. to eligible first home buyers under the scheme. the Minister for Community Services and Health, continues to be successful in providing assistance as the Minister responsible for housing assistto first home buyers and in stimulating house ance. Will the Minister inform the House of the construction. progress of the first home owners scheme As I said earlier, FHOS is extremely well (FHOS)? How many people are being helped targeted on low income households. It has, thereby the scheme? Is FHOS proving a success and fore, reduced the pressure both on the private relieving pressure on demand for public housing? rental market and on public housing. It has done Dr BLEWETTI thank the honourable this by enabling marginal home buyers to enter member for his question. This Government is into home ownership. Without FHOS assistance committed to ensuring that home ownership remany of these buyers would not have been able mains affordable and accessible to all Austrato afford a home of their own. It is a very clear lians. FHOS has made a major contribution to testimony of the Government's pursuit of equity that. Congratulations for that belong very much in this area.",8,Public Financial Enterprises Sheet Of Paper To Begin With As I Have Said To
7,Mr Smith,My question is to the Minister tion chosen by the applicants. But the important,9,First Home Owners Scheme The High Application Rate Which Is Continuing
8,Mr Kerin,"As a matter of fact, I am not more generous income limits for families with",9,First Home Owners Scheme The High Application Rate Which Is Continuing
9,Mr Smith,The Australian. end of 1990. The changes will enable an addi,9,First Home Owners Scheme The High Application Rate Which Is Continuing
