speakerGroups,speaker,theText,pageNumbers,title
0,"Thursday, 6 April 2000 However, Limited To Amounts Resulting Di","----rectly from that judgment. the chair at 9.30 a.m., and read prayers. cretionary. Money appropriated under this bill is additional to the appropriations made 1999-2000 The appropriation is necessary and required as a matter of urgency to allow the First Reading Attorney-General’s Department to finalise Message from the Governor General recthe matter in accordance with the judgment ommending appropriation announced. of the Federal Court and to limit the ComBill presented by Mr Fahey, and read a monwealth’s further liability for accruing first time. interest. Second Reading The appropriation is sought by way of a nance and Administration) (9.31 a.m.)-I and passage in this session. move: Let me state for the record that the need That the bill be now read a second time. for this bill is the result of a typical ALP style deal done under the former Keating Labor The Appropriation (Dr Carmen Lawrence’s government to help one of its mates. Legal Costs) Bill 1999-2000 makes provision for a special appropriation to meet the ComThe judgment of the Federal Court makes monwealth’s liability, under a judgment of it clear that the Commonwealth was conthe Federal Court of Australia. The Comtractually bound by a political compact ormonwealth’s liability relates to the legal costs ganised by the offices of Dr Carmen Lawof Dr Carmen Lawrence MP in connection rence and then Prime Minister Keating and with the Marks Royal Commission in Westsupported by a decision of cabinet on 8 June ern Australia, and her related court chal1995 to pay what were, essentially, the perlenges to the commission. sonal legal costs of Dr Lawrence, in a matter totally unrelated to her responsibilities at the The Federal Court held that the Commontime as a federal minister. wealth is legally liable to pay damages for breach of contract which arose following the This unfortunate arrangement has necesCommonwealth’s initial refusal to pay the sitated the introduction of this bill, which legal costs incurred by Dr Carmen Lawrence burdens Australian taxpayers to the tune of at MP in relation to the Marks royal commisleast three-quarters of a million dollars. sion and her court challenges to that commisWith that in mind I note that senior figures sion. in the Australian Labor Party established a trust fund, called the ‘Carmen Lawrence DeOn 25 February 2000 the Federal Court fence Fund’. This fund sought and received ordered that the Commonwealth pay damages public donations to pay Dr Lawrence’s legal and interest to the date of judgment and the costs. It is understood the fund may be holdlegal costs. ing as much as $100,000. In the bill, the parliament is asked to apI also note that the Commonwealth Attorpropriate moneys from the Consolidated ney-General has rightly asked that the fund Revenue Fund to meet these liabilities. The contribute towards Dr Lawrence’s legal examount to be appropriated is not specified in penses. Such a contribution would only seem the bill due to the nature of the judgment. just and proper. Similarly, the amount of post-judgment If such a contribution had been made this interest cannot be quantified until the judgappropriation would be a smaller amount and ment debt is paid. The purpose for which taxpayers’ money would have been saved. If money can be appropriated under the bill is, the fund were now to make a contribution it",5,Setup
1,"Mr Speaker ( Mr Neil Andrew) Took Accordingly, The Appropriation Is Not Dis",,5,Appropriation Dr Carmen In Other Appropriation Acts In 1999 2000 Lawrence S Legal Costs Bill
2,Mr Fahey (Macarthur,"Minister for Fispecific appropriation bill, with introductionwould partly offset the appropriation that the tion agreements concluded by Australia in parliament is now asked to make. recent years. There is no doubt that it would be in the The Finnish protocol amends the existing best interests of taxpayers that the fund be Finnish agreement to exempt from dividend exhausted before the taxpayers are called withholding tax dividends paid out of fully upon to pay anything. taxed company profits. It also updates the The Attorney-General has also asked the agreement in other minor respects. Australian Labor Party to contribute towards The government believes the conclusion of the cost of these expenses. Once again a conthe new agreement and protocol will tribution from that party would also appear to strengthen trade, investment and wider relabe more than appropriate. Such a contribution tionships between Australia and each of these would further offset the appropriation procountries. vided for in this bill. The Romanian agreement will enter into It is my duty to commend the bill to the force when diplomatic notes are exchanged House and present the explanatory memoranadvising that all of the necessary domestic dum to the bill. processes to give it the force of law in each Debate (on motion by Mr Laurie country have been completed. The Finnish Ferguson) adjourned. protocol will enter into force 30 days after the later of similar notifications. The enactFirst Reading actions, will complete the processes followed read a first time. Full details of the amendments are conSecond Reading tained in the explanatory memorandum. for the Arts and the Centenary of Federation) planatory memorandum. (9.36 a.m.)-I move: Debate (on motion by Mr Laurie That the bill be now read a second time. Ferguson) adjourned. The International Tax Agreements AmendPETROLEUM EXCISE AMENDMENT ment Bill (No. 1) 2000 will provide legisla(MEASURES TO ADDRESS EVASION) tive authority for the domestic entry into BILL 2000 force of a new comprehensive double taxaFirst Reading tion agreement with Romania and an with Finland. The bill will insert the text of read a first time. the agreement and the protocol into the InterSecond Reading ules to that act. for the Arts and the Centenary of Federation) The agreement between Australia and (9.39 a.m.)-I move: Romania was signed on 2 February 2000, and That the bill be now read a second time. the Finnish protocol was signed on 5 NoThe amendments proposed in the Petroleum vember 1997. Excise Amendment (Measures to Address Details of the agreement and the protocol Evasion) Bill 2000 improve the governwere announced and copies made publicly ment’s ability to address excise evasion ocavailable following the respective dates of curring through fuel substitution. signature. This bill facilitates prosecutions for fuel The new Romanian agreement generally substitution offences by removing some accords with the other comprehensive taxatechnical difficulties with the legislation and",5,Appropriation Dr Carmen In Other Appropriation Acts In 1999 2000 Lawrence S Legal Costs Bill
3,"Bill Presented By Mr Mcgauran, And In Australia For Those Purposes.",,6,International Tax Agreements Ment Of This Bill And The Satisfaction Of The Amendment Bill No 1 2000 Other Procedures Relating To Proposed Treaty
4,Mr Mcgauran (Gippsland,MinisterI commend the bill and present the ex,6,International Tax Agreements Ment Of This Bill And The Satisfaction Of The Amendment Bill No 1 2000 Other Procedures Relating To Proposed Treaty
5,"Amending Protocol To Our Existing Agreement Bill Presented By Mr Mcgauran, And",,6,International Tax Agreements Ment Of This Bill And The Satisfaction Of The Amendment Bill No 1 2000 Other Procedures Relating To Proposed Treaty
6,National Tax Agreements Act 1953 As Sched,"Mr McGAURAN (Gippsland-Ministerallowing use of evidentiary certificates in The Excise Amendment (Alcoholic Beverprosecutions. ages) Bill 2000 is part of a package of This bill also ensures that a broader range amendments to put in place a new taxation of imported products that can be used in fuel regime for alcoholic beverages, primarily to substitution activities, such as imported bring to excise alcoholic beverages not curchemical grade toluene, are covered by this rently subject to excise duties, and adjust the legislation. The record keeping provisions of rates of excise in light of the removal of the the fuel substitution legislation are also exwholesale sales tax. tended to cover these products. The bill gives effect to the administrative Special provisions in the Excise Act 1901 arrangements for the collection of excise for allow changes to the excise tariff to be made alcoholic beverages not currently subject to by gazetting a proposal or tabling a proposal excise. These new arrangements are in anin parliament. ticipation of changes to the excise items and rates in the excise tariff, which will be tabled Over time specific tariff items have been in parliament at a later time. included in a variety of legislation. These references restrict the government’s ability to Full details of the measures in this bill are quickly amend the tariff by gazettal or procontained in the explanatory memorandum. posal. I commend the bill and present the exAs some forms of excise evasion through planatory memorandum. fuel substitution occur when parties systemDebate (on motion by Mr Laurie atically exploit weaknesses in the excise tarFerguson) adjourned. iff structure, any restriction in the governCUSTOMS AMENDMENT ment’s ability to quickly amend the tariff is a (ALCOHOLIC BEVERAGES) BILL 2000 restriction on the government’s ability to quickly address fuel substitution. First Reading items and replaces them with generic deread a first time. scriptions. Second Reading cise is levied or impose an additional excise for the Arts and the Centenary of Federation) liability-they simply give back to the gov(9.44 a.m.)-I move: ernment the power to quickly amend the tarThat the bill be now read a second time. iff to protect the revenue. The Customs Amendment (Alcoholic BeverFull details of the measures in this bill are ages) Bill 2000 amends the Customs Act contained in the explanatory memorandum. 1901 to reflect some of the government’s tax I commend the bill and present the exreform measures insofar as they relate to explanatory memorandum. cisable alcoholic beverages, as announced in the Tax reform: not a new tax, a new tax Debate (on motion by Mr Laurie system document released in August 1998. Ferguson) adjourned. The bill makes minor changes to the CusFirst Reading similar locally manufactured excisable prodread a first time. Amendment (Alcoholic Beverages) Bill Second Reading 2000. for the Arts and the Centenary of Federation) contained in the explanatory memorandum. (9.42 a.m.)-I move: I commend the bill and present the exThat the bill be now read a second time. planatory memorandum.",6,International Tax Agreements Ment Of This Bill And The Satisfaction Of The Amendment Bill No 1 2000 Other Procedures Relating To Proposed Treaty
7,"This Bill Removes Those Specific Tariff Bill Presented By Mr Mcgauran, And",,7,Excise Amendment Alcoholic Toms Act 1901 To Ensure That Imported Prod Beverages Bill 2000 Ucts Are Subject To The Same Arrangements As
8,These Changes Do Not Affect The Way Ex,Mr McGAURAN (Gippsland-Minister,7,Excise Amendment Alcoholic Toms Act 1901 To Ensure That Imported Prod Beverages Bill 2000 Ucts Are Subject To The Same Arrangements As
9,"Bill Presented By Mr Mcgauran, And Ucts. It Mirrors The Changes In The Excise",,7,Excise Amendment Alcoholic Toms Act 1901 To Ensure That Imported Prod Beverages Bill 2000 Ucts Are Subject To The Same Arrangements As
