speakerGroups,speaker,theText,pageNumbers,title
0,"House Of Fteptesematibts. Friday, K July, 1919. Took The Chair At 11 A.m., And Read Prayers. Mr M O Williams The Acting Prime Minister Whether His At","tention has been drawn to the fact that the Government of Queensland are shooting down citizens in the streets? answered until the no-confidence motion has been disposed of. Prime Minister whether the Government intend to do anything to relieve the destitution in the capitals of the different States? Minister has already intimated that it is not the intention of Ministers to answer questions until the no-confidence motion has been dealt with. tell starving women and children. Speaker is on his feet it is the duty of hoDorable memhers to remain silent. are on their backs with hungry stomachs. member to obey the ruling of the Chair. LEAVE OF ABSENCE. That leave of absence for two months be granted to the bonorable member for Macquarie ( Mr Nicholls) on the ground of ill-health. Debate resumed from 3rd July (vide '. That the paper be printed. way of amendmentThat all the words after "" That"" be left out, with a view to insert in lieu thereof the words"" the Government docs not possess the confidence of this House."" When the debate was adjourned last evening, I was pointing out that the Ministerial statement-' presented by the Acting Prime Minister did not contain I desire to ask even a hint that the Government proposed to take any steps to deal with the Trusts and Combines which are operating in the Commonwealth, .and which were so roundly condemned last evening by several Ministerial supporters. There can be no doubt that Trusts and Combines have Australia in their grip. The Beef",20,Setup
1,Mr Speaker (Hon. W . Elliot Johnson),,20,Ministerial Statement Motion Of No Confidence
2,,Mr Watt -Questions will not be,20,Ministerial Statement Motion Of No Confidence
3,Mr Page,I wish to ask the Acting,20,Ministerial Statement Motion Of No Confidence
4,Mr Speaker,The Acting Prime,20,Ministerial Statement Motion Of No Confidence
5,Mr Page,That is a grand thing to,20,Ministerial Statement Motion Of No Confidence
6,Mr Speaker,Order!,20,Ministerial Statement Motion Of No Confidence
7,Mr Page,It is a scandalous shame.,20,Ministerial Statement Motion Of No Confidence
8,Mr Speaker,Order! When the,20,Ministerial Statement Motion Of No Confidence
9,Mr Page,And some of these people,20,Ministerial Statement Motion Of No Confidence
10,Mr Speaker,I ask the honourable,20,Ministerial Statement Motion Of No Confidence
11,Motion (By Mr Higgs) Agreed To,,20,Ministerial Statement Motion Of No Confidence
12,"Page 10460), On Motion By Mr Wat T",,20,Ministerial Statement Motion Of No Confidence
13,"Upon Which Mr Higgs Had Moved, By",,20,Ministerial Statement Motion Of No Confidence
14,Mr Considine (Barrier) [11.3],"Trust is operating strongly in the Commonwealth to-day. sented by a Commission appointed by the United States Government to inquire into the Chicago Meat Trust and its ramifications, quotations from which appeared in the Barrier Daily Truth of 5th A p r i l last, there is given a list of the operations of the Beef Trusti n various countries. According to the report of the Commission, Armour and Company, of the Meat Trust, are represented in Australia and New Zealand by Armour and Company, of Australasia, and Swift Company, also members of the Trust, are represented in Australia by the Australian Meat Export Company. The Commission reported thatTlie Commission had to meet deliberate falsification of returns properly required under legal authority; we had to meet schools for witnesses, where employees were coached in anticipation of their being called to testify in an investigation ordered by you (President Wilson) and by the Congress of the United States; we had to meet a situation created by the destruction of letters and documents vital to this investigation; we had to meet a conspiracy in the preparation of answers to the lawful inquiries of the Commission. The public were told that no "" Trust"" existed, and that the "" Big Five"" were in most effective competition, but the report declares that "" these five .corporations and their 500 odd subsidiary, controlled, and affiliated companies, are bound together by joint ownership, agreements, understandings, communities of interest, and family relationships."" In the three years 1915-1916-1917 four of the five big concerns made net profits amounting to £35,600,000, and it is stated that in 1917 their earnings were more than four times as much as in the year before the war. The Commission went on to sayI t is our opinion that the failure of American meat production to keep pace with population is in large measure due to the conditions created and maintained in the markets by the Big Five. This may well be the Teasonf o r the high cost of meat and other commodities in Australia. It has been denied from time to time that the Meat Trust is' operating in Australia. claring, on unimpeachable testimony, that it is operating not only in America and other countries, but in Australia. Despite the fact that this evidence is in .the hands of the Government, that all this informaI n a report pretion is available to them, they show no disposition to take any action in regard to the Trust. A t this critical period in our history, when we are facing a readjustment of industry and thousands of workless people do not know where they aTe to obtain the next meal, the Government are still unprepared to do anything. The Ministerial statement deals with a number of comparatively immaterial matters, but there is not even a hint in it that the Government intend to do anything to alleviate the necessities of the people or to deal with Trusts and Combines. I do not wish to weary honourable mem. bers by making long quotations, but I desire to place before them an extract from an article entitled "" The Simple Annals of the Poor,"" which appeared in the Age of 20th June last. This statement is made, not by a Bolshevik or a red-ragger, but by a newspaper in an article dealing w i th the work of the Ministering Children's League. Referring to a meeting held by that League. in the TownH a l l , the Age states that I t was a pathetic picture of the lives of the little children of parents who were "" inefficient -no t very .good at anything,"" and whose helpless inefficiency was assumed to be largely due to stunted or ill-nurtured physiques. The fathers have very poor earning capacity, and they are the first to be dismissed when work slackens.. Therefore their little ones know too much about want. One child, just returned from the Cottage by the Sea at Queenscliff, met her mother with the cry, "" Mother, thero was food left over after every meal!"" As Sister Emilie, of the Central Methodist Mission, said, that one sentence revealed a terrible condition of affairs in that child's home. It is only too tine that this state of affairs relates not to the home of one child only, but is characteristic of thousands of homes in Australia to-day. The honourable member for Franklin several hundred soldiers had been prevented fro m returning to their homes in Tasmania because of the action of Mr. Walsh, general secretary of the Seamen's Here we have a Commission deUnion, in calling out the crew of the Wyandra. That statement illustrates the .colossal hyprocrisy of the Government, who are trying to persuade the people that the seamen are the cause of the present",20,Ministerial Statement Motion Of No Confidence
15,( Mr Mcwilliams) Said Last Evening That,"trouble. As a matter of fact, the Government are deliberately holding up the coal supply and trying to utilize the Seamen's Union, just as they availed themselves of the Eveleigh Workshops dispute in 1917, to starve the women and children of this country, and to blame tlie workers for the trouble, in order to break down our industrial organization. They wish to remove the political representatives of the working classes here. run at the present time by a gang of murdering thieves. It is a conspiracy Johnson) I ask the'honourable member to moderate his language. strong enough. to the honourable member that language generally that, whatever the reason may can be forcible without being extravagant be for the action taken by him, it and grossly offensive. dren are starving ! ' . Mr. . $ PEAKER member for Dalley( Mr Mahony) not to honourable members in demanding their, interject while the Speaker is on his feet. vernment do something? ber immediately repeats his breach of the to withdraw. The welfare of the womenStanding Orders. I name the honourable and children is more to me. member for Dalleyf o r his persistency in defying the Chair. and children are starving. set of canting humbugs and hypocrites. member for Darling( Mr Blakeley) to done and is prepared to do a great deal, cease his interjections. member for Dalley has had a few moments Tudor) himself knows. That, however, is to reflect, and I wish to give him an not the question before the House. opportunity to apologize to the House. Mr Speaker, may I interpose. regret that I was absent when the better if the honourable member for incident to which my attention has Darling( Mr Blakeley) would al'ow this been directed took place. tirely ignorant of its nature except that and the honourable member concerned. I am given to understand by my honorI t is only a question now of obedience to able interjections have been made in defiance of orderly conduct. If the honourable of the order of the Chair. That is not member were the occupant of the Chair; uncommon when feeling runs high. But it is also a very common incident that: when honourable members have had time to reflect, they see the wisdom of obeying the Chair, no matter on what side of the House they sit. I take this opportunity, Mr Speaker, to supplement your appeal to the honourable member that he will obey the ruling of the Chair, as all honorable members from the Leader of the House The country is being downwards have to do. withdraw from the attitude that I have taken up. There are thousands of women and children starving in this country and the Government are doing nothing. I ' absolutely refuse to withdraw from the The language Ls not position taken up by me. I would point out honourable member and the House, is entirely apart from the question to bebeing flagrantly ignored and disregarded,, 4: ask the honourable and I must look to the support of due observance. I hope that the honourable member will recognise that it is his' W h y do not the Go-, duty to withdraw from the attitude he has^ adopted. . ditional words. I am not permitted, nor I do not care.. Women is any honourable member, to discuss the merits of the views of the honourable pressed in 'his interjection. If I were I I ask the honourable would tell 'him that the Government has The honourable .as tlie Leader of the Opposition ( Mr. W it h your concurrence, you have done nothing. I am enmatter to be settled as beween the Chair colleague ( Mr Groom) that the invariable traditions of the Chair and",21,Ministerial Statement Motion Of No Confidence
16,Mr Speaker (Hon. W . Elliot,,22,Ministerial Statement Motion Of No Confidence
17,Mr Blakeley,,22,Ministerial Statement Motion Of No Confidence
18,Mr Speaker,,22,Ministerial Statement Motion Of No Confidence
19,Mr Mahony,But women and childetermined. The rules of the House are,22,Ministerial Statement Motion Of No Confidence
20,Mr Mahony,,22,Ministerial Statement Motion Of No Confidence
21,"""> Mr Speaker",The honourable mem,22,Ministerial Statement Motion Of No Confidence
22,Mr Mahony,,22,Ministerial Statement Motion Of No Confidence
23,Mr Blakeley,The Government are a member for Dalley( Mr Mahony) as ex,22,Ministerial Statement Motion Of No Confidence
24,Mr Speaker,,22,Ministerial Statement Motion Of No Confidence
25,Mr Watt,,22,Ministerial Statement Motion Of No Confidence
26,Mr Mahony,I feel that I cannot,22,Ministerial Statement Motion Of No Confidence
27,Mr Speaker,I would remind the,22,Ministerial Statement Motion Of No Confidence
28,Mr Mahony,"No , I am not goingj",22,Ministerial Statement Motion Of No Confidence
29,Mr Watt,M a y I offer a few ad,22,Ministerial Statement Motion Of No Confidence
30,Mr Blakeley,The trouble is that,22,Ministerial Statement Motion Of No Confidence
