speakerGroups,speaker,theText,pageNumbers,title
0,"An Act To Provide For The Deportation Of Certain Aliens. An Act To Grant And Apply An Additional Sum Out Of The Consoudated Bevenue Fund For The Service Of The Year Ending The Thirtieth Day Of June, One Thousand Nine Hundred And Forty","six, and to appropriate that sum. An Act to make provision, in the interests of the Defence of the Commonwealth, for the Control of Materials which are or' may be used in producing Atomic Energy, and for other purposes. An Act to amend the Australian Broadcasting Act 1942, and for other purposes. An Act to estabUsh and incorporate a University in the Australian Capital Territory. An Act to amend sections eighty-nine and ninety of the Australian Soldiers' Repatriation Aet 19201945. An Act to amend the Bankruptcy Act 1924-1945. COAL INDUSTRY ACT 1946 (No. 40 OF 1946)An Act to provide means for Securing and Maintaining adequate Supplies of Coal throughout AustraUa and for providing for the Regulation and Improvement of the Coal Industry in the State of New South Wales, and for other purposes. An Act to make provision for the performance by the next senior Judge of the duties of the Chief Judge of the Commonwealth Court of Conciliation and Arbitration in the event of his absence from office or his inability to perform the duties of his office, and for other purposes. An Act to amend the Commonwealth Conciliation and Arbitration Act 1904-1934, as amended by the Commonwealth Conciliation and Arbitration Act 1946. An Act to amend the Commonueallh Electoral Act 1918-1910, and for other purposes. An Act to amend the Commonwealth Inscribed Stock Act 1911-1945. An Act to provide for the appointment to or employment in the Commonwealth Service of certain State Employees, and for other purposes. An Act to provide for the VaUdation of Collections of Duties of Customs under Customs Tariff Proposals. An Act to repeal section six of the Entertainments Tax Act 1942-1944. An Act to repeal section twenty-nine of the Entertainments Tax Assessment Act 1942-1944. An Act to provide for the Validation of Collections of Duties of Excise Tariff Proposals. An Act to amend the Forestry Bureau Act 1930-1944. An Act to make provision for and in connection with the Guardianship of certain Children from outside Australia. An Act to impose a Tax upon Incomes. An Act to amend the Income Tax (War-time Arrangements) Act 1942-1944. An Act to amend the Income Tax Assessment Act 1936-1945. An Act to amend the Invalid and Old-age Pensions Aet 1908-1945. An Act to restore the number of Justices of the High Court to the number of seven. MEAT EXPORT CONTROL ACT 1946 (No. 36 OP 1946)An Act to amend the Meat Export Control Act 1935-1938, and for other purposes. MEAT INDUSTRY CONTROL ACT 1946 (No. 37 OP 194.6)An Act to provide for the transfer of the powers, authorities and functions conferred upon and exercised by the Controller of Meat Supplies and the Meat Canning Committee appointed under the National Security (Meat Industry Control) Regulations and the National Security (Meat Industry) Regulations respectively to the Australian Meat Board during the continuance of the National Security Act 1939-1946 and the Regulations thereunder. An Act to provide for the Retention or Acquisition of British Nationality by Women married to Aliens. An Act relating to the Naturalization of Persons who reside or have resided in the Territory of New Guinea. An Aot to provide for the termination of the National Security Act 1939-1943. An Act to provide for the Establishment and Operation of Overseas Telegraphic, Telephonic and other like Services by the Commonwealth, and for other purposes. An Act to amend the Parliamentary Papers Act 1908-1935. An Act to provide for the Broadcasting of the Proceedings of the Houses of the Parliament, and for other purposes. An Act to amend the Patents Act 1903-1935, and for other purposes. An Act to authorize the Execution by or on behalf of the Commonwealth of an Agreement between the Commonwealth and the States of New South Wales, Victoria and South Australia in relation to the Standardization of certain Railways, to approve of the Raising of Loans for Defence purposes (namely, the Standardization of those Railways), and for other purposes. RAW COTTON BOUNTY ACT 1946 (No. 51 OF 1946)An Act to amend section nine of the Raw Cotton Bounty Act 1940-1941. An Act to amend the Sales Tax (Exemptions and Classifications) Act 1935-1945. An Act to amend the Saks Tax Assessment Act (No. 9) 1930-1936. An Act to amend the Social Services Contribution Act 1945. An Act to amend the Social Services Contribution Assessment Act 1945. An Act to make provision for the grant of Einancial Assistance to States, and for other purposes. An Act to approve an Agreement made between His Majesty's Government of the Commonwealth of Australia and His Majesty's Government of the State of Queensland, and for other purposes. An Act to amend the Superannuation Act 1922-1945. An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and forty-five. An Act to appropriate a further sum out of the Consolidated Revenue Fund for the service of the year ended the thirtieth day of June, One thousand nine hundred and forty-five, for the purposes of Additions, New Works, Buildings, &c. An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and forty-seven. An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and forty-seven. An Act to make provision in relation to the Regulation of Tradesmen's Rights of Employment in certain Trades, and Employment of Members of the Forces in those Trades, and for other purposes. An Act to amend the Tuberculosis Act 1945. WAR PENSIONS APPROPRIATION ACT 1946 (No. 19 OF 1946)An Act to grant and apply out of the Consolidated Revenue Fund a sum for War Pensions. WAR SERVICE HMS AC T 1946 (No. 8 OF 1946)An Act to amend the War Service Homes Act 1918-1941. WAR-TIME (COMPANY) TAX ASSESSMENT ACT 1946 (No. 7 OF 1946)An Act to amend the War-time (Company) Tax Assessment Act 1940-1944. An Act to impose a Charge upon the Export of Wheat and Wheat Products. An Act relating to the Stabilization of the Wheat Industry. An Act to amend the Widows' Pensions Act 1942-1945. WOOL INDUSTRY FUN D ACT 1946 (No. 52 OF 1946)An Act to provide for the application of certain Funds vested in the Australian Wool Realization Commission. awaiting a referendum of the people. both Houses and awaiting a referendum of the people. referendum of the people. sentatives. F.601 2 Initiated in the House of RepreHour Of Meeting.................................................................................................................................................1284 Question FAT STOCK SALES IN MELBOURNE ....................................................................................................1284 Question Question Question Question Question Question REAL ESTATE TRANSACTIONS.............................................................................................................1286 Civil Aviation Development Aid to Local Authorities ......................................................................................................1286 Meat Industry Control Regulations .....................................................................................................................................1291 Re-establishment Land Settlement ...........................................................................................................................................1291 Question Question Question Australian Prisoners Of War Remission of Fines.......................................................................................................................................1293 Constitution Alteration Referendum ...................................................................................................................1293 Question War Crimes Report of Board of Inquiry...........................................................................................................................1294 Appendix Java and Malaya...........................................................................................................................................1296 Question NEW GUINEA ............................................................................................................................................1298 Question National Security Bill 1946 Second Reading............................................................................................................................................1298 Commonwealth Conciliation And Arbitration Bill 1946 Second Reading............................................................................................................................................1300 Judiciary Bill 1946 Second Reading............................................................................................................................................1301 Sugar Agreement Bill 1946 Second Reading............................................................................................................................................1319 Sales Tax (Exemptions And Classifications) Bill .1.946.....................................................................................1333 Sales Tax Assessment Bill (No. 9) 1946 Second Reading............................................................................................................................................1341 Adjournment Australian Women&#39;s Charter Security Loan : . Publicity Overseas Transport: Priority Tasmanian Shipping Services Wah Pensions : Dependent Parents of Deceased Servicemen..............................................1342 Papers..................................................................................................................................................................1345 Answers To Questions Mi?. John Smith Garden...............................................................................................................................1346 Royal Australian Air Force: Compulsory Retirements.................................................................................1346 Windsor Repatriation Hospital.....................................................................................................................1347 House of Representatives. Wednesday, took the chair at 11.30 a.m., and read prayers. HOUR OF MEETING . That the House, at its rising, adjourn to to-morrow, at 10.30 a.m. for Commerce and Agriculture state whether the Victorian meat dispute has been settled on tbo terms and conditions agreed to at. a conference held in Melbourne on the ISth March? D i d the Newmarket Meat Producers Association, and honourable member McEwen)-a t first repudiate that agreement? D i d those spokesmen subsequently make a complete change of front, and claim at a conference of the Victorian Country party that the terms which at first they had repudiated represented a victory for them und an abject surrender on the part of the Minister? orable member may not debate, the subject-matter of the question. that worn made to the conference of the Victorian McLennan and the honourable member for Indi corrected in statem-mls issued to the Melbourne press on behalf of the Victorian Wheat and Wool Growers Association and the Victorian Graziers Association ? Did the Melbourne pre?s refuse -to publish those statements? If so, will tin' Minister obtain copies of them, and have thorn incorporated in Hansard, so that an accurate -official picture of the agreement may replace that given to the conference of the Victorian Country party by the honourable member for Tndi? Melbourne was settled on > the terms and conditions agreed upon by-all parties at 10 April, J9.'i(i. W ill the Minister for l u d i ( Mr. Country party by Mr .",7,Aliens Deportation Act No 29 Of 1946
1,Mr Speaker (Hon. J. S. Rosevear),,12,Melbourne
2,Motion (By Mr Chikle Y) Agreed To,,12,Melbourne
3,Mr Pollard,,12,Melbourne
4,Its Spokesmen,Mr McLennan and the,12,Melbourne
5,Mr Speaker,Orde r ! The hon,12,Melbourne
6,Mr Pollard,Wer e the claims,12,Melbourne
7,Mr Scully,"The meat dispute in the initia l conference. I shall have to obtain the information which the honourable member seeks in the remainder of the question, and supply it to him. of housing accommodation at Darwin, clue to destruction by bombing during the war years, wall the Minister for A i r immediately make available for the use of civilians who wish to return to Darwin tlie unoccupied houses 'belonging to the Department of A i r that are contiguous to the aerodrome? acquainted with the position at Darwin. The 'honourable member for the Northern Territory mentioned this matter to me recently. I shall inquire as to whether there are buildings suitable for use as residences adjacent to or on the aerodrome which are the property of the Department of A i r . When the matter has been .examined, I shall furnish particulars to the honourable member and advise him as to whether or not, his request may be granted. plaints from constituents of mime who aj-e members of the Armed Forces and have been directed to .serve in a special investigation, bureau which, I understand, -ip a section of the Provost Corps. One of my constituents, who has a f a i r l y clean record, has been called upon to pay fines totalling £18 for having deliberately' absented himself without leave on two occasions because, on the strongest personal grounds, he objects to serving in this unit. In view of the fact that some men, on conscientious grounds, do not desire to undertake the kind of work involved, will the Minister for the Army give instructions that personnel for this unit must be obtained by selecting volunteers? lit is practicable to give effect to the honourable member's request. If the men can be enlisted voluntarily, I think it much better to do that than to apply compulsion. . Sir EABLEPAGE W ill the M in ister for the A r m y give consideration to the striking of a special defence medal In view of the shortage of the Australian Imperial Force who, through no f a u l t of their own, were prevented from serving overseas, and so were debarred from participating in the general distribution of medals throughout the Empire? The -.first class to which I refer is composed of those who joined the 1st Armoured Division, i m mediately after it was formed at the beginning of the war, and who several am not times were on the point of departure, but, owing to the character of the warfare being waged, were not sent overseas. Others who are entitled to special consideration are those who served overseas, but for a lesser period than the number of days necessary to enable them to qualify for the Ca-inpaign Star. T know it is not practicable to issue a:n empire medal, but many of these men were absent from their homes, for six years, and. .as they were available for service in .any theatre of war they should have some recognition. tion will be given to the suggestion of the right honora-ble member. As soon as I can obtain the information which be 1 have received comdesires it will be supplied to him. ister give an indication whether, and when, an order will be placed with an engineering firm at Granville for the construction of 50 railway engines for China at the request of Unrra? If finality has not been reached in the matter, will the right honourable gentleman expedite a decision, in order to enable highly skilled workers who were previously engaged in war production to be retained in productive employment? of the matter is that U n r ra desired to obtain in Australia 50 locomotives of the I shall inquire whether Mikado type. Difficulties arose regarding tlie general supervision of the construction of the engines, whether the",12,Melbourne
8,Mr Blain,,13,Manufactur E Of Locomotives
9,Mr Deakefoed,I,13,Manufactur E Of Locomotives
10,Mr Daly,,13,Manufactur E Of Locomotives
11,Mr Forde,,13,Manufactur E Of Locomotives
12,Mr Foede,Sympatheti c consider a,13,Manufactur E Of Locomotives
13,Mr Morgan,Can the PrimeM in,13,Manufactur E Of Locomotives
14,Mr Chifley,"My recollectionwork were to be placed at Granville or anywhere else. Representations were made to me by. the Minister for' Post-war Reconstruction and the Chairman of the Secondary Industries Commission that I should take the matter up with the Premiers of New South Wales and Victoria, and request them to confer with the Railways Commissioners in those States with regard to supervision of both design and construction. I New South Wales, and he consulted Mr bp 1,409, leaving 549 in the services. Hartigan, the Commissioner for Rail* ways in that State, who agreed to give all the help necessary by way of supervision. Mr Cain, the Premier of Victoria, also consulted his Commissioner for Railways, who has agreed to co-operate. I understand that, with the approval of Unrra, theorder can be filled. fact that certain firms in Australia are contemplating the manufacture of motor ears'or components of motor cars, and in view of the importance of motor -transport to Australia, will the Treasurer add motor cars to the list of articles upon which sales tax is being reduced; alternatively, will he, consider the reduction of sales tax on motor cars from 12-J per cent, to not more than 5 per cent.? tax has been examined from time to time during the last twelve months. Two schedules providing for additional.exemption? have been brought down, and one of them is before the House now. I cannot promise that the proposalof the honourable member will receive favorable consideration, but it will be examined when a further review is being made. Labour and National Service any information to give regarding the present acute shortage of trained nurses in Australia? During the last few months, many doctors and nurses have been discharged from the forces, but hospitals in capital cities are closing wards because they cannot get adequate staff. Is anything being done to improve the position ? to cite the figures for discharges of nurses and doctors from the.services since demobilization began. In October, there were 2,948 nurses in the services. Since then, 1,063 have been discharged, and it is expected that by June next the number of discharges will be 1,862, leaving 1,086 still in the services. In October, there were 1,958 doctors in the services. Already, 1.011 have been discharged, and by June the number of discharges will Probably all the doctors will resume practice, and I should say that about 90 per cent., at any rale of the nurses will return to their former profession. REAL ESTATE TRANSACTIONS. Minister for Post-war Reconstruction been drawn to a report that a totally ^disabled ex-naval man was welcomed home to Tasmania last week by being thrown off the property which lie and his wife . and family occupied ? I3 the Minister aware that the property was sold by. auction, and that because it was owned by the State Government of Tasmania it was not subject to prices control regulations? Further, is the Minister aware that it is reported that, the ex-naval man in question hid up to £300 for the property, which was valued at only £150, and was eventually sold at £550? Does that not indicate some activity in black-marketing? Does the Minister think that government-owned property should be immune from such prices control, and is such immunity consistent with the spirit of the Re-establishment and Employment Act? been drawn to the report mentioned by the honourable member. I shall have inquiries made into the matter, and see whether anything can be done to rectify the position. Minister for Air and Minister for Civil Aviation) -by leave-A . little over a year ago, on my return to Australia",13,Manufactur E Of Locomotives
15,"Spoke To Mr Mckell, The Premier Of",,14,Civil Aviation Development A M To Local Authorities
16,Mr Hutchinson,In view of the,14,Civil Aviation Development A M To Local Authorities
17,Mr Chifley,The matter of sales,14,Civil Aviation Development A M To Local Authorities
18,Dr. Gaha,Has the Minister for,14,Civil Aviation Development A M To Local Authorities
19,Mr Holloway,Al l I can do is,14,Civil Aviation Development A M To Local Authorities
20,Mr Guy,Has the attention of the,14,Civil Aviation Development A M To Local Authorities
21,Mr Dedman,My attention has not,14,Civil Aviation Development A M To Local Authorities
