speakerGroups,speaker,theText,pageNumbers,title
0,"Inflation Come From? From 20 Years Of Youl Writing Away The Inflation Fetish Of The Chair At 2 P.m., And Read Prayers. Fetish With Inflation, Of The Fascination· With Inflation, Not Mooning Around With A Property","STERIAL ARRANGEMENTS book waiting for property to lift under another inflationary cycle, Westpac, to its credit, said, I inform the House that Senator Richardson are not going to have the bank's profits resigned from the Ministry and as Vicecompromised by continual write-offs. We are President of the Executive Council last Monnot mooning around waiting for inflation to day, 18 May. Senator Collins is Acting pick up. We believe the Government, that Minister for Transport and Communications. long term inflation is down'. Questions on the Transport and Communications portfolio should be directed to This of course was reiterated by the Deputy Mr Beazley, Minister for Employment, Governor of the central bank-he was atEducation and Training. I inform the House tacked for it by the Leader of the Opposition that the Minister for Defence Science and a couple of days later-when he said that Personnel, Mr Bilney, is on sick leave this inflation is now at 21f2 to 3 per cent and could week. In his absence, questions should be be sustained. That has certainly been the view directed to Mr Beazley, Minister for of Westpac; it is certainly the view of the Employment, Education and Training. business community. The low inflation outcome which we have seen and the interest cement by the Treasurer and the Governor of Unemployment the central bank for a further one per cent Prime Minister. I remind him that since this to 6.6 per cent for 90-day. bills and of that Parliament last sat 19 days ago, as many as order for 180-day bills, which are the lowest 9,000 Australians could have joined the dole interest rates since the 1960s. exactly what he has done since the Parliament rate. last met to create jobs for our nearly one for Casey will cease interjecting. employment, GOP, job creation and wealthexpectations, not just statistical inflation, the Government, through the successful again trending down and the long term bond prosecution of its fight against inflation, was rate, where the market fixes its own view on able to see interest rates decline by one per what inflation will be, of around 9 per cent. cent. In those ensuing two weeks we have had That is what we have done to get the quite a deal of response to the confirmation economy going in the last two weeks. That is of lower inflation in the economy as a result what is happening in the real world, the world of that inflation and the interest rate numbers. beyond the flim-flam of Opposition press statements, the real world where people are I suppose the best manifestation of this was out there watching now a pick-up in retail the Westpac Bank's writing off $2.6 billion sales, motor vehicle sales. and housing startsof losses, writing off the 1980s' inflation Dr Bob Woods-You were the Treasurer. come to order.",10,Setup
1,"1uesday, 26 May 1992 Mr Keating",Where did the high,10,Questions Without Notice Rates Which Have Attended It And The Announ
2,"Mr Speaker (Hon. Leo Mcleay) Took Australians, Of Australian Investment, Of The",,10,Questions Without Notice Rates Which Have Attended It And The Announ
3,Mr Keating (Blaxland,Prime Minister) 'It is over. We are cutting the 1980s out. We,10,Questions Without Notice Rates Which Have Attended It And The Announ
4,Dr Hewson,"I direct my question to the reduction in interest rates, bring interest rates",10,Questions Without Notice Rates Which Have Attended It And The Announ
5,Queues. Can The Prime Minister Tell The House Mr Halverson,The highest unemployment,10,Questions Without Notice Rates Which Have Attended It And The Announ
6,Million Unemployed? Mr Speaker,The honourable member,10,Questions Without Notice Rates Which Have Attended It And The Announ
7,Mr Keating,On the macro-economic,10,Questions Without Notice Rates Which Have Attended It And The Announ
8,Front,the front that matters most to Mr KEATING-Now we see inflationary,10,Questions Without Notice Rates Which Have Attended It And The Announ
9,"Fetish, Writing Off The Economy As The Largest Opposition Members Interjecting",,10,Questions Without Notice Rates Which Have Attended It And The Announ
10,Trading Bank,"Mr SPEAKER-Order! The House willDr Bob Woods-You need to do better Government on ending inflation's robbery of than this. people's savings and congratulating the member for Lowe! encouraging a productive pattern of investment. good news. You hate any recovery news. You Instead, the Opposition is doing two things: hate any news about anything good on the it is blackguarding anyone in an official economy. You wish the economy the worse. position, particularly the Deputy Governor of You actually sit back and grin at every the Reserve Bank, for making the simple problem that is in evidence in the media for observation that inflation has come down and general members of the public, thinking it can stay down. Anyone who makes that will advance your political cause. The fact is observation is worthy of nothing but a scurthat we are now laying the basis for a long rilous attack from the Opposition. The second term low inflationary recovery in the 1990s. thing is that members of the Opposition are Nothing has brought this more into evidence about sparking a new surge in inflation in than the low inflation rate and the interest Australia, because their policies are about rates which are now attending it, the structural deliberately aggravating inflation and decline in the current account deficit and the deliberately increasing the average price level improvement in the current account beyond by 4.7 per cent; that is, in their own terms, the Budget forecast. It is woeful news for the they would rob every Australian of 4.7 per Opposition. No wonder you have asked your cent of the value of their savings. It would, in question. that sense, be a tax on wealth, an arbitrary confiscation of 4.7 per cent of the money in Inflation: Value of Savings every pensioner's bank account, every young to the Treasurer. Is the Treasurer familiar with child's piggy bank. You would not even be the argument that rising prices rob people of safe by taking on board the advice of the their savings and also discourage savings? former Prime Minister, Mr Fraser, when he Can the Treasurer provide the House with any said, 'Put your money under the bed'. It recent statistics on this issue? would not even be safe there, because the the argument and so too, apparently, is the would not save your money under your Deputy Leader of the Opposition. On 15 May bed. last year he said in this House: Of course, this would only be the first It is also indisputable that the economic and social instalment because, as Australians know all costs of high inflation are very great. . . . It robs too well, once the inflation genie is out of the people of their savings. It discourages savings. It is theft. bottle it takes a very long time to wring it out of the economy again. Members of the OpHe went on to say: position claim to have a compensation packIt discourages productive investment. .. It distorts age which would deal with all of the investment patterns. shortcomings of their inflation inducing You would think that, if that were his true policy. But it is full of holes. It is full, first of view about inflation, he would be applauding all, of that big $6 billion hole, which means the fact that the Government had been able to that they cannot even fund the proposed produce consumer price index growth in compensation package. But, even if they March of zero, and a rate for the 12 months could, it applies only to those who are 60 up until March of just 1.7 per cent, with the years of age or over in 1994; it applies only underlying rate estimated by Treasury of 3 per to money which earned interest in 1992-93; cent and falling. You would think that the and, in order to qualify for full compensation, Opposition would be applauding this. You you need to have an annual income of below. would think it would be congratulating the $20,000 in 1993-94.",10,Questions Without Notice Rates Which Have Attended It And The Announ
11,Mr Speaker,Order! The honourable Government for encouraging savings and,11,Questions Without Notice Rates Which Have Attended It And The Announ
12,Mr Keating,"I know, you hate any",11,Questions Without Notice Rates Which Have Attended It And The Announ
13,Mr Lavarch,My question is directed person's building society account and every,11,Questions Without Notice Rates Which Have Attended It And The Announ
14,Mr Dawkins,"Yes, I am familiar with Opposition's theft, the Opposition's inflation,If you are S9 years or under in 1994, the any increase in any tax from any future Opposition will rob you of S per cent of your Budget in the context of the five-year totally hard-earned savings and give you nothing unfunded One Nation plan? sation package for you if you are under 60 in Deputy Leader of the Opposition has never 1994. ' had the experiencecome to order! superannuation pay-out or a life insurance come to order! position says, 'Tough. We will confiscate S about? Give us a go. receive'. In other words, S per cent just goes properly; you're yelling. up in smoke. What if you retire in the middle about three-quarters of average weekly earmember for Bass will resume his seat. nings in 1993-94? Again, the Opposition Mr Smith interjectinghave fallen through one of the many holes member for Bass does not resume his seat, I that exist in the wealth compensation package will deal with him. proposed by the Opposition. Mr Smith interjectingIf you are one of the aged pensioners who actually qualify for the compensation package, for Bass will resume his seat. I warn the you would have to fill out forms and wait honourable member for Bass that, if he until they are processed just to get back the behaves like that again, I will deal with him. money that the coalition has robbed you of. The Leader of the Opposition was quite Government members-Name llim; name correct last year when he said that increasing him! means that Fightback is theft. colleagues suggests he is learning, he might learn faster. House that we have present in the gallery this Minister's behaviour? afternoon members of a delegation from the Mr Carlton interjectingHouse, I extend a very warm welcome to our come to order! Honourable members on both visitors. sides, including the honourable member for Honourable members-Hear, hear! Mackellar, know that you do not just stand up and begin interventions without the call. Taxation Increases dorsedl Treasurer. Does he endorse the statement of member for Kooyong for his. concern. I am the Minister for Finance on the Sunday sure it is a pity that he did not share the same program that it is not appropriate to rule out concern with his friend the honourable mem-",11,Questions Without Notice Rates Which Have Attended It And The Announ
15,Back. There Is Nothing In The Wealth Compen,Mr DAWKINS-We have to recall that the,12,Questions Without Notice
16,Opposition Members,WrongI WrongI Dr Hewson-Yes or no? Yes or no?,12,Questions Without Notice
17,Mr Speaker,"Orderl The House will Mr Keating-Oh, shut up.",12,Questions Without Notice
18,Mr Peacock,This is top repartee today.,12,Questions Without Notice
19,Mr Dawkins,Let us imagine someone,12,Questions Without Notice
20,Who Sold His House In Late 1993 Or Got A Mr Speaker,Order! The House will,12,Questions Without Notice
21,"Policy Paid Out At That Time. Again, The Op",Mr Smith-Come on; what are you on,12,Questions Without Notice
22,Per Cent Of The Value Of Whatever You Mr Keating,You ask us to carry on,12,Questions Without Notice
23,"Of 1994, Having Earned Anything More Than . Mr Speaker",;-Order! The honourable,12,Questions Without Notice
24,"Would Say, 'Tough' To You Because You Would Mr Speaker",Order! If the honourable,12,Questions Without Notice
25,Mr Speaker,The honourable member,12,Questions Without Notice
26,Prices And Increasing Inflation Is Theft. That Mr Speaker,Order! If one of his,12,Questions Without Notice
27,Mr Smith,What about him,12,Questions Without Notice
28,Mr Speaker,Order! BeforeI call the,12,Questions Without Notice
29,"Deputy Leader Of The Opposition, I Inform The Mr Reith",What about the Prime,12,Questions Without Notice
30,Parliament Of Romania. On Behalf Of The Mr Speaker,OrderI The House will,12,Questions Without Notice
31,Mr Peacock,At least he has been en-·,12,Questions Without Notice
32,Mr Reith,"My question is directed to the Mr SPEAKER-I thank the honourablein the running of the House, just as the would be a fine thing. There have been three Deputy Leader of the Opposition revealed his Opposition-inspired interruptions so far. inexperience in the business of BudgetMr Atkinson interjectingbad turn for the Leader of the Opposition. As in the answer that I am giving. What the the economy looks up and as inflation goes Opposition, and particularly the Deputy downLeader of the Opposition, would not resume his seat. together. What this Government is very experienced at, and indeed what this Speaker. I refer to standing order 145 relating Government has in terms of a peerless record, is an ability to put together Budgets in all to relevance. The Treasurer was asked kinds of circumstances. whether or not he proposed any new taxes. He should be called on to answer that quesIt is true that, as a result of a muchtion rather than being allowed to get into improved inflation position and declining personality issues. interest rates, the predicted revenue for this year was not realised; that is, there was not as much revenue collected from non-PAYE order. If honourable members on my left individuals because inflation was coming cease interjecting the Treasurer might be able down and earnings were lower because of to answer the question. cuts in interest rates. That is the primary come to order. was anticipated. But, as the Government sits concerned to do a couple of things. First of member for Cowper will cease interjecting. Mr Downer interjectingthese increasingly desperate tactics on the part member for Mayo will cease interjecting. of members of the Opposition. As they see Australia all they will do is simply attempt, restraint on expenditures for which we are again, to sabotage that improved result. famous. of order understanding order 145, concerning question? tunity to get back to the point of the question. Leader of the Opposition will cease interjecHe has failed, and is continuing to fail, to ting. to get back to the question now. ingredient of the size of the deficit-that is, order. I call the Treasurer. down on outlays growth. Secondly, the",12,Questions Without Notice
33,Ber For Hume. We Might Get This Debate Back Opposition Members Interjecting,,13,Questions Without Notice
34,On The Right Plane. Mr Speaker,"-,-Order! Honourable",13,Questions Without Notice
35,Mr Dawkins,The honourable member members on my left will cease interjecting.,13,Questions Without Notice
36,For Bass Just Revealed His Total Inexperience Mr Dawkins,The chance to answer,13,Questions Without Notice
37,Dr Hewson Interjecting,Mr SPEAKER-Order! I warn the,13,Questions Without Notice
38,Mr Speaker,The Leader of the Ophonourable member for Isaacs.,13,Questions Without Notice
39,Position Will Cease Interjecting. Mr Dawkins,It is not clear to me,13,Questions Without Notice
40,Mr Dawkins,Things have taken a very whether the Opposition is remotely interested,13,Questions Without Notice
41,Mr Speaker,Order! The Treasurer will understand is the process of putting Budgets,13,Questions Without Notice
42,Mr Tuckey,"I raise a point of order, Mr",13,Questions Without Notice
43,Mr Speaker,There is no point of,13,Questions Without Notice
44,Opposition Members Interjecting,reason why the revenue is not as great as was,13,Questions Without Notice
45,Mr Speaker,Order! The House will anticipated and why the deficit is larger than,13,Questions Without Notice
46,Mr Nehl,"Oh, fair go! down to put together this Budget, it will be",13,Questions Without Notice
47,Mr Speaker,"Order! The honourable all, it will be concerned, once again",13,Questions Without Notice
48,Mr Dawkins,"Mr Speaker, you will see",13,Questions Without Notice
49,Mr Speaker,Order! The honourable,13,Questions Without Notice
50,Any Glimmer Of Hope For The Economy Or For Mr Dawkins,to exercise the kind of,13,Questions Without Notice
51,Mr Atkinson,"Mr Speaker, I raise a point Mr Reith-What about an answer to the",13,Questions Without Notice
