speakerGroups,speaker,theText,pageNumbers,title
0,House Of Representatives.,"the chair at 3 p.m., and read prayers. The following bills were returned from the Senate without amendment:Stutes' Grants Bill 1936. Defence Equipment Bill 1036. Trade Agreement (Czechoslovakia) Bill. 1036. Trade Agreement (Belgium) Bill 1936. Trade Agreement (South Africa) Bill 1936. referred ? Can he, therefore, devise some the Prime Minister, upon notice, whether to make available this unemployed persons and pensioners a special Christmas cheer gift. The right honourable gentleman replied that the matter had been and was under the consideration of the Government. Can he now give me a definite answer? day the Treasurer will introduce proposals relating to thia matter. Prime Minister whether he has 'received any request from returned soldier organizations for a grant from the Commonwealth to provide Christmas cheer this year for unemployed ex-soldiers, as was provided in previous years? been received in respect of such a grant this year, but I .assume that it will be received. In recent years the Commonwealth has granted £2,000 annually to the Returned Sailors aud Soldiers Imperial League of Australia for this purpose. the Commonwealth Government making any money available for Christmas cheer, for returned soldiers this year, will the Prime Minister see that . arrangements are made whereby returned soldiers, who do not happen to be members of. the Returned Sailors and Soldiers Imperial League of Australia will be enabled to participate in the distribution? Tuesday, 2k November, 1936. tion to the question raised by the honourable gentleman. I point out, however, that the practice has been for the Government, year by year, to make a grant for this purpose to the Returned Sailors and Soldiers Imperial League of Ausw.alia, and to permit the organization to distribute it. At this stage I do not see any reason for any departure from that practice. ister aware that the majority of returned soldiers, including many .of those who are in distress, are not members of the particular organization to which he has means to enable these men to participate in this grant? mated, I shall be prepared to consider the point raised by the honourable member. the Government intended Concerning the particular returned year to soldiers to whom he has referred, I can only say that when the Treasurer introduces a measure directly the honourable member will see that as ordinary citizens, those men, if they are in distress, will share in a grant to be made by the Commonwealth for the purpose of providing Christmas relief. tribution of Christmas cheer to returned soldiers, I ask the Assistant Minister in charge of War Service Homesi f during the festive season, he will suspend anyevictions from War Service Homes that may be pending? the honourable member .a promise in that direction because I do not-think that any case of eviction is under consideration by the department at the present time. Mr E. J. HARRISON I have been requested by Mr G. K Collins, honorary secretary of the Bondi Returned Soldiers' Club, and Mr A. E. Crisp, agent for Mr Gower Wilson, of Sydney, to ask the Minister for Defence whether, in view of .the fact that the destroyer Vendetta deviated only 40 miles from the course that was set to Lord ""Howe Island during the recent search for the' missing launch",11,Setup
1,Mr Speaker (Hon. G. J. Bell) Took,,11,Missin Glaunchviking
2,Mr Makin,Last week I asked,11,Missin Glaunchviking
3,Mr Lyons,A t a later hour this,11,Missin Glaunchviking
4,Sir Charles Marr,I ask the,11,Missin Glaunchviking
5,Mr Lyons,S o far no request has,11,Missin Glaunchviking
6,Mr Rosevear,In the event of,11,Missin Glaunchviking
7,. Mr Lyons,I shall give consider a,11,Missin Glaunchviking
8,Mr Rosevear,I s the Prime Min,11,Missin Glaunchviking
9,Mr Lyons,As I have already inti,11,Missin Glaunchviking
