speakerGroups,speaker,theText,pageNumbers,title
0,"House Of Representatives. Wednesday, 15 March, 1933. Took The Chair Ut 2.30 P.m., And Read Prayers. W Orkmen ' Scompensati On In ' For The Interior Whether I T Is A Fact That Twelve Months Ago An Ordinance Providing For Workmen's Compensation In The Federal Capital Territory Upon The Basis Of Commonwealth Legislation Was Ready For Promulgation ( Wore Representations Made To One Or More Of The Several Gentle","men who held the portfolio of ihe In terior during the la3t year that the ordinance should uot be gazetted? When does the Minister intend to afford to the workers i h the Federal Capital Territory the same rights to compensation as are enjoyed in the various Stales? quiries made into the subject, and let the honourable member have a reply. ter for Commerce yet in a position to inform the House of the result of the negotiations between the British Government, the Commonwealth Government, and the Dairy Produce Export Control Board in respect, of the proposed restriction of the export of butter from Australia ? of the Dairy Produce Export Control Board have not yet had an opportunity to consider the proposals, I am not able to make an announcement to the House. for Commerce yet secured any statistics regarding the alleged increase in the manufacture of butter in the United Kingdom from cream imported from Denmark and Sweden? that instead of the imports of cream from Denmark for butter making having increased, the total importation of Danish cream in 1932 was only 3,000 tons, which was 300 tons less than the importation in 1931, whilst the importations during January of this year were lower than in January, li)3ii. 1 am informed that the imports of cream from Sweden are (Hon. G. H . Mackay) negligible. I ask the Minister graph in this morning's newspapers, telephone charges and listeners' fees for wireless broadcasting have been reduced. W ill the Postmaster-General stale whether that informaiion is correct, and, if so, will he supnly further particulars to the House? have not seen the paragraph to which the honourable member has referred. In consequence of the re-arrangement of telephones in certain congested areas, altering the distance of subscribers from tbe exchange, a slight reduction of charges in certain cases has been effected, but no I shall have ingeneral reduction of such charges or listeners' fee3 has taken place, Obviously, any general alteration would have to be considered in conjunction with the budget for 1933-34. MEAT EXPORT TRADE. ister for Commerce state what action has been taken to give effect to a decision reached some months ago by Australian meat interests that a council should he established to control thc export of meat ? of Cabinet has been appointed to dismiss the matter with the interests affected, and no time will be lost in coming to a decision. explanation'. A week ago, I asked a question which suggested inconsistency on the part cf the ""Minister for Trade and Customs( Mr White) iu regard to the sales tax. My question was based on a statement published in the press, which T have since learned referred io Mr John White, and not to the Minister for Trade and Customs. I regret mv mistake.",12,Setup
1,Mr Speaker,,12,Persona Lexplanation
2,Mr Blakeley,,12,Persona Lexplanation
3,Mr Perkins,,12,Persona Lexplanation
4,Mr John Lawson,I s the Minis,12,Persona Lexplanation
5,Mr Stewart,As all the members,12,Persona Lexplanation
6,Mr Paterson,Has the Minister,12,Persona Lexplanation
7,Mr Stewart,Inquiries reveal,12,Persona Lexplanation
8,Mr Beasley,According to a para,12,Persona Lexplanation
9,Mr Archdaleparkhill,. 1,12,Persona Lexplanation
10,Mr John Lawson,Will the Min,12,Persona Lexplanation
11,Mr Stewart,A sub-committee,12,Persona Lexplanation
12,Mr Nock,"I rise to make a personal(No. 2) : CUSTOMS DUTIES (CANADIAN TOMS DUTV ( NO . 5) : EXCISE TARIFF In Committee of Ways and Means: Consideration resumed from the 14th March (vide page 225) on motion by 135)1. That on and after the fourteenth day of October, One thousand nine hundred and thirty-two, at nine o'clock in tlie forenoon, reckoned according to standard time iu the Territory for tlie Seat of Government, Duties of Customs at the rates respectively specified in the column of the schedule hereto headed "" British Preferential T a r if f "" be imposed on goods' the produce or manufacture of the United Kingdom. . . way of amendmentThat after the words "" United Kingdom"" the following words be inserted:-""and that the Government without delay submit a further schedule which will carry out the terms and the spirit of the Ottawa agreement with.respect to increased preference to British goods in the following manner:Duties against British goods to be reduced to the level of the 1921-1830 taritf in all cases where they have been raised above that level without report by the Tariff Board "". page 29)1. That the Schedule to the Customs Tariff Proposals introduced into the House of Kepresentatives on the thirteenth day of October, One thousand nine hundred and thirty-two, be amended as hereunder set out. before i.n tlie history of Australia, was the tariff ii3sue so important as it is to-day. Tariff discussions are taking place in every country in the world, and countries which have long been free trade have in recent months adopted"" a measure of customs protection. The new Minister for Trade and Customs( Mr White), who is in charge of probably the biggest schedule ever submitted to a Oommonwealth Parliament, has assumed office at a momentous period. I join with other honourable members in congratulating him on the high honour conferred upon hLm, and hope that when the schedule has been dealt with by the 4 ) : PRIMAGE DUTIES us now fear. The grouping of the items of the schedule is a great improvement, and will add considerably to the convenience of honourable members when dealing with them. (NO. 3). Over this discussion the disastrous Ottawa agreement hangs like the shadow cast by a dark cloud; it has influenced the Government, and, I am afraid, will influence the Parliament, to revise the tariff downward as no other Parliament for many years past would have contemplated. The terms of the agreement were prominently displayed in the Minister's statement. Particular emphasis was laid on article 10 which includes the condition that Australia's protective tariff must be so amended as to give, to manufacturers in the United Kingdom full opportunity to compete in the Australian market. Not content with emphasizing that condition the Minister uttered a threat which was directed mainly to supporters of the Government. He saidThe defeat of any item which implements the agreement would necessarily be regarded in the gravest light by the Government. I have no doubt that that paragraph was included in his speech with the full authority of Cabinet. Howi t contrasts with the statement made by the Prime Minister( Mr Lyons) when, as Leader of the Opposition, he delivered his policy speech at the commencement of the last general election campaign! On that occasion, he saidOn the Opposition side there is no whipping on the tariff. Members vote as they please. If we are to give proper consideration to this tariff, we must not be confined to determining the minimum rate of duty which will give local manufacturers and producers a fair opportunity to compete against overseas competitors. YetI take it that in the interpretation of article 10 of the"" Ottawa agreement that question will be of paramount importance. That, I think, is stating the position fairly. I believe that this National Parliament, facing its many problems, should have looked at this matter from a different angle. The real practical questiou that this Parliament ought to consider is what",12,Persona Lexplanation
13,"Sir Henry Gullett (Vide Page 1167, Vol.",,13,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
14,Upon Which Mr Paterson Had Moved By,,13,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
15,And On Motion By Mr White (Vide,,13,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
16,Mr Scullin (Yarra) [2.86],"""Neve rindustries can be soundly established in Australia, and made capable of supplying all our requirements at reasonable prices, and what rates of duty will be necessary to give such industries the whole of the Australian market. We are to-day faced with problems of the gravest character, such as the maintenance of the solvency of our nation, and the protection of our people from the constant misery and privation that follow upon permanent or long periods of unemployment. In view of the gravity of the situation, I suggest, particularly to Ministers, that it is futile to talk of following the middle path in a serious matter such as this, or to refer to the existence of sincere free traders on the one hand and stern protectionists on the other. How many members of this chamber will admit that they are free traders, sincere or otherwise ? held to-day by Australian manufacturers, although they do not admit it. true. At any rate, the Minister's interjection is a charge against their sincerity; yet he spoke of them as being sincere free traders. Free trade to-day is an impracticability. unreality, and the idea of steering the middle course between something which is unreal and something which is real is simply foolish and fantastic. We have heard much specious talk about competitive tariffs, and the word ""competitive "" has been rolled like a sweet morsel under the tongue and spoken of as if it embodied all the virtues. But those people who speak so freely about competitive tariffs are, I should say, more solicitous about the importing interests than they are about Australian interests. fair or correct. 11 question that, in discussing this subject, any amount of sympathy for importers is signed to give effect to the agreement, expressed, but mighty little sympathy and it is the agreement itself which the for those men who have pioneered honourable member is discussing. industries taken great risks, have shown considerable agreement and the tariff which impleinitiative, and have spent many weary ments it. I do not know what point the hours in endeavouring to solve their honorahle member is trying to make, but immediate problems. Many of them could he is helping to emphasize my contenhave made more money as importers than tion. If under the existing conditions, they have made as manufacturers. I am in giving effect to the agreement 'by not holding any brief for either of the two tariff amendments, 10 -per cent, of our sets of capitalistic organizations in this country, but if I lean to any one group, it is to that group which has established industries in Australia and is employing Australian workmen. Any one who has ordinary intelligence, and a knowledge of plain English, must read in the Ottawa agreement, the intention to place British manufacturers on an equal competitive basis with Australian manufacturers in the markets of this country. With that intention, I totally disagree, because, should it be carried out, industries already established in Australia will be detrimentally affected. If the agreement does not mean that British goods are to have freer entry into Australia, or that British manufacturers are to capture a share of the Australian market which is it means nothing, and is only a scrap of paper. If the Government faithfully carries out the terms of the agreement, its' action must have the result of giving the -British manufacturers a greater share of the Australian market now held by Australian manufacturers, and to the extent to which overseas goods are successful in It is a dream and an competing with Australian goods, to that extent will Australian goods be displaced in our own markets. That is a simple matter of arithmetic. If under tariffs amended in conformity with the Ottawa agreement, overseas manufacturers gain a footing in the Australian market against our own manufacturers to the extent only of 10 per cent., then 50,000 workers will 'be thrownout of employment. of the honourable member directed against the agreement itself and not the schedule ? against both, because the schedule is the",13,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
17,Mr White,"Some are free traders,",14,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
18,Mr Scullin,"That, probably, is",14,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
19,Mr Gregory,That statement is not,14,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
20,Mr Scullin,There can be no outcome of the agreement.,14,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
21,Mr Maxwell,Are not the arguments,14,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
22,Mr Scullin,They are directed,14,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
23,Mr Maxwell,The schedule is de,14,Tariff 1932 Special Committee It Will Not Be So Bad As Some Of
