speakerGroups,speaker,theText,pageNumbers,title
0,"Melbourne, Namely, That The Import Duty On Tobacco Leaf Be Increased From 3s. Cd. Per Lb. To 4s. Per Lb.; That The Excise On Australian Leaf Be Reduced From 3s. Lod. Per Lb. To 3s. Per Lb.; And That There Deputy Should Be An Increase Of The Use Of Aus","tralian tobacco leaf from 13 per cent, to 20 per cent, and of cigarette leaf from refrigerators 2-J per cent, to 5 per cent.? not take action on a recommendation of that kind. While it is useful as refrigerator selected in preference to an Ausfurnishing information, I think that any tralian member of the tobacco industry will recogor with duty added as would have to be done nize and admit that the industry is well in the event of any private person making protected at present, and that the Austhe purchase? tralian growers are able to sell good quality leaf. state whether any arrangements have been made to ensure that the disposal of the current production of gold in Australia is carried out in such a way as not to cause embarrassment to the exchange equalization accounts of either the United Kingdom or the United States of America, in view of the extent to which the maintenance of a payable price for gold depends upon tlie continuance of goodwill in the operation of those accounts? ments at present which would disturb the estimates. The full amount has not ordinary commercial disposal of gold been provided entirely because the States raised in Australia. ter state whether any request has been received from the Government of Victoria for Commonwealth assistance towards the representing the Postmaster-General say after-care of children affected by the whether the officers of that department present infantile paralysis epidemic in have examined a mechanical gadget that State? If so, has any decision been designed to record for subscribers the made as to whether a sum might be made available from, the Lord Nuffield fund? phone subscriber in the Commonwealth received from the Premier of Victoria, charged for telephone calls, will the Minhut no decision has yet been come to by ister ask that arrangements be made to the Government. under consideration. MENT ROOM. Speaker, the following questions:1. When purchasing equipment such as for . the Commonwealth Parliament, whnt measure of preference is given to Australian manufacturers in making a 2. In what circumstances was a Canadian product? 3. Was the purchase made free of duty, cause inquiries to be made and shall inform the honourable member later. for Commerce aware that complaints are general in the States as to the shortage of funds for farmers' debt adjustment? Can the right'honourable gentleman indicate why this state of affairs should exist, in view of the undertaking of the Commonwealth to provide from £2,500,000 to £3,000,000 per annum for this purpose? to-date the sum of £748,000 has been made available and £600,000 was spent to the 30th June last. In the present year the sum of £2,500,000 is being proin their Loan Council discussions indicated that they preferred to expend the available money .on public works rather than on. farmers' debt adjustment. number of calls made on their telephones ? In view of the fact that nearly every teleThe matter is still test this gadget if it has not already been tested?",10,Setup
1,Mr White,The Government canselection ?,10,Telephone Accounts
2,Mr Hawker,Will the Treasurer,10,Telephone Accounts
3,Mr Casey,There are no arrangevided for on the Commonwealth loan,10,Telephone Accounts
4,Mr Street,Will the Prime Minis,10,Telephone Accounts
5,Mr Lyons,A request has been has made complaints about the amount,10,Telephone Accounts
6,Mr Martens,"I ask you, Mr",10,Telephone Accounts
7,Mr Deputy Speaker,I shall,10,Telephone Accounts
8,Mr Mcclelland,I s the Minister,10,Telephone Accounts
9,Dr. Earle Page,In Victoria up,10,Telephone Accounts
