speakerGroups,speaker,theText,pageNumbers,title
0,"Question Mr. Speaker&#39;S Papers ................................................................................................................2293 Question Question Question Question Question Question Question Question Question Question Question Question Question Question Question Question Question Papers..................................................................................................................................................................2301 Question Spouse Of Keprcsentatitora . A.m., And Read Prayers. Mr. Speaker's Papers. Ister Aware That A Shadow Of Suspicion Rests On Honourable Members Generally In Connexion With The Removal From Your Desk, Mr Speaker, Of Your Copy Of May's Parliamentary Practice, And The Destruc","tion of the notes which were contained in it, and does he not think that the man who Thursday, 18 June, 1911.",10,Setup
1,Mr Speaker Took The Chair At 10.80,,11,Supply 2301 Thursday 18 June 1914
2,Mr Fleming,"I s the Prime Minis mean enough to let this suspicion -remain on his fellows should he dealt with? When are we to have the report of the Committee which investigated the matter t able inember that the subject is still under investigation. able member for Robertson if he will be good enough to reveal the name of the member to whom he refers, if he knows it? not he allowed to .go any further at this stage, the matter being still under investigation. ister if he will expedite the payment .of compensation under the Commonwealth Workmen's Compensation Act. I have a case, and, I believe, other cases have been brought .under .notice hy other honourable members, in which, although a considerable time has elapsed since the occurrence of an accident to a workman in the performance of :his duties in the Commonwealth employment, compensation has not yet been paid to him. heard of .any oases of delay, but if the honourable member will be good enough 'to bring -any that he may know tof amder my notice, I shall have matters expedited to the fullest possible extent. good deal was said about the printing of the electoral rolls. I have wired to the authorities in the various Status asking how matters were progressing, and would like to read the replies that I have received. Leave granted. New South Wales, comes this telegramAnticipate principal rolls all divisions this State will he printed and available for issue by 13th July. liolls for some divisions will be available much earlier. From BrisbanePrinter has undertaken to produce reprinted rolls in one month from Monday last. Copy is being supplied nt rate over 25.000 names daily. Approximately 370,000 name? on roll. From HobartAll rolls for State, except two small subdivisions, now in printer's hands. Expret complete Denison division Friday night. Four remaining divisions at regular intervals up to, but not later than, 10th July. I have not received a reply from -Adelaide. In Victoria the rolls are expected to be printed witliin a month from now. so that the rolls for Victoria will not be ready until thc 16th July, and if the writs are issued on the 24th July, there will be only n few days for the examination of the rolls by the public and the enrolment of names that have been left off. Does, the Prime Minister think that that will he sufficient time? This agitation of honourable members -opposite is an absolutely now thing. We have not seen this feverish activity ih connection with enrolment on any previous occasion. Why is there all this trouble on the other side just now? replying to the question ? like to know why there is this .constant questioning about the rolls. Do .honourable memhers think that we are going to try to keep names off -the -rolls ? the -opinion. orable member believes all the lies that nro being circulated about the country. In that case, I have no more to say to him. ister if he docs not think that electors who are entitled to be enrolled should be given an opportunity to get their names placed on the rolls? tion. Ministeithink that there should be an interval of at least fourteen days ""between tlie printing of the rolls and the issue of the writs, to provide a fair opportunity for the enrolment of uames that have'been left off ? Does ho not think that it is hisduty, as well as mine, and that of every member, to give the fullest opportunities for enrolment, so that as many people as",11,Supply 2301 Thursday 18 June 1914
3,Mr Speaker,I remind thc honor,12,Electoral Rolls
4,Mr Fisher,May I ask the honor,12,Electoral Rolls
5,Mr Speaker,Thes e questions can,12,Electoral Rolls
6,Mr Fenton,I ask the Prime Min,12,Electoral Rolls
7,Mr Joseph Cook,I have not,12,Electoral Rolls
8,Mr Joseph Cook,Yesterday a,12,Electoral Rolls
9,Mr Joseph Cook,"From Sydney,",12,Electoral Rolls
10,Mr Tudor,"This is the 18th June,",12,Electoral Rolls
11,Mr Joseph Cook,I do not know.,12,Electoral Rolls
12,Mr Watkins,I s the Prime Minister,12,Electoral Rolls
13,Mr Joseph Cook,Yes. I should,12,Electoral Rolls
14,Mr Mathews,I believe that ithat .is,12,Electoral Rolls
15,Mr Joseph Oook,Then the hon,12,Electoral Rolls
16,Mr Fisher,I ask the Prime Min,12,Electoral Rolls
17,Mr Joseph Cook,-What a silly ques,12,Electoral Rolls
18,Mr Fisher,"Does not the Primepossible may exercise the right of citizenship at the pending election, wlien the poll is likely to be the largest that we have 1 had in the Commonwealth? to the questions are so obvious as not to need stating, and 1 shall make only this comment, that there w ill be more facilities for enrolment on this occasion than there were on the last occasion. MrM c DONALD the Prime Minister that in the outlying districts of Northern Queensland the distribution of the rolls is a tremendous task, because some places are served only by a fortnightly and others by a monthly mail. If the rolls do not catch the mails, they have to be sent out by special messengers, which costs an enormous sum. I urge that the printing of rolls for outlying districts should be done before the printing of rolls for districts in which they can be easily delivered, so that there may bo time for proper distribution ? 'the matter under the notice of the electoral officers. It is a point that needs stressing. ment claims the right to make further revisions of the rolls after the writs have been issued, and I desire to ask the M i nister of Home Affairs whetlier he will have the rolls, as so revised, posted outside every registrar's office, so that those whose names have been erroneously struck off, although they are properly entitled to vote, may learn of this before polling day ? to tell my right honourable friend that this Government is going to do something more than has ever previously been done in this respect. made public with the names struck off. fore. the electoral officials are being flooded with thousands of fresh applications, will the Prime Minister be good enough to have hung outside each post-office the names of such applicants, and the names of those struck off the rolls? there will be no good done until I make -every member of this House a returning -officer. sirthat if we are to be here much longer a radiator should be provided at this end of the chamber? It is very cold down here, not to mention the prospect outside. sulted the engineer about tlie placing of radiators in convenient portions of the chamber, but with regard to the fixing of I would remind a. radiator at that end, the difficulty was pointed out to me that it would interfere with the movements of honourable members passing from one side of the chamber to the other, especially during a division. The idea was found impracticable. take these radiators away. and Customs was reported in the Age of Tuesday as having said at a gathering of manufacturers that in the course of I shall bring twelve or fifteen years Australian manufacturers had increased their output from £95,000,000 to £148,000,000. I desire to know if the honourable gentleman was correctly reported, and if he is not aware that Mr Knibbs has published some figures, showing that in 1907 the output of factories was only £93,000,000, and that between that year and 1912 the output had gone up to £148,000,000, an increase of £55,000,000 in five years, and not in fifteen years, as reported i u the newspaper ? mentioned to me that he intended to ask this question. I have not with me the exact figures which I quoted; but if the honourable member will wait t ill to-morrow, I will give them then. If a mistake We are going to have the rolls has been made, I shall he only too pleased to correct it . I spoke from figures I had by me. senting the Minister of Defence now in a position to inform the House as to the number of cadets who were imprisoned by the last Administration for breaches of I am afraid the Defence Act? to-day contains a question on this subject and I am going to ask that the-",12,Electoral Rolls
19,Mr Josephcook,The answers,13,Compulsory Training Imprisonmen T Of Cadets
20,Mr Josephcook,,13,Compulsory Training Imprisonmen T Of Cadets
21,Mr Fisher,The Electoral Depart,13,Compulsory Training Imprisonmen T Of Cadets
22,Mr Joseph Cook,I should like,13,Compulsory Training Imprisonmen T Of Cadets
23,Mr Fisher,That has been done be,13,Compulsory Training Imprisonmen T Of Cadets
24,Mr Pigott,In view of the fact that,13,Compulsory Training Imprisonmen T Of Cadets
25,Mr Jose Ph Cook,,13,Compulsory Training Imprisonmen T Of Cadets
26,Mr Falkiner,"M a y I suggest,",13,Compulsory Training Imprisonmen T Of Cadets
27,Mr Speaker,Last year I con,13,Compulsory Training Imprisonmen T Of Cadets
28,Mr Fisher,I wish that you would,13,Compulsory Training Imprisonmen T Of Cadets
29,Mr Tudor,T he Minister of Trade,13,Compulsory Training Imprisonmen T Of Cadets
30,Mr Groom,The honorahle member,13,Compulsory Training Imprisonmen T Of Cadets
31,Mr Pigott,I s the Minister repre,13,Compulsory Training Imprisonmen T Of Cadets
32,Mr Kelly,"The notice-paper forquestion be postponed. I do not mind informing my honourable friend at once that this regulation has been in force for a number of years, and has been acted upon in a number of instances. building of the EssendonD r ill H a l l , I desire to know from the Minister representing the Minister of Defence whether the latter will have a jarrah or Tasmanian hardwood floor substituted for the proposed asphalt floor? PerhapsI may be permitted to mention that when Sir Ian Hamilton was here he expressed his surprise that our d r ill halls were being floored with asphalt instead of with wood, so as to permit of social gatherings taking place. look into this question. ister representing the Minister of Defence tell me whether it is a fact that the Home naval authorities have refused to nominote a member for the Naval Board; and if so, will he lay their letter on the table so that we may read it? there is no substantiation for the rumour. General prepared to reconsider the decision of the Department not to sell supplies to persons who privately construct telephone lines? I may explain, sir, that in view of the congestion in the Department, many persons are hurrying on private construction. These lines, when they become payable, are very often taken over by the Department, but the material used does not pass through the critical inspection that the departmental material does, and finally the Department w ill get wire and material of which it should disapprove. It is all a question of public utilities whether privately or publicly constructed. given any instruction that the Department should not supply wire and material to people who desire to carry out lines that may be taken o^er. that. answer given by the Postmaster-General to my last question, I hasten to assure the honourable gentleman that supplies W it h regard to the have been refused. question, sir. able member w ill not be in order in asking a question arising out of the answer given by the Minister to a previous question. Postmaster-Generali f he w ill direct that supplies be granted to those privately undertaking the construction of telephone lines in order to cheapen and facilitate their construction ? into the matter. I cannot say what quantity of stock the Department has in . hand. I do not know that we have sufficient for our own requirements. Postmaster-General yet in a position toannounce the improved light to be adopted for the illumination of post-offices? General be good enough to allow an installation of air gas at the post-office at Gladstone, which is a very important town in my constituency? A t present kerosene lamps are used for lighting the building. understand why the Department has not provided aerogen gas in the majorit y of country post-offices before this time. Departmental officers I do not knowwhether it is in the Home Affairs Department or in mine-hav e been experimenting, or are supposed to have been experimenting, with this system for sometime, but I know perfectly well that I could make up my mind in twenty minutesI have not as to the kind of aerogen gas I would install if I were putting up a place. I have done it on my own account, and I am going to t r y to force the thing for tha benefit of honourable members.",13,Compulsory Training Imprisonmen T Of Cadets
33,Mr Fenton,,14,Lightingof Post Offices
34,Mr Kelly,I shall immediately,14,Lightingof Post Offices
35,Mr Bruce Smith,Can the M in,14,Lightingof Post Offices
36,Mr Kelly,I am informed that,14,Lightingof Post Offices
37,Mr Rodgers,I s the Postmaster,14,Lightingof Post Offices
38,Mr Agarwynne,,14,Lightingof Post Offices
39,Mr Rodgers,You w ill not do it .,14,Lightingof Post Offices
40,Mr Agarwynne,I do not know,14,Lightingof Post Offices
41,Mr Rodgers,In view of the,14,Lightingof Post Offices
42,Mr Speaker,Order!,14,Lightingof Post Offices
43,Mr Rodgers,I am coming to the,14,Lightingof Post Offices
44,Mr Speaker,Order! The honor,14,Lightingof Post Offices
45,Mr Rodgers,I wish to ask the,14,Lightingof Post Offices
46,Mr Agarwynne,I shall look,14,Lightingof Post Offices
47,Mr Richardfoster,I s th&,14,Lightingof Post Offices
48,Mr Agarwynne,No .,14,Lightingof Post Offices
49,Mr Higgs,W ill the Postmaster,14,Lightingof Post Offices
50,Mr Agar Wynne,"I cannotof Home Affairs inform me what stage the proposal for a new post-office at Finley has reached? anybody so eager for works as is my honorcontrol. able friend. I congratulate him. I ask him to put a question on the notice-paper. He has got the land for his district, and he is getting the building during the same year. He is a marvel. NEW External Affairs noted the announcement quoted from French newspapers of the up a map and considers the possible lines possibility of a partition of the New of division in the light of the interests that Hebrides? Has he any communication to are acquired or claimed in the New make to the House on the subject, or can Hebrides, and also the situation of the he say how far the negotiations have proprincipal harbors, it may be thought that ceeded through the Colonial Ofiice? ber, there has been no mention in any paper seems to consider it. official communication of partition being possibly, or probably, the solution of the New Hebrides question. The question of cession has been mentioned in the press; and at this stage, now that the Conference is sitting, I think I may say that the attention of the Imperial Government was the Postmaster-General attends the Incalled to the fact that the Commonwealth ternational Postal Conference, to be would favourably consider a solution that held shortly at Madrid, will he urge might involve the cession of the islands the desirableness of holding the next to Great Britain, even if it were necesmeeting of the Conference in Aussary that we should assume some reasontralia, so that these Old World specialable financial responsibility. The Imists may become better acquainted with perial Government are quite seized of the the Commonwealth ? I desire also to views of the Government on the matter. know whether the honourable gentleman Indeed, some time ago, about the beginwill urge, as the vast majority of the ning of March, when an answer was given people of Australia desire, that we should to a question in the House of Commons, have universal penny postage. which seemed to me somewhat to indicate that there might be a possible misapprewhen the honourable gentleman attended hension on the point, for which our comthe last International Postal Confermunications seemed to leave no opening, ence, he moved that its next sittings the Prime Minister telegraphed to the Imshould be held in Australia. I shall follow perial Government, calling attention to a in his footsteps by submitting the same certain despatch and what had been said; proposition. As to universal penny and in reply an assurance was given that postage, there is some difficulty regardthe matter had not been overlooked. I ing the matter of weights, but, when at feel sure that the Imperial Government the Conference, I shall go carefully will remember, when the occasion serves, into the question. our suggestions as to the solutions possible. As to partition, if I was at this PERTH GENERAL POST OFFICE. moment t.o offer an opinion on the point, I would say that it, may involve some difficulties which writers seem not to fully orary Minister state whether tenders have f861 appreciate. Assuming there is a difference in effectiveness between the two systems of national administration, partition diminishes but does not remove the alleged evil, though it does remove the I have never known weakness incident to any system of joint had better settle the Northern Territory before you settle the New Hebrides? ister is replying to a question. this question now. I might also say to the honourable member that if one takes partition will raise a good many difficulties. At least, it is not quite so simple a USE OF DONNYBROOK STONE.",14,Lightingof Post Offices
51,Mr Falkiner,Can the Minister,15,Internationa L Postal Conference Universal Penny Postage
52,Mr Kelly,,15,Internationa L Postal Conference Universal Penny Postage
53,Mr Sampson,Has the Minister of,15,Internationa L Postal Conference Universal Penny Postage
54,Mr Glynn,As far as I can rememmatter as the writer in the French news,15,Internationa L Postal Conference Universal Penny Postage
55,Mr Higgs,D o you not think that yon,15,Internationa L Postal Conference Universal Penny Postage
56,Mr Speaker,Orde r ! The Min,15,Internationa L Postal Conference Universal Penny Postage
57,Mr Higgs,That is a poser for him.,15,Internationa L Postal Conference Universal Penny Postage
58,Hebr;Des. Mr Glynn,I am only dealing with,15,Internationa L Postal Conference Universal Penny Postage
