speakerGroups,speaker,theText,pageNumbers,title
0,"Monday, 2 June 1997 Entry Into China. It Is To Be Hoped That The Change Of Sovereignty Will Improve And Not Lessen That. Obe) Took The Chair At 12.30 P.m., And Read Hong Kong And China To Australia That The Prayers. Committee Decided To Embark On This Inquiry. It Seemed Important To Set Out For The Mem","(NOTIFICATION AND ASSESSMENT) of the agreement that had been reached Message from the Governor General recomsome doubts and uncertainties had been raised mending appropriation for an amendment about the implementation of the joint declaraannounced. tion and the basic law but also because an understanding of the detail would be helpful Foreign Affairs, Defence and Trade Hong Kong. Committee The inquiry was advertised on 7 September Report 1996. It received 36 submissions and a large number of exhibits. It took evidence at public p.m.)-On behalf of the Parliamentary Joint visited Hong Kong in late January where the Standing Committee on Foreign Affairs, committee was able to hold discussions with Defence and Trade, I present the committee's a very wide range of people right across the report entitled Hong Kong: The transfer to political spectrum, including Governor Chris sovereignty, together with the minutes of Patten, and from both government and nonproceedings and evidence received by the government organisations. Visits were made committee. to the border and to inspect the new infraOrdered that the report be printed. structure projects, the airport at Chek Lap July 1997, at the end of one and a half systems that have been built to connect them decade's negotiation, Hong Kong will be to Hong Kong, and the Lantau link. These transferred from British to Chinese sovereignprojects are impressive in their scale, in the ty. For Hong Kong it brings to the end 150 engineering skill that makes them possible years of British rule. Hong Kong is in a and in the confidence in the future they assert. unique position. It is to be decolonised by The committee is most grateful to the Australhaving its sovereignty handed not to itself but Ian government officials who worked on the to the power from which it was first severed. organisation of the visit to Hong Kong and The transition involves a nation and a fellow most appreciative of the hospitality and time former colony of the United Kingdom, both given by all those who briefed us. of great importance to us. I was able to return to Hong Kong in April The Australia-China relationship is expandthis year and then meet the chief executive ing and multifaceted, highlighted by last designate, Mr Tung Chee Hwa. He gave very week's visit of the Chinese Vice Premier, Mr clear assurances about his intentions to preZhu Rongji. It is a relationship in which there serve Hong Kong's way of life and to govern is enormous scope for growth but a need for Hong Kong with the interests of the people of understanding of respective national interests Hong Kong very much in mind. and attitudes. The Australia-Hong Kong The period of transition, 1984 to 1997, has relationship is equally long standing and not always been smooth or optimistic. In 1989 productive, but with our common language the dramatic events in Tiananmen Square base it has been somewhat closer. Australia's shook Hong Kong's confidence to its core and relationship with Hong Kong has enhanced its in the last five years arguments over changes",13,Setup
1,Mr Speaker (Hon. R. G. Halverson It Was Because Of The Importance Of Both,,13,Committees In Shaping The Best Policy Towards The New
2,Mr Sinclair (New England) (12.31 Hearings In Australia And Most Valuably,,13,Committees In Shaping The Best Policy Towards The New
3,Mr Sinclair,"In four weeks time, on 1 Kok and the bridges and linking road and railto the legal and political systems still create Kong's government under the auspices of grave doubts and even the events over the last article 158 of the Basic Law. weekend highlighted that. These are classic ways to undermine demoThe views put to the committee ranged cratic accountability and as such encourage from cautious optimism to apprehension and corruption not only of the political process these are reflected in the report. Optimism but ultimately of the economy as well. Hong about the future of Hong Kong rests, we were Kong's prosperity and stability are at issue told, on the rational and pragmatic nature of and of interest to the region and the world. the Chinese government and its recognition of While cautiously optimistic, the committee the value of Hong Kong to China. It also rests has recommended an annual report for the on the agreement of the Chinese to a novel next five years. treaty that guarantees one country, two sysI would like to compliment Mr Peter Nutems and Hong Kong people governing Hong gent, the chair of the subcommittee, and in Kong. This week Mr Zhu Rongji emphatically particular Margaret Swieringa, Jon Merrill and reiterated these promises when he said: other staff of the committee for the excellent China would unswervingly implement the principle work they did in the preparation of this of one country, two systems ... we have the report. (Time expired) ability and the confidence to ensure long-term p.m.)-I am pleased to speak on the tabling Optimism is encouraged by the robust state of of the report of the Joint Standing Committee the territory's economy, the autonomous on Foreign Affairs, Defence and Trade on the representation of Hong Kong on a number of transfer of Hong Kong to Chinese soverinternational economic bodies, such as the eignty-an event which will be one of the WTO and APEC, its maintenance of a sepadefining moments at the end of the twentieth rate currency and its own stock exchange, and century. No-one should underestimate the its status as a separate customs territory. practical and symbolic significance of the There is a depth of skill in the financial and transfer of power on 1 July. Fundamentally it legal institutions which should provide the is about China's re-emergence onto the world basis for continuity. Hong Kong has a sophisstage as an absolute front-rank player. Hong ticated common law system, an independent Kong has been one of the most powerful judiciary, a vigorous Chinese and English symbols of the unequal treaties between language media and an impartial and apparChina and the European colonial powers. But ently honest public service and police force. in less than a month the Union Jack-for Many apprehensions raised by people in Chinese nationalists the symbol of a hated Hong Kong and in Australia are detailed in colonial past-will quietly flutter down. At the report. These relate to the vulnerability of the same time, China will incorporate what is pivotal legal and political institutions. Whereperhaps the greatest symbol of Chinese as the legal institutions are well established, success and prosperity, doing so at a time the political institutions, especially of the when its own economic progress continues to democratic kind, are new and fragile. Of move ahead in leaps and bounds. concern are the creation of a second legislaThat economic performance is undeniably ture, the Provisional Legislative Council, impressive. China's economy has been growwithout constitutional basis; the intention to ing at around 10 per cent a year for the past repeal laws which protected basic freedoms of 15 years. From July, with Hong Kong, China speech and assembly; the broad and vague will be the sixth largest trading nation in the definitions of subversion in article 23 of the world. Soon after the year 2000, China's trade Basic Law; the uncertainty about the timing with Japan will overtake the volume of trade and nature of electoral laws to be set in place between Japan and the United States. With by the Provisional Legislature; and the capacithe reforms under way, China is likely to ty of the Standing Committee of the National sustain this growth well into the next century, People's Congress to intervene in Hong with commentators agreeing that by 2020",13,Committees In Shaping The Best Policy Towards The New
4,Stability And Prosperity Of Hong Kong. Mr Brereton (Kingsford,"Smith) (12.37China will have the biggest economy in the rights. In the debate on this subject on 14 world: according to one World Bank study, OctoberI said there should be no weakening some 25 per cent larger than second placed of Australia's support for democratic processUnited States. es and human rights in Hong Kong. I remain The implications for Australia in these absolutely convinced of that. Australia should broad trends are profound. Almost all of the be prepared to use all appropriate means, both things we take for granted in our current public and private, and leave China and the external environment will no longer hold. Our world in no doubt about our strong support region and indeed the world will be changed, for these fundamental principles. and the biggest geopolitical force in that Since last October, however, we have seen transformation will be the rise of China. We the Howard government take a very different do not know precisely how these changes will path with its decision to relegate the issue of unfold but the fate of Hong Kong will certainhuman rights to a private, behind-closed-doors ly be a critical element in determining how dialogue with China. Regrettably, the governChina interacts both with our region and with ment has already chosen this course on human the wider world, and how we and our friends rights. Foreign Minister Downer once spoke and neighbours engage with China. of consistency and principle in respect of This reality, together with our substantial these issues, but the government will now commercial and consular interests in Hong hear no evil, see no evil and speak no evil. Kong, illustrates Australia's profoundly For this compliance we are told that the important stake in a smooth and successful Howard government is in China's good transfer to Chinese sovereignty. Central to this books-for the moment at least. But the outcome lies the maintenance of a high Australian message to the people of Hong degree of autonomy and the freedom guaranKong and to campaigners for democratic teed to Hong Kong under the Joint Declarainstitutions, such as Martin Lee, could hardly tion and the Basic Law, continuation of the be worse. They now know that they cannot rule of law, the maintenance of democratic rely on Australia to speak up. The lesson for institutions and processes, an independent China is also very clear: wave a stick-in this judiciary, a free media and the continuation case, wave a big stick-and offer the carrot, of Hong Kong's open economic system. and the Howard government will do as it is told. The whole world will be studying very closely the process of transition in the months It may be thought that silence on human and years after 1 July. The stakes for China, rights issues will bring Australia diplomatic Hong Kong and the Asia-Pacific region are and economic benefit. That is certainly the high indeed. The challenge for the internationgovernment's view. But no other country has al community, and for Australia in particular, ever advanced its long-term national interest is to draw all we can to support a smooth and through the expedient abandonment of princisuccessful transition. Our response to developple and democratic values. The fundamental ments will need to be balanced and construcchallenge for Australia in the next century is tive, based on mature consideration of the to maintain our core values and our commitunderlying political dynamics both in Hong ment to protect and promote human rights in Kong and in China itself. a profoundly different international environIn this regard, the committee's report ment. Hong Kong should provide a clear provides some very useful benchmarks with demonstration of our preparedness to so this. which to evaluate the success of the one The Howard government will profoundly fail country, two systems formula. As the report our national interest if it fails this test. states, the transfer of Hong Kong represents I join with the Chairman of the joint standa profound challenge to Australian diplomacy. ing committee, Mr Sinclair, in thanking the It is likely to test Australia's commitment to members of the Human Rights Subcommittee, support and promote two of our absolute core particularly the Chairman of the committee, values: democratic processes and human Mr Peter Nugent, for the work they have done in preparing this report. I commend it to the I echo the comments of the right honourHouse. able member for New England( Mr Sinclair) about the number of submissions, our public has already been mentioned, less than a saw in Hong Kong. We are appreciative of month from today the sovereignty of Hong the efforts all those involved made in that Kong will be transferred from the United connection. We saw a broad range of people Kingdom to China. For Britain it marks the in Hong Kong, and that was very important. end of the colonial era. It is a unique transfer As chair of the sub committee, I would like of sovereignty from one power to another, but to thank the members of the committee for not to independence or to self-government as their assistance. I would particularly like to we have become so used to these days. For thank the secretary, Margaret Swieringa, China, the return of Hong Kong is the reclaassisted so ably by Jon Merrill and Peter mation of a significant part of its territory. Ratas. For the people of Hong Kong the change and the nature of the central power probably could I draw the attention of the House to the not be greater. conclusion sections of the report and the 26 recommendations. One of the key findings China and Hong Kong have a natural was that we concluded that the reforms connection in geography, culture, heritage and Governor Patten had proposed-somewhat language. The return of Hong Kong to China belatedly-were in the spirit and the strict will create and encourage a very important letter of the agreement made between Britain synergy. But it also raises some interesting and China, although the PRC has made it questions and some concerns. Those concerns very clear that they have a different view. range from the democratic process, the repeal One of the phrases that is used frequently of some of the human rights ordinances, in connection with Hong Kong and the media self-censorship--or, as it was put to us changeover is 'the through train', describing by a number of people in Hong Kong, comwhat was in place before 1 July and what will mercial decisions-----control of the judicial be there afterwards. Quite clearly, the political process, the status of refugees, the regional through train was derailed by the installation human rights dimension and whether the of the new legislative council and the doing Hong Kong people can take their destiny and away with the old one, but the administrative, independence into their own hands. economic and judicial through trains appear Australia's interests in Hong Kong are to be on track. substantial. We have pragmatic concerns for It is important to say that, having coninvestments in trade, political concerns for sidered the legal and institutional assurances regional stability, and humanitarian concerns provided by the Chinese government through for the continued well-being of a neighbouring the basic law, the robust state of the people and for the preservation of democratic territory'S economy and trade relations and, and liberal values-something which Australperhaps most importantly, its increasingly ians consider to be of intrinsic worth. There lucrative role as a trade intermediary to are 30,000 Australians in Hong Kong. In 1995 China. it is difficult not to approach the Hong Kong was our 10th largest trading central question of Hong Kong's economic partner. With its merger with China it will future from a confident perspective. However, become even more important. in the light of the civil, legal and political This inquiry was not about whether the issues that have occupied much of this report, transfer of sovereignty should take place. The it is equally difficult not to be cautious about inquiry was very much directed at the process the economic implications of Chinese political of transition and informing the members of control over Hong Kong. this parliament about a highly significant Ultimately, it is that political control which event in our region, with possible implications is going to be the key thing. It is essential to for our vital interests. recognise that China is the new sovereign",14,Committees In Shaping The Best Policy Towards The New
5,Mr Nugent (Aston) (12.43 P.m.),"As hearings, our visit and the range of people wepower and that Hong Kong will be affectedwe sent any reassuring messages of support and its fate governed-by the changing for human rights or gave much comfort to political and economic landscape of China. those concerned with human rights in Hong Our interests in Hong Kong will, therefore, be Kong by our recent vote at the Human Rights influenced by developments in China and our Committee, regardless of what the reasons relationship with China. were. It seems to me that we have got a lot to do Hong Kong will be in the situation of being with China in the future. We are very cona country within a country. There will be cerned about how the Chinese authorities and strict border controls, passage of people will the new Hong Kong authorities will react be controlled and it will, in many respects, be after 1 January. We have been assured at the more difficult after the transfer of sovereignty highest level in China that things will be for someone living in Shanghai or Beijing to governed according to the promises that were visit Hong Kong than it is today. Will human made, and it is very much hoped that those rights be protected? I suspect that human promises are stuck to. On behalf of the rights may be different in interpretation. It committee, I can say that it is very much seems to me inevitable that there will be some hoped that Hong Kong will continue to readjustment regarding the rights of people. prosper in the future, for the benefit of the For example, the press at the moment is people of Hong Kong, of China, of the region engaging in a form of self-censorship, and and, in particular, of this country. (Time this will continue. Chinese officials will argue expired) that they have not imposed restrictions, but a newspaper proprietor or editor will know, Hong Kong will be seen by many as the can publish and other things they cannot challenge of the future. In an age when we publish. are familiar with colonies obtaining their independence from a colonial master, Hong Mr Barry Jones-That's not confined to Kong-I think uniquely-has, in effect, China. Many would argue that, as the lease entered occur with dissent. During our visit to Hong into by Britain some 99 years ago has exKong, many suggested the Singapore model pired, China is merely reasserting its soveras an appropriate model for Hong Kong. eignty-a sovereignty that has, in one way or Everyone knows what a vibrant, enthusiastic another, been under challenge since the first and dynamic opposition there is in Singapore! unequal treaty of 1842. Some are disappointed Yet commercial activity flourishes in Singathat Hong Kong was not permitted to become pore, and that is the key to Hong Kong. The a separate independent state in the internationeconomic activity in Hong Kong is staggeral community, but that is speculation about ing. The economy is one that is the envy of what might have been rather than the reality much of the world. It is in everyone's interof the situation. ests for this to continue. I suspect that Beijing The report tabled shows that Hong Kong is will not impose too heavy a hand on Hong important to Australia for trade and investKong, but there will be a hand imposed. It ment and because of the many people from will indeed be one nation, two systems. The Hong Kong who have made Australia their people of Hong Kong will have more freedom home. As a parliament and as a nation, we than is currently enjoyed by citizens in other have had a long and historic link with Hong parts of China, but whether they have total Kong. We must always have genuine confreedom, as we understand it, will again be a cerns about the human rights of its citizens matter of interpretation. but, I must say, our credibility when pontifiLife for most Hong Kong citizens will go cating on human rights has been somewhat on much as it does today. The British have diminished by some of the decisions taken by been making much of the denial of human Australia over recent months. I do not think rights in Hong Kong-and especially of the",16,Committees In Shaping The Best Policy Towards The New
6,Mr Hollis (Throsby) (12.48 P.m.),"without being told, about certain things they",17,Committees In Shaping The Best Policy Towards The New
7,Exchanged One Colonial Master For Another. Mr Hollis,"No. The same will probablyabolition of the elected legislative assembly. Affairs, I present the committee's report As part of China, Hong Kong will have more entitled Aspects of youth suicide. freedom than its people have had for many Ordered that the report be printed. years under British rule. China has rightly law is more democratic than the British have just tabled deals with one of the most offered. The British were very late in giving tragic events experienced by our young the Hong Kong Chinese any say in the runpeople in Australia today. The number of ning of the colony, were quick to stamp out young Australians, especially young men, any form of dissent and did not show too who commit suicide has risen rapidly over the much concern about imprisoning critical past 20 years to the extent where it is now editors when it suited them. Had Britain been one of the highest rates in the industrialised a more benevolent overlord and involved the world. Chinese more, then the criticism that Britain Members of the House of Representatives makes today-or at least that it made under Standing Committee on Family and Comthe Tories-would be much more valid. As it munity Affairs, in acknowledging the severity is, they appear to many of us to be somewhat of this trend and in order to express their hypocritical. concern and the concern of the federal parliaI am sure everyone in parliament wishes ment, undertook to conduct a seminar at Hong Kong every success as it embarks on Parliament House to promote the necessity for the uncharted course of having a different direct action at the national level. system within an overall sovereign state. I A measure of the commitment of the federal would like to compliment the chairman of the parliament to the conduct of this seminar and committee, Peter Nugent, and the staffthe committee's report was attested to by the Margaret Swieringa, Jon Merrill and Peter presence of the Prime Minister( Mr Howard), Ratas-for the work they did. I would like to who opened the seminar and who has strongly particularly compliment Margaret Swieringa supported a national response to the tragedy for the dedication she has shown to the of youth suicide. The committee was also compiling of this report. We will watch Hong fortunate to have the expertise and cooperKong's future with great interest. Perhaps the ation of four eminent practitioners in the field chicken will not have to be killed to warn the who provided presentations to seminar particimonkey. pants on the demographics of youth suicide, provision of support services. That the House take note of the report. I would like to place on the public record I seek leave to continue my remarks later. my appreciation, and that of the committee, Leave granted. to Dr James Harrison, the Director of the National Injury Surveillance Unit at the ing order 102B, the debate is adjourned and Associate Professor Pierre Baume, who is the the resumption of the debate will be made an Director of the Australian Institute for Suicide order of the day for the next sitting. The Research and Prevention, Professor Robert member will have leave to continue speaking Kosky, the Director of the Department of when the debate is resumed. Psychiatry at the Adelaide Women's and Family and Community Affairs Children's Hospital, and last but by no means Committee least, Dr Meg Smith, the Chairman of the Youth Suicide Prevention Advisory Group for Report assisting in the conduct of the seminar. behalf of the House of Representatives Standorganisations and individuals working directly ing Committee on Family and Community with youth suicide prevention, invitations",17,Committees In Shaping The Best Policy Towards The New
8,Pointed Out That The System Under The Basic Mr Slipper,"Mr Speaker, the report I",18,Committees In Shaping The Best Policy Towards The New
9,Mr Sinclair (New England),I move: social and psychiatric factors involved and the,18,Committees In Shaping The Best Policy Towards The New
