speakerGroups,speaker,theText,pageNumbers,title
0,Alike Iu Nature,"u o two men, no two ftaikes of snow-and yet there is an idea abroad that to all must he paid the same minimum wage. have 'the freedom to exert himself as he chooses in order to rise out of the ruck. I believe in ia decent standard .of living; hut in order to have and maintain it -we must not allow tbe products of black, or any other nations, to enter the Commonwealth. The Tariff must be regulated by the cost of laving in this country; indeed, that is the only way in which the country eau he developed. It would be better to have the black man here than to have his products ; .ait any rate, one is just .as evil as the other. The only way in which Australia can be developed is hy Protection. There is no .sense in sending our wool away at high freights in order that it may come hack to us manuf actured, when -we ought to he able to do all the manufacturing ourselves. opinion, a disgrace to this country that we cannot manufacture everything we require. my honourable friends opposite approve of that sentiment. Several honourable members interjecting, -An honorahle memher addressing . the House is entitled to he heard in silence, and I ask bonorable members to desist from this uproar ,and interruption. cannot help it ! .must ""help it . "" Hiuoh from iaterjections in Parliament that I am accustomed to them -not enumerate in which the expenditure of going to be accustomed to them. the Ministers who have taken on the responsibility of government to reveal all thai has occurred in the past, so that we may know exactly who has heen responsible for maladministration. This should certainly be done in order that the confidence of the public in their parliamentary representatives may be restored and maintained. As it is, people with whom I haye come in contact seem inclined to look aside if they see a memher of Parliament, whom they evidently regard ;as an undesirable. It is the duty of the <Goyernsment to afford all information reEvery man should garding .sugar and other can-tracts, War Service Homes, and so forth. What .has occurred .in connection with .the .latter is enough to make the angels weep. Some £5O.,'O0O has had :to be paid by the Government -on account of withdrawals from contracts, and the names of those responsible should he made known. When assets are under the control of the Government they should he .dealt with as they would be hy a banking institution, and we should he informed of the position. I believe in Australia possessing a mercantile marine, but I am strongly opposed to the method in which the Commonwealth Line has heen managed by the Government. A .sum of £2,300,000 involved in the .construction of vessels has been debited .to ithe war .account. The losses on the wooden ships have also heen It is, in my charged to the war account, and the expeuditore involved has been debited to the construction and not to the trading I am pleased to observe that account. Surely there can he no reason why :this important branch of Government activity should not be handled in a business-like way, and the greatest publicity given to all transactions relating to it, so that the taxpayers of Australia value of these ships will have to he written down hy at least 5.0 per cent, .before we ean .ascertain the facts. During the debates iu this Parliament frequent references have heen made to the desirableness of proceeding with the -construction of the Federal Capital at :a more rapid rate, and also to the construcI have suffered so tion of the North-South railway. There are many .other directions which I need -large sums of money -would he involved. The. Trans-Australian Railway cost, It is tbe duty of approximately, £.7,000,000, and although it should be our policy to provide facilities in the matter of railway communication these undertakings sliould be placed on a business footing, aud the financial position of each carefully scrutinized. Only work of a .reproductive character should be undertaken, and when one realizes the cost incurred in constructing the Trans-Australian Railway, the possible outlay involved in the .building of ,a North-South .line, and the expenditure-of",34,Setup
1,. Mr Speakee (Rt. Hon. W. A. Watt),might know the exact position! The,34,Setup
2,Mr West,:Some honorahle members,34,Setup
3,Mr Speaker,Honorabl e members,34,Setup
4,Mr Whitsitt,,34,Setup
5,,Mr SPEAKER -This House is not,34,Setup
6,Mr Whitsitt,"£2,000,000 which has already been incurred at Canberra, one naturally wonders where the money is coining from to pay tlie interest on the capital outlay. What is the eapital invested at Canberra earning? I am not likely to record a vote in. favour of another trans-continental line, nor shall I sanction the expenditure of one penny piece on similar underheard Tasmania mentioned since I have takings until I know what revenue is likely to be derived from it. I do not think the returns from the Trans-Australian Railway are sufficient to pay for uxlc grease. The Commonwealth Bank has done good work, ancl under efficient management I believe it will continue to render a service to the comniunity. I do uot think there can be auy objection to the control of the Bank being placed in the hands of a board' of directors, because there is, or should be, wisdom in the multitude of counsellors. I am a banker, and I am surprised to hear some honourable members suggest that a Board should be appointed to inquire into the work of the associated banks. I 'cannot understand how any financial institution which has to pay 5 per cent, for money can, after making full allowance for working expenses, loan money at les3 than 7 per cent, ancl make a profit. monwealth Bank is doing it-. quired at 5 per cent. Those who are satisfactorily conducting private undertakings aiid institutions, and are rendermarks to he more readily understood ing a service to tbe community, should be allowed to carry on without outside inothers who may honour me by reading terference. Tasmania is groaning beneath Federal oppression, and has had to pay its share towards the cost incurred in constructing the Trans-Australian Railway, in attempts to develop the Northern Territory, in sugar bounties, and in numerous other directions. wealtli pays Tasmania £90,000 a year. that that grant will be continued. We are here as representatives of a Federation, and it is our duty t.o mete out justice to all portions of the Commonwealth. The grant which Tasmania receives is provided for in thc Constitution -' If a State is financially embarrassed this Parliament may come to its assistance. I trust that through the wisdom of honourable members, and the chivalry which I am sure they will display, what is known as the Cinderella State of the Federation will receive fair consideration at the hands of the Government. I have not occupied a seat in this Chamber. Tasmania intends to honour the Federal compact) and does not mind contributing her share of the expenditure incurred in the interests of the whole Commonwealth. But the Commonwealth has been getting £1,000,000 a year from Tasmania, and giving very little in return. I trust that when the question of the Tasmanian grant comes before this House honourable members will assist in giving that State the assistance whicb she justly deserves. can recall the great assistance which the honourable memher for .Darwin( Mr Whitsitt) gave the party whicli carries ihe same flag .as we do in bis own little island, and I am with the honourable member on the question of Protection. Wo, as Australians, should love Australia, and decide that we shall have everything we need made in Australia by Australian hands. If there are to he rich men in our midst who will control tbe workers, let them be in Australia, so that we can control them, and see that the men whom they employ work under favorable conditions. To enable my reby honourable' members opposite and my utterances in Hansard, I purpose reading word for word the speech delivered hy His Excellency the ^Governor General in opening Parliament. This, is the speech of a gentleman who holds the highest position which any one can occupy in Australia, and who represents the head of the Britisli EmpireOF THE HOUSE OF EEPRESENTATIVES : Your attendance has been required at this date in accordance with the provisions of the Constitution, and for the purpose of enabling my advisers to meet Parliament. After the General Election held, on 16th December last, tlie Prime Minister tendered the resignations of himself und his colleagues, and I have appointed new advisers, who assumed office on the ninth day of February.",34,Setup
7,Mr Paekeb Moloney,The Com,35,Gentlemen Of This Senate And Gentlemen
8,Mr Whitsitt,Not on capital 'ac,35,Gentlemen Of This Senate And Gentlemen
9,Mr Fenton,And the Common,35,Gentlemen Of This Senate And Gentlemen
