speakerGroups,speaker,theText,pageNumbers,title
0,(Second Session,"FOURTH PERIOD.) An Act to giant and apply out of the Consolidated Revenue Fund a sum for the service of the year ending tlie thirtieth day of June, One thousand nine hundred and fifty, and to appropriate the Supplies granted by the Parliament for that year. An Aet to grant and apply out of the Consolidated Revenue Fund a sum for the servioe of the year ending the thirtieth day of June, One thousand nine hundred and fifty, for the purposes of Additions, New Works, and other Services involving Capital Expenditure and to appropriate the Supplies granted by the Parliament for that year. An Aot to authorize the Execution on behalf of the Government of Australia of an Agreement with the Government of New Zealand relating to certain Rights vested in those Governments jointly in connection with Phosphate Deposits on Christmas Island, and for other purposes. COAL EXCISE ACT 1949 (ACT No. 81 OP 1949)An Act relating to Excise on Coal. COAL INDUSTRY (TASMANIA) ACT 1949 (ACT NO . 84 OF 1949)An Act to provide means for Securing and Maintaining adequate Supplies of Coal to assist in meeting the need for that commodity tliroughout Australia and for providing for the Regulation and Improvement of the Coal Industry in the State of Tasmania, and for other purposes. An Act to amend the Commonwealth Aid Roads and Works Act 1947-1948. An Act to declare that the Commonwealth Court of Conciliation and Arbitration is empowered to determine a Basic Wage for Adult Females, and for purposes related thereto. An Act to amend the Commonioealth Electoral Act 1918-1948, as amended by the Commonwealth Electoral Act 1949, and for other purposes. r An Act to amend the Customs Act 1901-1947. An Act relating to Duties of Customs. An Aot relating to Duties of Customs. An Aot to amend the Customs Tariff {New ZealandPreference) 1933-1948. An Act to amend the Defence Act 1903-1948, and for other purposes. An Act to amend the Defence {Transitional Provisions) Act 1946-1948, and for other purposes. An Act to amend the Entertainments Tax Act 1942-1946, as amended by the Entertainments Tax Act 1949. An Act to amend the Excise Act 1901-1947, and for other purposes. An Act relating to Duties of Excise. An Act relating to Duties of Excise. An Act to amend the Income Tax Assessment Act 1936-1948. An Aot to ensure, so far as Commonwealth Legislative Power permits, a just and orderly Sharing of Liquid Fuel amongst the People of Australia while such Fuel is in short supply, and for other purposes. LOAN (Uousmo) ACT 1949 (ACT NO. 73 OF 1949)An Act to authorize the Raising of Moneys to be advanced to the States for the purpose of Housing. An Act to amend the National Health Serines Act 194S. NAVA L DEFENCE ACT 1949 (ACT NO . 72 OF 1949)An Act to amend the Naval Defence Act 1910-1948. An Aet to amend the Northern Territory (Administration) Act 1910-1947. An Aet to authorize the execution by or on behalf of the Commonwealth of an Agreement between the Commonwealth and the State of South Australia, in relation to the Standardization of certain Railways, to approve of the Raising of Loans for Defence Purposes (namely, the Standardization of those Railways), and for other purposes. . An act to amend the Representation Act 1948. An Act to amend the Sales Tax Act (No. 1) 1930-1946. An Aet to amend the Sales Tax Act (No. 2) 1930-1946. An Act to amend the Sales Tax Act (No. 3) 1930-1946. An Act to amend the Sales Tax Act (No. 4) 1930-1946. An Act to amend the Sales Tax Act (No. 5) 1930-1946. An Act to amend the Sales Tax Act (No. 6) 1930-1948. SAI.ES TA X ACT (No. 7) 1949 (ACT NO . 61 OF 1949)An Aot to amend the Sales Tax Act (No 7) 1930-1946. An Act to amend the Sales TaxA a (No. 8) 1930-1946. Ah Act to amend the Sales Tax Act (No. 9) 1930-1946. An Act to amend the Sales Tax (Exemptions and Classifications) Act 1935-1948. An Act to grant and apply out of the Consolidated Revenue Eund sums for the purposes of Financia Assistance to the States of South AustraUa, Western Australia and Tasmania. An Act to make provision for the grant of Einancial Assistance to the States in connection with the administration of Prices, Rents and Land Sales Controls, and for other purposes. An Act to make provision for the Grant of Financial Assistance to the States in respect of the cost of Long Service Leave granted under Industrial Awards to Employees in the Coalmining Industry. An Act to grant and apply out of the Consolidated Revenue Fund a Sumf ir the purpose of Financial Assistance to the States by reason of the losses and costs incurred by the States as a result of the Coal Strike. An Act .to make, provision for the Grant of Fmancial Assistance to the States of Queensland and Western Australia for the purpose of encouraging the Development of Meat Production by the .,Provisiqn An Act to amend the Stevedoring Industry Charge Act 1947. An Aet to approve an Agreement amending the Agreement approved by the Sugar Agreement Act 1946 as amended by the Agreement approved by the Sugar Agreement Act 1947. An Act to establish a Trust Fund of certain Moneys received by the Government of the Commonwealth from the Government of the United Kingdom, being Moneys representing Proceeds, of the Realization of Assets of the Temple Society, of Members of that Society and of certain other persons, and to provide for the Administration and Application of the Fund. An Act to grant and apply out of the ConsoUdated Revenue Fund the sum of Ten million pounds as a Grant to His Majesty's Government in the United Kingdom. .1949)An Act to grantand apply out of the Consolidated Revenue Fund the sum of Five hundred .thousand pounds as a Grant to the United Nations International Children's Emergency Fund, i 1949)of Improved Roads and other .Facilities for the Movement of Livestock. . Question Question Question OATS ...........................................................................................................................................................2181 Order Of Business Assistance to Britain ....................................................................................................................................2181 Question FISH.............................................................................................................................................................2182 Question Petrol...................................................................................................................................................................2183 Attack Will Be Swift...........................................................................................................................................2183 Question Question Question Question Question Question Question Question Printing Committee.............................................................................................................................................2187 Question Question Liquid Fuel (Rationing) Bill 1949 Second Reading............................................................................................................................................2189 Defence (Transitional Provisions) Bill 1949 .......................................................................................................2226 Coal Industry (Tasmania) Bill 1949 Second Reading............................................................................................................................................2227 National Health Service Bill 1949 Second Reading............................................................................................................................................2227 Third Reading ..............................................................................................................................................2243 Sugar Agreement Bill 1949 Second Reading............................................................................................................................................2243 Coal Excise Bill 1949 .........................................................................................................................................2249 Bills Returned From The Senate .........................................................................................................................2250 Liquid Fuel (Rationing) Bill 1949.......................................................................................................................2250 Special Adjournment...........................................................................................................................................2250 Adjournment Valedictory...................................................................................................................................................2251 Papers..................................................................................................................................................................2255 Answers To Questions Civil Aviation...............................................................................................................................................2255 Tallow ..........................................................................................................................................................2259 Pearl Shell ....................................................................................................................................................2260 Commonwealth Handling Equipment Pool ..................................................................................................2261 J. B. Chifley ........................................................................................................................................................2262 House of Representatives. authorities in all endeavours that are Thursday, 87 October, 1949. took the -chair at 10.30 a.m., and read carried from one State to another. I prayers. question, which is addressed to the Minister for Civil Aviation, with the statement that for some years parts of the metropolitan area of Adelaide have been suffering from a 'bad outbreak of fruit fly. addressed to' the Attorney-General. By Steps arc now being taken in an enway of explanation, I state that I have deavour to prevent the outbreak spreadreceived a letter from a constituent coming to other districts Can the Minister plaining that, in reply to a request to the for Civil Aviation say whether any Department of External Affairs to be requests have been made to Trans-Aussupplied with Current Affairs bulletins, tralia Airlines to assist in the achievea copy of a speech made by the Attorneyment of this objective by complying with General was forwarded to him. My conthe proposals that have been made regardstituent has voiced his strong resentment ing the disposal and treatment of fruit of this procedure. ""Will the Attorneythat is carried by civil aircraft either as General say whether the national mailing freight or for consumption by passenlist is being utilized to send copies of gers? If such requests have been made, political speeches through the post? Is can the honourable gentleman say whether the time of officers of Commonwealth Trans-Australia Airlines has complied departments being used for that purpose? with them? Australia have been asked to give conganda? What justification is there for sideration to this matter. A conference using the national mailing list for the of agricultural experts has been held. dissemination of party propaganda? It was presided over by Mr Eulcock, the Director-General of Commerce and Agriculture, and was attended also toy repreber suggests that he has received a cersentatives of Trans-Australia Airlines tain letter from a constituent. I shall and other airlines. The steps that are be much obliged if he will show it to now being taken in an effort to prevent the pest from spreading to areas that are at present not affected by it arise from the recommendations that were made at that conference. Trans-Australia Airlines has done what it has been asked to do. At no time has it shown any reluctance to do so. It has been stated in this House that Ansett Airways Proprietary Limited and Australian National Airways Proprietary Limited have been co-operating, but that Trans-Australia Airlines had refused to do so. That statement is completely false and without foundation. It will be found that Trans-Australia Airlines is co-operating with the agricultural being made to prevent the spread of fruit fly. Partially consumed fruit that has been carried on aircraft operated by Trans-Australia Airlines is incinerated, as is unconsumed fruit that has been refute the false suggestion that, although Trans-Australia Airlines has refused to co-operate in the . steps that are 'being taken to prevent the spread of fruit fly, What department is debited with the cost of the labour involved in the distri-",7,Setup
1,Mr Deputy Speaker ( Mr J. J. Clark),,10,Government Publications
2,Mr Thompson,I (preface my private airlines have done so.,10,Government Publications
3,Mr Drakeford,Al l airlines in bution of this party political propa,10,Government Publications
4,Mr Harrison,My question is,10,Government Publications
5,Dr. Evatt,"The honourable memme, and I shall then have much pleasure in answering his question. has based his question upon an assertion. that the true story could be told to those It bas been the regular practice for years new Australians. The circumstances to send out reports of speeches from time under which my name appears in these to time according to a mailing list. I do publications may be simply described. not know to what particular speech the Every statement that I make, or every honourable member has referred. with international affairs. contentious subjects are sent out from not a vote, or even with people who have time to time. I shall examine the honorthe right to vote. As a matter of fact, I able member's question and supply an am. one of those people in this Parliaanswer. There is complete -justification ment who have riot suffered from a lack for the practice of sending out reports of of publicity. If I am shown being speeches according to a mailing list, hugged by a dear little girl who has come because information on. various matters to this country, what is wrong with that ? should be available to tbe public. subjects? speech to which the honourable gentleman has referred deals with petrol. Immigration become somewhat heated on the 30th June last over criticism to the effect that the departmental publication, New Australians, was government propaganda? Will the Minister examine the October issue of that publication and ascertain whether his name appears 21 times in eight pages, apart from a photograph in which he is shown giving a new Australian what the letterpress describes as an "" impulsive hug "" ? Mr Bcale interjecting, I have repeatedly had to call the honourable member for Parramatta to order for his bad conduct in the House. have made are facts, does the Minister still deny that that publication is other than government propaganda? peachment that I became excited over criticism on the 30th June last or at any other time. New Australians is an excellent publication. It is issued for the information of newcomers, and is very popular with them. If my name appeared 21 times in eight pages in the decision that I give affecting the new Australians is reprinted in that publicaassociation with statements of policy. I columns of New Australians in order to OATS. I do not think that the bountiful rains recently the prospects for the oat harvest this year are excellent. Will the Minister for Commerce and Agriculture give serious consideration to the granting of licences for the export of the oat crop in excess of local requirements ? export of oats from the forthcoming harvest will be available on application to the Department of Commerce and Agriculture. The quantity that a shipper or producer will be allowed to export will be based upon the available stocks and the results of a survey of our local requirements. The honourable gentleman may rest assured that all applications for export licences will be treated on their merits. tion to the Prime Minister. The atmosphere of the House strongly suggests that this is the last day of the session. Standing Order 119 provides that -if motions have not been disposed of two hours after the time fixed for the meeting",10,Government Publications
6,Mr Habrison,I shall do so.,11,Order Of Business Assistance To Britain
7,Dr. Evatt,"The honourable member October issue, that was necessary in order",11,Order Of Business Assistance To Britain
8,Mr Harbison,"To a speech on petrol. tion, and my name is used only in",11,Order Of Business Assistance To Britain
9,Dr. Evatt,It may be on petrol.,11,Order Of Business Assistance To Britain
