speakerGroups,speaker,theText,pageNumbers,title
0,"(First Session : Third Period.) An Act Relating To Fisheries In Certain Australian Waters. An Act To Amend The Income Tax And Social Services Contribution Assessment Act 1936 1951. An Act To Determine The Number Of The Ministers Of State And To Make Provision For Their Salaries And Allowances. An Act Relating To The Allowances Of Members Of Each House Of The Parliament. An Aot To Amend The Parliamentary Retiring Allowances Act 1948, And For Other Purposes. An Aot Relating To Pearl Shell, Trochus, Beche","de-mer and Green Snail Fisheries in oertain Australian Waters. NO. 6 OF 1952)An Act to approve the Security Treaty between Australia, New Zealand and the United States of Amerioa. An Aot to approve the Treaty of Peace with Japan and to make provision for carrying that Treaty into effect. ACTS INTERPRETATION BILL 1951. Initiated in House of Representatives. Second Reading. L IFE INSURANCE BILL 1952. Initiated in House of Representatives. Progress reported from committee in Senate. F.1381 -2 Motion Of Censure Government Economic and Financial Policy ...................................................................................................98 Why Weaken Australian Industry?.................................................................................................................112 Taxation Specialist, L.C.P..............................................................................................................................132 Undertakers &#38; Embalmers, L.C.P ...........................................................................................................132 Question Government Business Precedence .....................................................................................................................................................162 Security Treaty (Australia, New Zealand And The United States Op America) Bill 1952 ....................................162 Ministers Of State Bill 1952..................................................................................................................................162 Parliamentary Allowances Bill 1952.....................................................................................................................162 Parliamentary Retiring Allowances Bill 1952 .......................................................................................................162 Income Tax And Social Services Contribution Assessment Bill 1952 ..................................................................162 Adjournment Sugar Timber Waterfront Employment .....................................................................................................162 Dear Sir, .........................................................................................................................................................165 Answers To Questions Land Settle ment of EX-SERVICEMEN........................................................................................................167 Housing..........................................................................................................................................................168 House of Representatives. took the chair at 2.30 p.m., and read prayers. February by D r . EVATT the Government, especially its high taxation and drastic restrictions of bank credit, is causing injury to industry and production, both primary and secondary and is undermining the established national policy of full employment. At the same time, as a rcsuli of inflated prices and the Government's failure to restore the purchasing power of the Australian pound, special hardship is being inflicted on families dependent upon fixed incomes, Buch as social services and repatriation benefits, and the standard of living of wage and salary earners has fallen and is ftilling: because of its persistence in so injurious a policy the Government has lost the confidence of the country and is deserving of censure. the Navy and Mmister for A i r ) [2.31]. -As honourable members well know, the motion before the House is a motion of censure on the Government. Before1 deal withthc arguments that have been advanced by the Opposition in support of it , I want to say how very much we, on this side of the House, deplore the vicious, vitriolic and nasty attack made on the Prime Minister( Mr Menzies) by the Wednesday, SO February, 1968. Mu. SPEAKER (Hon. Arohie Cameron) Debate resumed from the 19th (vide page 92), on motion That the economic and financial .policy of",6,Setup
1,Mr Mcmahon (Lowe,"Minister forhonorable meniber for Eden-Monaro( Mr terms of the motion if they are capable of Allan Fraser). Although this practice of character assassination is too frequently resorted to, we are fortunate to be able to say that in this House there are only two, or at most, three, members who engage in that miserable practice. While I listened to the honourable member for Eden-MonaroI well remembered that the. Prime Minister some time ago described him as a "" Uriah Keep "". As I listened to the honourable member yesterday I thought that a more effective description could not have been applied to him. The bile which poured out of this man's mouth, was engendered by personal jealousy of a man of great distinction and eminence and of great capacity and fluency. The honourable member, after having made his most unChristian attack, jumped into the pulpit and read us a sermon on the failings of the Government. ine of the story, told by Woodrow Wilson, of the parson who, in delivering a sermon on sin, said that he wanted it stopped, that he did not like it, because he did not sin. In exactly the same way, the honourable member for Eden-Monaro did not like what the Prime Minister has done simply because he was not concerned in the doing of it. I am glad to say that neither the Leader of the Opposition (Dr. Evatt), nor the Deputy Leader of the Opposition ( Mr Calwell), was in the House, or stayed in the House, while the honourable member was making his speech. Let us examine this strange concoction compounded by the Leader of the Opposition. The sorcerer's apprentice never found himself in a more peculiar position. On second thoughts the right honourable gentleman must wonder what strange alchemy caused his formula to produce, not gold but dross, of banality and humbug. Upon examination, the motion reveals the strangest kind of inconsistency, illogical opinion and ill that matter. In fact, they deliberately considered criticism on the part of the Opposition. I invite honourable members opposite to examine the terms of the humbug and inconsistency on the part of motion and to take no notice of me. able members opposite to examine the them explicitly, I shall divide them thought, or if they are game to think. The Leader of the Opposition commenced by criticizing the Government because of its failure to sustain industry by its banking and credit policy. In effect, he said, "" Let us embark upon a policy of unlimited expansion of credit, a policy of inflation and depreciate the value of the f I "" . But almost in the next breath he said, in effect, "" What about the pensioners? Can we not do something to stop too much money coming into the economy and so suppress inflationary forces and save the poor pensioners ?"" The arguments of the right honourable gentleman were grossly inconsistent. He could never have imagined that his words would be turned against him as the strangest concoction of what are, after all, the simplest of economic facts. He reminded The same inconsistency has been obvious in the Opposition's policies since 1949. We remember the approach of honourable members opposite to the problem of communism. Every one of them was prepared to fight with blood and sweat in order to prevent the Communist Party Dissolution Bill from being placed on the statute-book. But when they met the real challenge, did they stand by their pledge? Did they stand firmly by their earlier statements ? They turned tail and voted in support of that measure. I refer now to their attitude to defence. They gave a pledge that they would support the Government in its .recruiting campaign. They declared that they would support a policy to defend Australia against aggression and to enable it to aid the cause of the United Nations. But what happened? When the Government opened its recruiting campaign not one member of the Labour party in New South Wales appeared on a recruiting platform. Honourable members opposite failed to honour the promises and pledges they had given to the Government on dishonoured them. This censure motion 'reflects similar the Opposition. The arguments that the Leader of the Opposition has advanced are neither practical nor logi-",8,Motion Of Censure Pomot
2,"Mr Mcmahon""","I challenge honorcal. However, in an attempt to deal withinto four sections. I propose to deal with only two of those sections, hecause I am sure that my colleagues will deal with the other two aspects. The paramount argument that the Opposition has put forward is that injury is being caused to industry and production, and unemployment is increasing as, the result of the restriction of bank credit and high taxation. The honourable member for Eden Monaro, who is a born plagiarist, adopted the words of his leader and said that the Government's policy "" amounted to conscription of labour through the financial and banking system"". The has effectively refuted that allegation. Is not consoription of labour part and parcel of Labour's socialist philosophy? Does the Labour party believe that a man who establishes a home has a. right to live in it with his wife and family? Honourable members opposite have never believed in that philosophy, 'fhey do not hold anything sacrosanct and, consequently, in their view, no one has the right to enjoy domestic bliss and happiness. I remind the House that the former Leader of the Opposition, the late Mr J. B. Chifley, made the following statement at a conference of trade unions in Sydney:5To guarantee can be given to anybody that tliey can stay put in a particular industry. It is realized that there will have to be transfers of works, and in many eases transfers of whole communities to other forms of work. The most any government can do is to see there is work for everybody. Why, then, does the Opposition criticize this Government's policy of diversion of labour from one industry to another when it is part and parcel of the socialist platform, that every one has to accept the idea of dictation and conscription of labour ? On that score, the Opposition's argument is completely fallacious and insincere. I turn now to the so-called injury that is being done to industry through the banking mechanism, credit restriction and oontrol of capital issues. I think that the House will agree that, in this matter, the Opposition stands on most insecure ground. Who is to be injured? Obviously it is not the employee, because, to-day, there are 40,000 unfilled jobs in N'ow South Wales. Mr MeMahon. not the wage-earner who will suffer because an examination of the relevant statistics shows that while prices rose by 19 per cent, in 1950-51, wages rose by 37 per cent, in the same period. 60,000 unfilled jobs. vacant jobs in New South Wales in mid-January. cannot logically contend that injury is being done to the wage-earner, because the known facts prove that the wage earner has not suffered and will not suffer under this Government's policy. I do not imagine for a moment that the Opposition is at all worried about persons who are engaged in rural production, because once again, an examination of the facts reveals that agricultural activities during the nine years that Labour was in office slowly but steadily declined. The paramount task of this Government is to restore incentive to primary producers, and, indeed, to restore efficiency in industry generally. If we accept the fact that the Labour party has on no occasion worried about the primary producer and the salary earner, we are driven inevitably to the conclusion that honourable gentlemen opposite have based their arguments in this debate on one factor alone, which is that there will he a slight transfer of labour from light or non-essential industries to essential industries. In truth, that is the policy of the Government. That is precisely what the Government hopes to achieve. We believe that we shall strengthen the productive mechanism and our economy by -diverting people from non-essential industries to such basic industries as agriculture, power, transport, coal, iron and steel. a basic industry? is not a basic industry at the present time. What dpes the Government's policy mean? If our policy succeeds, no injury will be done to industry, and the Obviously it is foundations of 'a secure .and prosperous",9,Opposition Membebs Hear Hear
3,Minister For Defence ( Mr Mcbride),,10,Opposition Membebs Hear Hear
4,Mr Wabd,The Minister for Defence,10,Opposition Membebs Hear Hear
5,( Mr Mcbride) Said That There Were,,10,Opposition Membebs Hear Hear
6,Mr Mcmahon,"There were 40,000",10,Opposition Membebs Hear Hear
7,Mr Wabd,"A reduction of 20,000.",10,Opposition Membebs Hear Hear
8,"Mr Mcmahon""",The Opposition,10,Opposition Membebs Hear Hear
9,Mr Jambs,I s not the textile industry,10,Opposition Membebs Hear Hear
