speakerGroups,speaker,theText,pageNumbers,title
0,"Monday, 27 February 2006 Improve Their Chances Of Rehabilitation By","---serving out their sentence in Australia, where took the chair at 12.30 pm and read prayers. barriers to overcome. This includes five Australians sentenced to imprisonment in Hong Treaties Committee trial or sentence and a further nine who have Report been arrested and are currently on bail. Dr SOUTHCOTT (Boothby) (12.31 Under the agreement, the transfer of prispm)-On behalf of the Joint Standing Comoners between Australia and Hong Kong mittee on TreatiesI present the committee’s would be voluntary, with the terms of the report entitled Report 71-Treaty tabled on transfer negotiated between parties and 29 November 2005: agreement between the agreed to by the transferring prisoner. Transgovernment of Australia and the government ferring countries would retain jurisdiction for of the Hong Kong Special Administrative the revision, modification or cancellation of Region of the People’s Republic of China convictions and sentences imposed. concerning transfer of sentenced persons. As the agreement provides for the continOrdered that the report be made a parliaued enforcement of a transferred prisoner’s mentary paper. sentence, the sentences imposed by the transthe findings and recommendations of the sentence may be adapted in accordance with committee’s review of the agreement be the domestic law of the receiving party if it is tween the government of Australia and the incompatible with the law of the transferring government of the Hong Kong Special Adparty. Where this is the case, the receiving ministrative Region of the People’s Republic party cannot impose a more severe sentence of China concerning transfer of sentenced than that imposed by the transferring party. persons. The committee found that the agreement This agreement, tabled in parliament on is worthwhile, considering the high number 29 November 2005, will allow for the repaof sentenced Australians in Hong Kong. In triation of Australian or Hong Kong prisonparticular, the agreement will help to relieve ers who are serving out their sentences in the financial and social burdens imposed on reciprocal countries and have community ties prisoners’ relatives, improving the potential in their country of origin. for prisoner rehabilitation and reducing the As you would be aware, Mr Speaker, the burden on Australian consular officials in period of review of proposed category 2 Hong Kong. treaty actions by the Joint Standing CommitThe parliament passed the International tee on Treaties is 15 sitting days. The period Transfer of Prisoners Bill in 1997. We curof review for this treaty expires on 27 March, rently have three international agreements to when the committee expects to report on facilitate the international transfer of prisonother proposed treaty actions which were ers. We have a convention with the Council tabled on 29 November 2005. of Europe which facilitates the transfer of However, the committee has decided to prisoners between Australia and 56 other table this report today because of its regard countries. Currently 16 prisoners have been for 18 Australians who have the potential to transferred from Australia to five other juris-",21,Setup
1,The Speaker (Hon. David Hawker) They Would Have No Language And Cultural,,21,Committees Kong Another Four Who Are In Jail Awaiting
2,Dr Southcott,"Report 71 contains ferring party would not change; however, adictions. We have another bilateral one with The cost of transferring Australians from Thailand. Under this agreement, three prisHong Kong would be divided between the oners have been transferred to Thailand. The Australian government and the respective committee was also informed that Australia state or territory government receiving a is currently negotiating a transfer of prisoner prisoner. The Australian government would agreement with China, although the details meet administrative costs involved in the of these negotiations are not publicly availtransfer, with the relevant state or territory able. It should be obvious that there is a government meeting transport and maintenumber of other countries in South-East Asia nance costs. The transfer of a prisoner under where a transfer of prisoners agreement this agreement would represent a saving of should be a priority. The Joint Standing approximately $60,000 per annum. This Committee on Treaties expects that we may amount differs greatly between jurisdictions see some further arrangements of this type in and, I imagine, would also vary greatly dethe future. pending on whether someone was incarcerMr Speaker, in conclusion, the committee ated in a maximum security setting as opbelieves it is in Australia’s interest for the posed to an open or minimum security settreaty considered in Report 71 to be ratified. ting. I commend the report to the House. I would also like to thank the secretariat chair of the committee has already stated, wholeheartedly agree with the sentiments this Joint Standing Committee on Treaties expressed by the chair that we needed to Report 71 contains the review of Australia’s bring this treaty forward so that we could get agreement with Hong Kong concerning the negotiations under way for the prisoners curtransfer of sentenced persons. This treaty rently held in Hong Kong. action is one of three such agreements that PRIVATE MEMBERS’ BUSINESS Australia has entered into that allows for the Gender Equality transfer of prisoners between Australia and 58 other countries. Entering into the agreemove: ment has humanitarian, rehabilitative, social and financial benefits for Australia, some of That this House: which have already been mentioned by the (1) recognises that: chair. As the majority of prisoners who (a) a report from the United Nations Popuwould apply for transfer under the agreement lation Fund (UNFPA) State of World have been sentenced for state or territory Population 2005 the Promise of Equaloffences, negotiation with state and territory ity: Gender Equity, Reproductive Health and Millennium Development Goals governments is required to facilitate prisoner was released on 12 October and that the transfers. With the exception of South Austheme of the report is that gender equaltralia, the Australian government currently ity reduces poverty, and saves and imhas administrative arrangements in place proves lives; with all Australian jurisdictions that have (b) a major platform for achieving sustainprison facilities. The committee received able development is gender equality and information that not having administrative the empowerment of women; and arrangements in place with South Australia (c) gender inequities in all countries limit does not, however, prevent the transfer of the economic and social participation of prisoners to South Australia.",21,Committees Kong Another Four Who Are In Jail Awaiting
3,Mr Wilkie (Swan) (12.35 Pm),As the yet again for their outstanding work. I,22,Committees Kong Another Four Who Are In Jail Awaiting
4,Mr Johnson (Ryan) (12.38 Pm),"Iwomen in the building of healthy and well on the indicators, many have made dynamic nations; genuine efforts and they should be applauded (2) encourages: for doing so. I have an interest in this topic (a) the UNFPA to continue to work towards as Chairman of the All Party Parliamentary achieving gender equality; and Group on Population and Development and (b) the Government to continue to support as someone who grew up in a developing the Millennium Development Goals becountry-namely, our closest neighbour: cause they have led to significant imPapua New Guinea. provements in women’s health, safety The eight goals established by the MDG and economic participation and inin 2000 by the United Nations and by 191 creased their share in the benefits of strengthened economic growth; and supporting member nations were to: eradicate extreme poverty and hunger; achieve (3) recognises that these improvements have been achieved through culturally and religuniversal primary education; promote gender iously appropriate activities and has resulted equality; reduce child mortality; improve in a reduction in the incidence of fistula, mamaternal health; combat HIV-AIDS and ternal and child mortality. other major diseases; ensure environmental The United Nations Population Fund resustainability; and develop a global partnerleased its State of World Population report ship for development by the year 2015. for 2005 in October. The title of the report, These are high goals; they are worthy goals. Gender Equality, Reproductive Health and As the parliament of a developed country we the Millennium Development Goals, really must play our part to ensure, as much as husums up what this report advocates and the manly possible, that those goals are way forward. The theme of the report is that achieved. gender equality reduces poverty, saves lives Gender equality and reproductive health and improves lives. I put this on the Notice are central and vital among these goals. Paper last year following the release of the Without gender equality and the right to rereport and I am delighted to be able to speak productive health, the goals of universal prion it in this new year. mary education, improving maternal health, As Thoraya Obaid, Executive Director of reducing childhood mortality, combating the UNFPA, said at the launch of this report, HIV-AIDS and eradicating poverty are truly our world cannot make poverty history until impossible. As Chairman of the All Party we make gender discrimination historyParliamentary Group on Population and Dethey are very much linked together. This sigvelopment, these goals continue to be impornificant report looks at the progress the tant to me. world has made towards achieving the MilThe central theme of this report is that lennium Development Goals and it specifigender equality saves lives and has the pocally links the achievement of these goals tential to transform lives. In our part of the with gender equality. world perhaps we do take gender equality for As a government, as a parliament and as a granted. While there is still gender discrimipeople we must all work together. We must nation in the Australian community today, encourage the work of the UNFPA towards we recognise that we have come a long way. achieving gender equality. We must also conWe have minimised this as much as possible tinue to support the achievement of the both as a culture and through the laws of this MDGs. While not all countries have done parliament. There are strong protections in haps our society was not receptive to gender support this motion. Jeffrey Sachs is one of equality, I would like to think very much that the world’s foremost experts on development we have moved a very long way on this issues. His book The End of Poverty is a point. powerful case for the need for the world to Some Australians might question how tackle the scourge of poverty. It is worth gender equality can save lives. Maybe we quoting Mr Sachs at some length. In that cannot see it very clearly here in Australia book, he wrote: today, as our standard of living is amongst Traditional societies tend to be strongly differenthe best in the world. General social protectiated in gender roles, with women almost always tions and the rule of law mean that gender getting the short end of the deal. equality is not a life or death question here In settings where the total fertility rate-the averbut, in the developing world, a person’s genage number of children per woman-is typically der has an enormous bearing on the outat least five, and often much higher, women spend comes they can expect. Opportunities for most of their adult lives rearing children. Traditionally home bound, women live lives of back schooling; access to medicines; opportunities breaking labour on the farm, with endless walking to make the right choices in the very first to collect fuel wood and water. place about things like marriage and reproModern economic growth changes this dynamic. duction, the likelihood of violence or assault Women can avail themselves of urban based emin their lives or contracting disease, or even ployment, leading them ultimately toward social the prospects of living in poverty or not; and and political empowerment. the protection of law-all these aspects can One of the stories from The End of Poverty be subject to a person’s gender in the develwhich has stayed with me since I read it last oping world, more so than they are in this year is the story of the women of Banglacountry. One’s gender is literally a matter of desh. Professor Sachs recounts the story of life and death in much of the developing very long lines of women walking each day world. There is no question that poverty, to work in the sweatshops of Dhaka, sewing gender equality, human rights, violence garments for export to the developed world. against women and reproductive health are He points out that, as poor as these working inextricably linked. conditions are, they are an improvement on In the parliament today I want to reiterate where they have come from. Again, it is usemy strong personal support for the achieveful to quote Professor Sachs. He writes: ment of this goal and to also commend These sweatshop jobs are the target of public AusAID for the wonderful work that it does protests in developed countries. Those protests in our part of the world. We know that the have helped improve the safety and quality of World Bank plays a very significant role at a working conditions. The rich world protesters global level. But it must not go unnoticed should support the increased number of jobs althat our very own AusAID, as part of an beit under safer working conditions by protesting agency of the Australian government, trade protectionism in their own countries that equally plays a very strong role in the keeps out garment exports from countries such as achievement of these goals. (Time expired) Bangladesh. onded? ment Goals is designed to improve the lives of men and women throughout the world. Mrs May-I second the motion. Two Millennium Development Goals apply",22,Committees Kong Another Four Who Are In Jail Awaiting
5,"Place Through Our Laws, And Where Once Per",Mr BOWEN (Prospect) (12.43 pm)-I,24,Committees Kong Another Four Who Are In Jail Awaiting
6,The Speaker,"Is the motion secOf course, each of the Millennium Developto women specifically: to eliminate gender To achieve the Millennium Development disparity in primary and secondary educaGoals, every developed nation will need to tion, preferably by 2005, and in all levels of increase its rate of foreign aid. Let me return public education no later than 2015; and to to Professor Sachs, who is the head of the reduce the maternal mortality rate by threeUnited Nations Millennium Project. Recently quarters between 1990 and 2015. Of course, he has had something to say about Austrathe most high-profile Millennium Developlia’s foreign aid level. On 23 September ment Goals are to halve between 1990 and 2005, the Australian Financial Review re2015 the proportion of people whose income ported his remarks as follows: is less than $1 a day and to halve between Along with the United States, Professor Sachs 1990 and 2015 the proportion of people who suggested ‘the Howard government is not very suffer from hunger. keen on [the millennium goals] it seems ... I find The principles enunciated in the motion it regrettable as both governments signed on to them quite clearly.’ moved by the honourable member for Ryan are laudatory. I would, however, sound two He went on to say that Australia is one of the notes of caution. The first one is that, I befew nations in the world not to have outlined lieve, the motion is perhaps overoptimistic. a specific plan about Australia’s contribution To read this motion you would perhaps think to achieving the Millennium Development that the Millennium Development Goals Goals and increasing our foreign aid budgets. have already been achieved or are well on (Time expired) Progress has been made, but the jury is still United Nations Population Fund State of very much out on whether the MDGs will be World Population 2005 report is an imporachieved by 2015. It is not too late for them tant reference tool for all developed counto be achieved but, in my view, if we contries. It is a tool that lays before us the huge tinue with the current rate of progress they challenges we have in bringing about gender will not be achieved by 2015. This leads to equality in the world-the importance of my second criticism of the motion. The education programs directed at reproductive MDGs will not be achieved unless both dehealth in developing countries and the enorveloped and undeveloped countries lift their mous challenge the world has in meeting the game. The goals will not be achieved unless benchmarks of the Millennium Development developed countries increase their aid budgGoals. ets. I commend the member for Ryan for In 1996 Australia’s rate of foreign aid was bringing forward this important motion. The 0.32 per cent of gross national income. This motion highlights once again the plight of was not high enough. But in 2006 it is estithe poor, and in particular the plight of mated that our foreign aid will come out at women. The report points out that the con0.28 per cent of gross national income. We siderable and largely preventible burden of are now rated 13th out of 22 nations in the poor reproductive health falls most heavily OECD. It is worth noting that in 1966 Auson the poorest women and their families. It tralia’s foreign aid was 0.56 per cent of nagoes on to say: tional income. Over the last 40 years, we The ability to make free and informed choices in have come close to halving our foreign aid as reproductive life, including those involving childa percentage of our national income. bearing, underpins self-determination in all other areas of women’s lives. Because these issues af-",24,Committees Kong Another Four Who Are In Jail Awaiting
7,The Way To Being Achieved. They Are Not. Mrs May (Mcpherson) (12.48 Pm),"Thefect women so profoundly, reproductive health enjoying their childhood-are married cannotagainst their will. In some cultures, violence and should notagainst women and girls is tolerated, rapists be separated from the wider goal of gender equalare exonerated and women are denied equal ity. rights within the family or within the comGender equality is a human right-a right we munity. have fought for and on occasions still fight One of the most telling statistics is the for in our own country. But many women lack of women in decision-making roles around the world have no rights. Investing in around the world. Women are highly undergender equality and the education of women represented in national parliaments where the and girls pays enormous dividends in social decisions are made. In other words, women and economic progress. There is strong eviin developing countries in particular do not dence that gender equality has a lasting imhave a voice at the table. In fact, only 14 pact on future generations. Gender discrimicountries around the world have reached the nation squanders human capital by making United Nations benchmark of having 30 per inefficient use of individual abilities, thus cent of parliamentarians being women. We limiting the contribution of women to build need to support bodies like UNFPA in their strong and vibrant communities. work to empower women. We need to be Education is the key to poverty reduction. active around the globe in giving women the It is a powerful tool that should be used to opportunities to undertake education proovercome discrimination and gender inequalgrams and encouraging them to take leaderity. Young women and girls should have the ship roles in their communities. Investing in right, and be encouraged, to undertake some women, in their education, will pay enorform of schooling. The report indicates that mous dividends in social and economic the gender gap in education has left nearly growth and poverty reduction. Kofi Annan twice as many women as men illiterate. has said: The continuing marginalization of women in deEducation increases the ability of women cision-making has been both a cause and effect of to earn a living-to make an economic conslow progress in many areas of development. tribution to their communities, to assist with the support of their families. Knowledge is The Millennium Development Goals provide power. Armed with knowledge, women can a road map for the future and I would entake control of their own destinies. Educated courage the Howard government to continue girls are more likely to delay marriage and its support of these goals. Investing in and child-bearing. They tend to have fewer chilempowering young people through the dren. There are multiple benefits from the benchmarks set by the MDGs, particularly in education of young women-better health the areas of gender equality and reproductive outcomes and skills that improve their ecohealth, will free impoverished families and nomic prospects, which in turn reduce povcountries from poverty. Most reproductive erty. They are very strong reasons to educate health problems are preventible through young women. proven interventions, achieved through culturally and religiously appropriate activities, Without education, the human rights of which have resulted in a reduction in the inyoung women and girls around the globe will cidence of fistula and in maternal and child continue to be abused. Young girls-and I mortality. mean very young girls, girls who should be In closing today, I encourage all members prospect of gender equality being achieved, of this House to take note of the report and whatever the laws in countries might be. spend some time reading it. It is important to Even in countries that do not discriminate know and understand what is happening in explicitly, if they cannot provide effective the world around us. We are a very rich assistance in population and reproductive country; we can and should support our aid health issues there will be gross and continuprograms and continue to do so in the future. ing inequalities, which will undermine ecoThe Millennium Project Task Force on Edunomic development efforts. cation and Gender Equality has stated: I am very concerned that the latest edition Development policies and actions that fail to of Population Action International-I think take gender inequality into account or that fail to it is the latest edition; it is certainly the latest enable women to be actors in those policies and edition that I can find-rates Australia’s peractions will have limited effectiveness and serious formance in this area at only grade C. Not costs to societies. surprisingly, there are classifications A, B (Time expired) and C and, in one case, A minus. There is support the motion moved by the member for grateful that we have not been included in Ryan and congratulate him on moving it. I that category. But I am concerned, having also thank the member for Reid for changing checked on the website, that as of today that the speaking order so that I could participate categorisation still remains. I think Australia in this debate. needs to lift its effort in this area. It is well established that gender equality I want to qualify that. One aspect of this is very important in development assistance area of policy in which Australia is lifting its debates for two reasons: one, which is effort, and where I greatly welcome it, is in clearly obvious, is that gender equality is a dealing with the issue of HIV-AIDS. In my fundamental right; another is that there is view, Australia was a little slow in recognisclear evidence that gender equality is essening the importance of HIV-AIDS as both a tial for successful economic and social dedevelopment issue and an equity issue and its velopment. Within the Millennium Develimportance to Australia because of its growopment Goals, there are specific gender ing prevalence in the region. In recent years equality goals, which in themselves are very Australia has lifted its contribution to the important, but underlying them is the reality struggle against HIV-AIDS, particularly in that fundamental to the achievement of alour area-and I welcome that-but, in the most all the Millennium Development Goals broader issues of women’s population and is the issue of gender equality; it is fundareproductive health, Australia lags well bemental to the achievement of all the others. hind. On the last assessment, we contributed I want to refer particularly-and it picks less in dollar terms-not proportionallyup part of what is properly reflected in the than New Zealand. member for Ryan’s motion-to the imporIt is unequivocal that there are enormous tance of population and reproductive health issues facing women in developing countries issues to gender equality. Without dealing around the world: 99 per cent of pregnancy with the issues of assistance for enhancing related deaths still take place in developing the population and reproductive health of countries; more than 200 million women still women in developing countries, there is no have an unmet need for effective contracep-",25,Committees Kong Another Four Who Are In Jail Awaiting
8,Mr Mcmullan (Fraser) (12.53 Pm),"I also a grade D, so I suppose we should betive methods and the need continues to grow; perity of their country. Women must be given and the gap between demand and donor supa chance. port for contraceptives, condoms for HIVI was pleased to see a snippet of the proAIDS prevention and other reproductive gram on SBS last night that highlighted the health supplies is growing. In just those three very positive work that has been taking place indicators of the north-south gap, we see the in Pakistan and the improvement in women’s crying human need for enhanced effort in reproductive health, child mortality rates and this area and I think Australia needs to lift its economic well-being. Moves to empower performance. If we are genuine in our comwomen through access to information about mitment to the elimination of poverty and the reproductive health and microcredit facilities achievement of the Millennium Developto assist them to contribute to their commument Goals, we need to lift our efforts and nities and their families show extremely broaden the focus of our overseas aid as it positive results. The training of local women relates to gender equity and reproductive to attend to the health and economic needs of health. Once again, I congratulate the memtheir communities in Pakistan is paying ber for Ryan on his initiative in bringing this handsome dividends. Stepping up these promatter forward and I am pleased to join the grams will be the key to meeting the Millendebate and to support the motion that he has nium Development Goals, which aim to moved. halve extreme poverty by 2015. It is a bold thank the member for Ryan, who chairs the examples that demonstrate the benefit of the Parliamentary Group on Population and Decommitment of many individuals and, invelopment, for bringing this motion to the deed, organisations. It is a great demonstraHouse and for providing me with an opportion that miracles can happen if enough peotunity to speak on the matters contained ple are committed to the cause. therein. The UN State of World Population I recently heard on the radio about another 2005: The Promise of Equality: Gender Eqgroup that was started by retired businessuity, Reproductive Health and the Millenpeople committed to meeting the millennium nium Development Goals again reminds the goals by providing microcredit facilities to world that there is a long way to go before women in underdeveloped countries. There we can put to rest gender apartheid. The reseem to be a number of these. I remember port highlights that, worldwide, almost douthe first contact I had-I think it was in relable the number of women remain illiterate tion to Bangladesh-when I attended the UN compared to men; that there is a direct correconference for women in Beijing in 1995. lation between the education of girls and This, along with greater access to informawomen and the mortality rate of children tion regarding reproductive health, shows under five years of age; and that there is great potential. At the core of improving the abundant evidence that nations who do not quality of life for women and their families value and include women in decision making is the willingness of governments to include and economic activity suffer socially and women in the decision-making processes. economically. There is no doubt that gender The difficulties faced by women in developequality can directly improve the economic ing countries in having a real voice in govprospects of women and their families and ernment policy making are still acute. These can contribute to the overall economic prosdifficulties were heard by our IPU delegation to Geneva last October, where discussion",27,Committees Kong Another Four Who Are In Jail Awaiting
9,Mrs Moylan (Pearce) (12.58 Pm),"I and ambitious goal, yet there are excellentwas had on the progress in meeting the theft of $1 billion in an IT scam on the one Nations conference for women in Beijing in rate of foreign aid on the other. That combi1995. Hearing women speak at this confernation suggests there are tremendous chalence, it is clear that they still struggle for a lenges. voice in public life. People have spoken about Oceania. It is I note that only 14 countries around the worth noting that, whilst we have certainly world have reached the United Nations devoted foreign aid in that area, the problem benchmark of 30 per cent of parliamentariis immense. Timor Leste at eight children per as being women. The sad fact is that on the woman has the highest total fertility rate in African continent, although there are many the world, and three other nations in this remore women elected to parliament, the diffigion have total fertility rates of over four culties in them having their voices heard and children per woman-Vanuatu, the Solomon being more than a token presence are imIslands and Papua New Guinea. It is also mense-this was highlighted, as I said, by indicated that, in our region, rates of teenage this conference and by the voices of women pregnancy are high. Factors which contribute from that continent. To squander the wealth to this are low levels of basic education, limof experience and wisdom of women in poliited access to health clinics and familytics and administration denies nations the use planning services, contraceptive supplies of the best talent and the broadest representaoften being restricted to married women, and tion at the highest level. We all need to reyoung people being concerned about discommit to eliminating gender discrimination crimination and privacy aspects. in all its forms and to make violence towards On the broader front, we understand that, women a thing of the past. I applaud the if you improve women’s education levels, it work of AusAID to improve gender equality does offer to the economies of the world through health and education programs and greater potential in the workforce, more the government for funding the work. I unsafety for women during pregnancy and for derstand that Australia will have invested their children, and improvement in people’s more than $750 million in the Asia-Pacific lifestyles. The challenges are immense. I will region alone over 2005-06. I wholeheartedly outline a few statistics from a feature article support this motion and acknowledge the in the Guardian Weekly of 16 September to work of the former parliamentary secretary, 22 September 2005 that relates to this issue. the member for Dunkley-who is at the taIt noted: ble-for his direct involvement in this work. According to Unesco, women comprise almost (Time expired) two-thirds of the world’s 800 million illiterate pm)-I certainly join the congratulations for Out of the 550 million working poor in the world, the member for Ryan in initiating this moan estimated 330 million (60%) are women. tion. He has a track record in work, not just Only 71 girls to every 100 boys are enrolled in in rhetoric, and has taken a leadership role in primary education and 62 at secondary level in these matters. However, as with the member Ethiopia. for Prospect, I cannot be as optimistic about Women in southern Asia, western Asia and north the future. Recently we have seen in Kenya Africa hold about 20% of paying jobs in sectors the resignation of three ministers over coroutside of agriculture. ruption following an investigation into the",28,Committees Kong Another Four Who Are In Jail Awaiting
