speakerGroups,speaker,theText,pageNumbers,title
0,"?I)Ousc Of Krpitscntatibrs. Friday, 11 October, 1901. A.m., And Read Prayers. Sir George","TURNER (for Mr. KINGSTON) laid on the tableRegulations under the Customs Act 1901. In Committee of Supply : Treasurer) I move That a sum nob exceeding £928,322 be granted accounts before the 30th June, and, as to His Majesty for or towards defraying the serhonorable members are aware, under our vices for the year ending 30th June, 1902. Honourable members will recollect that some the 30th June. These arrears amount to . time ago the committee passed Supply for a £246,899, and the total expenditure for the period of three months, which ended on the half-year, plus arrears, therefore, comes to 30th September. for the Government to obtain further to £1,010,732, and now-1 am asking for Supply in order that' the Treasurer £928,322, making a total of £1,939,054 or may be able to make the necessary something under the total expenditure for the provision for the payment of salaries', half-year, according to the Estimates. There and the various other claims that are made are no extraordinary, payments provided upon the Government from time to time. for. I have looked carefully over the list, Some days ago I circulated, for the inforand I have provided for just the mation of honourable members, a list of the ordinary expenditure. There are increases amounts asked for by the various departof salary provided for in the Estimates, ments: ' As I said yesterday, however, I but none of these-' increases will be had had no opportunity of checking the paid until the Estimates have been requirements there stated, and when I saw finally dealt with. Honourable members will, the total amount I was satisfied that the I dare say, notice with pleasure that I have heads of departments were asking for more provided a considerable sum for maintenance than I wasjustified.in requesting the House and repairs-abou t £40,000 altogetherto grant. Yesterday I went as carefully as because complaints have been made to the possible through the various demands that department of Home Affairs with regard to were made, and I have mode a deduction of -the delay in carrying out repairs. I put about a quarter of a million from the amount down a very small amount for this work originally asked for. That, I think, was during the previous quarter, with the result only right and fair to the House, because, while the Treasurer may be justified in asking for Supply sufficient for three months, he ought not to request more thanthat, or, at all events, he should not ask for more than will afford a reasonable margin beyond what he expects to expend-otherwisee he might find that he had four months' Supply instead of three. I took out some amounts that were not required to be paid before the 31st of December, I have reduced other payments, and I have only allowed for those amounts which I think it is absolutely necessary to pay during the currency of the three months. The total expenditure on votes comes to £3,636,577, and one-half of that amount is £1,818,288. In addition forward from the last financial year, which would have to be paid either during the quarter which has passed or during the current quarter. The Estimates were somewhat increased last quarter, because these arrears necessarily hod to be paid. The amounts that, in the ordinary course, would be paid before the 30th June to mail contractors and others are, as ' a rule, paid early in July. Supply was was impossible for me to pay these Audit Act we have to close down sharp on It is now necessary £2,065,187:' The first Supply amounted",14,Setup
1,Mr Speaker Took The Chair At 10.30 To This There Were Large Arrears That Came,,14,Supplybill No 4
2,Sir George Turner (Balaclavagranted So Late,"in June that i tthat we have .not been able to go on as rapidly as we ought to have done, and we are therefore asking for a"" larger amount now. to bring down a Supply Bill, but circumstances over which we had no control compelled us to hold over the financial statement until this week. Therefore I am very anxious now to get thisSupply through both Houses to-day. The Senate does not sit until ""Wednesday next, and unless I get the Bill through that Chamber to-day it will be Wednesday before it can bo passed and Thursday before I can get it assented to. In the meantime, there are claims which I am very anxious to pay at the earliest possible moment. I do not know that there are any really debatable matters in the Supply, and, therefore, I would ask honourable members to reserve any comments on the Estimates themselves until we have them before usI hope in a month or six weeks' time at the outside. If , in the meantime, honourable members desire any information in regard to any of the items my colleagues and I will be only too glad to supply it . under the circumstances the committee will be disposed to fully accept the assurance the Treasurer has just given us. ordinary conditions this is a matter which might provoke considerable discussion, but inasmuch as the financial statement has just been delivered, and honoroble members will soon have f u l l opportunities of dealing with every subject which presents itself to us under this motion, I think we might well-unles s some honourable member has some matter of great importance to mention-allo w this Supply to go through without any delay, in the interests of public business. I have a number of observations to make upon the financial administration of the Government, but I can well postpone these until the general debate upon the financial statement of the Treasurer, when I think we shall have much larger scope, and where such a discussion would perhaps he more appropriate. Therefore, I am quite prepared to facilitate the Treasurer in getting Supply through at once. A t the same time, I think honourable members will agree with me that this granting of a three months' Supply should not be made a precedent. The more regular course is to grant one month's Supply at a time, and we must not make it too easy for this or any other Government to dispense with the proper constitutional method of obtaining Supply. It is somewhat late in October for us The Prime Minister has, however, fully recognised this, and has asked us, on this occasion as a matter of unusual urgency, to give this three months' Supply. Under the circumstances, I shall facilitate the passing of the Bill to-day. is not my desire to prevent the Supply from going through, but I should certainly like to have more information as to the expenditure that is provided for under the heading of "" contingencies."" In connection with the Estimates, I find that the word "" contingencies"" covers an enormous amount of money ; and I think it is necessary that we should have the details dearly before us, so that we may know what we are voting. As a matter of fact, under ""other expenditure""-whic h means new expenditure"" contingencies "" represent a greater sum than salaries. I am not going to allow these items to pass, at any rate in the future, without further in formation than we have at the present time. Under the head of the House of Representatives, for instance, there is set down £1,500 for contingencies, and £1,554 for Under salaries. are large, because they all come in during the session, whereas salaries ore spread over the whole year. what these contingencies mean. in the Estimates. large sum of £3,000, in connection with Government printing, put amongst the contingencies. ing is done during the session I could not set out every detail. I should have to re-copy the whole of the Estimates, and honourable members will-not. I am sure, ask me to do that. will not find fault with me. I take his assurance that the item is for p r in t in g ; but, at the same time, it might cover a multitude of sins. . The same remark applies to the old expenditure; hut I am not taking so much exception to that, because in that case, the States have handed",14,Supplybill No 4
3,Mr Reid (East Sydney),I think that,15,Supplybill No 4
4,Mr Poynton (South Australia.),It,15,Supplybill No 4
5,Sir George Turner,The contingencies,15,Supplybill No 4
6,Mr Poynton,We ought to know,15,Supplybill No 4
7,Sir George Turner,They are all set out,15,Supplybill No 4
8,Mr Poynton,Then we have the,15,Supplybill No 4
9,Sir George Turner,Most of the print,15,Supplybill No 4
10,Mr Poynton,"I hope the Treasureri t over to us as a sort of legacy. Nevertheless, we shall, later on, require more information in regard to old expenditure ; and, as to new expenditure, tlie Treasurer would save time by giving f u l l particulars of what is covered by contingencies. I should like to ask the Treasurer if any of the items under the Defence department include any moneys proposed to be expended from loans ? items are simply revenue expenditure, and are not intended to cover new buildings. new buildings. From the Budget statement. I understand that a quantity of ammunition and other things are to be purchased with loan moneys. to be purchased out of loan moneys. There is £70,000 provided on the Estimates for ammunition. by me, but I have a clear vision of what I saw there, namely, that a large amount was to be expended out of loan money for ammunition and for other purposes, which ought to be provided for out of revenue. learned member will not find ammunition mentioned in the loan schedules, though he will see rifles and guns. by tlie schedule. Thoughi t is not mentioned, there is an expression used which distinctly is meant to cover ammunition. Do any of the numerous items to which I am referring include sums which are to be expended out of loan moneys ? is all money to be paid out of revenue. intimated that the "" other "" expenditurethat is expenditure other than that connected with the transferred departmentsamounts to about £269,000. That can easily be brought out by debiting to loans a great deal of tlie expenditure which ought to come out of the revenue ; it is simply a matter of bookkeeping. Of course, according to the estimate this expenditure should not exceed £300,000. include anything for new buildings, for which I am providing £24,000. drawn off the track. I hope the committee will understand that this loan money is meant to cover a number of other tilings besides buildings. It is meant to cover a number of matters which, ordinarily and properly, in any good system of finance, ought to be provided for out of revenue. I have to warn honourable members that tlie very greediest department with which we have to deal is the Defence department. the way. against the Minister for Defence, but, unless I am not alluding to the right honourable gentleman is careful, he will be helpless in tlie hands of numerous commandants and others. Here we have about 19 pages of supply schedules, and about 13 are taken up with Defence. It is very significant that tlie most unprofitable department is that which occupies most of the space in the Federal Supply schedules. I fancy there will be a big discussion eventually on the question whether we are to give the I have not the Estimates Treasurer power to borrow for the purposes he has mentioned. I feel that we are getting into the old rut of financial policy which has injured several States of Australia. borrowing for purposes which should be defrayed from revenue. I did hope that in starting the career of this new Commonwealth, we should have had an announcement that the Government were going to use none of the loan moneys in this way, except in cases of absolute necessity and of emergency of an extreme sort, or where the expenditure was for remunerative investment. We cannot too soon lay down the principle that we will not allow future generations to be burdened with expenditure which we ought to pay ourselves. Honourable members here represent living persons-the existing electors of Australia-bu t we have none here representing the future electors of Australia. The worse of it is that the whole tendency is to l if t the burden from the present taxpayers and puti t on future taxpayers. Whatever may be said in regard to the expenditure in other departments, there is no department which is so unremunerative, so costly, and so greedy, as the department of Defence. I intend to object to any loan moneys being",15,Supplybill No 4
11,Mr Higgins (Northern Melbourne),,16,Supplybill No 4
12,Sir George Turner,Certainly not;,16,Supplybill No 4
13,Mr Higgins,,16,Supplybill No 4
14,Sir George Turner,No ammunition is,16,Supplybill No 4
15,Mr Higgins,,16,Supplybill No 4
16,Sir George Turner,The honourable and,16,Supplybill No 4
17,Mr Higgins,Ammunitio n is covered,16,Supplybill No 4
18,Sir George Turner,Not a shilling; it,16,Supplybill No 4
19,Mr Higgins,The Treasurer has,16,Supplybill No 4
20,Sir George Turner,But that does not,16,Supplybill No 4
21,Mr Higgins,I do not want to be,16,Supplybill No 4
22,Sir John Forrest,D o not put it in that,16,Supplybill No 4
23,Mr Higgins,4-I do not say a word,16,Supplybill No 4
24,Mr Wilks,A policy of drift.,16,Supplybill No 4
