speakerGroups,speaker,theText,pageNumbers,title
0,"Thursday, 13 May 2010 Tax Laws Amendment (Foreign","---SOURCE INCOME DEFERRAL) BILL (No. 1) 2010 took the chair at 9.00 am and read prayers. First Reading sented by Dr Emerson. Australian Commission for Law Enforcement Integrity Committee Bill read a first time. Membership Second Reading sage from the Senate informing the House Small Business, Independent Contractors and that Senator Johnston has been discharged the Service Economy, Minister Assisting the from the Parliamentary Joint Committee on Finance Minister on Deregulation and Ministhe Australian Commission for Law Enter for Competition Policy and Consumer forcement Integrity and that Senator FierraAffairs) (9.03 am)-I move: vanti-Wells has been appointed a member of That this bill be now read a second time. the committee. Schedule1 to this bill implements the first Intelligence and Security Committee part of the government’s decision to reform Report Australia’s foreign source income anti-taxbehalf of the Parliamentary Joint Committee nounced as part of the 2009-10 budget. on Intelligence and SecurityI present the This schedule repeals the foreign investcommittee’s report entitled Review of adment fund, or FIF, provisions and the ministration and expenditure No. 7: Austradeemed present entitlement rules that are lian intelligence agencies. contained in the Income Tax Assessment Act Ordered that the report be made a parlia1936. mentary paper. This measure will assist Australian manThat the House take note of the report. internationally by reducing the complexity and compliance costs that are associated with standing order 39, the debate is adjourned. The resumption of the debate will be made The repeal of the FIF and deemed present an order of the day for a later hour this day. entitlement rules further contributes to the Report: Referral to Main Committee government’s objective of promoting Australia as a financial hub in our region. This will leave-I move: This measure, being part of wider reforms That the order of the day be referred to the to better target Australia’s attribution rules, Main Committee for debate. will also further simplify the taxation law Question agreed to. and bring consolidation of the two income tax acts a significant step closer. Full details of the measures in this bill are contained in the explanatory memorandum.",17,Setup
1,The Speaker ( Mr Harry Jenkins),,17,Committees Bill And Explanatory Memorandum Pre
2,The Speaker,I have received a mesDr EMERSON (Rankin-Minister for,17,Committees Bill And Explanatory Memorandum Pre
3,Mr Bevis (Brisbane) (9.01 Am),On deferral (attribution) rules that was an,17,Committees Bill And Explanatory Memorandum Pre
4,Mr Bevis,I move: aged funds and other businesses to compete,17,Committees Bill And Explanatory Memorandum Pre
5,The Speaker,In accordance with the making of foreign investments.,17,Committees Bill And Explanatory Memorandum Pre
6,Mr Bevis (Brisbane) (9.02 Am),"by support Australian jobs.Debate (on motion by Mr Coulton) adTAX LAWS AMENDMENT journed. (RESEARCH AND DEVELOPMENT) TAX LAWS AMENDMENT BILL 2010 (MEDICARE LEVY AND MEDICARE First Reading LEVY SURCHARGE) BILL 2010 Bill and explanatory memorandum preFirst Reading sented by Dr Emerson. Bill and explanatory memorandum preBill read a first time. sented by Dr Emerson. Second Reading Bill read a first time. Dr EMERSON (Rankin-Minister for Second Reading Small Business, Independent Contractors and Dr EMERSON (Rankin-Minister for the Service Economy, Minister Assisting the Small Business, Independent Contractors and Finance Minister on Deregulation and Ministhe Service Economy, Minister Assisting the ter for Competition Policy and Consumer Finance Minister on Deregulation and MinisAffairs) (9.07 am)-I move: ter for Competition Policy and Consumer That this bill be now read a second time. Affairs) (9.05 am)-I move: This bill, together with the supporting bill, That this bill be now read a second time. the Income Tax Rates Amendment (Research This bill will increase the Medicare levy and Development) Bill 2010, introduces a low-income thresholds for individuals and new research and development tax incentive families in line with increases in the conto replace the outdated and complex R&D sumer price index. The low-income threshold tax concession. in the Medicare levy surcharge provisions The new incentive is the biggest reform to will be similarly increased. These changes the business R&D landscape in the last decwill ensure that low-income individuals and ade. It is all about boosting investment in families will continue to be exempt from the R&D, strengthening Australian companies Medicare levy and/or the Medicare levy surand supporting jobs. It provides for increased charge. assistance for genuine R&D and redistributes The bill will also increase the Medicare support in favour of small and medium sized levy low-income threshold for pensioners enterprises-the engine room of our econbelow age pension age to ensure that indiomy. viduals in this cohort receive the full benefit Our intention is to lift Australia’s R&D of the increase in the pension announced by performance by encouraging many more the government in the 2009-10 budget and businesses to benefit from the scheme, ensurthat they do not pay the Medicare levy when ing Australia’s place as a clever country. they do not have an income tax liability. R&D activities contribute to innovation by The amendments will apply to the 2009creating new knowledge and technologies10 year of income and later income years. increasing productivity, jobs and economic growth, and allowing Australia to respond to Full details of the measures in this bill are present and future challenges. contained in the explanatory memorandum. The two core components of the new inDebate (on motion by Mr Coulton) adcentive are a 45 per cent refundable tax offjourned. set for companies with a turnover of less than $20 million and a 40 per cent nonR&D occurring in other sectors. Other activirefundable tax offset for all other companies. ties that were specifically excluded from beThe 45 per cent refundable tax offset douing considered core R&D activities have bles the current base rate available to SMEs, been substantially rationalised to further imand the 40 per cent non-refundable tax offset prove the incentive. raises the base rate for larger companies by Importantly, this bill further opens up the one-third. new R&D tax incentive to foreign corporaThe tax offsets are calculated on the basis tions that are resident in Australia and those of expenditure on eligible R&D activities that carry on R&D activities through a perand the decline in value of depreciating asmanent establishment in Australia. sets used for eligible R&D activities. It also ensures the new incentive will be Small innovative firms are big winners available for expenditure on eligible R&D from the new R&D tax incentive, with activities conducted in Australia, regardless greater access to cash refunds for their R&D of where the resulting intellectual property is expenditure and more generous rates of asheld. sistance. This will strengthen the case for compaFor example, suppose a company with a nies to conduct R&D activities locally. turnover of $10 million spends $1 million on On an underlying cash basis the new R&D eligible R&D activities in an income year tax incentive is expected to be budget neutral and is in a tax loss position. Under the new over its first four years of operation. R&D tax incentive that company will be enTo ensure a smooth transition to the new titled to a cash refund of $450,000. R&D tax incentive the 2009-10 budget proUnder the existing R&D tax concession vided an additional $38 million over four the company will only receive a tax deducyears for administrative agencies to support tion worth $375,000 and there is zero benefit companies through the transition. until the company starts to turn a profit. In To improve certainty for taxpayers AusInthis way, the incentive will help small innodustry will provide improved public guidvative companies when they need it the ance material and will introduce a new sysmost. tem of private binding rulings, called ‘adThe new R&D tax incentive better focuses vance findings’. public support towards genuine R&D activiThis bill also represents a significant step ties. The key elements of this approach are a in simplifying the income tax law. In addiclearer definition of core R&D activities, a tion to being drafted in plain English the new robust test for supporting R&D activities and provisions to be inserted in the Income Tax stronger administration of the tax incentive. Assessment Act 1997 are less than one-third These changes will ensure that the new of the length of the provisions they replace in R&D tax incentive rewards a company’s the Income Tax Assessment Act 1936. genuine R&D, not business-as-usual activiThe Tax Laws Amendment (Research and ties. Development) Bill 2010 will deliver muchRecognising the pervasive nature of inneeded reform to public support for business formation technology in a modern economy, innovation. It will deliver a substantial incenthe new R&D tax incentive will ensure most tive for companies to conduct R&D in Aussoftware R&D is treated consistently with tralia. It recognises that the innovation dividend for the economy will come from refocurrent arrangements because it avoids the cusing public support on genuine R&D, not need to recalculate tax offset entitlements for routine business activities. previous years. Full details of the amendments in this bill This bill contains the necessary amendare contained in the combined explanatory ments to the Income Tax Rates Act 1986, memorandum to this bill and the supporting which in accordance with normal governbill, the Income Tax Rates Amendment (Rement practice are contained in a bill separate search and Development) Bill 2010. from the other amendments. Debate (on motion by Mr Coulton) adFull details of the amendments in this bill journed. are contained in the combined explanatory (RESEARCH AND DEVELOPMENT) Amendment (Research and Development) BILL 2010 Bill. First Reading Debate (on motion by Mr Coulton) adjourned. Bill presented by Dr Emerson. FOOD STANDARDS AUSTRALIA NEW Bill read a first time. Second Reading First Reading Dr EMERSON (Rankin-Minister for Bill and explanatory memorandum preSmall Business, Independent Contractors and sented by Mr Butler. the Service Economy, Minister Assisting the Finance Minister on Deregulation and MinisBill read a first time. ter for Competition Policy and Consumer Second Reading That this bill be now read a second time. Parliamentary Secretary for Health) (9.14 This bill supports the Tax Laws Amendment am)-I move: (Research and Development) Bill 2010, That this bill be now read a second time. which introduces a new research and develI am very pleased today to be introducing the opment tax incentive to replace the outdated Food Standards Australia New Zealand and complex R&D tax concession. Amendment Bill 2010 which implements a Together the bills clarify the treatment of reform agreed to by the Council of Austragovernment grants under the new R&D tax lian Governments on 3 July 2008-one of incentive. the early harvest reforms. Where an entity’s research and developThis amendment reflects the government’s ment expenditure eligible for an R&D tax strong commitment to microeconomic reoffset is funded from a government grant or form. In particular this amendment supports recouped from government, the potential the goal of reducing the level of unnecessary double benefit is clawed back. or poorly designed regulation, with its resultThis is achieved by the entity paying an ing negative impact on Australian business. additional amount of income tax equal to 10 While regulation is essential for the proper per cent of the relevant grant or recoupment functioning of society and the economy, the amount. This form of adjustment is much challenge for government is to deliver effeceasier for taxpayers and administrators than tive and efficient regulation. In doing this,",17,Committees Bill And Explanatory Memorandum Pre
7,Affairs) (9.12 Am),"I move: Mr BUTLER (Port Adelaidewe must ensure that the regulation is effecAPVMA establishes a maximum residue tive in addressing an identified problem, and limit in relation to an agricultural or veterithat it does this in a way that is not unduly nary chemical product, and when FSANZ is onerous or duplicative in nature. able to effect a corresponding modification This amendment is part of a package of to the Food Standards Code. reforms being pursued by the government in Amendments to the Food Standards Ausrelation to the regulation of chemicals and tralia New Zealand Act 1991, designed to plastics, which followed a study by the Proimprove the operation of the food regulation ductivity Commission in 2008. The reforms system in response to consumer, industry and have been agreed to by all states and territogovernment feedback, were most recently ries through COAG, as part of the ‘Seamless made in 2007. These included changes inNational Economy’ reform agenda. tended to streamline the process for estabSpecifically, this reform will address the lishing maximum residue limits in the Food delay and uncertainty for users of agriculStandards Code. The amendments achieved a tural and veterinary chemicals, who are typimodest reduction in the timelines for modically primary producers, which results from fying the Food Standards Code, through givoverlapping regulatory responsibilities for ing FSANZ early notice of any applications setting maximum residue limits of chemicals to the APVMA for chemical products that allowed to be present in food. would be likely to result in a change to a maximum residue limit. Under the existing arrangements, both the Australian Pesticides and Veterinary MediHowever, the 2007 amendments did not cines Authority (APVMA) and Food Stanaddress the fundamental problem with setdards Australia New Zealand (FSANZ) have ting maximum residue limits: the duplication a role in establishing safe limits for agriculof the scientific assessment and decisiontural and veterinary chemical residues. The making process, and the resulting significant registrations and permits for agricultural and The amendments I am presenting to the veterinary chemical products. FSANZ, with House today will fix this problem once and its role in establishing and maintaining food for all, by streamlining the decision-making standards, is responsible for incorporating process for determining maximum residue maximum residue limits into the Food Stanlimits. Under the new system, if the APVMA dards Code. makes a decision on setting a maximum resiBoth regulatory systems are charged with due limit, in the course of approving a the protection of public health and safety. chemical product registration or permit apBoth rely on rigorous scientific assessment. plication, then the APVMA can use that deBut while both systems work well to ensure cision to vary the maximum residue limits the safety of Australians, the overlapping standard in the Food Standards Code. regulatory responsibilities of the two agenFSANZ, as the scientific experts in food cies lead, in certain circumstances, to signifisafety, will retain responsibility for the diecant delays in decisions which mean a prodtary modelling that the APVMA will rely on uct might be grown on a farm but cannot be to establish safe chemical residue limits. sold as a food for some months later. These amendments will not jeopardise the This results from the time lag of nine to protection of public health and safety in any 12 months which occurs between when the way. In over 10 years of the system’s operation, there has never been an occasion where ciency, long-term viability and maintenance. Code in line with the maximum residue lim$52.9 million, plus GST. Subject to parliaits set by the APVMA. Instead, these mentary approval, the proposed integrated amendments reduce duplicative administrafit-out works are scheduled to start in May tive processes, and herald a new era of better 2011 and be completed by 31 October 2012. integration of the roles of the two regulatory The developer will initiate work on site with agencies. the excavation and pier drilling of the baseAll states and territories, which are partment areas commencing in August this year. ners in the joint food regulation system, have Groundworks will begin in September. The been consulted on the bill and are committed ATO is expected to take up occupancy of the to ensuring the system continues to protect building in November 2012. I commend the public health and safety, whilst also promotmotion to the House. ing improvements in regulatory efficiencies. Question agreed to. Debate (on motion by Mr Coulton) adPublications Committee journed. Report Public Works Committee sent the report from the Publications ComReference mittee sitting in conference with the Publications Committee of the Senate, incorporating Dr KELLY (Eden-Monaroa report of the committee’s activities. Copies Parliamentary Secretary for Defence Support of the report are being placed on the table. I and Parliamentary Secretary for Water) (9.20 seek leave to move that the House agree to am)-On behalf of the Minister for Finance the report and to make a short statement. and Deregulation, I move: That, in accordance with the provisions of the Leave granted. proposed work be referred to the Parliamentary Committee on Publications presented its reStanding Committee on Public Works for considport on the Distribution of parliamentary eration and report: Integrated fit-out of new papers series. The committee’s report made leased premises for the Australian Taxation Office 23 recommendations, of which nine related at 12-26 Franklin Street, Adelaide, South Austrato electronic publication and options for delia. veloping an electronic parliamentary papers The Australian Taxation Office-ATOseries. The committee’s recommendations proposes to undertake an integrated fit-out of were supported by both the Presiding Offinew leased premises at 12-26 Franklin cers and the government. However, the sigStreet, Adelaide, South Australia. The new nificant costs in both capital and human repremises will replace the existing three ATO sources and the possibility of these costs belocations in the Adelaide CBD. The leases ing duplicated in the parliament and across for two of these properties will expire in government were noted at the time as sig2012, with the remaining lease due to expire nificant concerns. in 2014. It is expected that the co-location Given the technological and whole of into a single new building will provide the government developments that have ocATO with considerable advantages in buildcurred since the committee’s report in 2006, ing design, operations, performance and effithe committee has this morning resolved to",20,Zealand Amendment Bill 2010
8,Committees Mr Hayes (Werriwa) (9.22 Am),I pre,22,Fsanz Has Not Adjusted The Food Standards The Estimated Out Turn Cost Of The Proposal Is
9,"Public Works Committee Act 1969, The Following Mr Hayes","In May 2006 the Jointundertake a short inquiry on the development did as they were ordered to do. In some cases of an electronic parliamentary papers series. soldiers went overseas and fought in various The committee will seek input from intertheatres of war, in which case they qualified ested parties and will present its report to for various health card and other benefits. both houses on 24 June 2010. Those soldiers who served during that time The committee has also undertaken a rebut did not go overseas or were not in the view of compliance of departments and Darwin or Townsville areas and some other agencies with printing standards for the parareas in Papua New Guinea during the conliamentary papers series. That review indiflict, so were not in areas where an angry cates a general level of compliance. The shot was fired, do not have qualifying sermain areas of non-compliance relate to the vice and as a consequence do not receive the use of ‘bleeding’ and full colour printing. At gold card for health care. its meeting this morning the committee reI understand the reasons and I noted with solved to continue to make departments and interest Justice Clarke’s report of a few years agencies aware of printing standards and to back. There have been a number of reports undertake a second compliance review later on this issue. I have moved my second readthis year. I move: ing amendment so that both sides of the parThat the report be agreed to. liament can actually think about where these Question agreed to. people actually sit in our nation. They enlisted, they were prepared to serve and Report from Main Committee Most of these people are well into their Bill returned from Main Committee with eighties, and most of them are requiring an unresolved question; certified copy of the some degree of health care. Some of them bill presented. consider themselves to be second-class solOrdered that this bill be considered immediers. A few years ago a man in his nineties diately. went to his grave-and I had fought for this amendment for many years; I first introduced am)-by leave-I will not go through all the second-class soldier because he served for issues raised in the Main Committee, but I do five years and was never ordered to go overthank the House for returning the Veterans’ seas. I made the point in the Main CommitEntitlements Amendment (Income Support tee-and I do thank the Minister for VeterMeasures) Bill 2010 to the chamber to deal as’ Affairs for being here-that my father with what in my view is a very important served in the Middle East. I am very proud amendment. The amendment, for those who of that, but if the Japanese had broken were not in the Main Committee, encapsuthrough in New Guinea he would have been lates the issue that surrounds particularly our next to useless in defending Australia. The Second World War veterans who did not people who would have been the most useful qualify for what is currently, under the Veterwere the soldiers who were still in Australia, as’ Entitlements Act, called qualifying serbecause they had been ordered to stay in vice. They served their nation during the Australia just in case these events occurred. Second World War-they enlisted and they As history has unfolded, obviously the Japa-",22,Fsanz Has Not Adjusted The Food Standards The Estimated Out Turn Cost Of The Proposal Is
