speakerGroups,speaker,theText,pageNumbers,title
0,"House Of Representatives. Wednesday, Ss November, 19ss. Took The Chair Ut 3 P.m., And Read Prayers. War Service Homes Bill (No. 2). Read A First Time. Line Op Steamers. Ter Whether The House Will Be Informed Prior To The Christmas Adjournment Of The Stage Which The Negotiations Between The Commonwealth Government And The Purchasers Of The Australian Common","wealth Line of Steamers have reached? is available, and can bo safely disclosed, will be furnished to the House. I see no prospect of the negotiations now proceeding being completed before the Christmas adjournment, but the Government will make a statement on the subject as soon as it is in a position to do so. Minister inform the House whether in connection with the loss oi the steamer Ferndate, insurance was paid to the Government or to the purchasers of the Australian Commonwealth Line of Steamers, who have failed to meet their obligations to the Commonwealth? ance moneys is amongst the matters that are now the subject of negotiations between the Commonwealth Government and the company. ""When a general statement regarding the transaction is made, to the House, the insurance also will be dealt with. negotiations been proceeding? When does the Prime Minister expect them to be completed, and when may the House expect a statement on the subject? been proceeding from the date on which the purchasers failed to meet their liability to the Commonwealth Government. I cannot indicate when a statement on the subject will be made to the House. really pushing the company for payment? doing its best. with those who purchased the Australian Commonwealth Line of Steamers being undertaken directly by the Commonwealtli Government, or by the Resident Minister in London( Mr Bruce) ? the negotiatious, which began before the right honourable member for Flinders( Mr Bruce) proceeded to London, the GovernI ask the Prime Minisment has kept in direct contact with the purchasers. Naturally, now that the Minister without Portfolio is in London, he is representing the Government in the matter. 1 assure honourable members that every eudeavour is being made to safeguard the interests of the taxpayers of Australia. -Minister whether, if the payment of the Australian war debt to Great Britain is resumed by the Commonwealth, the £6,000 subsidy to Huddart Parker and Oompany for the Sydney to Hobart steamship service will be affected? debts is resumed, the Government will have to reconsider the whole of its financial arrangements for the year. No portion of the proposed subsidy to Huddart Parker and Oompany, has been paid, or will be paid for some months; in fact, very little of the subsidy will be payable in the current financial year.",9,Setup
1,Mr Speaker (Hon. G. H. Mackay),,9,Sydney To Hobart Steamship Service
2,"Bill Brought Up By Mr Feaktcis, And",,9,Sydney To Hobart Steamship Service
3,Mr Makin,,9,Sydney To Hobart Steamship Service
4,Mr Lyons,Whateve r information,9,Sydney To Hobart Steamship Service
5,Mr Beasley,Can the Prime,9,Sydney To Hobart Steamship Service
6,Mr Lyons,The disposal of insur,9,Sydney To Hobart Steamship Service
7,Mr Wahid,Ho w long have these,9,Sydney To Hobart Steamship Service
8,Mr Lyons,The negotiations have,9,Sydney To Hobart Steamship Service
9,Mr Roseveak,I s the Government,9,Sydney To Hobart Steamship Service
10,Mr Lyons,The Government is,9,Sydney To Hobart Steamship Service
11,Mr Makin,Are the. negotiations,9,Sydney To Hobart Steamship Service
12,Mr Lyons,From the inception of,9,Sydney To Hobart Steamship Service
13,Mr Mjtchin,I ask the Prime,9,Sydney To Hobart Steamship Service
