speakerGroups,speaker,theText,pageNumbers,title
0,(Second Session : First Period.) Acts Interpretation Act 1948 (Act No. 79 Op 1948),"An Act to amend the Acts Interpretation Act 1901-1947. An Act to grant and apply out of the Consolidated Revenue Pund a sum for the service of the year ending the thirtieth day of June, One thousand nine hundred and forty-nine, and to appropriate the Supplies granted by the Parliament for that year. An Act to grant and apply out of the Consolidated Revenue Pund a sum for the service of the year ending the thirtieth day of June, One thousand nine hundred and forty-nine for the purposes of Additions, New Works and other Services involving Capital Expenditure and to appropriate the Supplies granted by the Parliament for that year. An Act to provide for the Deportation of cortain Aliens. An Act to amend the Audit Act 1901-1947. An Act to amend the Australian Broadcasting Act 1942-1946, and for other purposes. An Aot to provide for the Representation of the Australian Capital Territory in the Parliament of the Commonwealth. An Act to amend the Australian Soldiers' Repatriation Act 1920-1947, and for other purposes. COAL PRODUCTION (WAR-TIME) ACT REPEAL ACT 1948 (ACT NO . 80 OF 1948)An Act to provide for the repeal of the Coal Production {War-time) Act 1944, for the Collection of Statistics in respect of Coal, and for other purposes. .An Act to amend the Commonwealth Aid Roods and Works Act 1947. An Act to amend the Commonwealth Bank Act 1945. An Aot to amend the Commonwealth Conciliation and Arbitration Act 1904-1947, as amended by the Judges' Pensions Act 1948. An Act to amend the CommonweaUh Employees' Condensation Act 1930-1944, and for other purposes. An Act to provide for the transfer to the Commonwealth Service of certain employees of the Commonwealth Council for Scientific and Industrial Research, and for other purposes. An Act relating to Duties of Customs. An Act to amend the Defence {Transitional Provisions) Act 1946-1947, and for other purposes. EGO An Act to amend the Egg Export Control Act 1947. An Act rclstdng to Duties of Excise. RIDE AND LEATHER INDUSTRIES ACT 1948 (ACT NO . 71 OF 194S)An Act Relating to the Hide and Leather Industries, and for other purposes. An Act to amend the Hospital Benefits Act .1945-1947. An Act to amend the Immigration Act 1901-1940. An Act to amend the Immigration (Ouardianship of Children) Act 1946. An Act to impose a Tax upon Incomes. An Act to amend the Income Tax Assessment Act .1936-1947. An Act relating to the Privileges and Immunities of the United Nations and other International Organizations, and for other purposes. An Act to approve Acceptance by Australia of the General Agreement on Tariffs and Trade and the Havana Charter for an International Trade Organization, and for other purposes. An Act to make provision for Pensions for Judges of Courts established under laws of the Commonwealth and to make provision for the families of such Judges, and for other purposes. K EMIRA TUNNE L (ARBITRATION) ACT 19*48 (ACT NO . 55 OF 1948)An Act to provide .Means for the Determination of Questions which have arisen relating IO the Employment of Persons in the Construction of the Kemira Tunnel in the County of Camden in the State of New South Wales and for other purposes. LOAN (HOUSING) ACT .1948 (ACT NO . 54 OF 1948)An Act to authorize the Raising of Moneys to be advanced to the States for the purposes of Housing. An Act relating to Mental Institution Bonefits. An Act to provide for the Establishment of National Health Services, and for other purposes. An Act relating to British Nationality and Australian Citizenship. An Act to make Provision for Contributory Retiring Allowances for Persons who have served as Members of the Parliament. An Act to amend the Passports Act 1938. RIVE R MURRAY WATERS ACT 1948 (ACT No. 90 OF 1948)An Act to ratify and approve an Agreement for the further variation of the Agreement entered into between the Prime Minister of the Commonwealth and the Premiers of the States of New South Wales, Victoria, and South Australia, respecting the River Murray and Lake Victoria and other Waters, and for other purposes. An Act to amend the Sales Tax. (Exemptions and Classifications) Act 1935-1947. An Aot to amend the Social Services Consolidation Act 1947, and for other purposes. An Act to amend the Socio/ Services Consolidation Act .1947, as amended by the Social Services Consolidation Act 1948. An Act to amend the Social Services Contribution Act 194F-1947. An Act to amend the Social Services Contribution Assessment Act 1945-1947. An Act to grant and apply out of the Consolidated Revenue Pund sums for the purposes of Financial Assistance to the States of South Australia, Western Australia and Tasmania. An Act to make provision for the grant of Financial Assistance to the States in connection with the administration of Prices, Rents and Land Sales Controls, and for other purposes. An Act to amend the States Grants [Tax Reimbursement) Act 1946-194.7. An Act to amend the Stevedoring Industry Act 1947. An Act to amend the Trade Mark* Act 1905-1936. An Act to provide for Mddieal Services in respect of Tuberculosis, and for other purposes. ' . An Act to grant and apply out of the Consolidated Revenue Fund the sum of .ten million pounds as a Grant to Ills Majesty's Government in the United Kingdom. 8 WAR An Aot to continue the Operation of the National Security (War Damage to Property) Regulations for the purpose of the Completion of Matters arising under those Regulations. WAR An Act to establish a War Gratuity Trust Account, to provide for the Payment of Moneys to the credit of that Account, and for other purposes. WAR An Act to amend the War Service Homes Act 1918-1947. An Aot to grant and apply out of the Consolidated Revenue Fund a sum for the purpose of making a Grant to the Scate of Western Australia for the purpose of Water Supply Development. An Act to amend the Whaling Act 1935. An Act to impose a Charge on Wheat and Wheat Products exported from the Commonwealth. An Act relating to the Stabilization of the Wheat Industry. An Act to repeal the Witeat Tax Act 1946, to provide for the Refund to Growers of Wheat of Moneys raised under that Act, and for other purposes. WOOL REALIZATION (DISTRIBUTION OF PROFITS) ACT 1948 (ACT NO . 87 OF 1948)An Act to provide for the Distribution of any ultimate Profit accruing to the Commonwealth under the Wool Disposals Plan, and for other purposes. [The only Hill remaining on the Notice-paper was the Shipping Bill 1948, which was initiated in the Senate and reached the second reading stage.] F.679 2 (Gazette No. 120, 1948.) Commonwealth of Australia to wit. W. J. McKEIX Governor General. W HEREAS amongst other things provided that the Governor General may appoint such times for holding the Sessions of the Parliament as he thinks fit, and may also from time to time, by Proclamation or otherwise, prorogue the Parliament: Now therefore I , William John McKell, the Governor General aforesaid, in exercise of the power conferred by the said Constitution, do by ""this my Proclamation prorogue the Parliament until Wednesday, the first day of September, One thousand nine hundred and forty-eight, or (in the event of circumstances arising, at present unforeseen, which render it expedient that the Parliament should be summoned to assemble at a date earlier than the said Wednesday, the first day of September, One thousand nine hundred and forty-eight) to such earlier date as fixed by a Proclamation summoning the Parliament to assemble and be holden for the despatch of business: Furthermore I do appoint the said Wednesday, the first day of September, One thousand nine hundred and forty-eight, or such earlier date ( if any) as is fixed by Proclamation, as the day for the Parliament to assemble and be holden for the despatch of business. And all Senators and Members of the House of Representatives are hereby required to give their attendance accordingly, in the building known as Parliament House, Canberra, at three o'clock in the afternoon, on the said Wednesday, the first day of September, One thousand nine hundred and forty-eight, or, in the event of any earlier date being fixed by Proclamation, at three o'clock in the afternoon on -the date so fixed. Given under my Hand and the Seal of the Commonwealth at Canberra, this fourth day of August, in the year of our Lord, One thousand (L.S.) reign. By His Excellency's Command, GOD SAVE THE KING I By His Excellency the Governor General in and over the Commonwealth of Australia. by the Constitution of the Commonwealth of Australia it is nine hundred and forty-eight and in the twelfth year of His Majesty's J. B. CHIFLE Y Prime Minister. Parliamentary Proceedings Broadcasting Committee..............................................................................................83 Question Question Question Question Question Question Question Question Question RE-ESTABLISHMENT LOANS.....................................................................................................................88 Question Rabbit Skins............................................................................................................................................................88 Question Question Question Question COAL ..............................................................................................................................................................90 Question WOOL .............................................................................................................................................................91 Days And Hours Of Meeting ..................................................................................................................................92 Australian Capital Territory Representation Bill (No. 2) 1948................................................................................92 Governor-general&#39;s Speech ............................................................................................................................92 Question U&#93; ............................................................................................................................................................97 Papers....................................................................................................................................................................105 Answers To Questions Pharmaceutical Benefits.................................................................................................................................105 Australian National Airlines Commission......................................................................................................105 House of Representatives. Friday, took the chair at 10.30 a.m., and read' prayers. P ARLIAMENTA RY PROCEEDINGS agreed toThat, during the absence of Mr Holt, Mr of left-band drive motor vehicles? What Hutchinson be temporarily appointed in his place as a member of the Joint Committee on the Broadcasting of Parliamentary Proceedings. Minister inform'the Honse of the position in regard to the Snowy River water conservation scheme? Has any .agreement been reached between the AustraUan Government and the Governments of New South. Wales and Victoria in relation to the scheme 1 W ill the right honourable gentleman give to the House what in formation ' be has of this great scheme and an estimate of when it is likely to be implemented ? Works and Housing w ill answer the question. nation of thc scheme indicated to the engineers of the Department of Works and Housing that it was worthy of fnrther examination. A t a conference of Gommonwealth and State Ministers held in 1947 is was decided to establish a committee, representative of the Commonwealth and the Governments of New South Wales and Victoria to examine the engineering aspects of the scheme. The committee is to present its report to the three Governments concerned. It is anticipated that the report will be. submitted to the Prime Minister early in November. I trust that when it is received it w ill be considered by the two States purely from the standpoint of the national value of the scheme. A great source of power remains untapped in the waters of the Snowy River and it is hoped that when the report is discussed by the three Governments the scheme' w ill be considered without bickering between the. 8 September, 191$. States and solely from the point of view of the benefits its implementation will confer upon Australia as a whole. MOTO RVEHICLES . LEFT HA ND DKTVE. tion to the Ministerf o r Transport. I s it a fact that the recent conference of Commonwealth and State Ministers discussed a proposal to ban the use in Australia was the attitude of the Oommonwealth towards that proposal? Was consideration given to the fact that large numbers' of AmericanA r my jeeps are now being used by Australian primary pro-, W ill the Prime ducers who would be placed in an unfortunate position if such a ban were imposed?",7,Setup
1,Mr Deput Y Speakeb ( Mr J. Jt. Clark),,12,Snowy River Scheme
2,Motion (By Mr Chifley ),by leave,12,Snowy River Scheme
3,Mr Williams,,12,Snowy River Scheme
4,Mr Ohifley,The Ministerf o r,12,Snowy River Scheme
5,Mr Lemmon,Preliminar y exami,12,Snowy River Scheme
6,"Mr Falkinder ,","I direct a quesMr ""WARD -;-A t the recent conference of Commonwealth and State Ministers, the subject of left-hand drive motor vehicles was raised at the instance of the Premier pf Queensland, Mr Hanlon. Attention was drawn to the great danger to public safety causod by the increasing number of such vehicles on our roads. Some of the States have already taken action in the matter and Mr Hanlon was anxious that a uniform practice be adopted in all States. After having expressed their opinion that no more of these vehicles, other than those imported by the consular services for their own nse, should be registered, the conference expressed a desire that the subject be referred to the Australian Transport Advisory Council for consideration. The problem will be listed for discussion at the next meeting of the council.. . Mrs. BLACKBURN -^Ia view of the accepted Labour policy favouring the civil equality of men and women, will the Minister for Labour and National Service explain why women postal assistants now receiving 75 per cent, of the male rate of wages are to have their rate cut to a lower percentage? As these women are doing exactly the same work as men, carrying the same loads, making rounds of the same size, and working tiie same hours, will thc honorable gentleman sho-w how the proposed reduction can be justified? say -whether, or not such a reduction can be justified. That is a matter for determination by the Commonwealth Publie Service Arbitrator to whom the ease has been submitted. I do not know whether a final decision has yet been made. I shall discuss the matter with the Postmaster General and inform the honourable member in due course. to the Minister representing the Minister Sydney at 5.35 p.m. yesterday and for -Shipping and Fuel. I have received was due atMascot airport at 8.55 p.m. letters and telegrams from farmers' At' 7^53 p.m. the crow of the organizations in the northern part of New Sputh Wales, notably in the Tweed district, who are anxious tQ increase production of primary commodities. They say that their memhers arc'unable to obtain supplies of distillate and power kerosene because of a restriction placed by the Department of Shipping and Fuel on the oil companies delivering these fuels. In these communications the oil companies arc accused of having oversold their quotas and it is alleged that because of this no further supplies will he made available to them until the 1st October. The worse consequence of that, of course, falls not upon the oil companies but upon the f armers, who are precluded from carrying out their preparations for spring sowing. Therefore, I ask whether That' course will be taken. the requisite fuel can be made available to the farmers, irrespective of what the oil companies may or may not have. done. . the subject of a great deal of consideraregarding overselling, but it is completely clear that there has even been propaganda in favor of the unrestricted selling of various petroleum products that are in short world supply,' 1 clo not know anything of the particular matter mentioned by the honourable member, hut I can easily appreciate that, if Prime companies have been over-selling their quotas, farmers, through no fault of their own, may not be receiving essential supplies of fuel. In view of that, I shall -make it my business to get in touch with the Minister for -Shipping and Fuel and ask him to have an immediate inquiry made. CIVI L AVIATION. for Civil Aviation any information to impart to the House about the report that a passenger' aircraft is missing between Brisbane and Sydney? formation. I regret that it is not satisfactory. Ah Australian National Air-",12,Snowy River Scheme
7,Mr Holloway,I am not able to,13,Missing Passenger Aircraft
8,Mr Anthony,"I direet a question lines liner, VH-ANK, leftBrisbane for",13,Missing Passenger Aircraft
9,Mr Ohtflet,This matter has been,13,Missing Passenger Aircraft
