speakerGroups,speaker,theText,pageNumbers,title
0,(First Session,"FIRST PERIOD.) Appropriation Act (No. 2) 1961-62 (Act No. 54 of 1962)An Act to grant and apply an additional sum out of the Consolidated Revenue Fund for the service of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-two and to appropriate that sum. Appropriation (Works and Services) Act (No. 2) 1961-62 (Act No. 55 of 1962)An Act to grant and apply an additional sum out of the Consolidated Revenue Fund for the service of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-two, for the purposes of Additions, New Works and other Services involving Capital Expenditure and to appropriate that sum. Australian Universities Commission Act 1962 (Act No. 28 of 1962)An Act to increase to Seven the Maximum Number of Members of the AustraUan Universities Commission, and for purposes connected therewith. Civil Aviation (Carriers' Liability) Act 1962 (Act No. 38 of 1962)An Act to amend the Civil Aviation (Carriers' Liability) Act 1959. Coal Loading Works Agreement (Queensland) Act 1962 (Act No. 45 of 1962)An Act relating to an agreement between the Commonwealth and the State of Queensland with respect to certain Coal Loading Works. Commonwealth Banks Act 1962 (Act No. 3 of 1962)An Act to increase the Capital of the Commonwealth Development Bank of Australia by the sum of Five million pounds. Commonwealth Electoral Act 1962 (Act No. 31 of 1962)An Act to give to Aboriginal Natives of Australia the right to Enrol and to Vote as Electors of the Commonwealth, and to provide for certain Offences in relation thereto. Customs Tariff 1962 (Act No. 22 of 1962)An Act to amend section thirteen of the Customs Tariff 1933-1961. Customs Tariff (No. 2) 1962 (Act No. 32 of 1962)An Act relating to Duties of Customs. Customs Tariff (No. 3) 1962 (Act No. 33 of 1962)An Act relating to Duties of Customs. Customs Tariff (Canada Preference) 1962 (Act No. 34 of 1962)An Act to amend the Customs Tariff (Canada Preference) 1960-1961. Customs Tariff (Federation of Rhodesia and Nyasaland Preference) 1962 (Act No. 36 of 1962)An Act to amend the Customs Tariff (Federation of Rhodesia and Nyasaland Preference) 1960-1961. Customs Tariff (New Zealand Preference) (No. 1) 1962 (Act No. 23 of 1962)An Act to amend section eleven A of the Customs Tariff (New Zealand Preference) 1933-1961. Customs Tariff (New Zealand Preference) (No. 2) (Act No. 35 of 1962)An Act to amend the Customs Tariff (New Zealand Preference) 1933-1961. Dairy Produce Export Charge Act 1962 (Act No. 48 of 1962)An Act to impose a Charge upon the Export of Dairy Produce. Dairy Produce Export Control Act 1962 (Act No. 49 of 1962)An Act to amend section twenty-one of the Dairy Produce Export Control Act 1924-1958. Dairying Industry Act 1962 (Act No. 46 of 1962)An Act to make provision for the Payment of Bounties on the Production of Butter, Cheese and certain other Butter Fat Products, and for other purposes. Excise Act 1962 (Act No. 37 of 1962)An Act to amend the Excise Act 1901-1958, and to Validate certain Refunds of Excise Duty. Gold-Mining Industry Assistance Act 1962 (Act No. 52 of 1962)An Act to extend by Three Years the Period of Operation of the Gold-Mining Industry Assistance Act 1954-1961, and for purposes connected therewith. Income Tax and Social Services Contribution Assessment Act 1962 (Act No. 39 of 1962)An Act relating to Income Tax. Income Tax and Social Services Contribution (Provisional Tax) Act 1962 (Act. No. 15 of 1962)An Act relating to Income Tax. Income Tax and Social Services Contribution (Rebate) Act 1962 (Act No. 14 of 1962)An Act to amend the Income Tax and Social Services Contribution Act 1961. International Wheat Agreement Act 1962 (Act No. 53 of 1962)An Act to approve the Signature and Acceptance by Australia of the International Wheat Agreement, 1962, and for other purposes. Loan Act 1962 (Act No. 19 of 1962)An Act to Authorize the Raising and Expending of a sum not exceeding Sixty million pounds for Defence Purposes. Loan (Housing) Act 1962 (Act No. 17 of 1962)An Act to Authorize thc Raising and Expending of a sum not exceeding Seven million five hundred thousand pounds for the purposes of Housing. Loan (International Bank for Reconstruction and Development) Act 1962 (Act No. 24 of 1962)An Act to authorize the Raising of a Loan from the International Bank for Reconstruction and Development in relation to certain Works to be carried out by the Snowy Mountains Hydroelectric Authority, and for purposes connected therewith. Pay-roll Tax Assessment Act 1962 (Act No. 41 of 1962)An Act to amend the Pay-roll Tax Assessment Act 1941-1961. Processed Milk Products Bounty Act 1962 (Act No. 47 of 1962)An Act to make provision for the Payment of Bounty on the Export of certain Processed Milk Products. Rayon Yarn Bounty Act 1962 (Act No. 50 of 1962)An Act to amend the Rayon Yarn Bounty Act 1954-1959. Sales Tax Assessment Act (No. 1) 1962 (Act No. 40 of 1962)An Act to amend the Sales Tax Assessment Act {No. 1) 1930-1953. Sales Tax Act (No. 1) 1962 (Act No. 5 of 1962)An Act to amend the Sales Tax Act (No. 1) 1930-1961. Sales Tax Act (No. 2) 1962 (Act No. 6 of 1962)An Act to amend the Sales Tax Act (No. 2) 1930-1961. Sales Tax Act (No. 3) 1962 (Act No. 7 of 1962)An Act to amend the Sales Tax Act (No. 3) 1930-1961. Sales Tax Act (No. 4) 1962 (Act No. 8 of 1962)An Act to amend the Sales Tax Act (No. 4) 1930-1961. Sales Tax Act (No. 5) 1962 (Act No. 9 of 1962)An Act to amend the Sales Tax Act (No. 5) 1930-1961. Sales Tax Act (No. 6) 1962 (Act No. 10 of 1962)An Act to amend the Sales Tax Act (No. 6) 1930-1961. Sales Tax Act (No. 7) 1962 (Act No. II of 1962)An Act to amend the Sales Tax Act (No. 7) 1930-1961. Sales Tax Act (No. 8) 1962 (Act No. 12 of 1962)An Act to amend the Sales Tax Act (No. 8) 1930-1961. Sales Tax Act (No. 9) 1962 (Act No. 13 of 1962)An Act to amend the Sales Tax Act (No. 9) 1930-1961. Sales Tax (Exemptions snd Classifications) Act 1962 (Act No. 4 of 1962)An Act to repeal the Fourth Schedule to the Sales Tax (Exemptions and Classifications) Act 1935-1961. Social Services Act 1962 (Act No. 1 of 1962)An Act to amend the Social Services Act 1947-1961. States Grants (Additional Assistance) Act 1962 (Act No. 20 of 1962)An Act to grant and apply out of the Consolidated Revenue Fund sums for the purpose of Additional Financial Assistance to the States. States Grants Act 1962 (Act No. 16 of 1962)An Act to grant Financial Assistance to certain States. States Grants (Universities) Act 1962 (Act No. 51 of 1962)An Act to amend the States Grants (Universities) Act 1960. Stevedoring Industry Charge Assessment Act 1962 (Act No. 44 of 1962)An Act to amend the Stevedoring Industry Charge Assessment Act 1947-1960. Stevedoring Industry Charge Act 1962 (Act No. 18 of 1962)An Act to amend the Stevedoring Industry Charge Act 1947-1958. Sugar Agreement Act 1962 (Act No. 29 of 1962)An Act to approve an Agreement relating to Sugar, and certain Sugar Products, made between the Commonwealth and the State of Queensland, and for other purposes. Sulphate of Ammonia Bounty Act 1962 (Act No. 30 of 1962)An Act to provide for the Payment of a Bounty on the Production of Sulphate of Ammonia for use in Australia as Fertilizer. Supply Act 1962-63 (Act No. 56 of 1962)An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and sixty-three. Supply (Works and Services) Act 1962-63 (Act No. 57 of 1962)An Act to grant and apply a sum out of the Consolidated Revenue Fund for the service of the year ending the thirtieth day of June, One thousand nine hundred and sixty-three, for the purposes of Additions, New Works and other Services involving Capital Expenditure. Tariff Board Act 1962 (Act No. 21 of 1962)An Act to amend the Tariff Board Act 1921-1960. Tobacco Charges Assessment Act 1962 (Act No. 43 of 1962)An Act to amend the Tobacco Charges Assessment Act 1955. War Service Homes Act 1962 (Act No. 2 of 1962)An Act to reduce by Seven hundred and fifty pounds the Minimum Deposit required from Purchasers, and to increase by that sum the Maximum Advance available to Borrowers, under the War Service Homes Act 1918-1961. Wool Tax Assessment Act 1962 (Act No. 25 of 1962)An Act to amend the Wool Tax Assessment Act 1936-1961. Wool Tax Assessment Act (No. 2) 1962 (Act No. 42 of 1962)An Act to amend the Wool Tax Assessment Act 1936-1961, as amended by the Wool Tax Assessment Act 1962. Wool Tax Act (No. 1) 1962 (Act No. 26 of 1962)An Art to amend the Wool Tax Act (No. 1) 1957-1961. Wool Tax Act (No. 2) 1962 (Act No. 27 of 1962)An Act to amend the Wool Tax Act (No. 2) 1957-1961. Australian Capital Territory Representation Bill 1962. Initiated in the House of Representatives. Second Reading. Designs Bill 1962. Initiated in the House of Representatives. Second Reading. Northern Territory (Administration) Bill 1962. Initiated in the House of Representatives. Second Reading. Northern Territory Representation Bill 1962. Initiated in the House of Representatives. Second Reading. Patents Bill 1962. Initiated in the House of Representatives. Second Reading. F.6142/62 2 The Parliament was convened by the following proclamation ("" Gazette"", No. 7 of 1962):Commonwealth of Australia to wit. DE L'ISLE Governor General. W other things provided that the Governor General may appoint such times for holding the Sessions of the Parliament as he thinks fit: Now therefore I , William Philip, Viscount De L'Isle, the Governor General aforesaid, in the exercise of the power conferred by the said Constitution, do by this my Proclamation appoint Tuesday, the twentieth day of February, One thousand nine hundred and sixty-two, as the day for the said Parliament to assemble and be holden for the despatch of divers urgent and important affairs: and all Senators and Members of the House of Representatives are hereby required to give attendance accordingly in the building known as Parliament House, Canberra, at the hour of ten-thirty o'clock in the morning on the said twentieth day of February, One thousand nine hundred and sixty-two. Given under my Hand and the Great Seal of the Commonwealth of Australia (L.S.) in the tenth year of Her Majesty's reign. By His Excellency's Command, GOD SAVE THE QUEEN 1 By His Excellency the Governor General in and over the Commonwealth of Australia. this 24th day of January, One thousand nine hundred and sixty-two and Prime Minister. \ Question Question Question Question Question Question Question Question Question THE PARLIAMENT ...................................................................................................................................2285 Question Question THE PARLIAMENT ...................................................................................................................................2286 Question Question Question Question NEW STATES.............................................................................................................................................2287 Question Question Question Question Question Question Question Question Question Question Question Loan (International Bank For Reconstruction And Development) Bill 1962 ......................................................2291 Australian Capital Territory Committee..............................................................................................................2291 Civil Aviation (Carriers&#39; Liability) Bill 1962 Second Reading............................................................................................................................................2291 Tariff Proposals 1962 Customs Tariff Amendment (No. 24)...........................................................................................................2294 In Committee of Ways and Means: ..............................................................................................................2294 Phthalic Anhydride Tariff Board Report......................................................................................................................................2295 Second Reading............................................................................................................................................2303 States Grants (Universities) Bill 1962 Second Reading............................................................................................................................................2304 Disarmament And Nuclear Tests Ministerial Statement ...................................................................................................................................2318 Bills Returned From The Senate .........................................................................................................................2350 Excise Bill 1962..................................................................................................................................................2350 Adjournment .......................................................................................................................................................2350 Answers To Questions Windorah to Yaraka Road............................................................................................................................2351 Superannuation and Retiring Allowances.....................................................................................................2352 Defence ........................................................................................................................................................2352 Oil Exploration Leases .................................................................................................................................2353 Taxation .......................................................................................................................................................2353 Shipbuilding.................................................................................................................................................2353 Shipping.......................................................................................................................................................2354 Telephone Services ......................................................................................................................................2355 Papua and New Guinea ................................................................................................................................2356 Social Services .............................................................................................................................................2356 Government Cleaning Contracts ..................................................................................................................2356 Tuesday, 15th May, 1962. took the chair at 2.30 p.m., and read there was an obligation to buy a certain prayers. aware of the recently announced figures country's wheat imports within the terms for unemployment in this country and, in of the agreement. This has been done-so particular, of the increase in the number of I am advised-in all cases. In the case those registered for unemployment benefit of some quite important importers, such as by 3,266? lf the Prime Minister is aware the United Kingdom, I apan and West Gerof those figures, is he satisfied with them? many, there has been a substantial increase If not, will he make an announcement above the obligation. regarding any steps that might be taken to improve the employment position and the economic position in general? ber has referred to figures which, over the thinking on the part of the pilot of an last three months, have shown a very Ansett-A.N.A. Viscount landing on the notable improvement. them? nothing; but this has been a very notable he wheeled the plane to one side in order improvement. I understand why the honorto avoid a collision with road traffic in able member regrets it, but it still has been General Holmes Drive. Is it possible for a very notable improvement. It is all the the Minister to intervene at the inquiry to more notable because the results of ensure that the pilot does not get the blame measures taken in February cannot yet, by for the incident, which could not have any means, have been fully seen. Thereoccurred if the work on the extension to fore, we must expect some further progress the run-way had been even partially to-continue steadily and strongly to the completed? great satisfaction of the country and the great discomfiture of the honourable memhonorable member's question to my colber for Yarra. Trade whether any of the importing councould well be that the aircraft landed a tries which have subscribed to previous little too far up the strip or that the brakes international wheat agreements have failed did not hold, or something of that sort. I to comply with their contractual obligahave noticed that in all investigations of tions in regard to the quantity of wheat accidents by the Department of Civil Aviathat they agreed to import. If so, which tion, emphasis is put on the pilot's position countries failed to comply with those and never is a pilot blamed unless he really obligations and in what circumstances? is to blame. I appreciate the honourable What means were available to exporting member's concern for the pilot, but I am countries and what means were actually sure the pilot's position will be adequately applied to ensure that importing countries safeguarded. complied with their obligations under the agreement? that all the importing countries complied the Minister for External Affairs. I refer to F.3365/62 R [89] with their obligations during the period of the last international wheat agreement. Their obligations were different from those which tonnage. Under the recent agreement, which is now in its last stages, the obligato the Minister representing the Minister for short run-way at Kingsford-Smith Airport accident. Having reached the end of the league in another place. AllI know of the accident is that the aircraft ran off the strip. I understand that at the time it was",6,Setup
1,Mr Speaker (Hon. Sir John Mcleay) They Had Previously Had. In Earlier Years,,12,European Common Market
2,Mr Cairns,I s the Prime Minister tion is to buy a certain percentage of the,12,European Common Market
3,Mr Menzies,"The honourable memCivil Aviation. Last Sunday night, quick",12,European Common Market
4,Mr Cairns,Are you satisfied with probably prevented a most disastrous,12,European Common Market
5,Mr Menzies,"I am satisfied with short run-way before the plane could stop,",12,European Common Market
6,Mr Leslie,I ask the Minister for dark and there had been heavy rain. It,12,European Common Market
7,Mr Mcewen,I have been informed,12,European Common Market
8,Mr Clay,My question is addressed,12,European Common Market
9,Mr Townley,I will convey the,12,European Common Market
