speakerGroups,speaker,theText,pageNumbers,title
0,Appropriation Act (No. 3) 1966,"67 (Act No. 25 of 1967)An Act to appropriate a sum out of the Consolidated Revenue Fund, additional to the sum appropriated by the Appropriation Act (No. 1) 1966-67, for the service of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-seven. Appropriation Act (No. 4) 1966-67 (Act No. 26 of 1967)An Act to appropriate a sum out of the Consolidated Revenue Fund, additional to the sum appropriated by the Appropriation Act (No. 2) 1966-67, for certain expenditure in respect of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-seven. Australian National Airlines Commission Equipment Act 1967 (Act No. 49 of 1967)An Act relating to the provision of Finance for the Purchase of certain Aircraft and Equipment by the Australian National Airlines Commission. Australian Tourist Commission Act 1967 (Act No. 27 of 1967)An Act to establish an Australian Tourist Commission for the purpose of the encouragement of visits to Australia, and travel in Australia, by People from other Countries. Australian Universities Commission Act 1967 (Act No. 35 of 1967)An Act to repeal sub-section (2.) of section 13 of the Australian Universities Commission Act 1959-1965. Brigalow Lands Agreement Act 1967 (Act No. 48 of 1967)An Act to amend the Brigalow Lands Agreement Act 1962-1965. Broadcasting and Television Act 1967 (Act No. 47 of 1967)An Act to amend the Broadcasting and Television Act 1942-1966. Customs Tariff 1967 (Act No. 7 of 1967)An Act relating to Duties of Customs. Customs Act 1967 (Act No. 54 of 1967)An Act to amend the Customs Act 1901-1966 in relation to Offences. Customs Tariff (No. 2) 1967 (Act No. 17 of 1967)An Act relating to the Exemption from Duties of Customs of Goods for the use of certain Representatives of Governments of Countries other than Australia and their Staffs and Families. Customs Tariff Validation Act 1967 (Act No. 45 of 1967)An Act to provide for the Validation of Collections of Duties of Customs under Customs Tariff Proposals. Dairying Industry Act 1967 (Act No. 23 of 1967)An Act to extend the period in respect of which Bounty is payable on the Production of Butter, Cheese and certain other Butter Fat Products. Diplomatic Privileges and Immunities Act 1967 (Act No. 16 of 1967)An Act relating to Dilpomatic Privileges and Immunities, and for other purposes. Estate Duty Assessment Act 1967 (Act No. 40 of 1967)An Act to exempt from Estate Duty certain Property of Persons connected with certain Undertakings of the Government of the United States of America. Excise Tariff 1967 (Act No. 18 of 1967)An Act relating to the Exemption from Duties of Excise of Goods for the use of certain Representatives of Governments of Countries other than Australia and their Families. Excise Tariff Validation Act 1967 (Act No. 46 of 1967)An Act to provide for the Validation of Collections of Duties of Excise under Excise Tariff Proposals. Gift Duty Assessment Act 1967 (Act No. 41 of 1967)An Act to exempt from Gift Duty certain Gifts made by Persons connected with certain Undertakings of the Government of the United States of America. Homes Savings Grant Act 1967 (Act No. 50 of 1967)An Act to amend the Homes Savings Grant Act 1964-1966. Income Tax (Aged Persons) Act 1967 (Act No. 13 of 1967)An Act to amend section 8 of the Income Tax Act 1966 and section 7 of the Income Tax (Partnerships and Trusts) Act 1966. Income Tax Assessment Act 1967 (Act No. 19 of 1967)An Act relating to the Exemption from Income Tax of Income of certain Representatives of Governments of Countries other than Australia and their Staffs and Families. 10289/672 (FIRST PERIOD) ix Income Tax Assessment Act (Np, 2) 1967 (Act No. 38 of 1967)An Act to amend the Law relating to Income Tax in r§Iatipn to Jnpome derived by Persons connected with certain Undertakings of the Government of the United States of America, in relation to Moneys paid on Shares in certain Prospecting and Mining Companies and in relation to Non-resident Dividend Income. Income Tax (International Agreements) Act 1967 (Act No. 39 of 1967)An Act to amend section 19A of the Income Tax 'International Agreements) Act 1953-1966. Industrial Research and Development Grants Act 1967 (Act No, 51 of 1967)An Act to provide for the Payment by the Commonwealth pf Grants in respect pf Industrial Research and Development. Loan (War Service Lam} Settlement) Act 196? (Act No, 6 of 1967)Ah Act to authorise the Raising and Expending pf a sum not exceeding Six million seven hundred and fifty thousand dollars for a Defence Purpose, namely, Financial Assistance to the States of South Australia, Western Australia and Tasmania in connection with War Service Land Settlement. Ministers of State Act 1967 (Act No. 1 of 1967)An Act to amend the Ministers of State Act 1952-1966. Narcotic Drugs Act 1967 (Act No. 53 of 1967)An Act to regulate the Manufacture of, and to make other provisions with respect to. Narcotic Drugs in accordance with the Single Convention on Narcotic Drugs, 1961. National Debt Sinking Fund Act 1967 (Act No. 15 of 1967)An Act to amend the Schedule to the National Debt Sinking Fund Act 1966. Nationality and Citizenship Act 1967 (Act No, 11 of 1967)An Act to amend sections 5, 12 and 15 of the Nationality and Citizenship Act 1948-1966. National Health Act 1967 (Act No. 14 of 1967)An Act to amend the National Health, Act 1953-}966 in relation to Pensioners. National Library Act 1967 (Act No. 28 of 1967)An Act to amend the National Library Act 1960-1966. Pay-roll Tax Assessment Act 1967 (Act No. 20 of 1967)An Act relating to the Exemption from Pay-roll Tax of Wages paid by certain Representatives of Governments of Countries other than Australia. Petroleum Search Subsidy Act 1967 (Act No. 43 of 1967)^ An Aot to amend section 11 of the Petroleum Search Subsidy Act 1959rl964. Processed Milk Products Bounty Act 1967 (Act No. 24 of 1967)An Act to extend the period in respect of which Bounty is payable on the Export of certain Processed Milk Prqdiicts, Public Service Act 1967 (Act No. 2 of 1967)An Act to amend the Public Service Act 19224966 in relation tp the Department qf Education and Science, Sales Tax (Exemptions and Classifications) Act 1967 (Act No. 21 of 1967)An Act relating to the Exemption from Sales Tax pf Goods for the use of Governments pf Countries other than Australia and fQr the use of certain Representatives pf those Governments and their Staffs and Families. Sales Tax (Exemptions and Classificatjqns) Act (No. 2. ) 1967 (Act No. 29 of 1967)An Act to amend the law relating (p Sales Tax with respect tp Seat Belt Assemblies designed for the Protection of Persons in Motor Vehicles. Sheltered Employment (Assistance) Act 1967 (Act No. 22 pf 1967)An Act tp provide for Assistance hy the Commonwealth towards the Provision pf Sheltered Employment and Accommodation for certain Disabled Persons. Socjal Services Act 1967 (Act Np. 10 of 196.7)An Act to amend the Social Services Act 1947-1966. Softwood Forestry Agreements Act 1967 (Act No. 42 of 1967)™ An A.ct relating to Agreements between the Commonwealth and the States in connection with Softwood Forestry. States Grants (Advanced Education) Act 1967 (Act Np, 33 of 1967)An Act relating to the grant of Financial, Assistance to the State? in connection with Advanced Education. States Grants (Advanced Educaicm.) Aet (Ne. 2.) 1967 (Act No9 pf 1967)An Act to amend the Schedule to the States Grants (Advanced Education) Act 1965. States Grants Act 1967 (Act No. 12 of 1967)An Act to amend sections 5 and 6 qf the. States Grants 4ct 1.965-19^6 and tq make provision for a further grant of Financial Assistance tp the. States. States Grants (Science Laboratories) Act 1967 (Act Np. 8 of 1967)An Act to amend the States Grants (Science Laboratories) Act 1965-1966. States Grants (Teachers Colleges) Act 1967 (Act No. 34 of 1967)An Act to grant Financial Assistance to the States for the purposes of Building Projects in connection with Teachers Colleges. Statute taw Revision (Decimal Currency) Act 1967 (Act No. 3 of 1967)An Act to amend the Statute Law Revision (Decimal Currency) Act 1966. Stevedoring Industry Charge Act 1967 (Act No, 4 of 1967)An Act to amend the Stevedoring Industry Charge Act 1947-1966. Sugar Marketing Assistance Agreement Act 1967 (Act No. 44 of 1967)An Act relating to an Agreement between the Commonwealth and the State of Queensland in connection with a Guarantee by that State of the repayment of a Loan to The Sugar Board of that State by the Reserve Bank of Australia. Superannuation Act 1967 (Act No. 52 of 1967)An Act to amend the Superannuation Act 1922.1966. Supply Act (No. 1) 1967-68 (Act No. 36 of 1967)An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for the service of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-eight. Supply Act (No. 2) 1967-1968 (Act No. 37 of 1967)An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for certain expenditure in respect of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-eight. Tasmania Grant (Fire Relief) Act 1967 (Act No. 31 of 1967)An Act to make provision for the grant of Financial Assistance to the State of Tasmania in relation to the Alleviation of the effects of certain Fires. Tasmania Grant (Gordon River Road) Act 1967 (Act No. 5 of 1967)An Act to amend the Tasmania Grant (Gordon River Road) Act 1964-1966. Trade Practices Act 1967 (Act No. 30 of 1967)An Act to extend the operation, in relation to the State of Tasmania, of the Trade Practices Act 1965, as amended from time to time, and to amend section 4 of the Trade Practices Act 1965-1966. Wool Industry Act 1967 (Act No. 32 of 1967)An Act to amend the Wool Industry Act 1962-1966. Aged Persons Homes Bill 1967Initiated in the House of Representatives. Amended by the Senate. Returned to the House ot Representatives. Commonwealth Prisoners Bill 1967Initiated in the* House of Representatives. Second reading. Constitution Alteration (Aboriginals)Passed by the House of Representatives and the Senate. Awaiting result of Referendum. Constitution Alteration (Parliament)Passed by the House of Representatives and the Senate. Awaiting result of Referendum. Copyright Bill 1967Initiated in the House of Representatives. Second reading. Evidence Bill 1967Initiated in the House of Representatives. Second reading. Natural Gas Pipeline (South Australia) Agreement Bill 1967Initiated in the House of Representatives. Second reading. Navigation Bill 1967Initiated in the House of Representatives. Second reading. Post and Telegraph Rates Bill 1967Passed by the House of Representatives. Not passed by the Senate. Post and Telegraph Rates Bui 1967 (No. 2)Passed by the House of Representatives. Not passed by the Senate. Wireless Telegraphy Bill 1967Initiated in the House of Representatives. Second reading. (FIRST PERIOD) . , xii The Parliament was convened by the following proclamation CGazette* No. 9 of 1967): Commonwealth of Australia to wit Governor General. things provided that the Governor General may appoint such times for holding the Sessions of the Parliament as he thinks fit: Now therefore I , Richard Gardiner, Baron Casey, the Governor General aforesaid, in the exercise of the power conferred toy the said Constitution, do by this my Proclamation appoint Tuesday, the twenty-first day of February, One thousand nine hundred and sixty-seven, as the day for the said Parliament to assemble and be holden for the despatch of divers urgent and important affairs: and all Senators and Members of the House of Representatives are hereby required to give attendance accordingly in the building known as Parliament House, Canberra, at the hour of eleven o'clock in the morning on the said twenty-first day of February, One thousand nine hundred and sixty-seven. Given under my Hand and the Great Seal of the Commonwealth of Australia (L.S.) and in the fifteenth year of Her Majesty's reign. By His Excellency's Command, Prime Minister GOD SAVE THE QUEEN 1 By His Excellency the Governor General in and over the Commonwealth of Australia. this second day of February, One thousand nine hundred and sixty-seven Question Question Question Question Question Question Question Question Question Question Question Question Question Question Question Question WOOL PRICES .............................................................................................................................................295 Question Question Question Question Personal Explanation.............................................................................................................................................298 Question Public Service Bill 1967 Second Reading..............................................................................................................................................361 Governor-general&#39;s Speech Address-In-Reply ...........................................................................................................................................361 Answers To Questions Upon Notice Pensions (Question No. 33)............................................................................................................................371 Pensions (Question No. 34)............................................................................................................................371 Taxation (Question No. 7)..............................................................................................................................371 Taxation (Question No. 43)............................................................................................................................372 Thursday, 2 March 1967 the chair at 10.30 a.m., and read prayers. price agreed to be paid for natural gas the Postmaster-General. Has the visit to Austraiia of His Royal Highness Prince Philip, Duke of Edinburgh, been declared the reports to which the honourable by the Government to be a national event? member refers, and I do not agree with Does this declaration mean that the coaxial them. I have had some personal experience cable between Canberra and various capital of selling stock. I have always found that cities is made available to commercial telewhen I sell I am told that I did not get vision stations free of charge? Was the enough and when I buy I am told that I Melbourne Cup also declared to be a paid national event? Was the Federal election last November declared to be a national event, or did commercial television stations advantage of a very full and complete have to make their own arrangements for report from one of the world's experts on the televising of results from the national natural gas. That report set out the range tally room? If so, what are the criteria used of prices to be paid. After negotiations by the Government to decide what is and extending over a considerable period of what is not a national event? was not declared to be a national event and at a city gate price which is slightly lower each television station was required to make than the average city gate price in the its own arrangements. The Director-General United States or Canada and considerably of Posts and Telegraphs is the one who lower than the price fixed in the original determines whether the coaxial cable should negotiation in England for North Sea gas. be made available in the national interest; The price is lower than the price of gas but it must be appreciated that the coaxial in Holland, and after all, the Dutch have cable, particularly between Sydney and what is probably the biggest deposits of Melbourne, has been leased to two comnatural gas in the world very close to their mercial television stations-on e in Sydney shoreline. So from everything I can see and one in Melbourne-in conjunction with this is a very favourable agreement. It must the Australian Broadcasting Commission. I be borne in mind that the Esso-BHP group think it will be accepted by all honourable must find $154m to bring the well into members that full consideration must be production and it must have a reasonable given to such a lease. If there are matters price if it is to do this. Under the agreement of special interest, such as the visit of Presithere is provision for re-negotiation in five dent Johnson or the visit of Prime Minister years as well as provision for the price to Ky. the Director of Posts and Telegraphs fall if larger quantities are sold elsewhere. makes a declaration. I am not yet aware whether there is anything of a special national character connected with the visit of His Royal Highness, such as a Press interview, which would be of great interest aware that 70% of postal clerks in New to the Australian public, but if it is indicated to me that there is to be such an event, South Wales are recruited from country then I shall make the information known areas, where approximately only 35% of to the Director-General of Posts and Telethe State's population lives? Is it the policy graphs and ask him to give the matter full of the Postmaster-General to encourage consideration. Minister for National Development. There have been reports from Victoria that thc from the Esso-BHP organisation is excessive. Can the Minister inform the House whether there is any truth in these 1 too much. I think the same thing is happening in this case. i The Victorian Government had the time an agreement was reached. This agreement will enable Melbourne to get the gas centralisation, or are the rewards for service in the Post Oflice so meagre that he cannot",8,Setup
1,Mr Speaker (Hon. W. J. Aston) Took,,14,Postal Department
2,Mr Stewarti Address A Question To Allegations?,,14,Postal Department
3,Mr Hulme,The last Federal election,14,Postal Department
4,Mr Erwini Direct A Question To The,,14,Postal Department
5,Mr Fairbairni Have Seen Some Of,,14,Postal Department
6,Mr Curtin,"I s the Postmaster-Generalcompete on the open market for clerical members who have raised this matter with staff and must recruit his postal clerks from the Government. The matter is currently areas where other avenues of employment under consideration. are very limited? Is it a fact that of the intake of 208 students for the current course at the Postal Training School at Strathfield, 60 are from Sydney and 148 from the country? If so, why? community where people have the right to under which the Snowy Mountains Hydrochoose their form of occupation. The Post electric Authority has the option of paying Office simply calls applications for the half the cost of increasing the capacity of position of postal clerk. Applicants must sit the Hume Weir or of building an additional for an examination and undergo a period dam. Does this mean that any dam to be of training. The choice is theirs rather than constructed by the Snowy Mountains that of the Post Office administration. Attorney-General been drawn to a full page provision of supplementary finance in view advertisement appearing in the latest issue of the vital necessity to fully utilise the water of a national weekly magazine .claiming diverted to the Murray River system from that an electronic device known as a 'turbothe Snowy scheme? spark converter', by converting air into fuel enables a motorist to travel up to 700 miles on a single tank of petrol? If the claims of Authority has the option of either paying the company concerned are fraudulent will this amount of money to the River Murray the Minister take appropriate action? If, Commission1 think it would be about however, the claims are genuine, will he $4m-o r building a major storage. It has confer immediately with his colleague, the until 1969 to decide which of the two it is Minister for National Development, so that going to do, but certainly if the River greater publicity may be given to this Murray Commission believes it better, and amazing device? the advertisement making the remarkable looked at is the Upper Murray region at a claim referred to. I do not have any inforspot known as Murray Gate near Tom mation about the device or about the firm Groggin. I point out also that apart from advertising it but in view of the honourable this possibility of additional storage, which member's question I will have some inis to be discussed at a meeting of the River quiries made into the matter and let the Murray Commission that I will be chairing honourable member know the result. ter give immediate consideration to increasing substantially the compensation benefits INCOM E TAX ZONE ALLOWANCE S paid in respect of national servicemen killed or injured in Vietnam? clearly is one of policy. The honourable recognised that isolation, cost of living and gentleman's interest in it has been noted, as climatic conditions are as severe in some indeed has the interest of other honourable areas below the 26th parallel as they are National Development, in answering a question asked last week by the honourable Authority on the Murray upstream from the Hume Weir would be limited in size by the amount of finance required to fulfil the Authority's obligation under legislation? If is able to persuade the governments to put in more money, then a larger dam could be in Adelaide on Monday, additional water is also being made available to the Murray through the diversion of Eucumbene and Snowy River waters. This will amount to the Treasurer. Is it correct that the Parlia-",14,Postal Department
7,Mr Hulme,"Fortunatel y we live in a member for Mallee, referred to legislation",15,River Murray Waters
8,Mr Gdjson,"Has the attention of the so, can this limitation be removed by the",15,River Murray Waters
9,Mr Bowen,"My attention was called to built. As I indicated, the site that is being",15,River Murray Waters
