speakerGroups,speaker,theText,pageNumbers,title
0,(First Session,"THIRD PERIOD.) Air Force Act 1965 (Act No. 50 of 1965)An Act relating to the Air Force of the Commonwealth. Aliens Act 1965 (Act No. 12 of 1965)An Act to amend the Aliens Act 1947-1959. Appropriation Act (No. 3) 1964-65 (Act No. 15' of 1965)An Act to appropriate an additional sum out of the Consolidated Revenue Fund for expenditure in respect of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-five being expenditure for the ordinary annual services of the Government. Appropriation (Special Expenditure) Act (No. 2) 1964-65 (Act No. 16 of 1965)An Act to appropriate an additional sum out of the Consolidated Revenue Fund for expenditure in respect of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-five not being expenditure for the ordinary annual services of the Government. Broadcasting and Television Act 1965 (Act No. 38 of 1965)An Act to amend the Broadcasting and Television Act 1942-1964. Butter Fat Levy Act 1965 .(Act No. 42 of 1965)An Act to impose a Levy upon certain Butter Fat. Cellulose Acetate Flake Bounty Act 1965 (Act No. 26 of 1965)An Act to amend the Cellulose Acetate Flake Bounty Act 19564964. Coal Industry Act 1965 (Act No. 11 of 1965)An Act relating to the Banking of Moneys of the Joint Coal Board and the power of that Board to borrow Money on Overdraft. Commonwealth Electoral Act 1965 (Act No. 48 of 1965)An Act to amend the Commonwealth Electoral Act 1918-1962. Conciliation and Arbitration Act 1965 (Act No. 22 of 1965)An Act to amend the Conciliation and Arbitration Act 1904-1964. Customs Act 1965 (Act No. 29 of 1965)An Act to amend the Customs Act 1901-1963. Customs Tariff 1965 (Act No. 28 of 1965)An Act relating to Duties of Customs. Customs Tariff (No. 1) 1965 (Act No. 7 of 1965)An Act relating to Duties of Customs. Customs Tariff (Canada Preference) 1965 (Act No. 8 of 1965)An Act to amend the Customs Tariff (Canada Preference) 1960-1964. Customs Tariff (New Zealand Preference) 1965 (Act No. 9 of 1965)An Act to amend the Customs Tariff (New Zealand Preference) 1933-1964. Customs Tariff Validation Act 1965 i(Act No. 31 of 1965)An Act to provide for the Validation of Collections of Duties of Customs under Customs Tarifl Proposals. Dairy Produce Export Charge Repeal Act 1965 (Act No. 45 of 1965)An Act to repeal the Dairy Produce Export Charge Act 1962. Dairy Produce Export Control Act 1965 (Act No. 43 of 1965)An Act to amend the Dairy Produce Export Control Act 1924-1963. Dairy Produce Levy Repeal Act 1965 (Act No. 46 of 1965)An Act to repeal the Dairy Produce Levy Act 1958-1964 and for purposes connected therewith. Dairy Produce Research and Sales Promotion Act 1965 (Act No. 44 of 1965)An Act to amend the Dairy Produce Research and Sales Promotion Act 1958-1964. Defence Act 1965 (Act No. 51 of 1965)An Act relating to the Defence Force. Defence Forces Retirement Benefits Act 1965 (Act No. 25 of 1965)An Act relating to Retirement Benefits for Members of the Defence Forces of the Commonwealth. Defence (Re-establishment) Act 1965 (Act No. 54 of 1965)An Act to m-ovide for the Re-establishment in Civil Life of certain members of the Forces, for facilitating their Employment, and for other purposes. Estate Duty Assessment Act 1965 (Act No. 32 of 1965)An Act to amend section 8 of the Estate Duty Assessment Act 1914-1963. Gold-Mining Industry Assistance Act 1965 (Act No. 34 of 1965)An Act to amend t^e Gold-Mining Industry Assistance Act 1954-1962. Homes Savings Grant Act 1965 (Act No. 6 of 1965)An Act to amend the Homes Savings Grant Act 1964. Housing Loans Insurance Act 1965 (Act No. 10 of 1965)An Act to m«Ve provision with respect to Insurance against Losses arising out of the making of Loan? for the purpose offinancingHousing. Income Tax and S""cial Services Contribution Assessment Act 1965 (Act No. 33 of 1965) An Act relating to Income Tax. Indus Basin Development Fund Supplemental Agreement Act 1965 '(Act No. 2 of 1965)An Act relating to the Indus Basin Development Fund Supplemental Agreement International Monetary Agreements Act 1965 (Act No. 24 of 1965)An Act relating to a proposed adjustment of the Quotas of members of the International Monetary Fund. International Wheat Agreement (Extension) Act 1965 (Act No. 14 of 1965)An Act to approve the Signature and Acceptance by Australia of the Protocol for the Extension by One Year of the Period of Operation of the International Wheat Agreement, 1962. Jury Exemption Act 1965 (Act No. 13 of 1965)An Act to Exempt certain persons from Liability to serve as Jurors. National Service Act 1965 (Act No. 52 of 1965)An Act to amend the National Service Act 1951-1964. Naval Defence Act 1965 (Act No. 53 of 1965)An Act relating to Naval Defence. Navigation Act 1965 .(Act No. 1 of 1965)An Act relating to Navigation and Shipping. Parliamentary Presiding Officers Act 1965 (Act No. 5 of 1965)An Act relating to the Exercise in certain circumstances of Statutory Powers and Functions of Parliamentary Presiding Officers. Parliamentary Retiring Allowances Act 1965 (Act No. 35 of 1965)An Act relating to Parliamentary Retiring Allowances. Pollution of the Sea by Oil Act 1965 (Act No. 4 of 1965): An Act to amend the Pollution of the Sea by Oil Act I960. Poultry Industry Assistance Act 1965 (Act No. 21 of 1965)An Act to make provision for the grant of Financial Assistance to the States for the assistance of the Poultry Industry, and for other purposes. Poultry Industry Levy Act 1965 (Act No. 19 of 1965)An Act to levy Moneys in respect of Hens kept for Commercial purposes. Poultry Industry Levy Collection Act 1965 (Act No. 20 of 1965)An Act relating to the Collection of Levy under the Poultry Industry Levy Act 1965. Processed Milk Products Bounty Act 1965 (Act No. 47 of 1965)< An Act to amend the Processed Milk Products Bounty Act 1962-1964. Pyrites Bounty Act 1965 (Act No. 37 of 1965)An Act to amend the Pyrites Bounty Act 'I960. Raw Cotton Bounty Act 1965 (Act No. 3 of 1965)An Act relating to the Bounty on the Production of certain Raw Cotton sold for use in Australia. Referendum (Constitution Alteration) Act 1965 (Act No. 49 of 1965)An Act to amend section 4 of the Referendum {Constitution Alteration) Act 1906-1936. Sales Tax (Exemptions and Classifications) Act 1965 .(Act No. 30 of 1965)An Act to amend the Sales Tax (Exemptions and Classifications) Act 1935-1963. States Grants (Petroleum Products) Act 1965 (Act No. 27 of 1965)An Act to grant Financial Assistance to the States in connection with the Prices of certain Petroleum Products. States Grants (Science Laboratories) Act 1965 (Act No. 39 of 1965)An Act to grant Financial Assistance to the States for Science Laboratories and Equipment in Schools. States Grants .(Technical Training) Act 1965 (Act No. 41 of 1965)An Act to grant Financial Assistance to the States for Buildings and Equipment for use in Technical Training in State Schools. Sulphuric Acid Bounty Act 1965 (Act No. 36 of 1965)An Act to amend the Sulphuric Acid Bounty Act 11954-1960. Supply Act (No. 1) 1965-66 (Act No. 17 of 1965)An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for the service of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-six. Supply Act .(No. 2) 1965-66 (Act No. 18 of 1965)An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for certain expenditure in respect of the year ending on the thirtieth day of June, One thousand nine hundred and sixty-six. Universities (Financial Assistance) Act 1965 (Act No. 40 of 1965)An Act to amend the Universities (Financial Assistance) Act 1963-1964. Western Australia (South-west Region Water Supplies) Agreement Act 1965 (Act No. 23 of 1965)An Act relating to an Agreement between the Commonwealth and the State of Western Australia in relation to Water Supplies in the South-west Region of that State. F.7939/65 2 Australian ANZAC Medal Bill 1965Initiated in the House of Representatives. Second reading. Bankruptcy Bill 1965Initiated in the House of Representatives. Second reading. Constitution Alteration (Aborigines) Bill 1964Initiated in the House of Representatives. Second reading. Designs Bill 1964Initiated in the House of Representatives. First reading. Trade Practices Bill 1964Initiated in the House of Representatives. Second reading. Petition Vietnam..........................................................................................................................................................521 Question Question Question Question Question Question Question Question NAVY OF COMMUNIST CHINA ...............................................................................................................523 Question Question Question Question WOOL ...........................................................................................................................................................525 Question Question Question Question Question Question Question SEA CADETS ...............................................................................................................................................527 Question Question Question Suspension Of Standing Orders ............................................................................................................................528 Question F.25i8/65 R &#91;21&#93;..............................................................................................................................539 United States Of America Balance Of Payments Programme Ministerial Statement .....................................................................................................................................550 United States of America ...............................................................................................................................551 Minister of Australia ......................................................................................................................................551 Minister of Australia ......................................................................................................................................551 Nauru Ministerial Statement .....................................................................................................................................551 Poultry Industry Levy Collection Bill 1965 Second Reading..............................................................................................................................................552 Poultry Industry Assistance Bill 1965 Second Reading..............................................................................................................................................553 Second Readings ............................................................................................................................................555 F.2518/65 R &#91;23&#93;...........................................................................................................................575 Australian Capital Territory Committee................................................................................................................580 International Affairs Ministerial Statement .....................................................................................................................................580 Housing Loans Insurance Bill 1965 ......................................................................................................................602 Adjournment Ayes. . . . . . 61 ..............................................................................................................................................612 Noes. . . . . . 34 ..............................................................................................................................................612 Majority. . . . 27.............................................................................................................................................612 Answers To Questions Upon Notice Television. (Question No. 914.) .....................................................................................................................613 Thursday, 1st April 1965. took the Chair at 10.30 a.m., and read prayers. Vietnam. certain electors of the Division of Warringah praying that the Australian Government seek to persuade the United States of America to agree to an immediate cease fire in Vietnam so that a negotiated settlement may be reached under the auspices of a MOUNT ISA INDUSTRIAL DISPUTE. re-convened Geneva Conference. Petition received. the Navy a question. I think it was in the Workers Union and unions affiliated with course of the debate on the loss of the the Queensland Trades and Labour Council? "" Voyager"" that the Prime Minister said that There still seems to be some doubt about the Government would appoint a ministerial which employees are to be reinstated by the committee to examine conditions in the company. Will the Minister please ascertain Royal Australian Navy and that the comthe facts and let me know them? Can the mittee would be chaired by the Minister honourable gentleman also tell me why the for the Navy who, in turn, would be conference convened by Commissioner assisted by the Chief of the Naval Staff. I Harvey was adjourned? now ask the Minister: Has that committee been appointed? If not, when will it be appointed? cerning this matter was made to the Press, venience. There is a group of unions-craf t I think, on 20th December, in conjunction unions, as they are called-associate d with with an announcement on the appointment the Queensland Trades and Labour Council. of a co-ordinator of naval safety which The company has stated that it will take was also mentioned in the Prime Minister's back all members of those unions who statement in September. In accordance with were on its books on 14th December and that statement, a ministerial committee was that it will do that without any reservation established in that month, with terms of whatsoever. In other words, members of reference as stated by the Prime Minister; the unions affiliated with the Queensland namely, to consider ways and means of Trades and Labour Council will be taken reviewing naval organisation, procedures back unconditionally. In no circumstances and methods, so as to make improvements can the Council claim that any members of where these are found to be desirable. The committee consists of the Minister for Defence, who is in another place, the Minister for Supply, the Minister for National Development and myself. The late Senator Harrie Wade was also a member of it. The committee has available to it the professional advice of the Chief of the Naval Staff and also other senior naval officers, as required. The committee has held a series of meetings since its inception. It has under continuing consideration a wide range of matters affecting naval administration. These matters have included organisation, operational procedures and personnel policy, in addition to a close examination of various specific matters which arose out of last year's inquiry into the loss of the "" Voyager "". The committee is a committee of the Cabinet and, in accordance with the normal practice, reports, as necessary, to the Cabinet. A report on its investigations is currently before the Cabinet for consideration. Labour and National Service advise me of the facts about the reinstatement of former employees at Mount Isa Mines unionists are involved in the Mount Isa dispute. Let me take them not so much in unions affiliated with it may be victimised. The second group of employees consists of members of the Australian Workers Union. The company has decided that it will take back all members of that union other than those members of the Committee for Membership Control who have been involved in intimidation or violence. In respect of these unionists, the",7,Setup
1,Mr Speaker (Hon. Sir John Mcleay),,12,Royal Australian Navy
2,Mr Cockle Presented A Petition From,,12,Royal Australian Navy
3,Mr Calwell,I ask the Minister for Limited who are members of the Australian,12,Royal Australian Navy
4,Mr Chaney,An announcement conorder of precedence as in order of con,12,Royal Australian Navy
5,Dr. Gibbs,Can the Minister for,12,Royal Australian Navy
6,Mr Mcmahon,"Tw o groups ofcompany has said that it reserved the right to look at each of the applications individually. It has done that in the interests of the underground miners who should not be subjected to threats of violence and intimidation underground. That, as I understand it, is the position with regard to the two groups of unionists. Secondly, the honourable gentleman asked me about the cause of the dispute itself and what is now happening at the conference convened by Commissioner Harvey. I refrain from making what might be called personal observations because the condition at Mount Isa today is so delicate that any personal observations from anyone could be misunderstood and could be a cause both of misapprehension and misgiving. An additional 43 men returned to work today. It is worthwhile commenting on the fact that these men returned voluntarily. That 864 men at Mount Isa have returned to work illustrates clearly that if the men are given the opportunity by their unions they will return in increasingly large numbers. Territories state the number of applications the Government has received for the mining rights over the area of the Gove Peninsula bauxite deposits recently made available for development? Further will he outline the conditions laid down to protect the nation's interests and the interests of the indigenous people of the area? Has the mining authority of the Pechiney Company of France in the same area been cancelled or renewed? If it has been renewed, under what conditions? mine and treat bauxite at Yirrkala on the Gove Peninsula have been received. At present we are examining them and eventually the Government will make a decision. I have previously announced the conditions which successful applicants will have to observe, one of which concerns the protection of the interests of Aborigines. We expect these conditions to be complied with-in fact, we insist that they be complied with, particularly those relating to the Aborigines. Until a decision is made by the Government I am unable to add anything to that. the Minister for Primary Industry. First, to relieve the present shortage of potatoes has the Government made any agreement with the New Zealand Government for importations of potatoes? Secondly, has the Minister any knowledge of the availability of potatoes from New Zealand? Thirdly, if potatoes are to be imported from New Zealand will the Government consider introducing aa arrangement similar to that which applied in like circumstances in 1961 when imports were made by and distribution was arranged through one Australian importer? Fourthly, will the Government make sure that the availability of seed potatoes is not disrupted during the present shortage? have, in effect, made an agreement for the importation of New Zealand potatoes, but the New Zealand Government has issued export licences, and some import licences have been granted in Australia to enable potatoes to be brought here for processing purposes. The Minister for Customs and Excise has made a statement to that effect. The only information I have about the availability of New Zealand potatoes is that it was announced over the radio this morning that it is estimated that New Zealand will have about 6,000 tons available and that the New Zealand Government is surveying the position. We can expect more authentic information probably next week. The honourable member has asked whether there could be one point of receival similar to what we had in 1961. However, certain quarantine conditions had to be observed governing the importation of potatoes in 1961. So that those conditions could operate objectively it was arranged that the Tasmanian Potato BoardMr Foster was the man concerned-woul d be the sole authority for distribution purposes. On that occasion potatoes were distributed for general use. Those conditions do not apply at present because the potatoes being imported are used for processing purposes and may be inspected by quarantine authorities at the point of processing. The honourable member has asked about seed potatoes. My information is that there will be a shortage of seed potatoes. The systems under which seed potatoes are grown in Victoria and New",12,Royal Australian Navy
7,Mr Nelson,Will the Minister for,13,Potatoes
8,Mr Barnes,Tw o applications to,13,Potatoes
9,Mr Irwin,My question is directed to,13,Potatoes
