text,pageNumbers
                                                        resolution'' on sugar to extend preference to,9
"                    Senate .                            the dominions aswell as colonies, and that -",9
"                                                        Sir William Ormsby-Qore, the Commissioner",9
"            Friday,    29 April,    1932.               for Works, said that the reason why the",9
                                                        dominions had not received the same preference,9
                                                        as the colonics was that the House of Com-,9
                                                        mons was directly responsible to workers in,9
"     The PRESIDENT (Senator the Hon. W .                the colonies, while Australia and South Africa",9
"Kingsmill ) took the chair at 11 a.m., and              had large protected home markets; Australia,",9
"                                                        in addition, had a subsidy?",9
read prayers.                                              2. Will the Government advise Sir William,9
                                                        Ormsby-Gore that no subsidy is paid in Aus-,9
         NORTHERN TERRITORY.                            tralia for the production of sugar?,9
                                                           3. What is the present position of negotia-,9
        FREE    STEAMER PASSAGES            FOB         tions between the Attorney-General ( Mr ,9
"                - UNEMPLOYED .                          Latham), and Mr Thomas, of the-Imperial",9
"                                                        Government, relating to preference to the",9
     Senator Sir GEORGEPEARCE  - O n        colonies as against the dominions?,9
"the 28th A p r i l , Senator E . B . Johnston",9
"asked, inter alia, the following ques-                     Senator Sir GEORGEPEARCE  -",9
"tion, upon notice:-                                    The Prime Minister supplied the follow-",9
    How many -unemployed persons have been              ing answers to the honorable senator's,9
giveu free passages by sea from the Northern            questions:-,9
Territory to each of the Australian States                  1. Yes.,9
"during each of the past three years, and this              2. Care will be taken to see that all aspects",9
"year t                                                  of the case for equality of preference, so far",9
"The answer to the honorable senator's                   ns Australia is concerned, are presented, and",9
                                                        possibilities of misapprehension avoided.,9
question is as follows :--                                 3. The negotiations in question are still in,9
"                                                        progress, and the Government is awaiting fur-",9
                                                        ther information from the Attorney-Genera)',9
                            Hew,9
       -    -  Queens-,9
                  land.,9
                           South,9
                          Wales.,9
                                                Western,9
                                   Victoria. Australia.,9
                                                                     PUBLIC SERVICE BILL.,9
                                                                           SECOND REA mwa.,9
1829..               6        10        4         IS,9
1S80..              12         7       23         16,9
1831..              30        16       11         2*         Senator Sir GEORGE PEABCE (West-,9
Current year to                                          ern Australia-Ministe r f o r Defence),9
   date             18        IS       SS .       39,9
                                                         [ 1 1 . 5 ]  - I move-,9
                                                            That the bill be now read a second time.,9
                      PAPER.,9
                                                         Circumstances have arisen i n the Public,9
     The     following       paper      was        pre- Service which make desirable an amend-,9
sented :-                                               ment of the Public Service Act. As hon-,9
"     Northern Territory-Repor t by the Adminis-         orable seuators are aware, ode result of",9
       trator on tlie Administration for the year        the present depression has been the con-,9
"       ended 30th June, 1931.",9
                                                         traction of departmental activities because,9
                                                         of the urgent need for economy. A,9
"    DUTIES ON PETROL AND OIL.                          re-organization of certain departments,",9
"     Senator GKEENE  - I n f o r m a t i o n is    and the restriction, and in some cases, the",9
" being obtained ""for Senator E . B . John-              abandonment of, a number of activities,",9
" ston, with regard to the'revenue received               have made, or will make, a number of",9
" f r om duties on petrol and oil, and the                officers i n excess of requirements. As a",9
" amounts paid to each State under the                    consequence, the abolition of certain posi-",9
 roads agreement during 1931.                            tions which have been occupied by officers,9
"                                                         of senior status, many of whom have",9
"             BRITISH BUDGET.                       special qualifications and long service,",9
                                                         w i l l be necessary.,9
                  SUGAR DUTIES .,9
     Senator FOLL asked .the Minister                     Under the existing provisions of the,9
" representing the Prime Minister, upon                   Public Service ' Act the ' powers of the",9
" notice-                                                Public Service Board, i n dealing with '",9
"     1. Has he. seen a statement-in the press to'        such officers, are limited to transferring",9
 the effect that Mr J. A. Parkinson moved iu            them to a vacant oflice of equal or lower,9
" the House of Commons to amend the budget;               classification than that of their old office,",9
,9
"if such is available. I f no such, office is       With a view to eliminating all",10
"vacant, the only present alternative is unjustifiable expenditure the Government",10
retirement from the Service.                    has given careful attention to payment,10
                                                for duty on prescribed public holidays.,10
   The Public Service Board suggests that Under existing conditions an officer,10
"wider powers should be given, to permit required to be in attendance on a public",10
of a redistribution of officers in these cirholiday is granted'an amount equal to,10
"cumstances, so that if retirements should a day's pay i f a full day's attendance .",10
"be found to be necessary they could be is necessary, and a proportionate amount",10
"effected from the ranks of junior officers, if less than a full day's attendance is",10
"who have not the same claim for considinvolved, provided, however, that no pro-",10
eratioTi as to length of service aud useportionate payment shall be less than,10
"fulness, and upon whom the loss of emone half-day's salary. I t is; of course,",10
ployment would not fall with the same right that an officer of the Public Service,10
"severity. The proposal, in effect, is the should be paid for attendance and services",10
"introduction, where necessary, of a policy rendered, but it seems rather extraordi-",10
"of regression, under which senior and nary that no matter how short may be",10
efficient officei'3 will displace officers of a the period of attendance on a public,10
"lower grade who, in turn, will displace holiday, under-the act as it stands, he",10
officers in still lower positions until the must be paid not less than one-half day's,10
point is reached at whicli the services of salary. In many cases holiday duty,10
some officers must necessarily be terentails attendance for not more than an,10
"minated. I n this process of regression hour, nnd sometimes less than that.",10
the salaries of all officei'3 would be reduced Many honorable senators are aware of,10
in accordance with the duties which they what happens in country districts. A,10
were called upon to perform in the new postal official may be required to attend,10
position.                                       at the office to receive the mail on a publio,10
                                                holiday. As he does not distribute letters,10
   Examples of the situation which the or transact any postal business he may,10
proposal is designed to meet will be found be occupied for not more than half an,10
"in the Department of Health, and in the hour. Yet, under the Public Service Act,",10
re-organization following the creation of he must be paid a half day's salary for,10
"the Department of the Interior, which his attendance.",10
involved the abolition of the departments,10
"of Home Affairs, ""Works and Transport.             This bill proposes to amend the act so",10
The Government's decision to abandon that in such cases payment need not,10
"certain lines on which the Department of exceed one-quarter day's pay. Of course,",10
Health has been functioning means the if an officer works more than one-quarter ^,10
"abolition of a number of senior positions, of a day he will receive proportionately",10
the occupants of which are being placed higher payment. I t is estimated that this,10
in lower positions in the department. alteration will effect a saving of at least,10
"The ultimate action will be the retirement £2,500 per annum, and the Government",10
"of younger medical officers, who have had feels that, at a time like this, every action",10
"comparatively short public service, and to keep down departmental expenditure is",10
upon whom the obligation to take up a fully justified.,10
career outside will not impose the hard-,10
ships that would be attendant upon the             Honorable senators may recall that,10
"dismissal of senior officers, the greater when the Bruce-Page Administration",10
part of whose working life has been spent introduced a bill dealing with the Public,10
 in the service of the department.              Service I directed attention to the,10
                                                expenditure then being incurred for,10
    The position which has arisen in the extraneous payments. On that occasion,10
"Health Department is practically a I quoted some extraordinary figures, to",10
repetition of what has happened in the which I - may again refer. Iu 192S-29,10
other departments to which I have the extraneous payments for travelling,10
"referred. The amendment of the act now allowances, overtime, Sunday duty,",10
"proposed will enable the Public Service higher duties allowances, travelling time,",10
"Board to take action along the lines f &c , amounted to £573,439. Following",10
"have indicated.                                 instructions issued by the Government,",10
,10
"and continued by the Scullin Government           At a time like the present, when we",11
"and the present Administration, there has     have more than enough trouble of our",11
"been a steady decline in the total pay-      own, and heavy financial burdens in con-",11
"ments made, and application is being          nexion with the upkeep of hospitals,",11
"made to the Public Service Arbitrator to      charitable institutions, and incidentally",11
"make further possible reductions by alter-   gaols, we should not have to carry those",11
ing the conditions under which such pay-     burdens which rightly belong to other,11
"ments are made.                               countries, but should arm ourselves with",11
                                              the necessary power to keep out of Aus-,11
    Senator SAMPSON -Wha t was the total      tralia those who have proved themselves,11
amount last year?                             a burden in their own country and are,11
    Senator Sir GEOEGE PEARCE -              likely to become a burden if permitted,11
I n 1929-30 the total payments had fallen     to enter Australia. I f persons who have,11
"to £470,429, and in 1930-31, to £314,076.     been admitted to this country subsequently",11
"I am informed that there will be a still      resort to disloyal, seditious or criminal",11
"further reduction for the current year.       actions, the Government should have the",11
 On page 14 of the report of the Public       power to send them back to the countries,11
 Service Commissioner honorable senators      from which they came.,11
 will find the details of all. such payments.,11
 Travelling allowances in 1928-29 cost            Senator BARNES -Hav e we not that,11
" the Government £162,551, as compared         power now?",11
" with £99,967 in 1930-31. I n 1928-29             Senator Sir GEORGE PEAECE -W e",11
 the payments on account of overtime          have it in a very limited form. Let me,11
" amounted to £91,957, but in 1930-31 they     give one illustration of our limitations.",11
" had fallen to £19,499. Higher duties          With regard to persons who entered the",11
" allowance in 1928-29 amounted to              Commonwealth illegally since the com- ,",11
" £92,971, and in 1930 to £36,163. Sunday       niencemeut of the Immigration Eestric-",11
" duty pay in 1929 cost £97,348, and in         tion Act of 1901, the Government is not",11
" 1930-31, £57,716; while holiday pay in        limited as to the time within which action",11
" 1928-29 cost- £46,976, and in 1930-31,        can be taken to deport them i f circum-",11
" £37,896. These figures show that there        stances arise which make such a course",11
 has not been the same proportionate           desirable; but in the case of those who,11
 reduction in holiday and Sunday pay as        were permitted to land and subsequently,11
" in other extraneous expenditure. This,        became a burden on the community or",11
" I understand, is due to the provision in      otherwise proved undesirable, it was neces-",11
  the Public Service Act governing such        sary to take action against them within,11
" payments. While, as the result of closer      three years after their arrival, or that",11
" supervision, a good deal of overtime,         there should be evidence that within that",11
" travelling allowance, and other payments      period they had become inmates of public",11
" may be reduced, that method is not suited     institutions or had been convicted of a",11
"  to dealing with holiday and Sunday pay,      crime punishable by imprisonment for",11
  which must be covered by an amendment        one year or longer. There was an excep-,11
  of the act.                                  tion in respect of aliens convicted of,11
                                               crimes of violence against the person. I n,11
    Debate (on motion by Senator BARNES) such cases there was no' time limit within,11
  adjourned.                                    which to take action to deport.,11
          IMMIGRATI ON BILL .           I t is proposed in the bill that the three-,11
                                               year period referred to shall be extended,11
               SECOND BEADING.                 to five years. This period will conform,11
     Senator Sir GEORGE PEARCE (Westto the period mentioned in similar pro-,11
  ern Australia-Ministe r for Defence) visions in the United States of,11
  [11.16] - I move-                           America        and     Canadian       immigra-,11
    That the bill be now read a second time.    tion laws. I t is the usual period,11
  The principal object of this measure is to reckoned in various countries as qualify-,11
"  extend, within reasonable limits, the ing for naturalization or domicile. I t is",11
 powers of the Commonwealth Government therefore reasonable that it should be,11
"  to deport from, Australia, undesirable regarded as a period of probation for",11
 immigrants.                                    immigrants who wish to settle in this,11
,11
"  country, and that if they prove to he          porary admission of bona fide tourists",12
  undesirable immigrants there should be         and commercial visitors who may desire,12
  ready means to send them back to the           to come to Australia. The officers carry-,12
  place whence they came.                        ing out the administration of the act,12
     Another important proposed amend-        - have been fully instructed in regard to*,12
"  ment is that any aliens who, on demand         granting the necessary facilities for land-",12
"  by an officer, fail to satisfy him that they   ing in such cases, and also in regard to-",12
"  are holders of landing permits, or that        exercising the utmost discretion in the",12
  their admission into Australia has been        case of persons of superior standing,12
"  authorized by the Minister, may be pre-       whose visit the Commonwealth would iu",12
  vented from landing.                           the ordinary course be desirous of en-,12
                                                 couraging. The main principle which has,12
"     I t may be explained that no drastic       been, and will be, followed is the preven-",12
  change is contemplated in regard to the        tion of the influx of alien immigrants,12
  policy of restricting alien immigration        who are likely to affect adversely the,12
 which has been in operation for the past        labour market or to becoine a charge on,12
 year or two. There can be no question           public funds. Honorable senators may,12
 as to the need for regulating alien immi-      rest assured that the Government's one,12
" gration, in view of the existing economic      desire is to control alien immigration in",12
 conditions and extensive unemployment.         such a manner as to obtain the best re-,12
" I t is quite apparent, also, that for some     sults in the interests of the whole com-",12
" years to come it will be necessary to           munity, particularly during the present",12
 exercise very careful control of such          serious industrial depression.,12
 immigration. Experience has shown that,12
 the best method of control is to require           There are other amendments which are,12
