text,pageNumbers
"                Thursday, 22 April 1982                        purchase of LPG equipment. I ask the Minister",14
                                                               whether he can indicate what proposals the,14
"                                                               Government is considering, when the three-year",14
"    The PRESIDENT (Senator the Hon. Harold                     subsidy period comes to a close, to continue to",14
"Young) took the chair at 10 a.m., and read                     promote the use of LPG which has been a boon to",14
prayers.                                                       consumers living away from the natural gas out-,14
                                                               lets and pipeline areas.,14
     QUEENSLAND ABORIGINAL LAND,14
                         RIGHTS                                   Senator Sir JOHN CARRICK-The subsidy,14
                     Notice of Motion                          for LPG was introduced at a time when the price,14
"                                                               of LPG per tonne, which had been roughly",14
"    Senator MACKLIN (Queensland)-I give                        equivalent to the price per tonne of crude oil, sud-",14
"notice that, on the next day of sitting, I shall               denly leapt forward, creating a great disparity and",14
move:                                                          threatening an upturn of LPG prices. The effect,14
   That the following Message be sent to the House of          of the subsidy and the effect of arrangements with,14
Representatives:                                               the Prices Justification Tribunal was that the,14
   The Senate requests the House of Representatives to con-   price of LPG came down to what had been a pre-,14
sider and to concur with the Bill for an Act providing for the vious price-about $147 a tonne in the more,14
granting of Self-Management and Traditional Land in,14
Queensland for the benefit of Aboriginals and Torres Strait,14
                                                               closely settled areas and dearer elsewhere. When,14
"Islanders and for other purposes, which was transmitted to the this subsidy was imposed it was to continue to a",14
"House of Representatives by Senate Message No. 230.            date in March 1983 and, of course, it is to be",14
                                                               reviewed before then. The subsidy was imposed,14
       QUESTIONS WITHOUT NOTICE                                primarily to provide for those who could not get,14
"                                                               alternatives, such as natural gas or electricity. I",14
                                                               sympathise entirely with Senator Kilgariff in his,14
                  INTEREST RATES                               problems in that regard with people in remote,14
"    Senator COLSTON-I direct a question to the                 areas, but the subsidy was never intended to be for",14
"Leader of the Government in the Senate. I ask                  the use of those in the closer areas who could,",14
"whether the Minister recalls that on 21 February               with reasonable costs, tra-nsfer to alternative fuels.",14
"this year he commented on what he called:                      LPG, although in glut at the moment, is a prime",14
   . . . the completely irresponsible prediction by the        fuel for use in the longer term for automotive and,14
Premier of New South Wales that interest rates would rise to   petrochemical purposes.,14
18 percent.,14
                                                                  Since the subsidy was imposed a number of,14
"Now that interest on short term treasury notes has             changes have occurred. One of the changes is that,",14
"risen above 20 per cent and bank overdraft rates               after rising very sharply, the price of LPG has",14
"have reached l7t per cent, does he still regard                started to fall on world markets. Now, with the",14
"that prediction as irresponsible, or was it astute or          subsidy, in general the price to consumers in many",14
even an understatement of what will occur?                     places is below what it was before the price rose or,14
    Senator Sir JOHN CARRICK-What I said                       before the subsidy was imposed. The trend in the,14
was a factual statement. Senator Colston selec-               world for the. moment may well be towards,14
"tively has omitted mentioning the bond interest                further falls, although the exchange rates may",14
rates which are very considerably lower than the               modify that trend. Against that background the,14
"figures he mentioned. Talking up interest rates is,            Government will be reviewing in the course ofthe",14
"in my judgment, an irresponsible act. I think that             weeks ahead its policy on the subsidy. I cannot",14
what I said then was accurate and would be con-               comment on that at this moment because it is a,14
"sidered so.                                                    policy matter, but I appreciate the points, tf:1at",14
                                                               Senator Kilgariff has made and I will keep them in,14
        LIQUEFIED PETROLEUM GAS                                mind.,14
    Senator KILGARIFF-I direct a question to,14
the Minister for National Development and En-                              NUGAN HAND BANK,14
ergy. The use of liquefied petroleum gas as an                    Senator JONES-I address my question to the,14
alternative source of energy has been encouraged               Minister representing the Minister for Adminis-,14
by the Federal Government by a $80 per tonne                   trative Services. Following the extension of the,14
subsidy; which is at present under review. I am                terms of reference of the Stewart Royal Com-,14
sure the Minister is aware of the extensive benefit            mission of Inquiry into Drug Trafficking to allow,14
people in the outback have gained from the sub-               it to examine all the operations of the Nugan,14
"sidy and of the fact that many have taken advan-              Hand group in any drug dealing, laundering of",14
"tage of the benefit and expended capital on the                money and links with organisations, including the",14
,14
United States of America's Central Intelligence          Senator DURACK-A number of matters of,15
"Agency, will the Minister take steps to make          this kind have been canvassed in the debate that",15
available the files of the Australian Federal Police  has taken place on the acquisition of the carrier.,15
which have not been made available to the Com-       The Service advice has been fairly clear. There is a,15
monwealth and New South Wales task force? I           likelihood of different circumstances arising and,15
refer in particular to the Australian Federal         different reactions would be made. The carrier,15
Police file of B division which relates to matters    would be deployed in a way which would be con-,15
concerning the CIA and Nugan Hand. I make this        sistent with maximum safety. One cannot guaran-,15
request because of the alleged transfer of Mr tee complete safety in any sort of war situation or,15
"Peter Lamb, who, I believe, was the officer in        belligerent situation. The carrier would be",15
"charge of these investigations.                       deployed, as indeed any warships, aircraft or any-",15
"                                                      thing else are deployed, in a way that would try to",15
   Senator PETER BAUME-I think the part of            maximise safety insofar as that is possible in a bel-,15
the question concerning the release of files is       ligerent situation. One can go on creating all sorts,15
slightly separate. I take it that the honourable      of hypothetical situations. Senator Mason seems,15
senator has an interest in the case of Mr Peter       to delight in doing so. These are matters essen-,15
Lamb. This is really a question which only the        tiaIly for the experts. Presumably we are going to,15
Minister who has the carriage of the portfolio        have a number of these different hypothetical,15
could possibly answer. I think it is proper that it   situations referred to by Senator Mason. I will,15
be referred to him for a detailed response.           refer the question to the Minister for Defence to,15
                                                      see whether our Service advisers have any further,15
  SALE OF LOTTERY TICKETS IN THE                      comment to make on this matter that has been,15
    AUSTRALIAN CAPITAL TERRITORY                      raised.,15
   Senator REID-Can the Minister representing,15
the Minister for the Capital Territory teIl the           Senator MASON-I ask a supplementary,15
Senate of the present state of negotiations with      question. The question is a specific one and deals,15
the New South Wales Government wherein the            with only one contingency. I ask the Minister: In,15
Minister for the Capital Territory has asked that      what crystal ball does the Government or its,15
Government to make a refund to Canberra on             advisers propose to observe whether in time of,15
"New South Wales lottery tickets sold in the Aus-     war, if the aircraft carrier is sent to sea, there are",15
tralian Capital Territory similar to the arrange-    indeed nuclear attack submarines off the coast of,15
ments that he has negotiated with the Victorian        Australia?,15
Government?,15
                                                          Senator DURACK-There are various forms,15
"    Senator MESSNER-Unfortunately I do not             of surveillance, particularly from the Orions and",15
have immediately available the information             other available aircraft. The acquisition of other,15
sought in Senator Reid's question. I will refer the    elements for the Defence Force is being con-,15
"question to the Minister, Mr Hodgman, and              sidered. As I said nobody can guarantee that this",15
obtain an early reply for her.                         will be absolutely accurate. This is an important,15
                                                       part of the defence forces and defence,15
               HMAS 'AUSTRALIA'                        preparedness.,15
    Senator MASON-My question is addressed,15
 to the Minister representing the Minister for De-          MARXIST TERRORIST GROUPS,15
 fence. Is the Government aware that when the             Senator MARTYR-Is the Minister represent-,15
 Government of Argentina understood that British       ing the Minister for Foreign Affairs aware of a,15
 nuclear submarines were in the vicinity of the        television interview given on Channel 0-28 in,15
" Falkland Islands the Argentinian Navy's aircraft      Melbourne on 6 April with a man, claiming to",15
" carrier was withdrawn to port, where it appears it    represent the Marxist terrorist groups in EI Sal-",15
" has remained ever since? It is known that there is    vador, who had arrived in Australia saying he was",15
 a world-wide disposition of nuclear submarines        Rafael Gonzalez? Later in the interview he,15
 and that they could be expected to be present         admitted that this was not his real name. The,15
" everywhere in the world in a normal war situ-        Minister is aware that Australia has, in the past,",15
" ation. In that case, in a war in which Australia was  refused to admit people linked to terrorist move-",15
" involved what would the Government propose to         ments, including the Japanese Professor Hidaka.",15
" do regarding our new aircraft carrier, Australia?     Does the Minister know whether Mr Gonzalez, or",15
" Would the ship be kept in port or sent to sea?        whatever his real name is, admits that he was a",15
 What would be her usefulness in either of those       representative of a terrorist group before entering,15
 circumstances?                                        Australia?,15
,15
   Senator MuJvihill-The terrorists are in the         the review of Commonwealth electoral legis-,16
Government over there.                                 lation. The first such review was produced on 22,16
                                                       August 1979 and has not been released or acted,16
   Senator MARTYR-I wonder why the Oppo-              upon. The second such review was announced by,16
sition is so sensitive about these matters. If this is the Minister on 2 December 1980. On 23 April,16
"so, what action will the Government take to have       1981 in a letter to me the Minister referred to the",16
this individual's visit to Australia brought to a      current review of the Commonwealth Electoral,16
close as was done with the Palestine Liberation        Act as nearing completion. On 29 October 1981 in,16
Organisation's representative whose presence in        an answer to a question from Mr Hayden the,16
Australia was discovered and the recent Soviet         Minister stated that the review was thorough and,16
citizens whose actions in Australia resulted in        wide ranging and that he was seeking views and,16
their being asked to leave? Does the Minister,16
                                                       opinions from a wide variety of sources. Is this re-,16
"know whether the visit to Australia was spon-         view of 2 December 1980, which 12 months ago·",16
"sored by Mr John Halfpenny, the Victorian sec-",16
"                                                       today was supposedly nearing completion, now",16
retary and national vice-president of the Amal-,16
                                                       complete? When can the Parliament expect to be,16
"gamated Metal Workers and Shipwrights Union,           able to have the report tabled? Is the Government",16
who spoke on the same platform as Mr Gonzalez,16
"                                                       afraid of what the review contains and, therefore,",16
"in Melbourne on 8 April this year? If not, can the",16
                                                       is it suppressing the report as apparently it did in,16
Minister say who sponsored the visit?,16
                                                       the case of the earlier review? Does the review,16
   Senator Button-Together with Senator                contain recommendations for reform along the,16
Button.                                                lines discussed by the Minister with the Minister,16
                                                       for the Capital Territory for the inclusion of party,16
   Senator MARTYR-I am aware that Senator,16
                                                       affiliations on the ballot papers for the forthcom-,16
"Button did it, but I did not mention that.",16
                                                       ing Australian Capital Territory House of Assem-,16
   Senator Dame MARGARET GUILFOYLE-                    blyelection?,16
I am not in possession of all the facts relating to,16
some of the questions raised by Senator Martyr. I          Senator PETER BAUME-I really cannot,16
am able to say for the Minister for Foreign Affairs    assist the honourable senator as to what the rec-,16
that a visitor's visa was granted to Rafael Gon-       ommendations do or do not contain. I do not,16
"zalez, after normal inquiries were made, to enable      know what the recommendations are. I do know,",16
"him to visit Australia from 6 April 1982 to 17          however, that the matters which are covered by",16
"April 1982. I understand that Australian authori-      this are complex and that, quite apart from the re-",16
"ties were aware that 'Gonzalez' was a pseudonym.        view, they have required fairly extensive govern-",16
Gonzalez advised the Australian Embassy                 ment consideration and will require decisions by,16
officials that he was not a signed up member of         government. I understand that those matters are,16
"any Salvadoran organisation, but regarded him-         still not finalised. The release of the material will",16
self as a member of the Popular Social Christian        depend upon the Government reaching a position,16
Movement. The MPSC is a member of the Revol-           before it can make this known.,16
" utionary Democratic Front, the non-violent wing",16
of the leftist movement in El Salvador. Members            SOVIET UNION: USE OF CHEMICAL,16
of the FDR have visited a number of Western                                  WEAPONS,16
"countries, for example, the United States of               Senator TEAGUE-My question is directed to",16
" America, the United Kingdom and Canada. Gon-          the Minister representing the Minister for Foreign",16
" zalez has recently visited the United States, the      Affairs. What is the ,Government's assessment of",16
 United Kingdom and France. Gonzalez left               claims persistently made this month that the,16
 Australia on 17 April after completing a number        Soviet Union is supplying and using directly or in-,16
 of speaking engagements. I understand that the         directly chemical weapons or the so-called yellow,16
" information of the Minister for Foreign Affairs is     rain against the people of Laos, Afghanistan and",16
" that the visit was sponsored by the Committee in       Eritrea? Also, in the light of these assessments,",16
 Solidarity with Central America and the                what credibility can be given to the Union of,16
